,SMUG1 (23583)
ACH-000338,-0.3258774045958426
ACH-000339,-0.4524776054227746
ACH-000341,-0.17854880543317492
ACH-000348,-0.3480152940183309
ACH-000350,-0.3618410639646547
ACH-000352,-0.35756464215363193
ACH-000356,-0.35047189569616843
ACH-000361,-0.2742293029224157
ACH-000362,-0.4336902220302257
ACH-000363,-0.2382327315686715
ACH-000364,-0.39071921862531694
ACH-000365,-0.41973105804592603
ACH-000366,-0.3209381038794734
ACH-000368,-0.2708417281921098
ACH-000374,-0.5329480772760102
ACH-000375,-0.317941571202614
ACH-000376,-0.4280305801210327
ACH-000381,-0.18742840689498014
ACH-000383,-0.3388014886952948
ACH-000387,-0.2410253302011832
ACH-000389,-0.374756580182496
ACH-000390,-0.4666938385809236
ACH-000393,-0.3725723435492798
ACH-000395,-0.2395829765354859
ACH-000396,-0.490775493115279
ACH-000397,-0.3925935672043336
ACH-000401,-0.292758497373204
ACH-000402,-0.34142581673321604
ACH-000403,-0.4235369370798026
ACH-000404,-0.4795977892594279
ACH-000406,-0.3388265604295981
ACH-000407,-0.3255958466086557
ACH-000408,-0.27521150928929994
ACH-000410,-0.3655588864727876
ACH-000411,-0.3221185913949105
ACH-000414,-0.4073917026671496
ACH-000415,-0.1735099076198818
ACH-000416,-0.3542754377053494
ACH-000420,-0.4302225586536821
ACH-000421,-0.4352156278606594
ACH-000424,-0.3840235500728883
ACH-000425,-0.5152495473393434
ACH-000426,-0.4358074642135336
ACH-000427,-0.3065610158077555
ACH-000433,-0.3594434139971829
ACH-000435,-0.5292182901767777
ACH-000436,-0.4134528909448578
ACH-000444,-0.23444353368642895
ACH-000445,-0.2509046962799441
ACH-000448,-0.3517820727435182
ACH-000450,-0.2170073240581795
ACH-000452,-0.40010629590302377
ACH-000454,-0.4455995590654293
ACH-000458,-0.3003727541180869
ACH-000459,-0.10366022082425172
ACH-000460,-0.4877960626852229
ACH-000461,-0.5822896994360857
ACH-000463,-0.489564286340351
ACH-000464,-0.3739393054171156
ACH-000466,-0.22842273976356736
ACH-000467,-0.36372192291793626
ACH-000468,-0.3876303310380285
ACH-000469,-0.27233755166499257
ACH-000470,-0.254280610875928
ACH-000471,-0.2822202221768072
ACH-000472,-0.37520120697982495
ACH-000473,-0.2721371963249021
ACH-000475,-0.4189670771324845
ACH-000476,-0.2883586749762071
ACH-000477,-0.1985646788169822
ACH-000479,-0.0911163404890101
ACH-000480,-0.23357493887978306
ACH-000481,-0.5883188247969662
ACH-000483,-0.1283030306914376
ACH-000484,-0.23234751488305674
ACH-000485,-0.2606622752456813
ACH-000486,-0.4332251849081873
ACH-000487,-0.3420289973733888
ACH-000488,-0.29619231996384504
ACH-000490,-0.20277431972599996
ACH-000491,-0.4774500693903205
ACH-000495,-0.3525694401332756
ACH-000496,-0.7385462554905835
ACH-000499,-0.3606832978525472
ACH-000500,-0.6792622125443977
ACH-000502,-0.2618883100368566
ACH-000503,-0.1039229705267453
ACH-000505,-0.2482523923885143
ACH-000507,-0.4538293952190271
ACH-000510,-0.24303418986765335
ACH-000511,-0.2757294166550392
ACH-000512,-0.2161131792099265
ACH-000516,-0.4413880818373953
ACH-000517,-0.3634666561120937
ACH-000518,-0.1961789897411592
ACH-000520,-0.3330919594122408
ACH-000521,-0.32716435924689513
ACH-000522,-0.4343065599821918
ACH-000524,-0.4105266753042172
ACH-000527,-0.3001990088690392
ACH-000528,-0.3619378194745793
ACH-000537,-0.2207923754272077
ACH-000541,0.01729665892960109
ACH-000542,-0.4543491886824119
ACH-000544,-0.2149165465520787
ACH-000545,-0.4373155294808975
ACH-000547,-0.4540947548694696
ACH-000548,-0.3090574880286397
ACH-000549,-0.4746756430644979
ACH-000550,-0.3852372503543468
ACH-000552,-0.3985926211451006
ACH-000556,-0.5106560774412521
ACH-000557,-0.4804595694867456
ACH-000569,-0.5053425234570944
ACH-000570,-0.3501442543809189
ACH-000571,-0.3409682929973452
ACH-000573,-0.2059288185393529
ACH-000576,-0.3317298571891998
ACH-000579,-0.20741050787760384
ACH-000580,-0.26373282219389105
ACH-000584,-0.4982148031545013
ACH-000585,-0.38892578712608
ACH-000588,-0.35066994170775706
ACH-000589,-0.39737615223797706
ACH-000591,-0.34139421084872595
ACH-000593,-0.4176576764785231
ACH-000600,-0.3237432783611662
ACH-000601,-0.3230384077601249
ACH-000605,-0.2681099984304554
ACH-000606,-0.382403552280788
ACH-000608,-0.4697020101381145
ACH-000614,-0.3395959241795967
ACH-000616,-0.3660628099355228
ACH-000618,-0.43151097882858974
ACH-000619,-0.2028816588268228
ACH-000620,-0.3377014219813905
ACH-000621,-0.2943875998992965
ACH-000622,-0.3636106037026429
ACH-000623,-0.1853082692715087
ACH-000624,-0.21584154700671512
ACH-000627,-0.10722905367439256
ACH-000630,-0.4067790573546334
ACH-000631,-0.3056212977856214
ACH-000632,-0.3369294338141918
ACH-000633,-0.4569361920167534
ACH-000637,-0.3130302505294679
ACH-000638,-0.3076838449098408
ACH-000646,-0.3802651164722003
ACH-000647,-0.4366794279885821
ACH-000648,-0.11346183861716225
ACH-000649,-0.2426279234650331
ACH-000651,-0.5415488160367044
ACH-000652,-0.43769659168143465
ACH-000653,-0.4074669481202624
ACH-000657,-0.388285238782522
ACH-000658,-0.40555757473513016
ACH-000661,-0.2710932065403211
ACH-000662,-0.442488327644883
ACH-000663,-0.4381949468944612
ACH-000665,-0.4610555861150589
ACH-000671,-0.2065724791981704
ACH-000672,-0.6000141166210637
ACH-000673,-0.5779775504955713
ACH-000676,-0.4109355520426007
ACH-000677,-0.4359666996110715
ACH-000681,-0.4044267110508653
ACH-000683,-0.4412712001081456
ACH-000684,-0.3892975639520103
ACH-000688,-0.4218573014413459
ACH-000693,-0.30366818992294503
ACH-000694,-0.3260647471803764
ACH-000695,-0.3143893333236836
ACH-000696,-0.3591955847427698
ACH-000697,-0.37757941407374096
ACH-000699,-0.3515394624904597
ACH-000701,-0.5704426097211031
ACH-000706,-0.4281159525685387
ACH-000711,-0.4679919249912427
ACH-000713,-0.4580668396264565
ACH-000714,-0.5293211549896364
ACH-000718,-0.42159356253642266
ACH-000720,-0.34393055036888803
ACH-000721,-0.30936139507846744
ACH-000724,-0.0853480020749013
ACH-000725,-0.6235892158398832
ACH-000732,-0.10746884190540616
ACH-000734,-0.3448244869428262
ACH-000735,-0.2919777423490253
ACH-000736,-0.4485096947459555
ACH-000738,-0.5267138008614698
ACH-000746,-0.4150739161213552
ACH-000747,-0.4278248354102748
ACH-000748,-0.3455828039558658
ACH-000753,-0.5074878209190288
ACH-000756,-0.37186296654827655
ACH-000757,-0.4732464808488743
ACH-000758,-0.3618880801322676
ACH-000760,-0.220547139100766
ACH-000762,-0.23043553865589106
ACH-000763,-0.27069567146979634
ACH-000764,-0.3135340632887917
ACH-000765,-0.5337631963829433
ACH-000766,-0.3594972278747359
ACH-000767,-0.5107498475400315
ACH-000768,-0.3804645117975712
ACH-000769,-0.27499621544198305
ACH-000770,-0.4716800729678339
ACH-000771,-0.33019016288451275
ACH-000773,-0.492518643551719
ACH-000776,-0.31087474798212
ACH-000777,-0.34392494041122723
ACH-000778,-0.25322272841301585
ACH-000781,-0.383504744577092
ACH-000782,-0.15770142853617375
ACH-000783,-0.5757716123733939
ACH-000784,-0.38383426375616864
ACH-000785,-0.620682833408846
ACH-000787,-0.35855461203873684
ACH-000788,-0.34696150512333035
ACH-000791,-0.32395453956294146
ACH-000792,-0.5730972546154167
ACH-000794,-0.3644863168272732
ACH-000796,-0.3902414712868408
ACH-000798,-0.4146407416073219
ACH-000799,-0.27981882089104304
ACH-000800,-0.5807279662819125
ACH-000802,-0.2532709674080412
ACH-000804,-0.3413034809430664
ACH-000805,-0.3619073152641486
ACH-000809,-0.3206144992916989
ACH-000810,-0.11070043737403956
ACH-000811,-0.3153579010556815
ACH-000817,-0.3083428405569717
ACH-000819,-0.3415465475422507
ACH-000820,-0.16655067044487382
ACH-000821,-0.17789845846269384
ACH-000822,-0.34503413570674607
ACH-000823,-0.22315602418521596
ACH-000824,-0.3363911071447632
ACH-000827,-0.3261157369510308
ACH-000829,-0.39778810478746907
ACH-000831,-0.4109939623402656
ACH-000832,-0.5239825370774178
ACH-000833,-0.395026738166504
ACH-000834,-0.3410102254248269
ACH-000835,-0.2537978164160946
ACH-000836,-0.17717190782562325
ACH-000837,-0.35810276050885576
ACH-000838,-0.4207901016471395
ACH-000839,-0.2831490842175065
ACH-000840,-0.3204124046522211
ACH-000841,-0.333791589099015
ACH-000843,-0.25371753661231305
ACH-000846,-0.558630317709792
ACH-000847,-0.4214829397490944
ACH-000848,-0.33213910074207026
ACH-000849,-0.4530813540936325
ACH-000851,-0.3333490363528057
ACH-000855,-0.09635393177175997
ACH-000856,-0.4242406991505915
ACH-000858,-0.30737738101873585
ACH-000859,-0.3844049262500368
ACH-000861,-0.2640220551152078
ACH-000862,-0.320524902517692
ACH-000865,-0.3635443384412732
ACH-000866,-0.4252639192012557
ACH-000867,-0.48960121081841707
ACH-000869,-0.44503718461093467
ACH-000872,-0.11243064833820536
ACH-000873,-0.3124152113861787
ACH-000876,-0.5108523704023176
ACH-000878,-0.2813435136153451
ACH-000880,-0.5025156469825444
ACH-000881,-0.28184294545799404
ACH-000882,-0.2586102555673617
ACH-000884,-0.3786009212003896
ACH-000885,-0.416178933941616
ACH-000887,-0.3343871731563721
ACH-000889,-0.5721125060751541
ACH-000896,-0.3157296376919786
ACH-000898,-0.4007358686794175
ACH-000900,-0.3479775884613137
ACH-000901,-0.4603417808579864
ACH-000905,-0.3071823477290645
ACH-000906,-0.4624880997672514
ACH-000907,-0.3709447070045729
ACH-000910,-0.4191193681411095
ACH-000911,-0.3727146284686192
ACH-000912,-0.4098534026871542
ACH-000913,-0.4839392386698459
ACH-000915,-0.21127641817217727
ACH-000916,-0.5437121507710392
ACH-000917,-0.36829767159019294
ACH-000920,-0.4912031294769461
ACH-000921,-0.4608770944859771
ACH-000924,-0.34863426204320697
ACH-000926,-0.45106544207235405
ACH-000928,-0.6037347765220631
ACH-000929,-0.2242145460235236
ACH-000932,-0.3868383012707882
ACH-000935,-0.4303223599919052
ACH-000936,-0.3943721054058088
ACH-000937,-0.609896897997612
ACH-000938,-0.13827199774784174
ACH-000939,-0.22613325971159545
ACH-000941,-0.3912122183673093
ACH-000943,-0.2430231058039335
ACH-000946,-0.3145722552238457
ACH-000947,-0.4263168730078276
ACH-000948,-0.2606936559527189
ACH-000950,-0.4584298184866095
ACH-000953,-0.5844562819519279
ACH-000954,-0.2535319151987675
ACH-000957,-0.2692668732527186
ACH-000958,-0.4736056587957042
ACH-000960,-0.26531845807529025
ACH-000963,-0.5268194663622116
ACH-000968,-0.3033576370929745
ACH-000969,-0.31831755883834656
ACH-000972,-0.40762107001423226
ACH-000973,-0.2786058935502193
ACH-000974,-0.5424515039258886
ACH-000978,-0.2941288839670561
ACH-000984,-0.3647523142087752
ACH-000986,-0.20243626627178585
ACH-000988,-0.34987303939223163
ACH-000993,-0.3024792946375034
ACH-000994,-0.25955320382793184
ACH-000996,-0.3218565996507081
ACH-001001,-0.4698392441338383
ACH-001020,-0.2359754180963649
ACH-001028,-0.4774719235781022
ACH-001031,-0.3628678313560121
ACH-001038,-0.4646205626831418
ACH-001048,-0.3558521597297018
ACH-001050,-0.3290122843157805
ACH-001053,-0.34018151004046565
ACH-001054,-0.405166559149921
ACH-001061,-0.2964283279097033
ACH-001067,-0.4882316621805663
ACH-001075,-0.2879149845029113
ACH-001096,-0.22965422562865626
ACH-001111,-0.2387525493057833
ACH-001119,-0.2479133315245972
ACH-001128,0.07660133246784566
ACH-001134,-0.24794652643427226
ACH-001151,-0.4234592069613802
ACH-001163,-0.35321341406177154
ACH-001164,-0.4093401309726256
ACH-001183,-0.3602200908105693
ACH-001192,-0.4554363150168818
ACH-001193,-0.2384587995593586
ACH-001196,-0.4714326971761052
ACH-001197,-0.5650817658384615
ACH-001205,-0.4546366181727741
ACH-001211,-0.6354479746328392
ACH-001212,-0.1363333709378979
ACH-001228,-0.40262430629659146
ACH-001232,-0.4343662012741793
ACH-001239,-0.3918389625622161
ACH-001270,-0.5261365586382724
ACH-001274,-0.3421842434757863
ACH-001275,-0.2305386733140412
ACH-001277,-0.4020180106377027
ACH-001278,-0.4127688500142579
ACH-001280,-0.4165606335382907
ACH-001283,-0.16834915439571752
ACH-001289,-0.2652598132441727
ACH-001300,-0.4590812652131023
ACH-001301,-0.38896919948942704
ACH-001302,-0.2960350550508667
ACH-001306,-0.024687731998524105
ACH-001318,-0.4631861224670433
ACH-001322,-0.2140938500593939
ACH-001328,-0.32530801042481833
ACH-001332,-0.12867811967407475
ACH-001336,-0.2858253451086621
ACH-001346,-0.35965570697784954
ACH-001353,-0.5082068680614961
ACH-001354,-0.1643001791852521
ACH-001367,-0.3125242278944259
ACH-001368,-0.4233903913903356
ACH-001374,-0.3855843184184818
ACH-001377,-0.4827555128540009
ACH-001380,-0.4824377952367093
ACH-001391,-0.3756986980929656
ACH-001408,-0.236613714360438
ACH-001430,-0.4968320608115047
ACH-001431,-0.6241054590301145
ACH-001450,-0.3174265485876269
ACH-001496,-0.4322868267929945
ACH-001500,-0.2266032960808822
ACH-001523,-0.3938995596893683
ACH-001532,-0.2367866089080245
ACH-001550,-0.27633790404710346
ACH-001552,-0.4383080988728232
ACH-001554,-0.4082983256382645
ACH-001654,-0.3912758259796628
ACH-001735,-0.4780871367649703
ACH-001736,-0.21153290457037224
ACH-001737,-0.4537423365090956
ACH-001740,-0.2992791205281147
ACH-001745,-0.476080334833035
ACH-001765,-0.3256810434184232
