,YRDC (79693)
ACH-000383,-1.7146590409501965
ACH-000387,-1.6588218337964091
ACH-000389,-1.0830417898713918
ACH-000390,-1.7999191679542883
ACH-000393,-0.6301891202006433
ACH-000395,-1.5405967095208506
ACH-000396,-1.2070897129370048
ACH-000397,-1.8508113536552575
ACH-000401,-1.6215341424000664
ACH-000402,-1.4631708060296489
ACH-000403,-1.6612755193746842
ACH-000404,-1.7014987458972242
ACH-000406,-1.7909570220460649
ACH-000407,-0.7987578203650035
ACH-000408,-1.4911933908573105
ACH-000410,-1.4361884432093501
ACH-000411,-1.640778116726135
ACH-000414,-1.109015019082109
ACH-000415,-0.6318143013336756
ACH-000416,-1.5872062200223789
ACH-000420,-1.1277155281844624
ACH-000421,-1.5333625045968495
ACH-000424,-1.0087777697252132
ACH-000425,-1.6107177085367252
ACH-000426,-2.441926483553674
ACH-000427,-1.4898224960084567
ACH-000433,-1.2831213754989284
ACH-000435,-1.4724259116483955
ACH-000436,-1.63413168992302
ACH-000444,-1.6945238739953774
ACH-000445,-1.402770215566948
ACH-000448,-1.5030795126699763
ACH-000450,-1.8816961819994027
ACH-000452,-1.3742370024588269
ACH-000454,-1.6247953188585584
ACH-000458,-1.5596585963065142
ACH-000459,-2.593062285086892
ACH-000460,-1.6174319653115494
ACH-000461,-1.7100091937572586
ACH-000463,-0.6996307455917845
ACH-000464,-0.6569819448497023
ACH-000466,-1.949128669984856
ACH-000467,-1.3102431578544596
ACH-000468,-1.6940268622223664
ACH-000469,-0.5672475031491262
ACH-000470,-1.6627347582608518
ACH-000471,-1.7960506202374598
ACH-000472,-0.6895729740947785
ACH-000473,-1.4203624047508367
ACH-000475,-1.067313995175358
ACH-000476,-1.2036980681734413
ACH-000477,-2.2103070592359253
ACH-000479,-1.1958142698435903
ACH-000480,-0.7909098475906259
ACH-000481,-1.1848293110552492
ACH-000483,-1.1738721763814546
ACH-000484,-1.831928301778724
ACH-000485,-1.6231307026570354
ACH-000486,-1.3896146838468937
ACH-000487,-1.5332743745609343
ACH-000488,-1.2735737391295536
ACH-000490,-1.4862225896806132
ACH-000491,-1.4179466160457352
ACH-000495,-1.5812196544794728
ACH-000496,-1.7167043470022758
ACH-000499,-1.0101978710316455
ACH-000500,-1.3977640962517202
ACH-000502,-1.587615432334069
ACH-000503,-1.3234585717403795
ACH-000505,-0.8521357697704252
ACH-000507,-1.708909429180136
ACH-000510,-1.5130474199101402
ACH-000511,-1.4416331598777916
ACH-000512,-1.2327222346512126
ACH-000516,-0.7108010171060161
ACH-000517,-1.882802625692226
ACH-000518,-1.694202296658616
ACH-000520,-1.5816678456906903
ACH-000521,-1.1662940147748275
ACH-000522,-1.6139308980300575
ACH-000524,-0.9866914282754301
ACH-000527,-1.5397602670007688
ACH-000528,-0.8931233476991836
ACH-000537,-1.6557953071100495
ACH-000541,-1.2247670272161804
ACH-000542,-1.2631993469021805
ACH-000544,-0.96739758620518
ACH-000545,-0.956308207033562
ACH-000547,-1.058109715358179
ACH-000548,-1.5531633356498968
ACH-000549,-1.3810826413165047
ACH-000550,-1.653427177003468
ACH-000552,-1.471345222343809
ACH-000556,-1.6712832634319787
ACH-000557,-1.9488379170166392
ACH-000569,-0.9402732132110312
ACH-000570,-1.2867447303733943
ACH-000571,-2.128867422071689
ACH-000573,-1.511612985499479
ACH-000576,-1.4780648056446506
ACH-000579,-1.8901378708539918
ACH-000580,-1.8159810427732703
ACH-000584,-1.7208883837812592
ACH-000585,-1.7158697747358609
ACH-000588,-1.6832161865314126
ACH-000589,-1.4162245227608832
ACH-000591,-0.7204938378169119
ACH-000593,-1.6795078995980763
ACH-000600,-1.828117178298408
ACH-000601,-1.4563779258420873
ACH-000605,-1.1427296906526383
ACH-000606,-0.6024136659109287
ACH-000608,-1.1059485958155126
ACH-000614,-1.91756699354269
ACH-000616,-1.425442432194387
ACH-000618,-1.8309921852280708
ACH-000619,-1.6743118042781202
ACH-000620,-1.7862098024213833
ACH-000621,-1.7052966380385262
ACH-000622,-0.8725484382693472
ACH-000623,-1.1545559845486677
ACH-000624,-1.6268456476314124
ACH-000627,-1.3274564804544662
ACH-000630,-1.0217843918184086
ACH-000631,-1.3317922467586936
ACH-000632,-1.3852475271208016
ACH-000633,-1.4514874512008566
ACH-000637,-1.0059808498889422
ACH-000638,-1.328935858244586
ACH-000646,-1.6703791562721961
ACH-000647,-1.6458624035969518
ACH-000648,-1.7204598467095717
ACH-000649,-1.603715049376915
ACH-000651,-1.236991425857079
ACH-000652,-1.7395991847958119
ACH-000653,-1.5705090505923165
ACH-000657,-0.7186191437812477
ACH-000658,-1.9728422791845357
ACH-000661,-2.08427991939118
ACH-000662,-1.6030347584538962
ACH-000663,-1.60817825474475
ACH-000665,-0.7487952661880408
ACH-000671,-0.7016482133069314
ACH-000672,-1.4282950147580116
ACH-000673,-0.4876456049017143
ACH-000676,-1.4237700593352318
ACH-000677,-1.8196888397850768
ACH-000681,-1.5044349866699809
ACH-000683,-0.8122716379823216
ACH-000684,-1.3324861600297764
ACH-000688,-0.7732550234635606
ACH-000693,-0.9962514191256407
ACH-000694,-0.9506948410170202
ACH-000695,-1.5309375099680818
ACH-000696,-1.5058566349092513
ACH-000697,-1.2141236574323218
ACH-000699,-1.4033980330673828
ACH-000701,-1.6400468951909408
ACH-000706,-1.7052430614677978
ACH-000711,-1.5531496258868456
ACH-000713,-1.3163393819785665
ACH-000714,-1.1790758561958468
ACH-000718,-1.5906974043835114
ACH-000720,-0.6785467720329178
ACH-000721,-1.4617088580479247
ACH-000724,-1.563660283828499
ACH-000725,-1.6614029381666848
ACH-000732,-1.5759546795549564
ACH-000734,-1.55815390925432
ACH-000735,-1.5475080282358151
ACH-000736,-1.527091664091169
ACH-000738,-0.6293209593258325
ACH-000746,-1.5536309347943964
ACH-000747,-1.6504803998407298
ACH-000748,-1.622485893120624
ACH-000753,-1.6539536784755888
ACH-000756,-0.5476896282167745
ACH-000757,-0.7094171631102009
ACH-000758,-1.5847977235876471
ACH-000760,-1.4301092480904205
ACH-000762,-1.524929391845652
ACH-000763,-1.9339563060622749
ACH-000764,-1.4197166691327685
ACH-000765,-1.8143584265282449
ACH-000766,-1.6485174169119297
ACH-000767,-1.2644702936908254
ACH-000768,-1.6127266208088542
ACH-000769,-1.4063811750854986
ACH-000770,-1.5258659031911428
ACH-000771,-1.1746322131334128
ACH-000773,-1.3600246721432303
ACH-000776,-1.7006926186339335
ACH-000777,-1.787529580589266
ACH-000778,-0.8350124078014551
ACH-000781,-1.7064529811365454
ACH-000782,-1.4581787745349026
ACH-000783,-1.9219588901214903
ACH-000784,-1.5015178426810702
ACH-000785,-1.3448273921267575
ACH-000787,-1.6970440656835797
ACH-000788,-1.6834731616101164
ACH-000791,-1.632824467699618
ACH-000792,-1.363858195896604
ACH-000794,-1.5563245011906173
ACH-000796,-1.6387149413432092
ACH-000798,-1.5452073574836842
ACH-000799,-1.4306417337487485
ACH-000800,-1.7027998321287396
ACH-000802,-1.0297008382165187
ACH-000804,-1.5252309206717307
ACH-000805,-1.5892420600541348
ACH-000809,-1.6029378585693832
ACH-000810,-2.0167147942017447
ACH-000811,-1.0911741082551203
ACH-000817,-1.397538576911129
ACH-000819,-0.6495574316531526
ACH-000820,-1.2545782107366183
ACH-000821,-2.0585244632371147
ACH-000822,-1.9155434960451052
ACH-000823,-1.331562700967443
ACH-000824,-0.6385300467394877
ACH-000827,-1.437928007507583
ACH-000829,-1.4801038197087455
ACH-000831,-1.4063784404817763
ACH-000832,-1.4933588536398401
ACH-000833,-1.9618176339909017
ACH-000834,-0.7798886175126879
ACH-000835,-1.6337905066627925
ACH-000836,-1.7136524318846835
ACH-000837,-1.8052298693122664
ACH-000838,-1.7687033097842513
ACH-000839,-0.6138961591578491
ACH-000840,-1.6454621540350525
ACH-000841,-1.4086472481976815
ACH-000843,-1.6783229883810924
ACH-000846,-0.6209385125207006
ACH-000847,-1.082589284823508
ACH-000848,-1.4549731401926558
ACH-000849,-1.426883803293558
ACH-000851,-1.3081724221109214
ACH-000855,-1.0613393140138112
ACH-000856,-1.5773217717639345
ACH-000858,-0.6260574275133368
ACH-000859,-1.290175727715517
ACH-000861,-1.044015704773861
ACH-000862,-1.6557507989358102
ACH-000865,-0.9284190796505256
ACH-000866,-1.6162942953902115
ACH-000867,-1.6517151685521838
ACH-000869,-1.3797842205328497
ACH-000872,-1.3115956686329926
ACH-000873,-1.4075790316825594
ACH-000876,-2.0412275917696543
ACH-000878,-1.3307402314307128
ACH-000880,-1.5024388737857786
ACH-000881,-1.539274019014269
ACH-000882,-1.5660361027436984
ACH-000884,-1.7519285200150296
ACH-000885,-1.2848120216533532
ACH-000887,-1.476272328698701
ACH-000889,-1.6849301633630005
ACH-000896,-1.7634173825193455
ACH-000898,-1.842665843690236
ACH-000900,-1.2562010756873143
ACH-000901,-0.7251493903285404
ACH-000905,-1.3603112857173618
ACH-000906,-1.6651147188982245
ACH-000907,-1.0940576125282198
ACH-000910,-1.6065944736256512
ACH-000911,-1.5645882032624272
ACH-000912,-1.6099477433538805
ACH-000913,-1.6730140376038918
ACH-000915,-1.5272473954926562
ACH-000916,-1.5940092924011977
ACH-000917,-1.5805670770963836
ACH-000920,-1.7138209418637789
ACH-000921,-1.4173878524830328
ACH-000924,-1.4671109684323138
ACH-000926,-1.7210720505300876
ACH-000928,-1.530191684129976
ACH-000929,-1.6740925540886988
ACH-000932,-1.4532258112126317
ACH-000935,-1.592225437750728
ACH-000936,-1.4644582752716528
ACH-000937,-1.7030010817160703
ACH-000938,-1.6767354645462451
ACH-000939,-0.5465273459103206
ACH-000941,-1.975616255105889
ACH-000943,-1.5074042211296717
ACH-000946,-1.3684320095424547
ACH-000947,-1.4888931395674656
ACH-000948,-1.6682676988102796
ACH-000950,-1.6618734658632983
ACH-000953,-1.4616058281752962
ACH-000954,-1.332159738595878
ACH-000957,-1.1334812407644144
ACH-000958,-1.3243446945855728
ACH-000960,-1.8616071034562185
ACH-000963,-1.4440783878290977
ACH-000968,-1.642755905530508
ACH-000969,-1.6255759949729474
ACH-000972,-1.4642836468086884
ACH-000973,-1.0058999207347277
ACH-000974,-1.556004892084589
ACH-000978,-1.8901505081379624
ACH-000984,-0.6778839136406029
ACH-000986,-1.4279017637903653
ACH-000988,-2.0867409437510127
ACH-000993,-1.6166324637621194
ACH-000994,-1.7401803041756805
ACH-000996,-1.2941539067002097
ACH-001001,-0.7976941543220849
ACH-001020,-0.6955913845406948
ACH-001028,-1.261913310984467
ACH-001031,-1.5215359053205997
ACH-001038,-1.3003167457024596
ACH-001048,-1.4628023458165418
ACH-001050,-1.7410677789726243
ACH-001053,-1.1823583248928728
ACH-001054,-1.3386787790905466
ACH-001061,-1.331184735389927
ACH-001067,-1.3080388821344144
ACH-001075,-1.3347572239778367
ACH-001096,-1.5251186896599132
ACH-001111,-1.3779493599232515
ACH-001119,-1.2069101488640532
ACH-001128,-1.5534801329583383
ACH-001134,-1.3016848961632903
ACH-001151,-1.8054326191741341
ACH-001163,-1.6296920901764869
ACH-001164,-1.3090477336188264
ACH-001183,-0.6609386865719858
ACH-001192,-0.9302771064587296
ACH-001193,-1.0486178185207926
ACH-001196,-1.5724166155710129
ACH-001197,-1.5352698828846016
ACH-001205,-1.322005130800904
ACH-001211,-1.2502272029931325
ACH-001212,-0.817394657089875
ACH-001228,-1.5115242106013382
ACH-001232,-0.5607056588536952
ACH-001239,-1.5886717294468229
ACH-001270,-1.4051118647921748
ACH-001274,-1.5648029901196037
ACH-001275,-1.2875324490595546
ACH-001277,-0.9086682780011252
ACH-001278,-1.322077935638763
ACH-001280,-1.5558304897797701
ACH-001283,-1.536009947998385
ACH-001289,-1.4227582153846134
ACH-001300,-1.5156508073023365
ACH-001301,-1.056153690242038
ACH-001302,-2.2051846263092987
ACH-001306,-0.8281677105392448
ACH-001318,-1.4454961668660211
ACH-001322,-0.8599032852624665
ACH-001328,-1.44787072348366
ACH-001332,-1.0523061805638865
ACH-001336,-1.4350644028246669
ACH-001346,-1.5941466136995788
ACH-001353,-1.7245492342718554
ACH-001354,-1.5033773270868809
ACH-001367,-1.550735300274911
ACH-001368,-1.6197432832439
ACH-001374,-0.9866786324116641
ACH-001377,-1.389894058612824
ACH-001380,-1.4813222567557278
ACH-001391,-1.7485773160250258
ACH-001408,-1.9538308763537136
ACH-001430,-1.0768170965121349
ACH-001431,-1.3169938875825715
ACH-001450,-1.6471980788355365
ACH-001496,-1.4319662539388678
ACH-001500,-1.3907085546081064
ACH-001523,-1.5880532304710735
ACH-001532,-0.8465650249687311
ACH-001550,-0.8369003153460779
ACH-001552,-0.726753260134403
ACH-001554,-1.4971788838277118
ACH-001654,-1.3163270092268706
ACH-001735,-1.6811998871530698
ACH-001736,-1.6622651654554224
ACH-001737,-1.3370814126761408
ACH-001740,-1.8161700662902267
ACH-001745,-1.4369552839534634
ACH-001765,-1.4552562277112358
