,CRYBA2 (1412)
ACH-000004,-0.3905271827998085
ACH-000005,-0.292638645590805
ACH-000007,0.022506727723379364
ACH-000009,-0.14394688988689638
ACH-000011,-0.05676160362054077
ACH-000012,0.008586276103997542
ACH-000013,0.027035863075568423
ACH-000014,-0.12518864934020738
ACH-000015,0.02155963565226264
ACH-000017,-0.012078399068547402
ACH-000018,-0.10972800020259477
ACH-000019,-0.028989300805441806
ACH-000021,-0.06020023396954961
ACH-000022,-0.12316520809956395
ACH-000025,-0.13381914290978794
ACH-000028,-0.06383718597988443
ACH-000030,-0.12124389073922305
ACH-000035,0.07622474125195937
ACH-000036,-0.02316195380358397
ACH-000037,-0.09407268044611172
ACH-000039,-0.13081711945309862
ACH-000040,-0.04085383747302879
ACH-000041,-0.019674727208536226
ACH-000042,-0.044448065170242634
ACH-000045,-0.0315303380336436
ACH-000047,-0.10386152350613913
ACH-000052,0.02787110476183591
ACH-000053,-0.10387646935631603
ACH-000054,-0.0883231246555471
ACH-000055,-0.035248576301715316
ACH-000060,-0.02342868794409485
ACH-000067,-0.11815978606144767
ACH-000070,0.004272383768070517
ACH-000075,-0.01041102370745965
ACH-000078,-0.1613047617804004
ACH-000082,-0.09870174600179776
ACH-000085,-0.13848678944319426
ACH-000086,-0.05747011742969217
ACH-000087,-0.03867884170739379
ACH-000092,-0.06449154738858788
ACH-000095,-0.0874605128878874
ACH-000097,-0.02218027386140276
ACH-000098,-0.05975767354254325
ACH-000099,-0.06142116812670163
ACH-000108,-0.01006759063757714
ACH-000113,-0.0051746593367999385
ACH-000116,-0.035663854881971685
ACH-000118,0.015366190475995928
ACH-000120,-0.05012471818453789
ACH-000123,-0.06678967855415524
ACH-000127,-0.1258120698481775
ACH-000128,-0.1779770199321249
ACH-000132,0.048304063934267824
ACH-000133,-0.2282159050894478
ACH-000137,0.045343751804405336
ACH-000138,-0.11648886654288708
ACH-000142,-0.03560167304705271
ACH-000143,-0.03734640772783559
ACH-000146,-0.047431241734386544
ACH-000148,-0.027343448396093727
ACH-000150,-0.017583528781787018
ACH-000152,-0.044896217585269335
ACH-000153,-0.14429109844760166
ACH-000159,-0.14996671803653058
ACH-000160,0.02574386997162577
ACH-000163,-0.056747040721712425
ACH-000167,-0.1223916087879496
ACH-000168,0.00812710286567405
ACH-000169,-0.09084458710763026
ACH-000178,-0.10008916080185386
ACH-000183,-0.030084736910940667
ACH-000188,-0.13964552725797272
ACH-000189,-0.18557712833808895
ACH-000190,0.005751241073752981
ACH-000198,-0.09394276704662953
ACH-000203,-0.1007124417901646
ACH-000204,-0.22131674596175985
ACH-000206,0.09483907416909304
ACH-000207,0.1595356512146181
ACH-000208,-0.08348574317108211
ACH-000210,0.0388427863885763
ACH-000211,-0.0388709693295868
ACH-000215,-0.07382896556534971
ACH-000221,0.06381818339412633
ACH-000222,-0.04802185664871236
ACH-000223,0.0249343774011593
ACH-000226,-0.08040981753494121
ACH-000227,0.010780399255387162
ACH-000228,-0.06753618908953565
ACH-000231,-0.07812345331518791
ACH-000232,0.02640502648755941
ACH-000233,-0.08388448404864764
ACH-000234,-0.1322904382562422
ACH-000235,-0.12142336408341535
ACH-000237,-0.0847660521956254
ACH-000238,-0.06409950638439485
ACH-000242,-0.09788477796525284
