,LY6K (54742)
ACH-000211,-0.2189819826220016
ACH-000215,-0.1903137626945877
ACH-000221,-0.2534449455044264
ACH-000222,-0.09056154378754366
ACH-000223,-0.2349544876344984
ACH-000226,-0.17011845239633733
ACH-000227,-0.2760715004095876
ACH-000228,-0.12768850273869525
ACH-000231,-0.13875036670197186
ACH-000232,-0.25144851814383296
ACH-000233,-0.2882347643429871
ACH-000234,-0.26518614805880464
ACH-000235,-0.17707958851668204
ACH-000237,-0.2061658085735096
ACH-000238,-0.2134589353973032
ACH-000242,-0.10936236454475803
ACH-000243,-0.15947921046530836
ACH-000244,-0.049872077668922606
ACH-000246,-0.17683817663632795
ACH-000248,-0.14916995523232615
ACH-000250,-0.23745209587416746
ACH-000251,-0.34797591165619696
ACH-000252,-0.2251886230181857
ACH-000253,-0.23206245311851176
ACH-000255,-0.1061670477073373
ACH-000256,-0.2225849543338048
ACH-000257,-0.0709469288843582
ACH-000258,-0.3289806207778815
ACH-000259,-0.1634585017027212
ACH-000260,-0.1658133779892842
ACH-000261,-0.20288006449516371
ACH-000262,-0.13964490333350024
ACH-000263,-0.4335212810101097
ACH-000264,-0.09692130564400096
ACH-000265,-0.16210239114312205
ACH-000266,-0.1777544624471492
ACH-000272,-0.2246278754041232
ACH-000274,-0.11919752618461416
ACH-000277,-0.3471927946262783
ACH-000278,-0.2597862889835685
ACH-000279,-0.15158675733905255
ACH-000280,-0.40161346160264777
ACH-000281,-0.1417390205894733
ACH-000288,-0.06378487342373293
ACH-000291,-0.21377238411005167
ACH-000293,-0.2800067404927323
ACH-000294,-0.08754538311532216
ACH-000295,-0.23138961057102536
ACH-000296,-0.032128686698418944
ACH-000302,-0.18565646200861088
ACH-000304,-0.2286204731135064
ACH-000307,-0.1685593832694074
ACH-000308,-0.19788071653322675
ACH-000310,-0.29715250161426643
ACH-000311,-0.06805026504110193
ACH-000312,-0.24342155276363425
ACH-000315,0.03786791775395682
ACH-000316,-0.12457080748136395
ACH-000317,0.05552559779627229
ACH-000318,-0.1973454547690671
ACH-000319,-0.08398994927335811
ACH-000320,-0.14278929171223886
ACH-000322,-0.025284711990473413
ACH-000323,-0.1128000763558095
ACH-000324,-0.17671427038317386
ACH-000329,-0.3286069554308273
ACH-000330,-0.15137621043585076
ACH-000331,-0.1534173097324636
ACH-000332,-0.2438524995102267
ACH-000334,-0.056203628426415526
ACH-000335,-0.17346530241506813
ACH-000336,-0.28615187075433923
ACH-000337,-0.506599223873381
ACH-000338,0.06311377189592048
ACH-000339,-0.16938894432145812
ACH-000341,-0.15409493635274266
ACH-000348,-0.15423797853609014
ACH-000350,-0.3833307072541528
ACH-000352,-0.2484117783007953
ACH-000356,0.03288176360247142
ACH-000361,-0.1627179251226986
ACH-000362,-0.24317644505850836
ACH-000363,-0.2546382284336178
ACH-000364,-0.2272893882870149
ACH-000365,-0.24120005301126898
ACH-000366,-0.13714425117591778
ACH-000368,-0.1575685756688857
ACH-000374,-0.036656369624797736
ACH-000375,-0.05357694581074346
ACH-000376,-0.12485057662527126
ACH-000381,-0.1575896734460089
ACH-000383,-0.15032712717287952
ACH-000387,-0.11896877437935124
ACH-000389,-0.2854590672606623
ACH-000390,-0.09108486412501396
ACH-000393,-0.253313605105117
ACH-000395,-0.31468150450447496
ACH-000396,0.04305610685267456
ACH-000397,-0.2094081286561607
ACH-000401,-0.15959700108904798
ACH-000402,-0.2541041894671185
ACH-000403,-0.28161132951133083
ACH-000404,-0.10291754009032664
ACH-000406,-0.17674817818479913
ACH-000407,0.06541750779827762
ACH-000408,-0.1878630907495579
ACH-000410,-0.26694820950704085
ACH-000411,-0.3505834685949838
ACH-000414,-0.27493346596073226
ACH-000415,-0.15914154907597194
ACH-000416,-0.24518733168232626
ACH-000420,-0.22271178909512784
ACH-000421,-0.18272186801477766
ACH-000424,-0.0951759226247173
ACH-000425,-0.2213898123479865
ACH-000426,0.022177454546626982
ACH-000427,-0.4102012694851742
ACH-000433,0.05608086425611929
ACH-000435,-0.2717343136207089
ACH-000436,-0.2067409407651664
ACH-000444,-0.21687434955617174
ACH-000445,-0.10501870698881427
ACH-000448,-0.18228297297761029
ACH-000450,-0.36914099979809983
ACH-000452,-0.2511740236347669
ACH-000454,-0.049083262898191364
ACH-000458,-0.17441005269466098
ACH-000459,-0.12126210108534967
ACH-000460,-0.2494804204334862
ACH-000461,-0.17617142543085884
ACH-000463,-0.1442648146770712
ACH-000464,-0.10766194021684604
ACH-000466,-0.10208285997609297
ACH-000467,-0.16907257617688876
ACH-000468,-0.055466588367054696
ACH-000469,-0.08744465731129847
ACH-000470,-0.205360313470034
ACH-000471,-0.07593573738679597
ACH-000472,-0.15815825319711305
ACH-000473,-0.09339801170503416
ACH-000475,-0.16176473902233354
ACH-000476,-0.2835242551345814
ACH-000477,0.004935271130514709
ACH-000479,0.011141233935756587
ACH-000480,-0.1228351874638465
ACH-000481,-0.1947994790565172
ACH-000483,-0.188582536771786
ACH-000484,-0.3754556304760812
ACH-000485,-0.2552771581927579
ACH-000486,-0.14279903898863516
ACH-000487,-0.2410286871235261
ACH-000488,-0.24510361594878224
ACH-000490,-0.08259363438267125
ACH-000491,-0.32943416481860066
ACH-000495,-0.1645761396165387
ACH-000496,-0.09566643874063732
ACH-000499,-0.2751119780621107
ACH-000500,-0.28617403176783945
ACH-000502,-0.1867877194656762
ACH-000503,-0.0065158968188200345
ACH-000505,-0.21081005080643536
ACH-000507,-0.12144329460771165
ACH-000510,-0.12034864752386548
ACH-000511,-0.15634445756941026
ACH-000512,-0.19797139570070615
ACH-000516,-0.17357198775633012
ACH-000517,-0.2837404929911255
ACH-000518,-0.17117420128481453
ACH-000520,0.026313922790949202
ACH-000521,-0.2240762503745713
ACH-000522,-0.14121130889753356
ACH-000524,-0.2551317395577929
ACH-000527,-0.2313598493990008
ACH-000528,-0.2442267998230852
ACH-000537,-0.05208095232023069
ACH-000541,-0.2739878227409577
ACH-000542,-0.29721757935110804
ACH-000544,-0.09125879750274886
ACH-000545,-0.13141369690486726
ACH-000547,-0.11965360720833478
ACH-000548,-0.26836547785090764
ACH-000549,-0.2387103902735132
ACH-000550,-0.0723412439772149
ACH-000552,-0.29337870900590873
ACH-000556,-0.06506449665525924
ACH-000557,-0.3090206511869472
ACH-000569,-0.2910117215428028
ACH-000570,-0.17451867697510687
ACH-000571,-0.1472350829551735
ACH-000573,-0.0993008806771812
ACH-000576,-0.2936701047993964
ACH-000579,-0.22288617608362532
ACH-000580,-0.19404784730233346
ACH-000584,-0.16847723355899302
ACH-000585,-0.1944550079193312
ACH-000588,-0.06489715756928811
ACH-000589,-0.1824658935936146
ACH-000591,-0.06821036615414339
ACH-000593,-0.12829517908651353
ACH-000600,-0.17514068741745492
ACH-000601,-0.11264974125815193
ACH-000605,-0.02835788727335225
ACH-000606,0.0006637760428398528
ACH-000608,-0.16310941520230685
ACH-000614,-0.2675683149245371
ACH-000616,-0.09420243944679016
ACH-000618,-0.2357870673216016
ACH-000619,-0.19482651253148867
ACH-000620,-0.20356720697245426
ACH-000621,-0.303324591403237
ACH-000622,-0.0633132373664635
ACH-000623,-0.09939506678704203
ACH-000624,-0.18117880500397507
ACH-000627,-0.22396915994988767
ACH-000630,-0.20651979891877015
ACH-000631,-0.02421707385358529
ACH-000632,-0.12394652203610496
ACH-000633,-0.06552433746225822
ACH-000637,-0.1606716442735096
ACH-000638,-0.05839984313761565
ACH-000646,-0.2960239838432991
ACH-000647,-0.13619625430924776
ACH-000648,-0.11749552904443092
ACH-000649,-0.2931384473784308
ACH-000651,-0.13302751877881147
ACH-000652,-0.3341211658467585
ACH-000653,-0.27011839561156736
ACH-000657,-0.2063448576258136
ACH-000658,-0.4855324888114776
ACH-000661,-0.21499139281567656
ACH-000662,-0.1497264003553454
ACH-000663,-0.2434326280638264
ACH-000665,-0.07867826322269164
ACH-000671,-0.07036322517474776
ACH-000672,-0.3296539912141995
ACH-000673,-0.12504424454489585
ACH-000676,-0.2284941576929936
ACH-000677,-0.2187211773473704
ACH-000681,-0.17775890922343726
ACH-000683,-0.27414612275659644
ACH-000684,0.06433481763273406
ACH-000688,-0.1786912092694766
ACH-000693,-0.15011748590039475
ACH-000694,-0.1560062417304127
ACH-000695,-0.19170728097341055
ACH-000696,-0.2569636662561543
ACH-000697,0.0033533206758119397
ACH-000699,-0.20673313148938333
ACH-000701,-0.24696819949649426
ACH-000706,-0.2861947505170473
ACH-000711,-0.10389855193570416
ACH-000713,-0.028398858797222138
ACH-000714,-0.02722321346764721
ACH-000718,-0.24000507008273245
ACH-000720,-0.2177595067368729
ACH-000721,-0.21426991533288708
ACH-000724,-0.39377995918796505
ACH-000725,0.0013026104443408686
ACH-000732,0.06350145306162155
ACH-000734,-0.17794826288807636
ACH-000735,-0.19732371679321414
ACH-000736,-0.2900048079647418
ACH-000738,-0.20137224449839966
ACH-000746,-0.29882182150418984
ACH-000747,-0.0711102536395926
ACH-000748,-0.08314108321768053
ACH-000753,-0.19608317087585506
ACH-000756,-0.10553369294199484
ACH-000757,-0.2719126503016943
ACH-000758,-0.15815365080112792
ACH-000760,-0.1376106271370655
ACH-000762,0.03071560087504444
ACH-000763,-0.13216235550012378
ACH-000764,-0.13261331564633266
ACH-000765,-0.2114526440641344
ACH-000766,-0.06449257022196724
ACH-000767,-0.15149795825772286
ACH-000768,-0.16992514848055262
ACH-000769,-0.22233603158638385
ACH-000770,-0.11253634559614624
ACH-000771,-0.2510655754032053
ACH-000773,-0.354140250539919
ACH-000776,-0.2463727147633903
ACH-000777,-0.13736831615105322
ACH-000778,-0.07571489188288745
ACH-000781,-0.2471247029361537
ACH-000782,-0.09832724360255844
ACH-000783,-0.5654398273836791
ACH-000784,-0.132702235971371
ACH-000785,-0.3022127670576093
ACH-000787,-0.16981523329704834
ACH-000788,-0.10880121204035036
ACH-000791,-0.14073085563446833
ACH-000792,-0.2392273379842599
ACH-000794,-0.1603422209835536
ACH-000796,-0.17088830137789435
ACH-000798,-0.1960127722741842
ACH-000799,-0.07800615166811277
ACH-000800,-0.09634720577763073
ACH-000802,-0.08842804267890947
ACH-000804,-0.029106381893883808
ACH-000805,-0.10263129349511316
ACH-000809,-0.20609886230555435
ACH-000810,-0.4097105929389918
ACH-000811,-0.30551836765081897
ACH-000817,-0.18304298840071745
ACH-000819,-0.14875080040857275
ACH-000820,-0.3996856871977616
ACH-000821,-0.2508191357505951
ACH-000822,-0.24733003181893695
ACH-000823,-0.22112754241809626
ACH-000824,-0.1827833398793412
ACH-000827,-0.19465610143450765
ACH-000829,-0.09001998121936346
ACH-000831,-0.07603676777739497
ACH-000832,-0.0505583915692033
ACH-000833,-0.14744415766414218
ACH-000834,-0.15673694788744122
ACH-000835,-0.20032773473149676
ACH-000836,-0.1114756866188848
ACH-000837,-0.15099175141189408
ACH-000838,-0.181471006449992
ACH-000839,-0.2467763525480489
ACH-000840,-0.1284143070113202
ACH-000841,0.0060370986661265535
ACH-000843,0.038314117928824235
ACH-000846,-0.4074988484917452
ACH-000847,-0.16707786810092398
ACH-000848,-0.29588962726496776
ACH-000849,-0.14497261614841553
ACH-000851,-0.2361528669761878
ACH-000855,-0.2011547465261
ACH-000856,-0.11134288455498613
ACH-000858,-0.10130755463446292
ACH-000859,-0.0646885944115633
ACH-000861,-0.3547898051116529
ACH-000862,-0.2339797723538432
ACH-000865,-0.13608207699365354
ACH-000866,-0.13964451646851692
ACH-000867,-0.13630327831714414
ACH-000869,-0.16089798422154966
ACH-000872,-0.2614795256592907
ACH-000873,-0.0784043494464292
ACH-000876,-0.14853689088634367
ACH-000878,-0.3458910752579814
ACH-000880,-0.2504986364872346
ACH-000881,-0.2685773361719934
ACH-000882,-0.12871439607690227
ACH-000884,-0.1942543875367084
ACH-000885,-0.12832099810784586
ACH-000887,-0.1851559686957352
ACH-000889,-0.13003499034179158
ACH-000896,-0.1285716376206687
ACH-000898,-0.1998774067861052
ACH-000900,-0.4189113704738636
ACH-000901,-0.16275719844485378
ACH-000905,-0.17084343804360727
ACH-000906,-0.177045189325757
ACH-000907,0.03193172720274177
ACH-000910,-0.22878240406217265
ACH-000911,-0.20052570791947066
ACH-000912,-0.200934644247337
ACH-000913,-0.18392606355155408
ACH-000915,-0.2269702451349518
ACH-000916,-0.34733325449909
ACH-000917,-0.1154618797652106
ACH-000920,0.0726618512188517
ACH-000921,-0.21327265241268184
ACH-000924,-0.16314865499909365
ACH-000926,-0.2323885923106473
ACH-000928,-0.4779328658206143
ACH-000929,-0.12970579775776175
ACH-000932,-0.03238120482700767
ACH-000935,-0.21682060783411214
ACH-000936,-0.1974631118726685
ACH-000937,-0.16934153740195798
ACH-000938,-0.10099964968802064
ACH-000939,0.009575723525816234
ACH-000941,-0.09684287774629882
ACH-000943,-0.13409856540342188
ACH-000946,-0.05630174127598722
ACH-000947,-0.2547610993809442
ACH-000948,-0.25194618511946865
ACH-000950,-0.19598685588542344
ACH-000953,-0.21813269760529
ACH-000954,-0.2858128745032938
ACH-000957,-0.06721452713098007
ACH-000958,-0.02582966198201439
ACH-000960,-0.15468493142106193
ACH-000963,0.0884829008301541
ACH-000968,-0.1670645785559469
ACH-000969,-0.26516411683484625
ACH-000972,-0.4981973825967542
ACH-000973,-0.20414237465006907
ACH-000974,-0.12298495805723295
ACH-000978,-0.2129173160406122
ACH-000984,-0.10297309767223706
ACH-000986,-0.3233817707995793
ACH-000988,-0.07539375998274897
ACH-000993,-0.3247650410787714
ACH-000994,-0.3255034634085193
ACH-000996,-0.2789634680117703
ACH-001001,-0.12314582068509135
ACH-001020,-0.2247094540281599
ACH-001028,-0.2194874871191912
ACH-001031,-0.1827412341907989
ACH-001038,-0.24668672358387556
ACH-001048,-0.1494056451636907
ACH-001050,-0.2634279356243696
ACH-001053,-0.12594434872900326
ACH-001054,-0.15984793258221444
ACH-001061,-0.15467870517339855
ACH-001067,-0.3134303615971469
ACH-001075,-0.20459575228589905
ACH-001096,-0.058070661575845964
ACH-001111,-0.3460993151125066
ACH-001119,-0.20643893309803324
ACH-001128,0.14278683323238273
ACH-001134,-0.11702104730035202
ACH-001151,-0.229685244241786
ACH-001163,-0.2758997802716217
ACH-001164,-0.030757116033388644
ACH-001183,-0.1499857708605919
ACH-001192,-0.03566451411003176
ACH-001193,-0.2779813045125428
ACH-001196,-0.2613554507452782
ACH-001197,-0.309572823292843
ACH-001205,-0.01026329629980575
ACH-001211,-0.16054380823713252
ACH-001212,-0.3239954655083748
ACH-001228,-0.37258475283370657
ACH-001232,-0.10618184747367364
ACH-001239,-0.33270291512012123
ACH-001270,-0.433439113992372
ACH-001274,-0.4502718514353826
ACH-001275,-0.3278395709184332
ACH-001277,0.04455013879106269
ACH-001278,-0.12488635639624986
ACH-001280,-0.15710956592588873
ACH-001283,-0.19109911090587384
ACH-001289,-0.2270251457982945
ACH-001300,-0.07806722851070512
ACH-001301,-0.1707715486108226
ACH-001302,-0.13296992333174845
ACH-001306,-0.09029728434253753
ACH-001318,-0.16795374739359914
ACH-001322,-0.14754479191944725
ACH-001328,-0.15697918144920267
ACH-001332,-0.10890420920683898
ACH-001336,-0.09501099200874454
ACH-001346,-0.1929118807694327
ACH-001353,-0.2642373857853678
ACH-001354,-0.16247696253210042
ACH-001367,-0.17246655153840545
ACH-001368,-0.08907574178381285
ACH-001374,-0.37723703374008655
ACH-001377,-0.23724959692277325
ACH-001380,-0.22044946606090915
ACH-001391,-0.12693570550197852
ACH-001408,-0.1516579423826529
ACH-001430,-0.2992788047709797
ACH-001431,-0.3329254877157706
ACH-001450,-0.2271950510633087
ACH-001496,-0.2280480027426181
ACH-001500,-0.2393302155021423
ACH-001523,-0.17295552982503953
ACH-001532,-0.19950219238499994
ACH-001550,-0.1945438106794363
ACH-001552,-0.06163346542103167
ACH-001554,-0.2160781841493332
ACH-001654,-0.2801915571099943
ACH-001735,-0.12214201125683252
ACH-001736,-0.09784147179419732
ACH-001737,-0.051740267818835804
ACH-001740,-0.07687662250629919
ACH-001745,-0.2050007584530238
ACH-001765,-0.14047831547564946
