,COX7C (1350)
ACH-000210,-0.7296357636512062
ACH-000211,-0.5601014088039815
ACH-000215,-0.699840096283735
ACH-000221,-1.1898355082213674
ACH-000222,-0.5015650944967576
ACH-000223,-0.7062058283774388
ACH-000226,-0.8212950515708112
ACH-000227,-0.6820736851076745
ACH-000228,-0.6256132934837988
ACH-000231,-0.44134265395694017
ACH-000232,-0.5673658993234629
ACH-000233,-0.7884682942308254
ACH-000234,-0.4435114870900393
ACH-000235,-0.7708797841404036
ACH-000237,-0.4694532601802038
ACH-000238,-0.5159336958052784
ACH-000242,-1.0681300794072663
ACH-000243,-0.5595811718174252
ACH-000244,-0.5495776292205452
ACH-000246,-0.8789493510737296
ACH-000248,-0.9667709345860352
ACH-000250,-0.4187510263249895
ACH-000251,-0.6144757283370107
ACH-000252,-1.0146131271562628
ACH-000253,-0.9178422020097532
ACH-000255,-0.6790787177981766
ACH-000256,-0.7062116356843637
ACH-000257,-0.8700497126814739
ACH-000258,-0.787083298838667
ACH-000259,-0.8688664153170002
ACH-000260,-0.5504694591730689
ACH-000261,-0.7206486886189751
ACH-000262,-0.5884838302350998
ACH-000263,-0.6224222602457149
ACH-000264,-0.6563993831192448
ACH-000265,-0.8032774153529709
ACH-000266,-0.6204169883943408
ACH-000272,-0.5408987917537652
ACH-000274,-0.7322810842171046
ACH-000277,-0.9262193427406182
ACH-000278,-0.6892258937262884
ACH-000279,-0.913029241225647
ACH-000280,-0.6431395104839209
ACH-000281,-0.6531234270706645
ACH-000288,-0.7550589821406318
ACH-000291,-0.6755280608752295
ACH-000293,-0.9076850345158776
ACH-000294,-0.8426704214444416
ACH-000295,-0.4107509399249447
ACH-000296,-0.6751162110428556
ACH-000302,-0.7551649945448086
ACH-000304,-1.5029403459072002
ACH-000307,-0.6316540275606876
ACH-000308,-0.6975691169512948
ACH-000310,-0.7069922086907464
ACH-000311,-0.5602592770662501
ACH-000312,-0.7568121383471242
ACH-000315,-1.1163091881200682
ACH-000316,-0.6145427015701722
ACH-000317,-1.267778575709412
ACH-000318,-0.7506225968577451
ACH-000319,-0.6405306367320245
ACH-000320,-0.5947091030713995
ACH-000322,-0.5575080382461529
ACH-000323,-0.8013930348438579
ACH-000324,-0.4340439696489031
ACH-000329,-0.9164706269886956
ACH-000330,-0.8084175720870881
ACH-000331,-0.5257754360542888
ACH-000332,-0.3969211449013745
ACH-000334,-0.9758017741133072
ACH-000335,-0.9489961860532922
ACH-000336,-0.9004304477777779
ACH-000337,-0.7985046490700332
ACH-000338,-0.8059612815486907
ACH-000339,-0.8255598366437897
ACH-000341,-0.7350667845674507
ACH-000348,-0.8562305652475445
ACH-000350,-0.7216499467894079
ACH-000352,-0.8275208423951972
ACH-000356,-0.8102676789881939
ACH-000361,-0.5432341405080688
ACH-000362,-0.6752677657877881
ACH-000363,-0.7591509629585476
ACH-000364,-0.6602741015289797
ACH-000365,-0.8786050800997142
ACH-000366,-0.5483938972035332
ACH-000368,-0.7753033281274367
ACH-000374,-0.8316989028230932
ACH-000375,-0.4796602745469934
ACH-000376,-0.6765913420601875
ACH-000381,-0.7949882133777709
ACH-000383,-0.702535793144886
ACH-000387,-0.8026205849061958
ACH-000389,-0.3697282600986472
ACH-000390,-0.8476386210357753
ACH-000393,-0.6645099794753563
ACH-000395,-0.5811726925954338
ACH-000396,-0.9069219248570162
ACH-000397,-0.6319887798362508
ACH-000401,-0.7035128063071057
ACH-000402,-0.7077334089885869
ACH-000403,-0.709434061639776
ACH-000404,-0.5352429635773575
ACH-000406,-1.066685266357054
ACH-000407,-0.6166260597753076
ACH-000408,-0.8357658653234549
ACH-000410,-0.9332743602546899
ACH-000411,-0.6560747769230667
ACH-000414,-0.7464682137332461
ACH-000415,-0.7772066004343273
ACH-000416,-0.8127513731925569
ACH-000420,-0.6665756695092983
ACH-000421,-0.6603615369204436
ACH-000424,-0.4428730885449733
ACH-000425,-0.7154324934434635
ACH-000426,-0.6372029405128098
ACH-000427,-0.8977367302720565
ACH-000433,-0.4127613663174749
ACH-000435,-0.8236715710389866
ACH-000436,-0.4711082927621906
ACH-000444,-0.6788466717297784
ACH-000445,-0.7982221994245922
ACH-000448,-0.5782235764307573
ACH-000450,-0.8240157977876518
ACH-000452,-0.5622879350326417
ACH-000454,-0.9750196567117564
ACH-000458,-0.6161212991527444
ACH-000459,-1.0826735217419512
ACH-000460,-0.7134296922223505
ACH-000461,-1.0960416210357655
ACH-000463,-0.4965152156843811
ACH-000464,-0.7083302572254737
ACH-000466,-0.7846857103668159
ACH-000467,-1.000218216181422
ACH-000468,-0.7728149899579893
ACH-000469,-0.9169968267603554
ACH-000470,-0.6428618204258848
ACH-000471,-0.5947952762835894
ACH-000472,-0.6216707360393421
ACH-000473,-0.6981681359218102
ACH-000475,-0.7210339470041442
ACH-000476,-0.9194549844675224
ACH-000477,-0.7613653778073901
ACH-000479,-0.6728773989614479
ACH-000480,-0.7457112408669488
ACH-000481,-0.7770925930862104
ACH-000483,-0.8765727089926479
ACH-000484,-0.5795689727838798
ACH-000485,-0.6822294126614756
ACH-000486,-0.7194739832353693
ACH-000487,-0.7726677569254131
ACH-000488,-0.9463119257224626
ACH-000490,-0.498606564840821
ACH-000491,-0.9099510712937328
ACH-000495,-0.3534263339014325
ACH-000496,-0.585157563319569
ACH-000499,-0.796147713749336
ACH-000500,-0.8958474912205497
ACH-000502,-0.5890133229889226
ACH-000503,-0.26278412562124304
ACH-000505,-0.7405798830231864
ACH-000507,-0.8704270601636969
ACH-000510,-0.8088426834377407
ACH-000511,-0.5911875479395325
ACH-000512,-0.7729170171827829
ACH-000516,-0.4295118409971481
ACH-000517,-0.6174684994139006
ACH-000518,-0.5079103524327969
ACH-000520,-0.6690601492538392
ACH-000521,-0.7877005355221185
ACH-000522,-0.6834770652303291
ACH-000524,-0.6694643378693637
ACH-000527,-0.6136220947764248
ACH-000528,-1.007389809691421
ACH-000537,-0.9908100664224292
ACH-000541,-0.5573687106330825
ACH-000542,-0.6017744468757182
ACH-000544,-0.6512231380438707
ACH-000545,-0.5635610500267111
ACH-000547,-1.0088378780435376
ACH-000548,-0.5926263731718804
ACH-000549,-1.0462834284883165
ACH-000550,-0.6867199005318818
ACH-000552,-0.642585265992876
ACH-000556,-0.8968629718264275
ACH-000557,-0.8742220789804852
ACH-000569,-0.5771853342997934
ACH-000570,-0.6003052744391583
ACH-000571,-0.6365254108065015
ACH-000573,-0.8167367516107379
ACH-000576,-0.6274767171778578
ACH-000579,-0.9541506538505512
ACH-000580,-0.8774965869210541
ACH-000584,-0.7618916012949342
ACH-000585,-0.789103773878268
ACH-000588,-0.8777230623117285
ACH-000589,-1.0414584559941888
ACH-000591,-0.6452776157862898
ACH-000593,-0.7450214846113754
ACH-000600,-0.8007939362282741
ACH-000601,-0.6991267641879303
ACH-000605,-0.7784988980198599
ACH-000606,-0.8130671492288838
ACH-000608,-0.6074622208109388
ACH-000614,-1.0283218381585368
ACH-000616,-0.7152053341035068
ACH-000618,-1.3047668695096082
ACH-000619,-0.5206770633951597
ACH-000620,-0.9404100395201164
ACH-000621,-0.5168500589582234
ACH-000622,-0.6451395428791432
ACH-000623,-0.4885132253708298
ACH-000624,-0.7079407085750237
ACH-000627,-0.7729747410420298
ACH-000630,-0.6226679812362205
ACH-000631,-0.571483741667492
ACH-000632,-0.6295411194899561
ACH-000633,-1.0276165744760763
ACH-000637,-0.7875714353609665
ACH-000638,-0.7344711980225834
ACH-000646,-0.8080817897716124
ACH-000647,-0.7635525871245828
ACH-000648,-0.7335367588536583
ACH-000649,-0.5563048849264437
ACH-000651,-0.9765979895871216
ACH-000652,-0.7162907400719553
ACH-000653,-0.9988163334208474
ACH-000657,-0.700050673472805
ACH-000658,-0.8468289136074363
ACH-000661,-0.8306715732199729
ACH-000662,-0.7503758875168863
ACH-000663,-0.7288284019996379
ACH-000665,-0.6201048921547395
ACH-000671,-0.9799553914127099
ACH-000672,-1.0146750906925914
ACH-000673,-0.4025183730636253
ACH-000676,-0.8653551208719947
ACH-000677,-1.2571961690562257
ACH-000681,-0.5149514313738481
ACH-000683,-0.7213125879682409
ACH-000684,-0.8403645256586854
ACH-000688,-0.5819232982456962
ACH-000693,-0.9132086587896424
ACH-000694,-0.8596932513210342
ACH-000695,-0.8449513781032907
ACH-000696,-0.6706686582522252
ACH-000697,-0.7341673683776745
ACH-000699,-0.7001484419981383
ACH-000701,-0.941742020768872
ACH-000706,-1.0691645127287457
ACH-000711,-0.7977877197860538
ACH-000713,-0.5226437392703727
ACH-000714,-0.5813532926790245
ACH-000718,-0.8604677434205061
ACH-000720,-0.5442354142430291
ACH-000721,-0.5908694182867062
ACH-000724,-0.7663762344484027
ACH-000725,-0.9761678401965396
ACH-000732,-0.6292395836277184
ACH-000734,-0.9057206005283128
ACH-000735,-0.6764323136816687
ACH-000736,-0.7973087053698915
ACH-000738,-1.0048507631715458
ACH-000746,-1.2198762351482169
ACH-000747,-0.8791960177740488
ACH-000748,-0.5929837756537701
ACH-000753,-0.8064643234767596
ACH-000756,-0.3518169588835303
ACH-000757,-0.7460236898147593
ACH-000758,-0.8489982610967576
ACH-000760,-0.6840450938033485
ACH-000762,-0.5370616301273193
ACH-000763,-0.9782149503329456
ACH-000764,-0.7494366195158372
ACH-000765,-0.8389799351197218
ACH-000766,-0.5848454072643531
ACH-000767,-0.9710238286161104
ACH-000768,-0.8332346895117386
ACH-000769,-0.932872128052404
ACH-000770,-0.8577156755754448
ACH-000771,-0.5612699386006779
ACH-000773,-0.6717338809038291
ACH-000776,-0.4895856603536209
ACH-000777,-0.6604271006444742
ACH-000778,-0.5081741887521554
ACH-000781,-0.7616176743992574
ACH-000782,-0.5986971663078519
ACH-000783,-0.3912405820645273
ACH-000784,-0.7726728245002346
ACH-000785,-0.815810519157874
ACH-000787,-0.7477128811567337
ACH-000788,-0.5951612322400776
ACH-000791,-0.6864253152844639
ACH-000792,-0.5394788275116809
ACH-000794,-0.3978275527574726
ACH-000796,-0.836334490613991
ACH-000798,-0.8681082428103228
ACH-000799,-0.7637325691398928
ACH-000800,-0.9117291921764143
ACH-000802,-0.6875298419322479
ACH-000804,-0.7879397429681645
ACH-000805,-0.8518689798526315
ACH-000809,-0.6710419696652115
ACH-000810,-0.8170107782783893
ACH-000811,-0.6314540130837811
ACH-000817,-0.8563080260167171
ACH-000819,-0.6309808775424034
ACH-000820,-0.7226944914237519
ACH-000821,-0.8501942719215402
ACH-000822,-0.8451034976888167
ACH-000823,-0.6762804353464125
ACH-000824,-0.5822611729967823
ACH-000827,-0.5248435771160717
ACH-000829,-0.6993997047534133
ACH-000831,-0.926504645827554
ACH-000832,-0.6261722841462695
ACH-000833,-0.7956518867570971
ACH-000834,-0.8346193012157598
ACH-000835,-0.6681698327374994
ACH-000836,-0.6028682269154946
ACH-000837,-0.8797374987189333
ACH-000838,-0.9006741262048674
ACH-000839,-0.4974159770416133
ACH-000840,-0.7787467002567058
ACH-000841,-0.7323451740579875
ACH-000843,-1.0109560908956774
ACH-000846,-0.6564048065600784
ACH-000847,-0.9543897169517944
ACH-000848,-0.9797565460182246
ACH-000849,-0.8202476844215242
ACH-000851,-0.8433863141114079
ACH-000855,-0.9894061529044741
ACH-000856,-0.8914127883859747
ACH-000858,-1.0022246100756615
ACH-000859,-0.5802786286804292
ACH-000861,-0.6122055816036905
ACH-000862,-1.080612122069084
ACH-000865,-0.6751592340891154
ACH-000866,-0.9131442730298036
ACH-000867,-0.5805632768093146
ACH-000869,-0.5629945034380385
ACH-000872,-0.786827388481809
ACH-000873,-0.707008312607862
ACH-000876,-1.15319683565128
ACH-000878,-0.7712034189547866
ACH-000880,-0.5765588263009183
ACH-000881,-0.6429080059907615
ACH-000882,-0.7251067782788356
ACH-000884,-0.8676343686847049
ACH-000885,-0.7983633594087899
ACH-000887,-0.7178503177743658
ACH-000889,-0.7277966332119301
ACH-000896,-0.8773555055435289
ACH-000898,-0.8658004551127242
ACH-000900,-0.5498101275031507
ACH-000901,-0.6290889115130816
ACH-000905,-0.6660421052409387
ACH-000906,-0.7616396680340096
ACH-000907,-0.632124799757578
ACH-000910,-1.029168038678194
ACH-000911,-0.9196167760144606
ACH-000912,-0.7315657027359229
ACH-000913,-0.6472944589337312
ACH-000915,-1.0141060522316094
ACH-000916,-1.0358924706578194
ACH-000917,-0.7762945461923856
ACH-000920,-0.7056515659277258
ACH-000921,-0.8589975533603461
ACH-000924,-0.9024934975522684
ACH-000926,-0.7431842114908296
ACH-000928,-0.6303401694935941
ACH-000929,-0.7171338302051247
ACH-000932,-0.7558174057950404
ACH-000935,-0.7754155923290738
ACH-000936,-0.8478333975590048
ACH-000937,-0.7672063587176794
ACH-000938,-0.6265628571737264
ACH-000939,-0.6802475202724083
ACH-000941,-0.7517635086237233
ACH-000943,-0.9087328714440748
ACH-000946,-0.8137939244946751
ACH-000947,-0.9293881152373228
ACH-000948,-0.9235535036138052
ACH-000950,-0.6851092593853637
ACH-000953,-0.6370365597554365
ACH-000954,-1.0224122593318057
ACH-000957,-0.8340606939253554
ACH-000958,-0.5461047907926119
ACH-000960,-0.5666525204877372
ACH-000963,-1.0130787344059156
ACH-000968,-0.8390525877143719
ACH-000969,-1.1642372928255666
ACH-000972,-0.6382343988884489
ACH-000973,-0.7273053253111208
ACH-000974,-0.7204513912675139
ACH-000978,-0.7619526051460407
ACH-000984,-0.6619115591316672
ACH-000986,-0.7995505438845576
ACH-000988,-0.5440009899612327
ACH-000993,-0.39759730619094025
ACH-000994,-1.2880280018172743
ACH-000996,-0.5334936636955355
ACH-001001,-0.8882602667214747
ACH-001020,-0.3458710419115803
ACH-001028,-0.6424810098767415
ACH-001031,-0.7759709320706051
ACH-001038,-1.0455765571192144
ACH-001048,-0.5533600836007755
ACH-001050,-0.3872636623410876
ACH-001053,-0.7705945450247537
ACH-001054,-0.7186616043569506
ACH-001061,-0.8931493299113658
ACH-001067,-0.526847097421163
ACH-001075,-0.4666758128419752
ACH-001096,-0.7800191902673165
ACH-001111,-1.0003229606876365
ACH-001119,-0.628826104130162
ACH-001128,-0.7855008619559481
ACH-001134,-0.9714826361577952
ACH-001151,-0.6949518377895324
ACH-001163,-0.6304717166138818
ACH-001164,-0.7152618414268012
ACH-001183,-0.5277857890548029
ACH-001192,-0.7760654355089122
ACH-001193,-0.5166962364914822
ACH-001196,-0.6502807264481857
ACH-001197,-0.8768573732410091
ACH-001205,-0.5132240385631823
ACH-001211,-0.6412124043533998
ACH-001212,-0.5385263673374925
ACH-001228,-0.6590396966160035
ACH-001232,-0.462141426355976
ACH-001239,-0.7510722958417171
ACH-001270,-0.3456263018094484
ACH-001274,-0.7041504640399445
ACH-001275,-0.6529105586696613
ACH-001277,-1.0480509854510909
ACH-001278,-0.8344596666074262
ACH-001280,-0.6802530160333146
ACH-001283,-0.6269086825928651
ACH-001289,-0.6803423637954642
ACH-001300,-0.5302346580539367
ACH-001301,-0.7851604968670437
ACH-001302,-0.8167669200789939
ACH-001306,-0.5636956167093096
ACH-001318,-1.0826085752504078
ACH-001322,-0.6268908608974243
ACH-001328,-0.8305434796597571
ACH-001332,-0.6279561244847727
ACH-001336,-0.6181557756413458
ACH-001346,-0.5403882544148727
ACH-001353,-0.5315749334689595
ACH-001354,-0.920199347654712
ACH-001367,-0.6912455731507359
ACH-001368,-0.7304665314339651
ACH-001374,-0.3658958539263415
ACH-001377,-0.8024177689721699
ACH-001380,-0.8588846638621163
ACH-001391,-0.8110396675751994
ACH-001408,-0.21249949035059315
ACH-001430,-0.5250699507542387
ACH-001431,-0.6832692909359103
ACH-001450,-0.8334843572889206
ACH-001496,-0.9862346449215084
ACH-001500,-0.908376482299862
ACH-001523,-1.0243232786859224
ACH-001532,-0.7925567889788546
ACH-001550,-0.8494425885996597
ACH-001552,-0.8450009268383663
ACH-001554,-0.7194512189918582
ACH-001654,-0.7165950415856923
ACH-001735,-0.6654877535660249
ACH-001736,-0.5696824306059685
ACH-001737,-0.9756624068244458
ACH-001740,-0.5749641119512228
ACH-001745,-0.8167396497359987
ACH-001765,-0.5799623879844781
