,PIAS1 (8554)
ACH-000207,-0.024379800951266704
ACH-000208,-0.1612504553691964
ACH-000210,-0.2569223466141256
ACH-000211,-0.2900268353329549
ACH-000215,-0.268864364955002
ACH-000221,-0.29961210150145345
ACH-000222,-0.18224672117526672
ACH-000223,-0.2648925832157421
ACH-000226,-0.12199408756466773
ACH-000227,-0.4224566095408545
ACH-000228,-0.3995180513697797
ACH-000231,-0.2230272269049474
ACH-000232,-0.2756140919554878
ACH-000233,-0.2878856510568345
ACH-000234,-0.2937928199248064
ACH-000235,-0.2951842459751937
ACH-000237,-0.3790020191800702
ACH-000238,-0.3138604760445577
ACH-000242,-0.2085862685502349
ACH-000243,-0.2091438448281356
ACH-000244,-0.0571754801484284
ACH-000246,-0.1433885103868793
ACH-000248,-0.3859514574262568
ACH-000250,-0.6223385255694271
ACH-000251,-0.6342108976459399
ACH-000252,-0.466236995267173
ACH-000253,-0.4006265536812878
ACH-000255,-0.2320053595586208
ACH-000256,-0.13863963299648666
ACH-000257,-0.2374744447952587
ACH-000258,-0.1626658581479162
ACH-000259,-0.17421174202436995
ACH-000260,-0.12063427089068054
ACH-000261,-0.33394304585628715
ACH-000262,-0.2830284205116792
ACH-000263,-0.14864886913429667
ACH-000264,-0.486406318984575
ACH-000265,-0.2941425640972205
ACH-000266,-0.20371797920453005
ACH-000272,-0.3264877632415401
ACH-000274,-0.29701083799403066
ACH-000277,-0.4688024654308923
ACH-000278,-0.1233039233990112
ACH-000279,-0.2682629574098589
ACH-000280,-0.030454867142648164
ACH-000281,-0.4259333382442177
ACH-000288,-0.04675070997746378
ACH-000291,-0.6099622396169156
ACH-000293,-0.1322613763597453
ACH-000294,-0.6472448492793454
ACH-000295,-0.5505936002033172
ACH-000296,-0.656893671603837
ACH-000302,-0.04673863811037687
ACH-000304,-0.2945188181868533
ACH-000307,0.02726826782193556
ACH-000308,-0.4201084988646121
ACH-000310,-0.2198072360155199
ACH-000311,-0.2718245138143828
ACH-000312,-0.09173239849256312
ACH-000315,-0.4322319009341442
ACH-000316,-0.13933954100090384
ACH-000317,-0.1470499560429265
ACH-000318,-0.5064275426993072
ACH-000319,-0.32939470741110305
ACH-000320,-0.12114370540754095
ACH-000322,-0.2995563352556032
ACH-000323,-0.10344298523295296
ACH-000324,-0.12080703992276401
ACH-000329,-0.2138354800115173
ACH-000330,-0.2655469721882009
ACH-000331,-0.26711812831541115
ACH-000332,-0.4567298838365873
ACH-000334,-0.2765580553301292
ACH-000335,-0.00020334827371260055
ACH-000336,-0.3995311509240045
ACH-000337,-0.3813091203948469
ACH-000338,-0.21488887800010206
ACH-000339,-0.0705571169429763
ACH-000341,-0.03873394269613052
ACH-000348,-0.16928442746946507
ACH-000350,-0.2737078337252813
ACH-000352,-0.565861499363329
ACH-000356,-0.24410857355413895
ACH-000361,-0.7086246296822787
ACH-000362,-0.2675968589197448
ACH-000363,-0.16813750019804827
ACH-000364,-0.3917748953415957
ACH-000365,-0.35602307883752143
ACH-000366,-0.4390671468933637
ACH-000368,-0.14423698049816655
ACH-000374,-0.3069004342260046
ACH-000375,-0.15399015387227685
ACH-000376,-0.12476904021403933
ACH-000381,-0.309010735438938
ACH-000383,-0.2264811909825949
ACH-000387,-0.5142883923995221
ACH-000389,-0.4023185711728045
ACH-000390,-0.2900559745658599
ACH-000393,-0.12141440990230808
ACH-000395,-0.16784617002745844
ACH-000396,-0.026840204136653324
ACH-000397,-0.25664296747328724
ACH-000401,-0.5348090635416526
ACH-000402,-0.426467316848339
ACH-000403,-0.348705898872777
ACH-000404,-0.03391453351111223
ACH-000406,-0.13676403631752312
ACH-000407,-0.0373600538092109
ACH-000408,-0.31595000837773457
ACH-000410,-0.3084093643664902
ACH-000411,-0.4699819183660864
ACH-000414,-0.25201154451651997
ACH-000415,-0.3028388313221225
ACH-000416,-0.17733230862195962
ACH-000420,-0.060560793050879615
ACH-000421,-0.3968835086515052
ACH-000424,-0.5050467694741808
ACH-000425,-0.259685216523564
ACH-000426,-0.269873067683972
ACH-000427,-0.4189977792176433
ACH-000433,0.02871024327761657
ACH-000435,-0.29184444379485835
ACH-000436,-0.0642188829297302
ACH-000444,-0.4218563766953666
ACH-000445,-0.2960428017120451
ACH-000448,-0.24079312484504484
ACH-000450,-0.4935286200254644
ACH-000452,-0.4015107336819052
ACH-000454,-0.5483670377643963
ACH-000458,-0.37546088468522254
ACH-000459,-0.19652940872305893
ACH-000460,-0.1441256353134785
ACH-000461,-0.6155397748187651
ACH-000463,-0.08313456966244702
ACH-000464,-0.3631654547885477
ACH-000466,-0.3668479525230017
ACH-000467,-0.12688276632650566
ACH-000468,-0.3039759675806205
ACH-000469,-0.23610382386980044
ACH-000470,-0.3165430126320956
ACH-000471,-0.4056926521576639
ACH-000472,-0.18764953432153436
ACH-000473,-0.12172448196345913
ACH-000475,-0.05259741335866401
ACH-000476,-0.10316587200130432
ACH-000477,-0.35709767136359605
ACH-000479,-0.3221706825659424
ACH-000480,0.09531438739865043
ACH-000481,-0.4235302898870079
ACH-000483,-0.028057611624935128
ACH-000484,-0.1888696633484594
ACH-000485,-0.5625419534176065
ACH-000486,-0.3692393404271935
ACH-000487,-0.3643046446281425
ACH-000488,-0.13286645579741538
ACH-000490,-0.2794894273559865
ACH-000491,-0.1567946606720527
ACH-000495,-0.4696152572457538
ACH-000496,-0.27229592612410397
ACH-000499,-0.3921872848306616
ACH-000500,-0.1002912756318921
ACH-000502,-0.6334181671383935
ACH-000503,-0.3306584386117723
ACH-000505,-0.4778617315861512
ACH-000507,-0.4288526388297715
ACH-000510,-0.3642425342420346
ACH-000511,-0.31771841729497163
ACH-000512,-0.4237010996358722
ACH-000516,-0.06604596387943358
ACH-000517,-0.2741922317789888
ACH-000518,-0.19122671381806286
ACH-000520,-0.44050401834641184
ACH-000521,-0.2964012764154092
ACH-000522,-0.4264683276612396
ACH-000524,-0.17926925186434114
ACH-000527,-0.4877918044749394
ACH-000528,-0.35774378493747305
ACH-000537,-0.3792181697709584
ACH-000541,0.010154759419653709
ACH-000542,-0.4409799161139665
ACH-000544,-0.3472853330140685
ACH-000545,-0.18429214860404305
ACH-000547,-0.2676950472801768
ACH-000548,-0.07045647056065532
ACH-000549,-0.38244208528371604
ACH-000550,-0.13912704317705588
ACH-000552,-0.5551622398497901
ACH-000556,-0.2506311240662994
ACH-000557,-0.10604759792779386
ACH-000569,-0.0065652081280318155
ACH-000570,-0.2737178406151368
ACH-000571,-0.2933695833380092
ACH-000573,-0.26083464715202204
ACH-000576,-0.3226246827931342
ACH-000579,-0.3307909763669819
ACH-000580,-0.2485617013533908
ACH-000584,-0.1674087710204125
ACH-000585,-0.007566887002271466
ACH-000588,-0.297211754484942
ACH-000589,-0.11685628604787038
ACH-000591,-0.3160645314707109
ACH-000593,-0.2749930732158034
ACH-000600,-0.2407163859874341
ACH-000601,-0.09696591066963044
ACH-000605,-0.27192439772912386
ACH-000606,-0.02001992550575476
ACH-000608,-0.1863627914676951
ACH-000614,-0.1343360759684411
ACH-000616,-0.3479511458786715
ACH-000618,-0.17329453509734186
ACH-000619,-0.1767963610824108
ACH-000620,-0.3579525735870475
ACH-000621,-0.19968517516781764
ACH-000622,-0.2429111323457016
ACH-000623,-0.23818387557571205
ACH-000624,-0.18867139878633515
ACH-000627,-0.3070945558836401
ACH-000630,-0.31830204724783623
ACH-000631,0.05756367992862761
ACH-000632,-0.30750278548890914
ACH-000633,-0.5078078777264117
ACH-000637,-0.2493905491005856
ACH-000638,0.12709813524568198
ACH-000646,-0.5276389949220613
ACH-000647,-0.18455391235340865
ACH-000648,-0.2369342603420119
ACH-000649,-0.3459692488183693
ACH-000651,-0.2464146475782108
ACH-000652,-0.5745879415041552
ACH-000653,-0.3823819638350212
ACH-000657,-0.1423018913496787
ACH-000658,-0.2444301029516718
ACH-000661,-0.4110241632596356
ACH-000662,-0.0005236340597771892
ACH-000663,-0.2340725724344331
ACH-000665,-0.10236946750422034
ACH-000671,-0.2504399436652019
ACH-000672,-0.918825994754145
ACH-000673,-0.12840381543153895
ACH-000676,-0.3318254988750218
ACH-000677,-0.13562793006462792
ACH-000681,-0.6821230504219722
ACH-000683,-0.3506945355038083
ACH-000684,-0.7086422010725371
ACH-000688,-0.222211137371713
ACH-000693,-0.14045738743518615
ACH-000694,-0.33916295165767457
ACH-000695,-0.19696205067217096
ACH-000696,-0.3530373004415974
ACH-000697,-0.3209401014801652
ACH-000699,-0.1839097971368661
ACH-000701,-0.05872039574121388
ACH-000706,-0.20205963895615614
ACH-000711,-0.3377632661065935
ACH-000713,-0.2811162794077452
ACH-000714,-0.07749553050531863
ACH-000718,-0.2571671496707031
ACH-000720,-0.1070980538542132
ACH-000721,-0.217093448996436
ACH-000724,-0.2445351510850053
ACH-000725,-0.12574862339477616
ACH-000732,-0.0962876913613237
ACH-000734,-0.15896389442781844
ACH-000735,-0.2656667605284724
ACH-000736,-0.3841165553481486
ACH-000738,-0.2763254176310881
ACH-000746,-0.15404839723489985
ACH-000747,-0.39675090821829295
ACH-000748,-0.17154105042318454
ACH-000753,-0.20510942445331745
ACH-000756,-0.5231599893867727
ACH-000757,-0.28572647532655
ACH-000758,-0.40236461017721975
ACH-000760,-0.18261412899999724
ACH-000762,-0.12487862457273508
ACH-000763,-0.2575235477563345
ACH-000764,-0.4964200405904319
ACH-000765,-0.5179072852545235
ACH-000766,-0.38897065744428416
ACH-000767,-0.6456924847170308
ACH-000768,-0.26124702788923243
ACH-000769,-0.31316372413577176
ACH-000770,-0.22064689433091486
ACH-000771,-0.4440801231015902
ACH-000773,-0.4493733547971134
ACH-000776,-0.07967591531902145
ACH-000777,-0.1910986796304297
ACH-000778,-0.2937382227182609
ACH-000781,-0.2950655187622216
ACH-000782,-0.3999076886440329
ACH-000783,-0.2622733387178965
ACH-000784,-0.16162638055652667
ACH-000785,-0.2432066942865186
ACH-000787,-0.07282478919343993
ACH-000788,-0.3815471764847623
ACH-000791,-0.08062906317561684
ACH-000792,-0.1871068820902356
ACH-000794,-0.36648432673552056
ACH-000796,-0.2956584440155763
ACH-000798,-0.2352205018171082
ACH-000799,-0.327716183091458
ACH-000800,-0.42391393297087787
ACH-000802,-0.28570842486151105
ACH-000804,-0.18148829337371689
ACH-000805,-0.2982308952568332
ACH-000809,-0.10958926716997533
ACH-000810,-0.11571494797111248
ACH-000811,-0.25756417095549994
ACH-000817,-0.20422696704113055
ACH-000819,-0.3944824558038876
ACH-000820,-0.2008327829700796
ACH-000821,-0.4838142058835017
ACH-000822,-0.33535139127822494
ACH-000823,-0.05633719368948253
ACH-000824,-0.21678442767735506
ACH-000827,-0.3060111105592883
ACH-000829,-0.3473171291669128
ACH-000831,-0.2730432018973913
ACH-000832,-0.3804812440144472
ACH-000833,-0.09170804545861434
ACH-000834,0.16768495544991086
ACH-000835,-0.5852313012996229
ACH-000836,0.11662900816848636
ACH-000837,-0.1536592326522301
ACH-000838,-0.018896455069205318
ACH-000839,-0.1995778776155604
ACH-000840,-0.15605813344861075
ACH-000841,-0.1930981638277158
ACH-000843,-0.2931146803069667
ACH-000846,-0.2693230034805424
ACH-000847,-0.13705195100731887
ACH-000848,0.13899585112266452
ACH-000849,-0.180848550240938
ACH-000851,-0.20239324088002408
ACH-000855,-0.23770012771381266
ACH-000856,0.11476365247196328
ACH-000858,-0.14098903328579354
ACH-000859,-0.22419420434054796
ACH-000861,-0.39740650204843203
ACH-000862,-0.08420630059042915
ACH-000865,-0.2775120985662049
ACH-000866,-0.22145531607286534
ACH-000867,-0.24954547662154705
ACH-000869,-0.28001848732427514
ACH-000872,-0.2612369287074103
ACH-000873,-0.2127308891450435
ACH-000876,-0.08575009184631217
ACH-000878,-0.21963065437753412
ACH-000880,-0.052368509507663794
ACH-000881,-0.40150393155315
ACH-000882,-0.4453264815833105
ACH-000884,-0.0935701431308062
ACH-000885,-0.13625218071215295
ACH-000887,-0.20542086411220856
ACH-000889,-0.2762831199230866
ACH-000896,-0.2675401031872781
ACH-000898,-0.4633611461724471
ACH-000900,-0.16030498703095464
ACH-000901,-0.2354862998493422
ACH-000905,-0.13513402914442724
ACH-000906,-0.1460919886154202
ACH-000907,-0.14454911356971706
ACH-000910,-0.41683914819483264
ACH-000911,-0.36456042758954027
ACH-000912,-0.17476766383657294
ACH-000913,-0.1840112524910273
ACH-000915,-0.5761540280044288
ACH-000916,-0.12006647613092306
ACH-000917,-0.1696061075395131
ACH-000920,-0.2105818866282958
ACH-000921,-0.3527321758863246
ACH-000924,-0.18320561421457024
ACH-000926,-0.24734711472114435
ACH-000928,-0.06383115107838719
ACH-000929,-0.046258178276140816
ACH-000932,-0.2250148913385695
ACH-000935,-0.035606677118716616
ACH-000936,-0.18671276710766646
ACH-000937,-0.21962050861703436
ACH-000938,-0.21215259655993615
ACH-000939,0.03223411973694038
ACH-000941,-0.3300103694997509
ACH-000943,-0.1308978508628662
ACH-000946,-0.27641459881789543
ACH-000947,-0.2592534364775672
ACH-000948,-0.20826458206632814
ACH-000950,-0.2620701981408263
ACH-000953,-0.3078700978630897
ACH-000954,-0.16126746807565498
ACH-000957,-0.2818707094088
ACH-000958,-0.26387314359406033
ACH-000960,-0.21219120124812754
ACH-000963,-0.11161497131307573
ACH-000968,-0.7532946750340157
ACH-000969,-0.2764126640572029
ACH-000972,-0.3051570703399314
ACH-000973,-0.12529726012322728
ACH-000974,-0.15418723892543526
ACH-000978,-0.2136677514120202
ACH-000984,-0.3263534403688285
ACH-000986,-0.1928941375719192
ACH-000988,-0.2921657041398292
ACH-000993,-0.13352132439423794
ACH-000994,-0.08908083582281229
ACH-000996,-0.339926716435674
ACH-001001,-0.28689971587328456
ACH-001020,0.034681473823339214
ACH-001028,-0.15644591584878367
ACH-001031,-0.03189668785133466
ACH-001038,-0.15730240049491687
ACH-001048,-0.2828273855871732
ACH-001050,-0.4599027875609572
ACH-001053,-0.14571605535692744
ACH-001054,-0.1008958069600376
ACH-001061,-0.3743749726539992
ACH-001067,-0.06792477461005653
ACH-001075,-0.3902690534965895
ACH-001096,-0.0573867786677361
ACH-001111,-0.2958459249896086
ACH-001119,-0.1543539854308061
ACH-001128,0.44485723162977736
ACH-001134,-0.2304910688768056
ACH-001151,-0.13034544796254185
ACH-001163,-0.3630875726311816
ACH-001164,-0.24117130273144105
ACH-001183,-0.2843954110266016
ACH-001192,-0.10164883080005728
ACH-001193,-0.129461432008173
ACH-001196,-0.1631028936332372
ACH-001197,-0.7263820616994259
ACH-001205,-0.2391742510129412
ACH-001211,0.05511341676448172
ACH-001212,-0.2849013373539451
ACH-001228,-0.3478696184220903
ACH-001232,-0.4041091056967921
ACH-001239,-0.2914866723043762
ACH-001270,-0.4117941103324697
ACH-001274,-0.4877519645982546
ACH-001275,-0.6375480417888922
ACH-001277,-0.7106504460185203
ACH-001278,-0.4452220662040599
ACH-001280,-0.4651353868707804
ACH-001283,-0.5897575185584002
ACH-001289,-0.27425245608165955
ACH-001300,-0.34589232050997665
ACH-001301,-0.5656359017581404
ACH-001302,-0.44511885254293704
ACH-001306,0.02235099615579567
ACH-001318,-0.14149534357977406
ACH-001322,-0.4076213146212057
ACH-001328,-0.19458331882960744
ACH-001332,-0.3963155357726512
ACH-001336,-0.2377604970515637
ACH-001346,-0.07365892850716196
ACH-001353,-0.30745995083858696
ACH-001354,-0.3229165664799092
ACH-001367,-0.3963530358638777
ACH-001368,-0.4736073556748983
ACH-001374,-0.15402069350337094
ACH-001377,-0.17158041762121531
ACH-001380,-0.18632978758835864
ACH-001391,-0.5462761029733456
ACH-001408,-0.1055838372975852
ACH-001430,-0.2142426248384504
ACH-001431,-0.42565848766333136
ACH-001450,-0.1272836266109115
ACH-001496,-0.08785671456527111
ACH-001500,-0.2342617302162764
ACH-001523,-0.19920872475061036
ACH-001532,-0.4242566107531337
ACH-001550,-0.06838100530489045
ACH-001552,-0.08983628684264257
ACH-001554,-0.3938644044691358
ACH-001654,-0.5694192158197365
ACH-001735,-0.2861850103750199
ACH-001736,-0.2502893748027681
ACH-001737,0.11086140518821387
ACH-001740,-0.2353028846878223
ACH-001745,-0.28695625074903264
ACH-001765,-0.2368713450628826
