,AGL (178)
ACH-000211,-0.10684737090704806
ACH-000215,-0.1912153822390024
ACH-000221,-0.14767460231959598
ACH-000222,-0.11674795595780105
ACH-000223,-0.20020074754320136
ACH-000226,-0.2100367028645375
ACH-000227,-0.23481852250741614
ACH-000228,-0.001819219368060037
ACH-000231,-0.16330225111645089
ACH-000232,-0.06754414277603413
ACH-000233,-0.09589243723925713
ACH-000234,-0.1363564351490872
ACH-000235,-0.023683047814191102
ACH-000237,-0.14639264675346794
ACH-000238,-0.06378761370077136
ACH-000242,-0.2335985691296374
ACH-000243,-0.08505347881290785
ACH-000244,-0.08570709667530534
ACH-000246,-0.2552681850254577
ACH-000248,-0.06447879358620079
ACH-000250,-0.11140915853058936
ACH-000251,-0.2702878430920725
ACH-000252,-0.04497981099335679
ACH-000253,-0.06175439708035393
ACH-000255,-0.21412600221258785
ACH-000256,-0.056373710334839386
ACH-000257,-0.1966791591649235
ACH-000258,-0.16549697098385205
ACH-000259,-0.118737204537199
ACH-000260,-0.1199781958666865
ACH-000261,-0.0727244099461953
ACH-000262,-0.2728478397744358
ACH-000263,-0.26336186423621943
ACH-000264,-0.18359732962060887
ACH-000265,-0.08339955901836968
ACH-000266,-0.08940978892155925
ACH-000272,-0.3070025505612997
ACH-000274,-0.11673859793300655
ACH-000277,-0.1061543452585135
ACH-000278,-0.11719818421165835
ACH-000279,-0.08719987181519487
ACH-000280,-0.006172734790276089
ACH-000281,0.006185007491148461
ACH-000288,-0.08282031214206352
ACH-000291,-0.0005550612560088655
ACH-000293,-0.14916133173542187
ACH-000294,0.006400907064324684
ACH-000295,0.06652510651700888
ACH-000296,-0.15036219759192007
ACH-000302,-0.06268675388841778
ACH-000304,0.11856293755430178
ACH-000307,-0.04752358792319795
ACH-000308,-0.07189370549157102
ACH-000310,-0.239739872511589
ACH-000311,-0.1468743499054418
ACH-000312,-0.23616684866783114
ACH-000315,-0.115201010879327
ACH-000316,-0.1590505974436175
ACH-000317,-0.18519893140661947
ACH-000318,-0.21566966550108693
ACH-000319,-0.055413682119413527
ACH-000320,-0.16857095358774893
ACH-000322,-0.07269232103806357
ACH-000323,-0.2583112847317069
ACH-000324,-0.11436257008233405
ACH-000329,-0.17700812852111705
ACH-000330,-0.006210976915211878
ACH-000331,-0.10537490105176546
ACH-000332,-0.1211554548045902
ACH-000334,-0.05337313947422302
ACH-000335,-0.4497424910718662
ACH-000336,0.04677133982497502
ACH-000337,0.02555062955398166
ACH-000338,-0.07318912161836917
ACH-000339,-0.041184170601348026
ACH-000341,-0.21654730133529948
ACH-000348,-0.1504524757125855
ACH-000350,0.010389950303424815
ACH-000352,-0.0820324338418352
ACH-000356,0.002060511728341668
ACH-000361,-0.2642677963459699
ACH-000362,0.017746282458352143
ACH-000363,-0.13525776320142846
ACH-000364,-0.08546631457266447
ACH-000365,-0.12178140525462468
ACH-000366,-0.13433149031126798
ACH-000368,-0.056980493385582524
ACH-000374,-0.04699297465368688
ACH-000375,-0.10188555590229634
ACH-000376,-0.20873974739446816
ACH-000381,0.04034967223749908
ACH-000383,-0.14518570715401896
ACH-000387,0.030779705881470876
ACH-000389,-0.12913839564593932
ACH-000390,-0.07867605131541032
ACH-000393,-0.12939879460360562
ACH-000395,-0.08301052654585507
ACH-000396,0.16345816512453215
ACH-000397,-0.03166912850499407
ACH-000401,-0.11876579513393085
ACH-000402,-0.012524982967528178
ACH-000403,-0.08724795209141856
ACH-000404,0.20779017672740566
ACH-000406,-0.06576859334885038
ACH-000407,-0.15031700713568788
ACH-000408,-0.21188840789956034
ACH-000410,-0.2054299327249276
ACH-000411,-0.15949761547298888
ACH-000414,-0.1321707470272349
ACH-000415,-0.13196303624749073
ACH-000416,-0.14404103754567502
ACH-000420,-0.1760893866226989
ACH-000421,-0.1035798314970412
ACH-000424,-0.382720458473151
ACH-000425,-0.020705934936730515
ACH-000426,-0.1429963089011071
ACH-000427,-0.05395571603638157
ACH-000433,0.11394094450467683
ACH-000435,0.04300979545061926
ACH-000436,-0.08592437469907327
ACH-000444,-0.08597649414150801
ACH-000445,-0.13488832080030316
ACH-000448,-0.15405877540774413
ACH-000450,-0.024378126190482945
ACH-000452,-0.0615796506693961
ACH-000454,-0.08587722941324105
ACH-000458,-0.0576381267705515
ACH-000459,-0.058987383123812374
ACH-000460,-0.1212225996225933
ACH-000461,-0.22048585707613286
ACH-000463,-0.12552500863165675
ACH-000464,-0.3318671450597362
ACH-000466,-0.15684296384860855
ACH-000467,0.012971578114581508
ACH-000468,0.0016131735907988773
ACH-000469,-0.19339285643072535
ACH-000470,-0.06503902681004957
ACH-000471,-0.06749482499012031
ACH-000472,-0.03736672008286274
ACH-000473,-0.1116788374951666
ACH-000475,-0.11483397006489827
ACH-000476,-0.1480113203175027
ACH-000477,-0.1446919146736673
ACH-000479,-0.060345435467175614
ACH-000480,-0.10330400046893463
ACH-000481,-0.15768747477586192
ACH-000483,-0.13168536617969992
ACH-000484,-0.07288139285165834
ACH-000485,-0.0032051053423766585
ACH-000486,-0.1729945958810318
ACH-000487,-0.1370138610521816
ACH-000488,-0.2016199565105614
ACH-000490,-0.07757897369464199
ACH-000491,-0.018329514540558492
ACH-000495,-0.14301247560672736
ACH-000496,-0.12875773490584685
ACH-000499,-0.19105245007575208
ACH-000500,-0.055092337619558736
ACH-000502,-0.11005622347784973
ACH-000503,-0.0610194945561665
ACH-000505,-0.05791767215495965
ACH-000507,-0.22146405867580107
ACH-000510,-0.12550455842154926
ACH-000511,-0.16775408867884006
ACH-000512,-0.30164353915144226
ACH-000516,-0.13129290107931774
ACH-000517,-0.0825081941469493
ACH-000518,-0.1813732026059752
ACH-000520,-0.14030756787137913
ACH-000521,-0.1353538770880544
ACH-000522,-0.21405384154991586
ACH-000524,-0.05372788561005677
ACH-000527,-0.08921921022501095
ACH-000528,-0.011799647908081844
ACH-000537,-0.06575312958974026
ACH-000541,-0.12133664360774545
ACH-000542,-0.1919888048486121
ACH-000544,-0.17748655248384276
ACH-000545,-0.1964189958210384
ACH-000547,0.015695581840107376
ACH-000548,-0.3029102389563733
ACH-000549,-0.14442893194220355
ACH-000550,-0.17346608940946465
ACH-000552,-0.11295950803160792
ACH-000556,-0.05006500937369592
ACH-000557,-0.03981051163424629
ACH-000569,-0.3178084178498585
ACH-000570,-0.21332589762586165
ACH-000571,-0.11585814650654233
ACH-000573,-0.04395642571340482
ACH-000576,-0.13000645021901364
ACH-000579,-0.4129678087159465
ACH-000580,-0.032645943353376984
ACH-000584,-0.13077268027866112
ACH-000585,-0.13289087729987625
ACH-000588,-0.17514855368884466
ACH-000589,-0.16872665599487568
ACH-000591,-0.02672961441971249
ACH-000593,0.01613951979236003
ACH-000600,-0.05005073783522036
ACH-000601,-0.06915023971070057
ACH-000605,-0.14323790164369166
ACH-000606,-0.12097941951021372
ACH-000608,-0.032862128882978736
ACH-000614,-0.09279078288574796
ACH-000616,0.07454357857033092
ACH-000618,-0.09568311551628232
ACH-000619,-0.11450279812107005
ACH-000620,-0.08832749370515636
ACH-000621,-0.09980710766032452
ACH-000622,-0.07443535623774443
ACH-000623,-0.1925965939909948
ACH-000624,-0.10484664584438676
ACH-000627,-0.12863120151412485
ACH-000630,-0.12428849528614068
ACH-000631,-0.1382342680332765
ACH-000632,-0.13403526058076265
ACH-000633,-0.12045128845527905
ACH-000637,0.07210390781426428
ACH-000638,-0.20369897540204426
ACH-000646,-0.19132177141699944
ACH-000647,-0.07805675329564211
ACH-000648,-0.05159603195493607
ACH-000649,-0.1530195288442752
ACH-000651,-0.0064189511680038894
ACH-000652,-0.17247668304943387
ACH-000653,-0.04825058432047137
ACH-000657,-0.10823650919306724
ACH-000658,-0.07450510079077972
ACH-000661,-0.1987175586899262
ACH-000662,-0.1872576216809313
ACH-000663,-0.035948146179320586
ACH-000665,-0.05042556589908291
ACH-000671,-0.1889734156028786
ACH-000672,-0.023914366271354515
ACH-000673,-0.12509953684616826
ACH-000676,-0.21479708174735926
ACH-000677,-0.09090757797720296
ACH-000681,0.0173581028877461
ACH-000683,-0.053354714084410684
ACH-000684,-0.10807936840690563
ACH-000688,-0.2683748955246468
ACH-000693,-0.13529006997948784
ACH-000694,-0.08945919003383616
ACH-000695,-0.17839366383783653
ACH-000696,-0.14020855157157286
ACH-000697,-0.11280189211202325
ACH-000699,0.005183491752546828
ACH-000701,-0.15064528025990725
ACH-000706,-0.049711277934834985
ACH-000711,-0.12935298338741127
ACH-000713,-0.1533471726010396
ACH-000714,-0.12930189000225584
ACH-000718,-0.029947041999238082
ACH-000720,-0.09937574049765104
ACH-000721,-0.1406962995365847
ACH-000724,0.044101156303424136
ACH-000725,-0.1357038198945734
ACH-000732,-0.12578810803949125
ACH-000734,-0.18384472296519916
ACH-000735,-0.17282249428974306
ACH-000736,0.06934145628227276
ACH-000738,0.007224105654184161
ACH-000746,0.007235004742342291
ACH-000747,-0.12933629102669375
ACH-000748,-0.037912658246835686
ACH-000753,-0.14427555979347406
ACH-000756,-0.15681089768526402
ACH-000757,-0.16555716177781227
ACH-000758,-0.07936185155817889
ACH-000760,-0.08294204855440203
ACH-000762,-0.16724568795000389
ACH-000763,-0.10423640507903384
ACH-000764,-0.4619629052549529
ACH-000765,-0.118002895045781
ACH-000766,-0.051793710616553065
ACH-000767,-0.02993581698175997
ACH-000768,-0.07510798648874513
ACH-000769,0.018948318437620213
ACH-000770,-0.10713388269991958
ACH-000771,-0.08592089523676835
ACH-000773,-0.19738149027755
ACH-000776,-0.1320029084820969
ACH-000777,-0.13640479510755465
ACH-000778,-0.2568604386143408
ACH-000781,-0.07037462774628266
ACH-000782,0.031981083482264784
ACH-000783,-0.06858523753972247
ACH-000784,-0.06590025776125526
ACH-000785,-0.0936866295031414
ACH-000787,-0.06246273540508985
ACH-000788,-0.2157618641559962
ACH-000791,-0.1381959670043399
ACH-000792,-0.059752167404806336
ACH-000794,-0.0793635650976535
ACH-000796,-0.04635060684990828
ACH-000798,-0.3230473651277496
ACH-000799,-0.12505561461879344
ACH-000800,-0.009058422710977542
ACH-000802,-0.15167463052129118
ACH-000804,-0.0576443393685296
ACH-000805,-0.12333714807443055
ACH-000809,-0.12150166656151533
ACH-000810,-0.20370650853952746
ACH-000811,-0.12623128223296454
ACH-000817,-0.04875601398601498
ACH-000819,-0.08602271883104667
ACH-000820,-0.3790767539927184
ACH-000821,-0.28651786320100064
ACH-000822,0.0007671102388216382
ACH-000823,-0.07205222972865273
ACH-000824,-0.007961820590972153
ACH-000827,-0.17338439927527374
ACH-000829,0.06434533637931214
ACH-000831,-0.2415879351174246
ACH-000832,-0.13661814723464247
ACH-000833,-0.18151754316086052
ACH-000834,-0.059386179625466114
ACH-000835,-0.03230864853918476
ACH-000836,-0.1235253183001585
ACH-000837,-0.02757697301371177
ACH-000838,-0.059166019343746025
ACH-000839,-0.2323067617679709
ACH-000840,0.010403004827450749
ACH-000841,-0.06551262359959532
ACH-000843,-0.00647955131843854
ACH-000846,-0.10045140460007146
ACH-000847,-0.015376244219786946
ACH-000848,-0.07811644606829564
ACH-000849,-0.09157124607761084
ACH-000851,-0.24394609765558864
ACH-000855,0.029451151353051524
ACH-000856,-0.05260916333470987
ACH-000858,-0.13861824265745146
ACH-000859,-0.04385027510450554
ACH-000861,-0.13487731179754833
ACH-000862,-0.1746146971228715
ACH-000865,-0.04431659660811147
ACH-000866,-0.1370360996684032
ACH-000867,-0.08577852960417125
ACH-000869,-0.09050431837864104
ACH-000872,-0.2902275756931348
ACH-000873,-0.19142026466976966
ACH-000876,0.06258776438622339
ACH-000878,0.2432801833009796
ACH-000880,-0.1224143918120092
ACH-000881,-0.21218151032752613
ACH-000882,-0.2152455472440026
ACH-000884,-0.08890877356067348
ACH-000885,-0.08441059676505101
ACH-000887,-0.14125184284970407
ACH-000889,-0.1353286221533655
ACH-000896,-0.07229668631873247
ACH-000898,-0.0789112634318121
ACH-000900,-0.004273982751458477
ACH-000901,-0.06713487961577687
ACH-000905,-0.1091199259837758
ACH-000906,-0.16860429944684005
ACH-000907,-0.15662381463073516
ACH-000910,-0.05740798894008053
ACH-000911,-0.12331147045274282
ACH-000912,-0.015218783885968106
ACH-000913,-0.08343436010942959
ACH-000915,-0.10886538907858384
ACH-000916,0.1605697125029263
ACH-000917,-0.06899695160862641
ACH-000920,-0.31674418589823944
ACH-000921,-0.21960667832696187
ACH-000924,-0.10953663097121387
ACH-000926,-0.1121574228337298
ACH-000928,-0.09186160149516426
ACH-000929,0.025155374706899245
ACH-000932,-0.08738733997504361
ACH-000935,-0.228481095518504
ACH-000936,-0.14073747575665813
ACH-000937,-0.18641262452335566
ACH-000938,-0.006690574101446564
ACH-000939,-0.02734028247935883
ACH-000941,-0.02428409551866233
ACH-000943,-0.1844782794023091
ACH-000946,-0.17298149396769485
ACH-000947,-0.11885241062041065
ACH-000948,-0.2016257234341456
ACH-000950,-0.1489569700232277
ACH-000953,-0.12535889422638882
ACH-000954,-0.21352140854322185
ACH-000957,-0.16051801348523684
ACH-000958,-0.11290725734563427
ACH-000960,-0.09966127273698047
ACH-000963,-0.042070443146540334
ACH-000968,-0.07087634375168568
ACH-000969,-0.08387570762252845
ACH-000972,-0.12631579692199973
ACH-000973,-0.2157986593700272
ACH-000974,-0.09322957761839834
ACH-000978,0.026063831107128115
ACH-000984,-0.09507779163819284
ACH-000986,-0.019217170883086332
ACH-000988,-0.1068730933958105
ACH-000993,-0.08840528907177331
ACH-000994,-0.14899583815863734
ACH-000996,-0.1467896095334409
ACH-001001,-0.08206201108552541
ACH-001020,-0.026031890345996383
ACH-001028,-0.06210894838697548
ACH-001031,-0.05751498144446472
ACH-001038,-0.05184839328936495
ACH-001048,-0.121500345562901
ACH-001050,-0.22211336304618606
ACH-001053,-0.09221356382992346
ACH-001054,-0.11033246160291388
ACH-001061,-0.1062967220471042
ACH-001067,-0.11839041237001628
ACH-001075,-0.22461451644182706
ACH-001096,-0.200087809753288
ACH-001111,0.08138198262406676
ACH-001119,-0.15435749700222492
ACH-001128,-0.31156068371052764
ACH-001134,-0.1118808168387461
ACH-001151,-0.053835648277911714
ACH-001163,-0.05469610747756014
ACH-001164,0.10158061498754184
ACH-001183,-0.16344025892623418
ACH-001192,-0.14547628249653746
ACH-001193,-0.1257962634924765
ACH-001196,-0.10221423600220844
ACH-001197,0.08162918068744361
ACH-001205,-0.10269317986531304
ACH-001211,-0.3264339125374017
ACH-001212,0.08189029768451019
ACH-001228,-0.20339599312844728
ACH-001232,-0.14477930062894126
ACH-001239,-0.12020690512893673
ACH-001270,-0.11194049957427836
ACH-001274,-0.16018202247281038
ACH-001275,-0.14892795141225498
ACH-001277,-0.0234065428278018
ACH-001278,-0.005086745685483693
ACH-001280,-0.2328904354611501
ACH-001283,-0.07322317234837615
ACH-001289,0.0024031591817472533
ACH-001300,-0.1388703195782835
ACH-001301,-0.18816443857265566
ACH-001302,-0.19810211549290974
ACH-001306,-0.2085725032375951
ACH-001318,-0.1216114472259988
ACH-001322,-0.14449424106146536
ACH-001328,-0.09031487402090664
ACH-001332,-0.23353846009871385
ACH-001336,-0.15643286401736042
ACH-001346,-0.06666904730404953
ACH-001353,-0.0746934666377866
ACH-001354,-0.291963724316122
ACH-001367,-0.32449565879594144
ACH-001368,-0.08067841169275235
ACH-001374,-0.4029139533982633
ACH-001377,-0.276725659053179
ACH-001380,-0.13415296522663667
ACH-001391,-0.20546379442504084
ACH-001408,-0.06535704036085675
ACH-001430,-0.14946801230483595
ACH-001431,-0.23028863795913346
ACH-001450,-0.2672010262667034
ACH-001496,-0.08625272902055649
ACH-001500,-0.10077518611871818
ACH-001523,-0.13818705522891012
ACH-001532,-0.2525042005933253
ACH-001550,-0.1562413784617369
ACH-001552,-0.2307542631574283
ACH-001554,-0.22519397725730103
ACH-001654,-0.14797187218898708
ACH-001735,-0.06516525897970142
ACH-001736,0.001582845505685845
ACH-001737,0.19931619266554607
ACH-001740,-0.12868200118803344
ACH-001745,-0.19076893215214946
ACH-001765,-0.11859435372824048
