,PROCR (10544)
ACH-000004,-0.13359937834313612
ACH-000005,0.06736124081509634
ACH-000007,-0.02285765966636105
ACH-000009,0.06300663732502572
ACH-000011,0.01904199525184379
ACH-000012,0.010675653572441676
ACH-000013,0.07349336767030805
ACH-000014,0.04317080970380166
ACH-000015,0.10239383051476562
ACH-000017,0.04011256997540153
ACH-000018,0.14790891382849344
ACH-000019,0.00824121674244318
ACH-000021,-0.01799412085150096
ACH-000022,0.07800703642100804
ACH-000025,0.048187164697039736
ACH-000028,0.14407370292011912
ACH-000030,-0.15276044597405158
ACH-000035,-0.1480749820315685
ACH-000036,-0.13741337829331024
ACH-000037,-0.09202213402536956
ACH-000039,0.0577411410835264
ACH-000040,-0.04323834828668492
ACH-000041,0.00035780282452194036
ACH-000042,-0.13237318475044596
ACH-000045,0.18890633236519688
ACH-000047,-0.12950709307755512
ACH-000052,0.11851249256045422
ACH-000053,0.062392233989942626
ACH-000054,-0.08018284288092757
ACH-000055,-0.2303334143311195
ACH-000060,-0.03936180328152823
ACH-000067,0.09598375968978233
ACH-000070,-0.13136937501657728
ACH-000075,-0.07878190212639463
ACH-000078,0.10539399263161013
ACH-000082,-0.06965418272568029
ACH-000085,-0.2347663649914478
ACH-000086,-0.048821360525030465
ACH-000087,0.06662116361011296
ACH-000092,-0.03329355935213416
ACH-000095,0.058808497432542586
ACH-000097,-0.047484328370308485
ACH-000098,0.15393640666394126
ACH-000099,-0.06361712217206243
ACH-000108,0.03835366775121668
ACH-000113,0.0966169551312211
ACH-000116,-0.16666509185878467
ACH-000118,-0.012657023863544968
ACH-000120,0.04190628654234823
ACH-000123,0.02848175405888591
ACH-000127,0.1347345224494536
ACH-000128,0.14984250118201686
ACH-000132,0.15531012766001862
ACH-000133,-0.15441548762499518
ACH-000137,-0.034364078502841684
ACH-000138,0.0130777937404486
ACH-000142,-0.06125016201551566
ACH-000143,-0.300522054970752
ACH-000146,0.0021701710370565204
ACH-000148,-0.013009507615577648
ACH-000150,-0.06695211118124024
ACH-000152,0.2496652197728862
ACH-000153,-0.1833336357859953
ACH-000159,0.09980796496089216
ACH-000160,0.07197098909994146
ACH-000163,-0.1089295344644231
ACH-000167,0.3453538547013384
ACH-000168,-0.023078776752343527
ACH-000169,-0.10788664716596218
ACH-000178,0.15253063086576218
ACH-000183,-0.15527183369746925
ACH-000188,0.012872943761013712
ACH-000189,-0.2456303814104865
ACH-000190,-0.09227828381956638
ACH-000198,-0.0126716089665692
ACH-000203,0.20939595788452936
ACH-000204,-0.004940533634511293
ACH-000206,-0.06230839326359028
ACH-000207,-0.1053669525824016
ACH-000208,0.035013720514345266
ACH-000210,0.2808679809505896
ACH-000211,-0.07328153688571212
ACH-000215,0.08938864584584866
ACH-000221,0.045801890171728886
ACH-000222,0.01673549798499932
ACH-000223,0.11367850507691553
ACH-000226,-0.03879581589864098
ACH-000227,0.05440534488341002
ACH-000228,-0.19200740661990132
ACH-000231,0.024394192884993445
ACH-000232,0.0975612281133077
ACH-000233,0.13776932285109855
ACH-000234,-0.0636499512234793
ACH-000235,-0.038220759256052915
ACH-000237,0.11110326553561416
ACH-000238,0.01676313396914401
ACH-000242,-0.02108500390920426
ACH-000243,0.009787513455136305
ACH-000244,-0.4009839244573163
ACH-000246,-0.056142154071011335
ACH-000248,-0.019172472012771842
ACH-000250,-0.017321196732311625
ACH-000251,-0.07419381128982823
ACH-000252,-0.3142851763316233
ACH-000253,-0.17941183848521453
ACH-000255,-0.2259011103311486
ACH-000256,-0.10668855542478406
ACH-000257,-0.0475314748932616
ACH-000258,-0.3843997994033725
ACH-000259,-0.056080113943130935
ACH-000260,0.014477662762301332
ACH-000261,-0.008203664598712494
ACH-000262,-0.1994007678723025
ACH-000263,0.1795954637325507
ACH-000264,-0.0943953986092042
ACH-000265,-0.006263512220073811
ACH-000266,0.06315130476397071
ACH-000272,0.001951810720720228
ACH-000274,-0.056985064457613165
ACH-000277,-0.29565822836403755
ACH-000278,-0.05968128810616286
ACH-000279,0.052989189904372604
ACH-000280,0.10685298164248108
ACH-000281,-0.06645885998377726
ACH-000288,0.042872766454059484
ACH-000291,0.057121676507261174
ACH-000293,-0.2123064963813911
ACH-000294,0.09204652100095964
ACH-000295,0.10809652771104024
ACH-000296,-0.11804627321712564
ACH-000302,-0.06288228434845405
ACH-000304,-0.12112155956627292
ACH-000307,-0.106943076773107
ACH-000308,-0.0041993387914328936
ACH-000310,0.010991820007138636
ACH-000311,-0.04404102135412747
ACH-000312,0.030151538294112292
ACH-000315,-0.11313171747452774
ACH-000316,0.009819823918371186
ACH-000317,-0.08851507850713686
ACH-000318,-0.01062388059158867
ACH-000319,0.16141016134277425
ACH-000320,0.014044936301693824
ACH-000322,0.06639507831376915
ACH-000323,-0.1398917540150191
ACH-000324,0.00037401763585643666
ACH-000329,0.07029857918883045
ACH-000330,0.047969175619586836
ACH-000331,-0.1741374685496078
ACH-000332,-0.028107999136606727
ACH-000334,-0.03895040930235084
ACH-000335,-0.11486383737597655
ACH-000336,0.0727927687620315
ACH-000337,0.038760765456358905
ACH-000338,-0.28441610209132673
ACH-000339,0.013301433411617145
ACH-000341,-0.07437248395834127
ACH-000348,-0.03218874764311196
ACH-000350,-0.17884785597553682
ACH-000352,0.022902051893571716
ACH-000356,-0.35332034535703666
ACH-000361,0.04822598945615325
ACH-000362,0.08721099562862056
ACH-000363,-0.03693553874323316
ACH-000364,0.2054109059050105
ACH-000365,0.014792748816654875
ACH-000366,-0.025372451948462597
ACH-000368,-0.11492193504035053
ACH-000374,0.0775043501929246
ACH-000375,-0.12882258192361284
ACH-000376,-0.13321268848319864
ACH-000381,-0.007132918188758119
ACH-000383,0.03498080356235411
ACH-000387,-0.03460140251226669
ACH-000389,-0.005717684086596838
ACH-000390,0.13800097102554892
ACH-000393,0.039481611385349835
