,CDH15 (1013)
ACH-000004,-0.5619171008324221
ACH-000005,-0.5920701832231742
ACH-000007,-0.1466508624926378
ACH-000009,-0.2756775761194725
ACH-000011,-0.34924771149084805
ACH-000012,-0.2772050005251959
ACH-000013,-0.19121046264839148
ACH-000014,-0.23885178398686716
ACH-000015,-0.16886494419581702
ACH-000017,-0.13135710726917274
ACH-000018,-0.3747761750693704
ACH-000019,-0.3088441290296793
ACH-000021,-0.32874197699247565
ACH-000022,-0.1629441259708318
ACH-000025,-0.04798365872444163
ACH-000028,-0.18788499095164946
ACH-000030,-0.2439997326833587
ACH-000035,-0.12770230043261546
ACH-000036,-0.23673068857366286
ACH-000037,-0.323309983872543
ACH-000039,-0.2128034513393045
ACH-000040,-0.07220135669853832
ACH-000041,-0.12409992987769157
ACH-000042,-0.2630886536949049
ACH-000045,-0.2765284235166921
ACH-000047,-0.16827716816700544
ACH-000052,-0.10293286861810813
ACH-000053,-0.18980166099871784
ACH-000054,-0.28538523100177504
ACH-000055,-0.2571897301993298
ACH-000060,-0.21922192842917385
ACH-000067,-0.08817620296272106
ACH-000070,-0.16353692995230787
ACH-000075,-0.1854905792289378
ACH-000078,-0.45609886094646296
ACH-000082,-0.2437310041499575
ACH-000085,-0.25381704065274285
ACH-000086,-0.13205792468925812
ACH-000087,-0.2397520744913403
ACH-000092,-0.18102676661662295
ACH-000095,-0.29273288301012296
ACH-000097,-0.29642776703407564
ACH-000098,-0.19580964876981533
ACH-000099,-0.2466585320370956
ACH-000108,-0.2116003601541105
ACH-000113,-0.2879721117799162
ACH-000116,-0.1747281293785483
ACH-000118,-0.1822687341547772
ACH-000120,-0.3559387592378724
ACH-000123,-0.4684812274075874
ACH-000127,-0.11787629400738868
ACH-000128,-0.18014041888628812
ACH-000132,-0.3709178452358212
ACH-000133,-0.3283599697774105
ACH-000137,-0.15677516038826478
ACH-000138,-0.2644989249209672
ACH-000142,-0.30088989236867497
ACH-000143,-0.2663670397688597
ACH-000146,-0.22512255420305136
ACH-000148,-0.3196906736604864
ACH-000150,-0.40509271443236944
ACH-000152,-0.2501653360743762
ACH-000153,-0.3726225476563024
ACH-000159,-0.10925971304732422
ACH-000160,-0.16710905796028605
ACH-000163,-0.0962280002014854
ACH-000167,0.18491788063994288
ACH-000168,-0.22669564686295676
