,RSPH10B2 (728194)
ACH-000159,-0.2655551255526691
ACH-000160,-0.2103395113234694
ACH-000163,-0.2155514426438432
ACH-000167,-0.4779715702373803
ACH-000168,-0.19098361849041
ACH-000169,-0.24273902682439766
ACH-000178,-0.2406700402497288
ACH-000183,-0.12690871031453668
ACH-000188,-0.3737723488447224
ACH-000189,-0.22445264239578927
ACH-000190,-0.23181374140434674
ACH-000198,-0.33354149387668885
ACH-000203,-0.01695122882635583
ACH-000204,-0.025048242586604725
ACH-000206,-0.08666549270127615
ACH-000207,-0.23383373459960735
ACH-000208,-0.28752985437728
ACH-000210,-0.1752399595100636
ACH-000211,-0.1823535618595805
ACH-000215,-0.22563248828619156
ACH-000221,-0.17787390649688567
ACH-000222,-0.3953117113494517
ACH-000223,-0.0835807241464903
ACH-000226,-0.2493363555118213
ACH-000227,-0.31710227760844445
ACH-000228,-0.17477324852667228
ACH-000231,-0.19237580874430693
ACH-000232,-0.2607790846242309
ACH-000233,-0.20271153138266296
ACH-000234,-0.2456270754594008
ACH-000235,-0.30491624079112484
ACH-000237,-0.2872174613839876
ACH-000238,-0.2572311878189438
ACH-000242,-0.5466009609101188
ACH-000243,-0.3569434457083339
ACH-000244,-0.4367801684451391
ACH-000246,-0.21855162528355465
ACH-000248,-0.12719244897890408
ACH-000250,-0.2263788269477715
ACH-000251,-0.04438841097932146
ACH-000252,-0.33798840857769785
ACH-000253,-0.3402144788805995
ACH-000255,-0.1716461645405577
ACH-000256,-0.33075673535140704
ACH-000257,-0.24669809442554055
ACH-000258,-0.2464570862796092
ACH-000259,-0.35082233866805496
ACH-000260,-0.2322123244957057
ACH-000261,-0.1671448527636926
ACH-000262,-0.40761832200206505
ACH-000263,-0.2456041508832257
ACH-000264,-0.18184080077276354
ACH-000265,-0.14315079720463592
ACH-000266,-0.2755260638160007
ACH-000272,-0.2879346131292041
ACH-000274,-0.3744899470126486
ACH-000277,-0.2294457043495195
ACH-000278,-0.11839240188123255
ACH-000279,-0.33241532768739074
ACH-000280,-0.4212986501960401
ACH-000281,-0.3254865685534125
ACH-000288,-0.40987639823310906
ACH-000291,-0.4505639700533809
ACH-000293,-0.2462184151528597
ACH-000294,-0.4747948813653101
ACH-000295,-0.4742380895278082
ACH-000296,-0.20459084502465347
ACH-000302,-0.26119367280369177
ACH-000304,-0.5057180363744173
ACH-000307,-0.10016226933982124
ACH-000308,-0.3672964279527409
ACH-000310,-0.3610387496556585
ACH-000311,-0.2530041133068913
ACH-000312,-0.2779262484827257
ACH-000315,-0.11242043550248948
ACH-000316,-0.29142281391783315
ACH-000317,-0.14353606102064342
ACH-000318,-0.3269069057058269
ACH-000319,-0.3797103470940384
ACH-000320,-0.1529960324563024
ACH-000322,-0.1714308024909657
ACH-000323,-0.1510451275039856
ACH-000324,-0.3513895807137339
ACH-000329,-0.3241039770841833
ACH-000330,-0.2281420556162
ACH-000331,-0.2933207403587628
ACH-000332,-0.2527254143768928
ACH-000334,-0.5800556668894984
ACH-000335,-0.03211810235101982
ACH-000336,-0.13170439362958872
ACH-000337,-0.2753522814773566
ACH-000338,-0.7276484224091099
ACH-000339,-0.1984047251982729
ACH-000341,-0.2120524312752005
ACH-000348,-0.1741939872215592
ACH-000350,-0.3621014776133638
ACH-000352,-0.31642118983212103
ACH-000356,-0.1843355708675209
ACH-000361,-0.4429864977363268
ACH-000362,-0.21645150702864135
ACH-000363,-0.2349891118492452
ACH-000364,-0.4800306066210844
ACH-000365,-0.5324932523669332
ACH-000366,-0.24584712940067466
ACH-000368,-0.15723144399763
ACH-000374,-0.21428628690794696
ACH-000375,-0.24470205297152614
ACH-000376,-0.31795695708278043
ACH-000381,-0.31910232221589985
ACH-000383,-0.3463955703971143
ACH-000387,-0.14735845760680974
ACH-000389,-0.6158563454039973
ACH-000390,-0.17807288094209972
ACH-000393,-0.16285879574969558
ACH-000395,-0.5272580441186712
ACH-000396,-0.3808464156331394
ACH-000397,-0.1976485045372486
ACH-000401,-0.13583894317394082
ACH-000402,-0.11950679599616165
ACH-000403,-0.2992023304069674
ACH-000404,-0.3010024687773533
ACH-000406,-0.33072915018792914
ACH-000407,-0.11151753174058918
ACH-000408,-0.2330444752545555
ACH-000410,-0.161899437222157
ACH-000411,-0.3627750619297817
ACH-000414,-0.3221600537971014
ACH-000415,-0.2553152207955222
ACH-000416,-0.2168506128132516
ACH-000420,-0.274113128163065
ACH-000421,-0.3020757835296632
ACH-000424,-0.2903641705323623
ACH-000425,-0.3580171001264775
ACH-000426,-0.29497042510472665
ACH-000427,-0.19844110329198825
ACH-000433,-0.1991485053748389
ACH-000435,-0.3362779349224045
ACH-000436,-0.28242029249367856
ACH-000444,-0.2309990726622767
ACH-000445,-0.13750680448440208
ACH-000448,-0.34540655741148474
ACH-000450,-0.30117042009768397
ACH-000452,-0.3063202118222013
ACH-000454,-0.2658407672224621
ACH-000458,-0.2246012444035416
ACH-000459,-0.18413967819895036
ACH-000460,-0.14553713487521874
ACH-000461,-0.21173795199498774
ACH-000463,-0.12730460184690534
ACH-000464,-0.4686974517467461
ACH-000466,-0.3974680144792112
ACH-000467,-0.23037443870655155
ACH-000468,-0.28357967467619394
ACH-000469,-0.20870448240784012
ACH-000470,-0.3530230784751221
ACH-000471,-0.2218985897950079
ACH-000472,-0.2688597791307093
ACH-000473,-0.12418578764768427
ACH-000475,-0.22891606981178944
ACH-000476,-0.2743367031669585
ACH-000477,-0.29761260713899346
ACH-000479,-0.5039128686268518
ACH-000480,-0.15267374984646026
ACH-000481,-0.3554778430534144
ACH-000483,-0.15212182858541834
ACH-000484,-0.23956112068262625
ACH-000485,-0.2602532216410213
ACH-000486,-0.17122131203606625
ACH-000487,-0.3005294653981652
ACH-000488,-0.13522702473938966
ACH-000490,-0.20512293101678286
ACH-000491,-0.2924345422241555
ACH-000495,-0.053075559544128785
ACH-000496,-0.30783725510409826
ACH-000499,-0.2728533108503832
ACH-000500,-0.6211076458116492
ACH-000502,-0.3151733522022641
ACH-000503,-0.3606255169468357
ACH-000505,-0.2045224517545296
ACH-000507,-0.19340146451011786
ACH-000510,-0.2530518439437021
ACH-000511,-0.2627039794729608
ACH-000512,-0.08964984260737281
ACH-000516,-0.3005588009001949
ACH-000517,-0.14227545247445966
ACH-000518,-0.4558486404736279
ACH-000520,-0.2783189645414493
ACH-000521,-0.3151311287941965
ACH-000522,-0.2738367040793356
ACH-000524,-0.19848333359268075
ACH-000527,-0.237005469603221
ACH-000528,-0.19208418667850505
ACH-000537,-0.20996405202865046
ACH-000541,-0.10581051248658087
ACH-000542,-0.23732377286282416
ACH-000544,-0.31398120075876296
ACH-000545,-0.4511834595162712
ACH-000547,-0.2065757794082286
ACH-000548,-0.2856739211481781
ACH-000549,-0.28170450409819153
ACH-000550,-0.28945719850660456
ACH-000552,-0.3127893440008014
ACH-000556,-0.20659087472717705
ACH-000557,-0.2716838670447045
ACH-000569,-0.2230645050007192
ACH-000570,-0.23323362671978976
ACH-000571,-0.31240275301767284
ACH-000573,-0.2526759561519305
ACH-000576,-0.07208799764870738
ACH-000579,-0.3861230060984465
ACH-000580,-0.2787475375792746
ACH-000584,-0.2318180566180616
ACH-000585,-0.27479446084658943
ACH-000588,-0.2907131186682822
ACH-000589,-0.230242774188744
ACH-000591,-0.2600537727005064
ACH-000593,-0.22686454593165456
ACH-000600,-0.3424608946502813
ACH-000601,-0.3348198588057842
ACH-000605,-0.31550960505159337
ACH-000606,-0.3355074007739716
ACH-000608,-0.2819473136680519
ACH-000614,-0.465384661238286
ACH-000616,-0.19292143918974036
ACH-000618,-0.3033294614728255
ACH-000619,-0.23296765469892836
ACH-000620,-0.2894003155453909
ACH-000621,-0.4600231505808096
ACH-000622,-0.3266204312856954
ACH-000623,-0.09191328014318342
ACH-000624,-0.0980351193698562
ACH-000627,-0.2898043828850598
ACH-000630,-0.17136007515430587
ACH-000631,-0.13515352116980944
ACH-000632,-0.2674083992471797
ACH-000633,-0.1681048891847401
ACH-000637,-0.19322310291849787
ACH-000638,-0.07911321026669398
ACH-000646,-0.18126158787572388
ACH-000647,-0.034968823884612935
ACH-000648,-0.2519981867489941
ACH-000649,-0.3048043059893715
ACH-000651,-0.32720711276453807
ACH-000652,-0.4224999692268081
ACH-000653,-0.4067923985065369
ACH-000657,-0.17006583552188684
ACH-000658,-0.1917980361432319
ACH-000661,-0.24637366484478615
ACH-000662,-0.4560526467131013
ACH-000663,-0.20636176655528374
ACH-000665,-0.16146759678788675
ACH-000671,-0.14262019028099987
ACH-000672,0.00975775465300211
ACH-000673,-0.3425819055210225
ACH-000676,-0.3225430319290349
ACH-000677,-0.18249803735006825
ACH-000681,-0.28864597629199784
ACH-000683,-0.184160374452562
ACH-000684,-0.3754165578458257
ACH-000688,-0.3037607085142364
ACH-000693,-0.1353446879676416
ACH-000694,-0.2147850804249989
ACH-000695,-0.26603583175172385
ACH-000696,-0.22576275867767134
ACH-000697,-0.08964580539950673
ACH-000699,-0.21132190265118386
ACH-000701,-0.15658079470295494
ACH-000706,-0.18923225586414927
ACH-000711,-0.2895520813793455
ACH-000713,-0.5470051284304459
ACH-000714,-0.2312108388228197
ACH-000718,-0.4217075549760548
ACH-000720,-0.2751423152593198
ACH-000721,-0.3130830536867465
ACH-000724,-0.2605073432883179
ACH-000725,-0.15214211959320284
ACH-000732,-0.2773808174923583
ACH-000734,-0.1793526622301307
ACH-000735,-0.2661529765847063
ACH-000736,-0.281996341132657
ACH-000738,-0.15789412923228047
ACH-000746,-0.0915085298573112
ACH-000747,-0.2407870750832747
ACH-000748,-0.2952276017594653
ACH-000753,-0.24400947969588185
ACH-000756,-0.21457637136583932
ACH-000757,-0.1564250245888159
ACH-000758,-0.12986010366412507
ACH-000760,-0.11263871012861512
ACH-000762,-0.2831767685319984
ACH-000763,-0.16248070563895473
ACH-000764,-0.1017735740226028
ACH-000765,-0.11947452379330105
ACH-000766,-0.3673490036782849
ACH-000767,-0.038958394701350964
ACH-000768,-0.3249288926872686
ACH-000769,-0.1095991227571564
ACH-000770,-0.18637426614037167
ACH-000771,-0.32701913308113684
ACH-000773,-0.33340772567752497
ACH-000776,-0.3042389472643672
ACH-000777,-0.07655874987189938
ACH-000778,-0.2599350236751386
ACH-000781,-0.3541952384326469
ACH-000782,-0.09507142276217716
ACH-000783,-0.4407371918441286
ACH-000784,-0.1504971767774375
ACH-000785,-0.3300623789669295
ACH-000787,-0.2555459256967608
ACH-000788,-0.14064729501886086
ACH-000791,-0.17415784064189813
ACH-000792,-0.13224647195649605
ACH-000794,-0.38304022915177616
ACH-000796,-0.29284924766855763
ACH-000798,-0.2627914431050695
ACH-000799,-0.2473208468465285
ACH-000800,-0.4247964837313532
ACH-000802,-0.24826017737336134
ACH-000804,-0.15470638717163324
ACH-000805,-0.2939153213994843
ACH-000809,-0.26337197711425897
ACH-000810,-0.3411774606787199
ACH-000811,-0.480658630036705
ACH-000817,-0.1788333032155994
ACH-000819,-0.2434946183265689
ACH-000820,-0.2082195623832419
ACH-000821,-0.17586085213445762
ACH-000822,-0.1897401530898787
ACH-000823,-0.2143941723687071
ACH-000824,-0.3110046332704965
ACH-000827,-0.08337101105198605
ACH-000829,-0.2475474427518528
ACH-000831,-0.16155760235854072
ACH-000832,-0.15191942769340805
ACH-000833,-0.3407520352596877
ACH-000834,-0.3034407510729375
ACH-000835,-0.21508846062520529
ACH-000836,-0.2932924999245705
ACH-000837,-0.20073513777645335
ACH-000838,-0.1513910719504075
ACH-000839,-0.2532364866861517
ACH-000840,-0.13388820500178494
ACH-000841,-0.3617558280557244
ACH-000843,-0.16371052423342036
ACH-000846,-0.23991564656016245
ACH-000847,-0.08903358909003949
ACH-000848,-0.20600821422501545
ACH-000849,-0.18887246310606245
ACH-000851,-0.18903588612061725
ACH-000855,-0.2294632339375368
ACH-000856,-0.3973806523154856
ACH-000858,-0.18393084398930776
ACH-000859,-0.09298323950473268
ACH-000861,-0.18950009702617907
ACH-000862,-0.2473125770415511
ACH-000865,-0.1733867194516479
ACH-000866,-0.2800023578315092
ACH-000867,-0.2011684497827573
ACH-000869,-0.2715664420903057
ACH-000872,-0.13445300696624116
ACH-000873,-0.056710761922903835
ACH-000876,-0.2509480466522055
ACH-000878,-0.08558590360125781
ACH-000880,-0.2926240285827469
ACH-000881,-0.281664538808303
ACH-000882,-0.2841914075087574
ACH-000884,-0.2535034274113223
ACH-000885,-0.2595099237823705
ACH-000887,-0.2903120983091589
ACH-000889,-0.25883198981463285
ACH-000896,-0.16276631605106134
ACH-000898,-0.4030347271144711
ACH-000900,-0.4702936498203279
ACH-000901,-0.2732896090676485
ACH-000905,-0.2990616617404645
ACH-000906,-0.17744175146653168
ACH-000907,-0.11753264692638618
ACH-000910,-0.2738000204014785
ACH-000911,-0.13059659099602042
ACH-000912,-0.10122199209096544
ACH-000913,-0.2674680232494657
ACH-000915,-0.2007409123602895
ACH-000916,-0.3819158732944047
ACH-000917,-0.2759078315458596
ACH-000920,-0.19155331904058745
ACH-000921,-0.290677272386248
ACH-000924,-0.18554874736502144
ACH-000926,-0.4277180479981541
ACH-000928,-0.1837758177541636
ACH-000929,-0.1923198037952604
ACH-000932,-0.26840824334402896
ACH-000935,-0.436917666754475
ACH-000936,-0.2791700281042252
ACH-000937,-0.2802537009866646
ACH-000938,-0.22972128481786055
ACH-000939,-0.3480025632874119
ACH-000941,-0.07470628278869712
ACH-000943,-0.4368961579444151
ACH-000946,-0.05228235672827621
ACH-000947,-0.37206029153779
ACH-000948,-0.20764573420055485
ACH-000950,-0.3355732463558291
ACH-000953,-0.2749205668877823
ACH-000954,-0.21961072667678805
ACH-000957,-0.18719512924406456
ACH-000958,-0.4488317265661801
ACH-000960,-0.2168256936508311
ACH-000963,-0.21010094316084366
ACH-000968,-0.18870384260773712
ACH-000969,0.0007633597937415156
ACH-000972,-0.05584116385083958
ACH-000973,-0.23875679101296166
ACH-000974,-0.24490546866495874
ACH-000978,-0.0365289897595698
ACH-000984,-0.2691885195792956
ACH-000986,-0.1949417320275425
ACH-000988,-0.3485713990521081
ACH-000993,-0.05075447545989605
ACH-000994,-0.10772553268764257
ACH-000996,-0.07973397865203267
ACH-001001,-0.2317817914973791
ACH-001020,-0.08832226695970684
ACH-001028,-0.21237067756275052
ACH-001031,-0.3675441645361308
ACH-001038,-0.17002984626785725
ACH-001048,-0.24030261359931834
ACH-001050,-0.3476407746238816
ACH-001053,-0.35371774340830553
ACH-001054,-0.15952702904671706
ACH-001061,-0.3036203422970141
ACH-001067,-0.2458034673489113
ACH-001075,-0.4389442233076232
ACH-001096,-0.4039251288457811
ACH-001111,-0.16631301670799428
ACH-001119,-0.3094348174559463
ACH-001128,-0.556219877493841
ACH-001134,-0.23304309184898264
ACH-001151,-0.21083245778779425
ACH-001163,-0.1775499996407095
ACH-001164,-0.2859411082188225
ACH-001183,-0.09909191982325982
ACH-001192,-0.07616484268715491
ACH-001193,-0.2971518899559978
ACH-001196,-0.3736552633342394
ACH-001197,-0.047119969277919824
ACH-001205,-0.38263315751793053
ACH-001211,-0.09176683983316214
ACH-001212,-0.08280722495405078
ACH-001228,-0.31920236293734805
ACH-001232,-0.3530049603322912
ACH-001239,-0.2468311671534981
ACH-001270,-0.2085798492156384
ACH-001274,-0.22347509790051687
ACH-001275,-0.297873430155389
ACH-001277,-0.24570919095436325
ACH-001278,-0.1750602700580942
ACH-001280,-0.2897181647416384
ACH-001283,-0.2389324530365607
ACH-001289,-0.13518652798294442
ACH-001300,-0.3625916059963107
ACH-001301,-0.15961539685234555
ACH-001302,-0.3662015494029136
ACH-001306,-0.2763228589650017
ACH-001318,-0.20417332528375834
ACH-001322,-0.21144257477659165
ACH-001328,-0.1886156637326518
ACH-001332,-0.3914993319175308
ACH-001336,-0.18805130597249065
ACH-001346,-0.20137657134717535
ACH-001353,-0.2282162328363065
ACH-001354,-0.3271490039696195
ACH-001367,-0.28522273177162705
ACH-001368,-0.5150320781707435
ACH-001374,-0.15507296267747622
ACH-001377,-0.4413986251101232
ACH-001380,-0.3174171866915197
ACH-001391,-0.25298950118294755
ACH-001408,-0.21076844349595025
ACH-001430,-0.13791473226341333
ACH-001431,-0.3730727097622624
ACH-001450,-0.21869838357122606
ACH-001496,-0.2552994519690843
ACH-001500,-0.323277668017967
ACH-001523,-0.17171730056019086
ACH-001532,-0.20907396267370465
ACH-001550,-0.2360340624089733
ACH-001552,-0.3197969198494063
ACH-001554,-0.3404319966248558
ACH-001654,-0.38167176478556336
ACH-001735,-0.13569610670319046
ACH-001736,-0.13343944849763908
ACH-001737,0.13692713379477572
ACH-001740,-0.196286707836876
ACH-001745,-0.13470332075732327
ACH-001765,-0.23387137510097256
