,DNMT3B (1789)
ACH-000004,-0.35195207032027725
ACH-000005,0.00917082601989613
ACH-000007,-0.06905888313860298
ACH-000009,-0.14341151940018826
ACH-000011,-0.11015666362864296
ACH-000012,-0.04736087627492692
ACH-000013,0.03266118358677945
ACH-000014,-0.16613730173712568
ACH-000015,0.12340414775041875
ACH-000017,-0.011298451832774916
ACH-000018,-0.10426198979431033
ACH-000019,-0.18675291969699834
ACH-000021,-0.015904718870449003
ACH-000022,0.06239921215917121
ACH-000025,-0.10236968148211144
ACH-000028,0.02765549434682461
ACH-000030,-0.11728633111766795
ACH-000035,-0.16996868006574128
ACH-000036,0.05925229672979417
ACH-000037,0.06651614605121786
ACH-000039,0.036206598089230935
ACH-000040,-0.03549671894162891
ACH-000041,-0.03728886968883742
ACH-000042,-0.10907644471862296
ACH-000045,0.019029814362093486
ACH-000047,-0.08346162523205955
ACH-000052,-0.09139854435052916
ACH-000053,-0.055479953486222575
ACH-000054,-0.00755475316593383
ACH-000055,0.1178600634623394
ACH-000060,-0.13611414775415262
ACH-000067,0.06215616519785538
ACH-000070,0.0887083647746725
ACH-000075,0.019309244195584337
ACH-000078,-0.06697119335051066
ACH-000082,-0.10401083331911096
ACH-000085,-0.19042818714549187
ACH-000086,-0.15436567503371462
ACH-000087,0.2088179277532229
ACH-000092,-0.14486167552968313
ACH-000095,-0.05963603774087872
ACH-000097,0.033401804084375215
ACH-000098,0.08891283222862066
ACH-000099,-0.044588643958665984
ACH-000108,-0.10736847531552174
ACH-000113,-0.11634262359018592
ACH-000116,-0.00014120070381853583
ACH-000118,-0.005956704011935436
ACH-000120,-0.019758563184273232
ACH-000123,-0.11717457275178378
ACH-000127,0.024553789648867976
ACH-000128,0.09629687142365953
ACH-000132,-0.04384951423675637
ACH-000133,-0.07983675179814051
ACH-000137,-0.015686529585368883
ACH-000138,-0.14819748633533944
ACH-000142,-0.1068729930607173
ACH-000143,-0.114499478155146
ACH-000146,0.06331925488947426
