,PLAGL1 (5325)
ACH-000004,-0.028129527260635664
ACH-000005,-0.19805293725521428
ACH-000007,-0.08281773696011144
ACH-000009,0.009347374379972498
ACH-000011,0.04131549433859424
ACH-000012,-0.0029738409162170004
ACH-000013,0.042000381032430485
ACH-000014,0.052892388442212
ACH-000015,0.14258057780956498
ACH-000017,0.11314259928050432
ACH-000018,-0.04801346253737282
ACH-000019,0.05778272471337965
ACH-000021,-0.15161622655943968
ACH-000022,0.13432733551388654
ACH-000025,0.09838845404179557
ACH-000028,0.10240916128515948
ACH-000030,-0.010904364421186473
ACH-000035,0.06344109610064819
ACH-000036,-0.061629411483192176
ACH-000037,0.07928066858811772
ACH-000039,-0.08220059757314034
ACH-000040,-0.03120553100159035
ACH-000041,0.05115964079576783
ACH-000042,-0.06506324504521073
ACH-000045,0.15936564777892367
ACH-000047,0.018819331691529453
ACH-000052,0.0950144971017882
ACH-000053,0.05021239253957211
ACH-000054,0.06068852324887958
ACH-000055,-0.0732294709511485
ACH-000060,-0.0632526097630958
ACH-000067,-0.06413312744552563
ACH-000070,-0.08130250924320781
ACH-000075,0.02631416080259997
ACH-000078,0.10515503355089198
ACH-000082,-0.0592321806782455
ACH-000085,0.04723806097552742
ACH-000086,0.04861628430525048
ACH-000087,0.04125429782717889
ACH-000092,0.024722608125770287
ACH-000095,0.047676372056360515
ACH-000097,-0.03903024771708143
ACH-000098,0.0064035265562185145
ACH-000099,-0.009522425143756895
ACH-000108,-0.020715396173248395
ACH-000113,-0.03775631667586035
ACH-000116,0.026333503962494717
ACH-000118,-0.04419888532158908
ACH-000120,-0.07576579875578245
ACH-000123,0.041769269952987104
ACH-000127,0.1298049370813672
ACH-000128,-0.02976775699789687
ACH-000132,0.023606016394135784
ACH-000133,0.02199809023145953
ACH-000137,-0.11910411331073655
ACH-000138,-0.04403049483745535
ACH-000142,0.094806416005718
ACH-000143,-0.05718659715259348
ACH-000146,-0.007775177706576084
ACH-000148,0.06658087926997266
ACH-000150,-0.04342489945155616
ACH-000152,0.024112776903876646
ACH-000153,0.035183518295546966
ACH-000159,-0.002309353051474633
ACH-000160,0.014605963842254694
ACH-000163,0.12794037903715536
ACH-000167,-0.050090698969824765
ACH-000168,0.20543722129840106
ACH-000169,0.14194025370952532
ACH-000178,0.11878986934185636
ACH-000183,-0.211341699969078
ACH-000188,0.017423359404692768
ACH-000189,-0.11666103247022705
ACH-000190,0.03325372568340833
ACH-000198,0.019008674925840102
ACH-000203,0.09426818963435377
ACH-000204,0.10754488078430834
ACH-000206,-0.007241982813102877
ACH-000207,0.012358953624593268
ACH-000208,0.2180098382032501
ACH-000210,-0.1322915283209961
ACH-000211,-0.028631122229692836
ACH-000215,0.027165355057856527
ACH-000221,0.06257247573498367
ACH-000222,0.07194272282154637
ACH-000223,-0.015816587274817738
ACH-000226,-0.07778097861639277
ACH-000227,0.02139392914038837
ACH-000228,-0.12450642777823115
ACH-000231,-0.03079558404964592
ACH-000232,-0.025869116373783408
ACH-000233,0.014653239556535769
ACH-000234,0.053468357654248885
ACH-000235,0.002194637261821704
ACH-000237,0.1323262391776498
ACH-000238,-0.13588891684536505
ACH-000242,0.34178486024012616
ACH-000243,0.0316670213644565
ACH-000244,-0.1321176341002319
ACH-000246,0.03837893291113722
ACH-000248,0.10814865467753794
ACH-000250,0.10723366226373117
ACH-000251,-0.0345907300757969
ACH-000252,0.11849935104560776
ACH-000253,-0.007700620676296958
ACH-000255,0.04502442611552057
ACH-000256,0.0423617612971969
ACH-000257,-0.09124495536960824
ACH-000258,0.11188590045218456
ACH-000259,0.024269413229109343
ACH-000260,0.031727400331657836
ACH-000261,0.028279717459317
ACH-000262,-0.03277768322764548
ACH-000263,-0.18035686194686987
ACH-000264,0.0008900253679459524
ACH-000265,0.045924402920560735
ACH-000266,-0.013264645251088782
ACH-000272,0.005086756611065489
ACH-000274,-0.08520485109573903
ACH-000277,0.03821091068889335
ACH-000278,0.14352780583632002
ACH-000279,0.029215518519414663
ACH-000280,0.023640191316331282
ACH-000281,0.10812658009422356
ACH-000288,-0.06346408144173615
ACH-000291,0.14050765283745362
ACH-000293,-0.02714132123328197
ACH-000294,0.01806979828162037
ACH-000295,-0.10575054855549894
ACH-000296,0.06674037305153485
ACH-000302,0.01903826034334873
ACH-000304,-0.08029537893390155
ACH-000307,0.04003122077155622
ACH-000308,0.015452881786859803
ACH-000310,-0.032738694242793236
ACH-000311,-0.005703302839040125
ACH-000312,-0.0298253390807638
ACH-000315,-0.1139111184664294
ACH-000316,-0.13463144772379054
ACH-000317,0.08047288197348479
ACH-000318,-0.028601653951418036
ACH-000319,0.016326459682956453
ACH-000320,0.029780756321685014
ACH-000322,-0.07314106713250305
ACH-000323,0.045093031396790655
ACH-000324,0.0732730374936414
ACH-000329,0.043799308567597936
ACH-000330,0.14441420120020124
ACH-000331,0.002458169046024234
ACH-000332,0.014384902610215643
ACH-000334,0.07503259030178383
ACH-000335,-0.1000700753997503
ACH-000336,0.012849334800629691
ACH-000337,0.00013737310516617342
ACH-000338,-0.15206831785288824
ACH-000339,0.01843903966680312
ACH-000341,-0.05074511069649435
