,PLEKHA3 (65977)
ACH-000004,-0.032904805194278554
ACH-000005,0.058000073169659536
ACH-000007,0.08006859216772128
ACH-000009,-0.09152334206217973
ACH-000011,0.09655576289266954
ACH-000012,0.031631493025322664
ACH-000013,-0.020389206572504936
ACH-000014,-0.062397908742033235
ACH-000015,-0.043306669513909817
ACH-000017,-0.1351160574994197
ACH-000018,-0.06764261132544007
ACH-000019,0.0675569726751133
ACH-000021,-0.0015523213637566669
ACH-000022,-0.01918347701549476
ACH-000025,0.08894882632249854
ACH-000028,0.029799767666642718
ACH-000030,-0.07021325265450581
ACH-000035,-0.07788535696800837
ACH-000036,0.08306376205498174
ACH-000037,-0.0184543310112087
ACH-000039,-0.0238843523846194
ACH-000040,-0.03768842951570522
ACH-000041,0.03732879756292432
ACH-000042,0.08139349398359709
ACH-000045,-0.10661262048176454
ACH-000047,0.03532268618602457
ACH-000052,-0.2647990275059425
ACH-000053,-0.0719438030325545
ACH-000054,-0.17659391465789925
ACH-000055,0.0594373878670535
ACH-000060,0.04834194677349938
ACH-000067,0.033001867170222715
ACH-000070,-0.03169976137943948
ACH-000075,0.03495478723108765
ACH-000078,-0.16948651650213709
ACH-000082,-0.1521841666177304
ACH-000085,-0.01836746756179793
ACH-000086,0.10202628014870972
ACH-000087,0.04544406972238019
ACH-000092,-0.10027788176671476
ACH-000095,0.007217130110324706
ACH-000097,-0.04554065432981967
ACH-000098,-0.04283976165137194
ACH-000099,-0.00648296520516352
ACH-000108,-0.032052127028891715
ACH-000113,-0.1402312067531363
ACH-000116,0.009955820284002777
ACH-000118,0.14585787138335493
ACH-000120,0.023654052188959798
ACH-000123,0.02282071349382985
ACH-000127,0.07987184609994513
ACH-000128,0.04016965770389978
ACH-000132,0.08347670102752464
ACH-000133,0.019087175886890108
ACH-000137,-0.0764143723118478
ACH-000138,-0.07321660243662055
ACH-000142,0.10905935145132534
ACH-000143,-0.16846470083743315
ACH-000146,0.008010944251007068
ACH-000148,0.0616954084866005
ACH-000150,-0.005171738051119988
ACH-000152,-0.06498078965482312
ACH-000153,-0.13170658122203496
ACH-000159,-0.02055936550779569
ACH-000160,0.0262222340951883
ACH-000163,-0.04659401083225328
ACH-000167,-0.1666312227145829
ACH-000168,-0.002532446813663259
ACH-000169,0.11293741883599745
ACH-000178,0.002565649463038716
ACH-000183,-0.15173447255537725
ACH-000188,0.052911228397425104
ACH-000189,-0.22438626170286746
ACH-000190,-0.12374845186570352
ACH-000198,-0.10247496720552994
ACH-000203,-0.10237077243766478
ACH-000204,0.09786993318363248
ACH-000206,-0.12211109998868255
ACH-000207,0.10320833742305664
ACH-000208,0.12250978722464935
ACH-000210,-0.20352034315623366
ACH-000211,0.030589342339121868
ACH-000215,0.08763502375867269
ACH-000221,0.050262348114094725
ACH-000222,0.09767342823652901
ACH-000223,-0.07043776540274786
ACH-000226,-0.03531627533608798
ACH-000227,-0.18954652318139625
ACH-000228,0.1376833242925973
ACH-000231,-0.024663229057429844
ACH-000232,-0.004493518914941673
ACH-000233,-0.03703349133655545
ACH-000234,-0.02719123315305792
ACH-000235,0.06484730543157607
ACH-000237,-0.1497871133821259
ACH-000238,-0.014664301290713128
ACH-000242,-0.0372213749111002
ACH-000243,0.009592829934864051
ACH-000244,0.20123079942414354
ACH-000246,0.05305698982190039
ACH-000248,0.08526967340314165
ACH-000250,0.01504467422576009
ACH-000251,0.09345505016725424
ACH-000252,-0.11617236265319987
ACH-000253,0.098332815208882
ACH-000255,-0.12440771091603625
ACH-000256,0.023995075564792225
ACH-000257,0.061897166457860836
ACH-000258,0.17940169713000798
ACH-000259,0.03833662574370585
ACH-000260,-0.1376701477048457
ACH-000261,0.0439850922024195
ACH-000262,0.07231158972217222
ACH-000263,0.12350400215481412
ACH-000264,0.012160704713973205
ACH-000265,-0.00932000492625122
ACH-000266,0.014575974940040556
ACH-000272,0.016913873628416495
ACH-000274,-0.04879473986141676
ACH-000277,0.033822196011872384
ACH-000278,-0.12435826453867435
ACH-000279,-0.10916557652720683
ACH-000280,0.14399764689366334
ACH-000281,0.06784687571959894
ACH-000288,-0.008139115735420694
ACH-000291,-0.04740471730045984
ACH-000293,-0.11813218916816567
ACH-000294,-0.07551889280133661
ACH-000295,0.13937566219006642
ACH-000296,-0.15042341142046334
ACH-000302,-0.06698924827325407
ACH-000304,-0.030621829872249044
ACH-000307,0.013876728560528555
ACH-000308,-0.060062656373108876
ACH-000310,-0.029336463235964613
ACH-000311,0.2073099619327712
ACH-000312,0.05134015468436457
ACH-000315,-0.04007544234157712
ACH-000316,0.11287719207227125
ACH-000317,-0.09476384560603217
ACH-000318,0.05153786586970227
ACH-000319,-0.06334497006128824
ACH-000320,0.22789005538991475
ACH-000322,-0.1307387137653867
ACH-000323,0.042873637280275885
ACH-000324,-0.00464802362319479
ACH-000329,-0.02885625834176526
ACH-000330,-0.0057848589148756105
ACH-000331,-0.00047858020007209
ACH-000332,0.08156944054231878
ACH-000334,-0.0802019347931152
ACH-000335,-0.12956776122702768
ACH-000336,-0.010514589095605287
ACH-000337,-0.10485810255724567
ACH-000338,0.4610398855803414
ACH-000339,-0.0406659362440527
ACH-000341,-0.2553405107331378
ACH-000348,0.0046581225075155155
ACH-000350,0.028238879645075463
ACH-000352,0.09418736770081422
ACH-000356,-0.03429880164349061
ACH-000361,0.03918592855895611
ACH-000362,0.096088401241929
ACH-000363,-0.031849825386291164
ACH-000364,-0.0013442411198376436
ACH-000365,-0.009855630276517416
ACH-000366,-0.13364722891087122
ACH-000368,0.10839085345506752
ACH-000374,0.030786060732126794
ACH-000375,0.06715043293794695
ACH-000376,-0.018880610708538262
