,PBX4 (80714)
ACH-000004,0.12936042456982774
ACH-000005,-0.3209812050321176
ACH-000007,-0.14607236110848482
ACH-000009,-0.12944161195774828
ACH-000011,-0.0813266012954404
ACH-000012,-0.11605073364734222
ACH-000013,-0.11270556541234165
ACH-000014,0.03706316020555736
ACH-000015,-0.19689888498171568
ACH-000017,0.009807257197932271
ACH-000018,-0.0802113619591574
ACH-000019,0.03123210623639255
ACH-000021,-0.16990724344089972
ACH-000022,-0.17392471288195574
ACH-000025,-0.29071340205769386
ACH-000028,-0.19056973163996735
ACH-000030,-0.1174614354621964
ACH-000035,-0.15199444891463662
ACH-000036,-0.09273511737158813
ACH-000037,-0.1253658636222088
ACH-000039,-0.2667835404613811
ACH-000040,-0.06481484180501237
ACH-000041,-0.1214762037501214
ACH-000042,-0.1428968242418609
ACH-000045,0.11736893335724782
ACH-000047,0.039542673879559766
ACH-000052,-0.15805127885992445
ACH-000053,-0.18342314931247125
ACH-000054,-0.052978802865092905
ACH-000055,-0.25007350381788823
ACH-000060,0.0050424614548874105
ACH-000067,-0.027926699152234384
ACH-000070,-0.1002560183156618
ACH-000075,-0.12844112972362046
ACH-000078,-0.04358820878971215
ACH-000082,-0.10754419604836774
ACH-000085,-0.15422282849196164
ACH-000086,-0.2704426767796008
ACH-000087,0.021133822249699268
ACH-000092,-0.07569129561024192
ACH-000095,0.00621547042445777
ACH-000097,-0.22615999466289435
ACH-000098,-0.19387035634343186
ACH-000099,-0.09003621823588617
ACH-000108,-0.24123449080687395
ACH-000113,-0.15086083247721838
ACH-000116,-0.2103999842344456
ACH-000118,0.08006464080290314
ACH-000120,-0.14833892777210034
ACH-000123,-0.011453218970700077
ACH-000127,-0.11357013355180913
ACH-000128,-0.1821479789840938
ACH-000132,-0.06036005799093614
ACH-000133,0.03623115472404068
ACH-000137,-0.04431850126971169
ACH-000138,0.06450573247223676
ACH-000142,-0.08189436635713288
ACH-000143,-0.09706891350982083
ACH-000146,-0.13306840849121598
ACH-000148,-0.1336303063278151
ACH-000150,-0.06765490179128962
ACH-000152,-0.07764129528397022
ACH-000153,0.1944348485278524
ACH-000159,-0.050846258613773336
ACH-000160,-0.10467890072301701
ACH-000163,0.001306781844494883
ACH-000167,0.014402059440906794
ACH-000168,0.0727931056839397
ACH-000169,-0.054869545098476274
ACH-000178,-0.11699878253974715
ACH-000183,-0.1368423107084168
ACH-000188,-0.18623361057112853
ACH-000189,0.04900281190732424
ACH-000190,-0.1861109175352403
ACH-000198,-0.03235975178800271
ACH-000203,0.04152470099056805
ACH-000204,-0.31206182739371513
ACH-000206,-0.1272986162433592
ACH-000207,1.13098138377093e-05
ACH-000208,0.15365886685529154
ACH-000210,-0.25038538906879976
ACH-000211,-0.1284691298237008
ACH-000215,-0.08103367451251671
ACH-000221,-0.20300130675345965
ACH-000222,0.07764474149508205
ACH-000223,-0.05504611881947969
ACH-000226,-0.018191509130788368
ACH-000227,-0.1200252719118532
ACH-000228,-0.1396949751319868
ACH-000231,0.09954999835821683
ACH-000232,-0.13677052149171218
ACH-000233,-0.1477881043433694
ACH-000234,-0.09361965672415304
ACH-000235,-0.11667619897087705
ACH-000237,-0.12438476516071248
ACH-000238,0.07143729349900152
ACH-000242,0.1588767609422847
ACH-000243,-0.07268021179860003
ACH-000244,-0.2887227179460772
ACH-000246,-0.10022220868105032
ACH-000248,-0.16237854590229042
ACH-000250,-0.1254552911228191
ACH-000251,-0.21748795575948868
ACH-000252,-0.5337771542116644
ACH-000253,-0.028036376157273262
ACH-000255,-0.2372579275915748
ACH-000256,-0.0258530633863652
ACH-000257,-0.09399630601760356
ACH-000258,0.07268965585802767
ACH-000259,0.07623683836803906
ACH-000260,-0.23843358864806666
ACH-000261,-0.06593527382189092
ACH-000262,-0.05556971062866939
ACH-000263,-0.09629263288142907
ACH-000264,-0.04376907202392809
ACH-000265,-0.03922483414941158
ACH-000266,-0.09327379637135964
ACH-000272,-0.0475806910688288
ACH-000274,-0.027325375370668557
ACH-000277,-0.001784568767494388
ACH-000278,-0.11244446335063978
ACH-000279,0.024732860416835745
ACH-000280,-0.05517817495100311
ACH-000281,0.07349433308702613
ACH-000288,-0.028405454571162926
ACH-000291,-0.2115264472527892
ACH-000293,-0.1601139761000333
ACH-000294,-0.3368050962021548
ACH-000295,0.1373702959437874
ACH-000296,-0.051818146904427285
ACH-000302,-0.20369092094109528
ACH-000304,-0.10967002704876166
ACH-000307,-0.05887245120833048
ACH-000308,-0.05735851937412869
ACH-000310,-0.16829486310445074
ACH-000311,0.02235666290966208
ACH-000312,-0.1681151185281422
ACH-000315,-0.2354913902680322
ACH-000316,0.042094392741038426
ACH-000317,-0.03617760905952135
ACH-000318,-0.1327313244429197
ACH-000319,0.12827259793020007
ACH-000320,0.13091280954678444
ACH-000322,-0.03101288445514307
ACH-000323,-0.04945266122048498
ACH-000324,-0.05525107670002513
ACH-000329,0.007276321226517956
ACH-000330,-0.11091195099406176
ACH-000331,-0.057426678659463236
ACH-000332,-0.02861450206624952
ACH-000334,-0.14663183521727596
ACH-000335,-0.23006981040713964
ACH-000336,-0.07981952222392942
ACH-000337,-0.1716990892565654
ACH-000338,0.12990562037248835
ACH-000339,-0.06110567954193364
ACH-000341,-0.06567877769436084
ACH-000348,-0.035758168982885634
ACH-000350,-0.054030881165047215
ACH-000352,-0.15281057835515968
ACH-000356,-0.05153141355254328
ACH-000361,-0.0857596932048965
ACH-000362,-0.15815038659251185
ACH-000363,-0.07304570665984889
ACH-000364,-0.1860309729315608
ACH-000365,-0.14891210682772765
ACH-000366,-0.23123192639574414
ACH-000368,0.043553232346701005
ACH-000374,-0.2394879604073364
ACH-000375,-0.08858987712863094
ACH-000376,0.063073391443598
ACH-000381,-0.004228406877292697
ACH-000383,-0.10811360782190367
ACH-000387,-0.1153110275045408
ACH-000389,0.012095570919527062
ACH-000390,0.015560782143248996
ACH-000393,-0.2381501055538777
ACH-000395,-0.3290074585312436
ACH-000396,-0.03958418604276984
ACH-000397,-0.06175538797231465
ACH-000401,0.2286680050635952
ACH-000402,-0.4315141123044405
ACH-000403,-0.0776197441966787
ACH-000404,0.05193417153242462
ACH-000406,-0.040240533862158666
ACH-000407,-0.049934533054501226
ACH-000408,-0.03422450131746334
ACH-000410,-0.1273945241657749
ACH-000411,0.046347957064199724
ACH-000414,0.06228457023810384
ACH-000415,-0.05383616374327136
ACH-000416,-0.08289993595522639
ACH-000420,-0.0029068590931658
ACH-000421,-0.0584904271803058
ACH-000424,0.060683079340105216
ACH-000425,-0.06563205798533436
ACH-000426,-0.06333420018957585
ACH-000427,-0.15415525365783814
ACH-000433,-0.01194114151520005
ACH-000435,-0.2980280656388857
ACH-000436,-0.17993549073415946
ACH-000444,-0.18404515019505707
ACH-000445,-0.3023904531722541
ACH-000448,0.02083910478209592
ACH-000450,-0.0598062335654126
ACH-000452,-0.1524044545386363
ACH-000454,-0.3825371606736112
ACH-000458,0.038344638638751816
ACH-000459,-0.10911507264411696
ACH-000460,-0.1402557027421512
ACH-000461,-0.12096779563297408
ACH-000463,-0.1405011593253287
ACH-000464,0.13385376464921114
ACH-000466,0.03928316018502343
ACH-000467,-0.024987259370397474
ACH-000468,-0.2497100732678503
ACH-000469,-0.12782501619210632
ACH-000470,-0.011495930721411708
ACH-000471,-0.09056192250213957
ACH-000472,-0.036840462941933806
ACH-000473,-0.009090080376503155
ACH-000475,-0.1133749715771238
ACH-000476,-0.16057767986973656
ACH-000477,-0.058485053240318476
ACH-000479,0.1460259284156672
ACH-000480,-0.09243261170380293
ACH-000481,-0.04319142555462027
ACH-000483,-0.008271958400303984
ACH-000484,-0.15762672696397345
ACH-000485,0.015490940266205656
ACH-000486,-0.13601191522816444
ACH-000487,-0.151230871161074
ACH-000488,0.004399290601690979
ACH-000490,-0.04514617821523382
ACH-000491,-0.19927881596895206
ACH-000495,-0.2322191587709239
ACH-000496,-0.08577914363579855
ACH-000499,0.0550179103198535
ACH-000500,-0.24881677344068204
ACH-000502,-0.2897672362969471
ACH-000503,-0.16755928237724318
ACH-000505,-0.1550484565982542
ACH-000507,0.036332246847181546
ACH-000510,-0.07326464315709469
ACH-000511,0.005843636471895388
ACH-000512,0.07695659848895674
ACH-000516,-0.04908066789485428
ACH-000517,-0.1086340979786715
ACH-000518,0.08736675766604758
ACH-000520,0.037010490681918286
ACH-000521,0.05877641515882126
ACH-000522,-0.2482813596000884
ACH-000524,-0.09063646570296978
ACH-000527,-0.0850306592806073
ACH-000528,-0.0306657638222174
ACH-000537,0.061260643610835226
ACH-000541,-0.28807879366713485
ACH-000542,-0.001985791913291255
ACH-000544,-0.10434654881591067
ACH-000545,-0.09450330991885772
ACH-000547,-0.24633456011870056
