,CLEC14A (161198)
ACH-000004,-0.2763209351820001
ACH-000005,-0.2862588168862324
ACH-000007,-0.2925895544905672
ACH-000009,0.0216508355465114
ACH-000011,-0.19271456721496028
ACH-000012,-0.039945453769790966
ACH-000013,-0.14718433529394756
ACH-000014,-0.15145558403879744
ACH-000015,-0.15911454549584694
ACH-000017,-0.012925007166273879
ACH-000018,-0.2599841595032086
ACH-000019,0.06102669153210542
ACH-000021,-0.07056083135388917
ACH-000022,-0.2687519859336064
ACH-000025,-0.21922825794818385
ACH-000028,-0.06518190954963668
ACH-000030,-0.18389389133799214
ACH-000035,-0.09647102392720792
ACH-000036,-0.07978422349947738
ACH-000037,-0.16065848413362538
ACH-000039,0.11686924354384495
ACH-000040,0.1366550197271265
ACH-000041,-0.270436618594526
ACH-000042,-0.15713235286052302
ACH-000045,0.019077144648979444
ACH-000047,-0.0022717538917042496
ACH-000052,-0.3596937523643252
ACH-000053,-0.2285928366737973
ACH-000054,-0.1023546479214935
ACH-000055,-0.00222663958870651
ACH-000060,-0.250712595735586
ACH-000067,-0.15270881176390988
ACH-000070,-0.5097365942854105
ACH-000075,0.02064223711171055
ACH-000078,-0.1518952773484246
ACH-000082,0.05817066254425135
ACH-000085,-0.2961378744003118
ACH-000086,-0.15455504668383133
ACH-000087,-0.10080198680582587
ACH-000092,-0.08353076212235881
ACH-000095,-0.10230739536914096
ACH-000097,-0.12075651416135988
ACH-000098,-0.13147299909468932
ACH-000099,-0.07900209466594042
ACH-000108,-0.07585206867102028
ACH-000113,-0.004470240205928629
ACH-000116,-0.19288369641375652
ACH-000118,-0.21973474959349293
ACH-000120,0.007580556448324855
ACH-000123,-0.09784281409883984
ACH-000127,-0.21329982319407267
ACH-000128,0.16387938446281733
ACH-000132,0.06654030296811994
ACH-000133,-0.33824024088597743
ACH-000137,-0.20258509925607776
ACH-000138,-0.1381936460307349
ACH-000142,-0.002521504044446891
ACH-000143,-0.06312451382645755
ACH-000146,-0.003979351087350141
ACH-000148,-0.20474507850807064
ACH-000150,-0.1543169346182254
ACH-000152,-0.1554089542261668
ACH-000153,-0.4369999342883997
ACH-000159,-0.16987956172188998
ACH-000160,-0.24934304121903145
ACH-000163,-0.14894774589885215
ACH-000167,0.08436263200722993
ACH-000168,0.05744394581408053
ACH-000169,-0.2258898611197643
ACH-000178,-0.07002734510919773
ACH-000183,0.02058028229878002
ACH-000188,-0.22955020831466405
ACH-000189,-0.21117410198194705
ACH-000190,-0.07992867231826957
ACH-000198,-0.22222940519807294
ACH-000203,0.001308368768507038
ACH-000204,0.4345585492100924
ACH-000206,-0.0328300604869125
ACH-000207,-0.17476896744523998
ACH-000208,-0.2503631390290994
ACH-000210,-0.10717765862525236
ACH-000211,-0.08830985066200057
ACH-000215,-0.1705257730642876
ACH-000221,-0.1673172396486988
ACH-000222,-0.1621925048965991
ACH-000223,-0.03949518664167835
ACH-000226,-0.2557234420177923
ACH-000227,-0.12956406024802708
ACH-000228,-0.2252254870529344
ACH-000231,-0.1516778796063064
ACH-000232,-0.11839172299186798
ACH-000233,-0.060617068154548585
ACH-000234,-0.1728056913145615
ACH-000235,-0.06151587813202952
ACH-000237,-0.13952426242972632
ACH-000238,-0.08019165378735063
ACH-000242,-0.5202578053070279
ACH-000243,-0.25478720955501305
ACH-000244,0.18309350023963136
ACH-000246,-0.20785262146309366
ACH-000248,0.038451829470739884
ACH-000250,-0.16543005140713246
ACH-000251,-0.2579800384867502
ACH-000252,0.050076009125777886
ACH-000253,-0.08359182531166337
ACH-000255,-0.19797779354159212
ACH-000256,-0.06121168018652427
ACH-000257,-0.40107377436192665
ACH-000258,-0.2974334209239113
ACH-000259,-0.3302224467502702
ACH-000260,-0.16440923832777138
ACH-000261,-0.14936430602545436
ACH-000262,-0.20767538025247176
ACH-000263,-0.027956805387516083
ACH-000264,-0.125885451483486
ACH-000265,-0.1765967061828069
ACH-000266,-0.13206969971036867
ACH-000272,-0.0798992911385478
ACH-000274,-0.08452953544212723
ACH-000277,-0.115684959792384
ACH-000278,-0.17200691521657596
ACH-000279,-0.08910312410936347
ACH-000280,-0.14907691602499307
ACH-000281,-0.21390932226803014
ACH-000288,-0.1489711254728876
ACH-000291,-0.02675936437254892
ACH-000293,-0.042715468517292
ACH-000294,-0.10824813008317258
ACH-000295,-0.19432190330106053
ACH-000296,0.10198200116994002
ACH-000302,-0.09890877987869894
ACH-000304,-0.1432794453546404
ACH-000307,-0.16397801649447644
ACH-000308,-0.1543726605815345
ACH-000310,-0.14729357502267834
ACH-000311,-0.13081843564503862
ACH-000312,-0.010625967941529741
ACH-000315,-0.3882907666462535
ACH-000316,0.11094896167935686
ACH-000317,-0.24792441814277014
ACH-000318,-0.08380233169484608
ACH-000319,-0.07198695288031211
ACH-000320,-0.1625205086056858
ACH-000322,-0.27591922928832713
ACH-000323,-0.07285544043162757
ACH-000324,-0.21292538173204045
ACH-000329,-0.009941172912877804
ACH-000330,-0.15313602295505524
ACH-000331,-0.05854181123848452
ACH-000332,-0.13349995510113755
ACH-000334,-0.05245205000509602
ACH-000335,-0.3784241766673599
ACH-000336,-0.052005737306627414
ACH-000337,-0.6295936870239857
ACH-000338,-0.18433245047933972
ACH-000339,-0.13003031452435776
ACH-000341,-0.254359079840388
ACH-000348,-0.01267671401378678
ACH-000350,-0.10896254831931393
ACH-000352,-0.15484242293664005
ACH-000356,-0.11778251195083868
ACH-000361,-0.13086641875617072
ACH-000362,-0.25712699238585296
ACH-000363,0.11021937847689213
ACH-000364,0.019527644589709767
ACH-000365,-0.2155690161902653
ACH-000366,-0.16519031322198813
ACH-000368,-0.07650209379384222
ACH-000374,-0.041108812046323696
ACH-000375,-0.15079760787447782
ACH-000376,-0.11548112685497468
ACH-000381,-0.05885026137213896
ACH-000383,-0.16587047040489594
ACH-000387,-0.09794988255965624
ACH-000389,-0.017408137537707
ACH-000390,-0.19174245035733886
ACH-000393,-0.2074482502175626
ACH-000395,-0.17741774788290354
ACH-000396,-0.5805225253939884
ACH-000397,-0.042912622845114386
ACH-000401,-0.2332961292705561
ACH-000402,-0.13680701554851568
ACH-000403,-0.20592946113068394
ACH-000404,-0.12850017047391138
ACH-000406,-0.07550982268604284
ACH-000407,-0.3577117817543385
ACH-000408,-0.3148425212509272
ACH-000410,-0.16947237499628434
ACH-000411,-0.029770652666212906
ACH-000414,-0.15822930314235775
ACH-000415,-0.07644874152821493
ACH-000416,-0.2246601042486902
ACH-000420,0.013023166025121222
ACH-000421,-0.3234884067168092
ACH-000424,-0.17462945969787785
ACH-000425,-0.0517158827832244
ACH-000426,-0.15054277650864506
ACH-000427,-0.3033843107430413
ACH-000433,-0.08670782715846356
ACH-000435,-0.3406641190918513
ACH-000436,-0.1156690382534147
ACH-000444,-0.3820522238598286
ACH-000445,-0.15510422468747673
ACH-000448,-0.0983013822380553
ACH-000450,-0.2300935718822375
ACH-000452,-0.2470620104436874
ACH-000454,-0.19523247512983896
ACH-000458,-0.1905146287375117
ACH-000459,-0.033385417075342615
ACH-000460,-0.2338344708700109
ACH-000461,-0.0019628151341950593
ACH-000463,-0.21398002994072746
ACH-000464,0.1587266878860485
ACH-000466,0.05888841942397966
ACH-000467,-0.14720586061038146
ACH-000468,-0.17955133415018745
ACH-000469,-0.15715853201777868
ACH-000470,-0.11290582371223938
ACH-000471,-0.07905067619071589
ACH-000472,-0.1315769172075462
ACH-000473,-0.2835842612439421
ACH-000475,-0.12267238650944375
ACH-000476,-0.2533216746632689
ACH-000477,-0.032852999093467325
ACH-000479,0.101551852088478
ACH-000480,-0.1503105984907508
ACH-000481,-0.10155741862214317
ACH-000483,0.03918397625179222
ACH-000484,0.07205111374143862
ACH-000485,-0.17102046433306387
ACH-000486,-0.15345121353576394
ACH-000487,-0.2485399255700546
ACH-000488,-0.09924758916115207
ACH-000490,-0.01833512400583573
ACH-000491,-0.3623370248863512
ACH-000495,-0.2275176433572729
ACH-000496,-0.027994177165269727
ACH-000499,-0.2201543649137486
ACH-000500,-0.02208337478622999
ACH-000502,-0.10516199656947303
ACH-000503,-0.1531313989546162
ACH-000505,-0.0782861705548468
ACH-000507,-0.22134001401803965
ACH-000510,-0.0790395312818523
ACH-000511,0.021236220148069945
ACH-000512,0.009168717195673493
ACH-000516,-0.2434442625823464
ACH-000517,-0.07679112861803536
ACH-000518,-0.22010062595753935
ACH-000520,0.00035102761504168963
ACH-000521,-0.1326457139984656
ACH-000522,-0.08067352645548481
ACH-000524,-0.1846293554167364
ACH-000527,-0.13301467888548124
ACH-000528,-0.03087835108271372
ACH-000537,-0.3302115477597332
ACH-000541,0.14833820067041087
ACH-000542,-0.1985681394668188
ACH-000544,-0.3583786727465017
ACH-000545,-0.1805289541228813
ACH-000547,-0.19039431753731992
ACH-000548,-0.15115013885770445
ACH-000549,-0.3147708606863827
ACH-000550,-0.14335232706226048
ACH-000552,-0.254653804380923
ACH-000556,-0.1829623935633991
ACH-000557,-0.1776081479082684
ACH-000569,-0.4662030194112116
ACH-000570,-0.2977478204594957
ACH-000571,-0.0697744417291872
ACH-000573,-0.08327592298630021
ACH-000576,-0.19384417855412592
ACH-000579,0.012726887411008766
ACH-000580,-0.0060970122409045825
ACH-000584,-0.06305871926574624
ACH-000585,-0.1217546873193118
ACH-000588,-0.06786836628105436
ACH-000589,-0.11080332601848
ACH-000591,-0.07581911494810603
ACH-000593,-0.050541062065627584
ACH-000600,-0.21515260538023834
ACH-000601,-0.07764068002965599
ACH-000605,-0.03449641167494045
ACH-000606,-0.07404690421048331
ACH-000608,-0.2152081269274658
ACH-000614,-0.004574045759373923
ACH-000616,-0.11375140612982243
ACH-000618,-0.08809393707693389
ACH-000619,-0.1722607041194083
ACH-000620,-0.13760104325038766
ACH-000621,-0.11242254725072932
ACH-000622,-0.4173338724216528
ACH-000623,-0.15413078140065456
ACH-000624,-0.060242275275485216
ACH-000627,-0.0953884513168963
ACH-000630,-0.017655678973552656
ACH-000631,-0.5232468120575724
ACH-000632,-0.09976812239791416
ACH-000633,-0.1859341344166364
ACH-000637,-0.02857381164916763
ACH-000638,-0.23811533964342854
ACH-000646,-0.002162783734463507
ACH-000647,-0.15636358572601014
ACH-000648,-0.0808996390445873
ACH-000649,-0.13436381828087313
ACH-000651,-0.18550983199846316
ACH-000652,-0.3366035234441923
ACH-000653,-0.1452292468455463
ACH-000657,-0.113793857649389
