,INO80C (125476)
ACH-000160,0.2886725458446396
ACH-000163,-0.2332681699396336
ACH-000167,0.9059221713704514
ACH-000168,-0.02926964105353686
ACH-000169,-0.14846513614514925
ACH-000178,-0.18930116509388176
ACH-000183,0.033406111561931094
ACH-000188,-0.06786798496572316
ACH-000189,-0.4965677657219726
ACH-000190,0.15205598445547075
ACH-000198,-0.1406835291737438
ACH-000203,-1.0569372324876485
ACH-000204,0.167847427635057
ACH-000206,0.0808811913428448
ACH-000207,-0.01464482355400441
ACH-000208,0.06382447088336166
ACH-000210,-0.10360071530627256
ACH-000211,-0.07441517132575014
ACH-000215,-0.0037307940898858743
ACH-000221,-0.10264060298060887
ACH-000222,-0.026450620657159692
ACH-000223,-0.16544941770985772
ACH-000226,-0.2048002724551184
ACH-000227,0.1128793152993244
ACH-000228,-0.4495269625258768
ACH-000231,-0.2820461770268268
ACH-000232,-0.4262239987435952
ACH-000233,-0.061544239407334875
ACH-000234,-0.1388266536650331
ACH-000235,-0.176486006446803
ACH-000237,-0.09624948064298823
ACH-000238,-0.02368252197143099
ACH-000242,-0.3031277865406089
ACH-000243,-0.4467641113331903
ACH-000244,0.11018756688007092
ACH-000246,-0.17270194023752705
ACH-000248,-0.06391954762835918
ACH-000250,-0.2657403670345476
ACH-000251,-0.16903398101825187
ACH-000252,-0.13739131770057048
ACH-000253,-0.08324539382455788
ACH-000255,0.019643721493759727
ACH-000256,0.09829414327650493
ACH-000257,-0.16538702474318592
ACH-000258,-0.14122140530903662
ACH-000259,-0.012595366112849069
ACH-000260,0.015440687380525581
ACH-000261,-0.1369597063750312
ACH-000262,-0.17290313287032313
ACH-000263,-0.00421732749860791
ACH-000264,-0.22594738800255995
ACH-000265,-0.21713218116215502
ACH-000266,-0.21992614525884965
ACH-000272,0.004869653073459021
ACH-000274,-0.0918665366273321
ACH-000277,-0.2255105163590243
ACH-000278,-0.26633456363478336
ACH-000279,-0.018222986898042973
ACH-000280,-0.4855753842633513
ACH-000281,-0.2886062466106851
ACH-000288,0.04180804178816869
ACH-000291,-0.09580282811191893
ACH-000293,-0.2639326929038339
ACH-000294,0.11340616012316468
ACH-000295,0.03871697500122585
ACH-000296,-0.2970315905312183
ACH-000302,-0.3450742879305144
ACH-000304,0.13550033420839958
ACH-000307,-0.3194723675825019
ACH-000308,0.07556296383052231
ACH-000310,-0.1269099820579747
ACH-000311,-0.14835885398362533
ACH-000312,0.0462303779633971
ACH-000315,-0.17405214310917955
ACH-000316,-0.2482644915770679
ACH-000317,-0.08768043813727415
ACH-000318,-0.16843274654759435
ACH-000319,0.11952110835188055
ACH-000320,-0.22032031159923324
ACH-000322,0.06910105566647018
ACH-000323,-0.3066751186278549
ACH-000324,0.004445820458541285
ACH-000329,0.0666333445144981
ACH-000330,-0.2048363072655311
ACH-000331,-0.20593073104439824
ACH-000332,-0.2564454228680526
ACH-000334,-0.19673558926553775
ACH-000335,-0.1878250333807288
ACH-000336,-0.2712102600802752
ACH-000337,-0.32499951688322704
ACH-000338,-0.5149123791772041
ACH-000339,-0.2494695747759233
ACH-000341,-0.13548463886247264
ACH-000348,0.035804966194175884
ACH-000350,-0.010107980685413392
ACH-000352,-0.07254615171882424
ACH-000356,-0.25443684384749465
ACH-000361,-0.2903996122131237
ACH-000362,-0.1427490450854511
ACH-000363,-0.09695447449364997
ACH-000364,-0.05591258462888448
ACH-000365,0.02981179418877827
ACH-000366,-0.1069323925135911
ACH-000368,-0.04432097495424205
ACH-000374,0.14776780028964384
ACH-000375,-0.009281443115796104
ACH-000376,-0.007828096824337476
ACH-000381,-0.2533520895412747
ACH-000383,0.014929674240481791
ACH-000387,-0.2707303083551641
ACH-000389,0.16045928402935586
ACH-000390,-0.0017950506477911017
ACH-000393,-0.0874651634441109
ACH-000395,0.010681719145043251
ACH-000396,-0.03485190290604718
ACH-000397,-0.07338089095297014
ACH-000401,-0.10708432666736002
ACH-000402,-0.07361895724636126
ACH-000403,-0.1713490482291552
ACH-000404,-0.10475459442593447
ACH-000406,0.062073961516951326
ACH-000407,0.0387101188433139
ACH-000408,-0.1425396978676155
ACH-000410,-0.13349934029360455
ACH-000411,-0.01756003764885856
ACH-000414,-0.12723702157198313
ACH-000415,-0.17515451633288528
ACH-000416,-0.15592474305126
ACH-000420,-0.07003182679199965
ACH-000421,-0.2974363564003775
ACH-000424,0.21333024024639805
ACH-000425,-0.3271970388361694
ACH-000426,-0.12161297398796382
ACH-000427,-0.478270780695895
ACH-000433,-0.2226622975314111
ACH-000435,-0.4694093928854266
ACH-000436,-0.02058226896717237
ACH-000444,-0.27886095476560885
ACH-000445,-0.2712904490042756
ACH-000448,-0.15856317955230992
ACH-000450,-0.07966089285967902
ACH-000452,-0.20798198708018314
ACH-000454,0.17237733985792272
ACH-000458,-0.20829039555494
ACH-000459,0.13305617863277708
ACH-000460,-0.19474645895061696
ACH-000461,-0.25773295280819
ACH-000463,-0.1113561275894272
ACH-000464,0.05781618172439544
ACH-000466,-0.03069481466404684
ACH-000467,-0.2014065817705372
ACH-000468,0.006490836179027418
ACH-000469,0.19749371887992856
ACH-000470,-0.0917592464073836
ACH-000471,-0.11295679296847892
ACH-000472,-0.21429554895510908
ACH-000473,0.04895916070088967
ACH-000475,-0.062111808822137536
ACH-000476,-0.02593907608496731
ACH-000477,-0.2432593614122216
ACH-000479,-0.06928529732208781
ACH-000480,-0.12409547028873033
ACH-000481,-0.038138565674234674
ACH-000483,0.07969134062263601
ACH-000484,0.13379732315690526
ACH-000485,-0.1518238891975833
ACH-000486,-0.09986266584999297
ACH-000487,-0.21250197636965268
ACH-000488,0.0419893201183257
ACH-000490,-0.14285088819622588
ACH-000491,-0.1681316010114384
ACH-000495,0.003566660538778047
ACH-000496,0.030065548931595375
ACH-000499,-0.1489408908863675
ACH-000500,0.5076492138903561
ACH-000502,-0.3056275334347631
ACH-000503,-0.3025135041740361
ACH-000505,-0.3439376619191789
ACH-000507,-0.35908278298077906
ACH-000510,-0.11003836834636403
ACH-000511,-0.05097439613959676
ACH-000512,-0.10170880995839064
ACH-000516,-0.10628125446795936
ACH-000517,-0.001149525251025152
ACH-000518,-0.2283106834368019
ACH-000520,-0.17478658199411795
ACH-000521,-0.12394733133513985
ACH-000522,-0.1611729392652957
ACH-000524,-0.06532513591753171
ACH-000527,-0.05252552940543313
ACH-000528,-0.09508473579133783
ACH-000537,-0.1632438630055001
ACH-000541,-0.2285721600396533
ACH-000542,-0.3205601717370287
ACH-000544,-0.10482537874983787
ACH-000545,-0.2643751225313972
ACH-000547,-0.2717479119683103
ACH-000548,-0.3224831644648658
ACH-000549,-0.07625483863207626
ACH-000550,-0.0561722163438917
ACH-000552,-0.2368357789630243
ACH-000556,-0.1353717241542364
ACH-000557,-0.06718042025722322
ACH-000569,0.0287546379834636
ACH-000570,-0.2019556464207945
ACH-000571,0.020216376064864327
ACH-000573,-0.1950015875235772
ACH-000576,0.09236361300637738
ACH-000579,0.22871844768588845
ACH-000580,-0.11538596922283592
ACH-000584,-0.13050191653799592
ACH-000585,0.044513895283889965
ACH-000588,0.09782501530963658
ACH-000589,-0.06050773986575447
ACH-000591,-0.07455600189957416
ACH-000593,-0.22686949823379265
ACH-000600,-0.27084627965345826
ACH-000601,-0.013302000602959309
ACH-000605,-0.22129696777567245
ACH-000606,-0.5709693735700735
ACH-000608,-0.0011859595337766278
ACH-000614,-0.018339038901865418
ACH-000616,-0.07308491426029548
ACH-000618,0.04481545898332786
ACH-000619,-0.2473449641189089
ACH-000620,-0.1306297036818489
ACH-000621,-0.01003998605757032
ACH-000622,-0.22726795179314105
ACH-000623,-0.05051190365309825
ACH-000624,-0.07192854110126484
ACH-000627,0.116523519012164
ACH-000630,-0.12211564255569955
ACH-000631,-0.27084804295366244
ACH-000632,-0.05580852424123615
ACH-000633,-0.023469463585539783
ACH-000637,-0.06215505612898744
ACH-000638,-0.22978100969484155
ACH-000646,0.2070463811841298
ACH-000647,-0.10592893603576746
ACH-000648,-0.0444192412176404
ACH-000649,-0.09795804818867837
ACH-000651,-0.19166091455414933
ACH-000652,-0.21649635702297704
ACH-000653,-0.05495517085327301
ACH-000657,-0.2515272663219607
ACH-000658,-0.026222022861713747
ACH-000661,-0.16461700814550007
ACH-000662,0.3289727947117
ACH-000663,-0.08393506213546885
ACH-000665,0.015205181233778066
ACH-000671,-0.131449954126829
ACH-000672,0.014289828165081172
ACH-000673,-0.12711474607936302
ACH-000676,-0.1325134314576929
ACH-000677,-0.14397931409154158
ACH-000681,-0.03481104686252725
ACH-000683,-0.06111391097978135
ACH-000684,-0.3071136735231243
ACH-000688,0.015140180586963797
ACH-000693,-0.1281333854960643
ACH-000694,-0.13075563557278244
ACH-000695,-0.06191867246126353
ACH-000696,-0.12643250316140714
ACH-000697,-0.027903504783067176
ACH-000699,-0.10463589680718093
ACH-000701,-0.16864951951663226
ACH-000706,-0.1357064261372016
ACH-000711,-0.10321576204347364
ACH-000713,-0.4469939245959625
ACH-000714,-0.08891856912432057
ACH-000718,-0.05383516451551566
ACH-000720,-0.2305596756115551
ACH-000721,0.07437500196462797
ACH-000724,-0.07507793529973658
ACH-000725,-0.10952853133597254
ACH-000732,-0.2110635116048204
ACH-000734,-0.07448319212412519
ACH-000735,0.02186222084458572
ACH-000736,-0.2468892759982289
ACH-000738,-0.0018894134743054304
ACH-000746,-0.06602238202329674
ACH-000747,-0.21818413491367208
ACH-000748,-0.2911952625079539
ACH-000753,-0.12688395853098686
ACH-000756,-0.3022767332921927
ACH-000757,-0.024890092585333114
ACH-000758,-0.24444179540122185
ACH-000760,-0.09131347855180412
ACH-000762,-0.05751431245377892
ACH-000763,-0.06334691535859498
ACH-000764,-0.3047847692136346
ACH-000765,-0.06069590092144005
ACH-000766,-0.4537734650101519
ACH-000767,-0.04153073534521735
ACH-000768,-0.14038354348384158
ACH-000769,-0.2298059118574455
ACH-000770,-0.33138311559719164
ACH-000771,-0.15801132984558286
ACH-000773,0.2684228103421805
ACH-000776,-0.22494752210882046
ACH-000777,-0.2346420546555072
ACH-000778,-0.13361395567369258
ACH-000781,0.11347977105054273
ACH-000782,-0.3984943138092204
ACH-000783,-0.02130122336179561
ACH-000784,-0.02157559351839711
ACH-000785,-0.06725125696106085
ACH-000787,-0.21838083568967476
ACH-000788,-0.17291161097391186
ACH-000791,-0.06331835892811424
ACH-000792,-0.3243163128458109
ACH-000794,-0.13966304916628727
ACH-000796,0.007991274141313455
ACH-000798,-0.060990180534760824
ACH-000799,-0.05288270289169892
ACH-000800,-0.12228305582563855
ACH-000802,-0.18810975373221
ACH-000804,-0.2128813392409788
ACH-000805,0.04761243051098947
ACH-000809,-0.12646743492196172
ACH-000810,-0.13920339883235205
ACH-000811,0.06847494226871655
ACH-000817,-0.06980825120381555
ACH-000819,-0.2113514915490374
ACH-000820,0.2284566880388641
ACH-000821,-0.19976880601107705
ACH-000822,0.0639490263959174
ACH-000823,-0.20970914358179726
ACH-000824,-0.013679910111098393
ACH-000827,-0.3420939167922121
ACH-000829,-0.3763309862300168
ACH-000831,-0.10906867186121456
ACH-000832,-0.1327252008189578
ACH-000833,-0.18926890908490107
ACH-000834,-0.20969247653909995
ACH-000835,-0.1840722084625372
ACH-000836,0.3816465914165147
ACH-000837,0.2314759454728394
ACH-000838,-0.11278637520291555
ACH-000839,-0.20514544673084475
ACH-000840,-0.0692607455312971
ACH-000841,-0.41823154487211617
ACH-000843,-0.3109047858813359
ACH-000846,-0.20538171924368676
ACH-000847,-0.2699455766658187
ACH-000848,-0.08485392135006542
ACH-000849,-0.19191229720030306
ACH-000851,-0.22301290530111514
ACH-000855,-0.4043056103376599
ACH-000856,-0.06997169001211134
ACH-000858,-0.1438720822650791
ACH-000859,-0.18508841776954912
ACH-000861,-0.03165477937099255
ACH-000862,-0.004814455776152578
ACH-000865,-0.2957759464711843
ACH-000866,-0.055578843363725226
ACH-000867,-0.12262840272753013
ACH-000869,-0.11323699445843495
ACH-000872,-0.013522967435232873
ACH-000873,-0.038697090134630414
ACH-000876,0.040691511051868065
ACH-000878,-0.05871181587729856
ACH-000880,-0.4497257798990411
ACH-000881,0.10561412812583884
ACH-000882,-0.2298948394674739
ACH-000884,-0.09354737534075012
ACH-000885,-0.041265508787185566
ACH-000887,-0.07244698188636288
ACH-000889,0.09606735614653757
ACH-000896,-0.18151925014892625
ACH-000898,-0.1787580174179295
ACH-000900,-0.15605395589397805
ACH-000901,-0.13698834823982767
ACH-000905,-0.0798703301227752
ACH-000906,-0.03398392371770921
ACH-000907,-0.014273278369967012
ACH-000910,-0.1404317566307959
ACH-000911,0.003024081897481073
ACH-000912,-0.4260315494278255
ACH-000913,-0.03077797572152279
ACH-000915,-0.1666908064093495
ACH-000916,-0.15701597793535774
ACH-000917,0.015101607249122975
ACH-000920,0.347183298460056
ACH-000921,-0.3059975279063557
ACH-000924,0.035086169457337404
ACH-000926,-0.32198164457377315
ACH-000928,0.10910020355610707
ACH-000929,-0.2740635437134212
ACH-000932,-0.15030369586596176
ACH-000935,-0.13052087754469865
ACH-000936,0.019989703353281783
ACH-000937,-0.033656832649953505
ACH-000938,-0.0018020263936882161
ACH-000939,0.28998258243071423
ACH-000941,-0.06815257765979522
ACH-000943,-0.0020164822981422093
ACH-000946,0.034565720981759335
ACH-000947,-0.27463038463953465
ACH-000948,-0.13611060526849098
ACH-000950,-0.06007498091661296
ACH-000953,-0.03690321094158994
ACH-000954,-0.4260041780553323
ACH-000957,-0.24323739898485114
ACH-000958,-0.5353983349872566
ACH-000960,-0.02909108959268287
ACH-000963,-0.3119104372889148
ACH-000968,-0.11160381879334014
ACH-000969,0.022835287955266088
ACH-000972,-0.18066822880082176
ACH-000973,-0.12453101834042885
ACH-000974,-0.14550673180933674
ACH-000978,-0.07021472249851413
ACH-000984,-0.17560597632420918
ACH-000986,-0.09692687258803476
ACH-000988,-0.08851795540530251
ACH-000993,-0.14706509077755694
ACH-000994,0.0312839372403808
ACH-000996,-0.20215766739878707
ACH-001001,-0.10883032054387418
ACH-001020,0.21046166822522736
ACH-001028,-0.02488231053934473
ACH-001031,-0.25254459585235284
ACH-001038,-0.13070106018753494
ACH-001048,-0.20758178752479636
ACH-001050,-0.10977627749091744
ACH-001053,-0.174774437362421
ACH-001054,-0.2268875197881384
ACH-001061,-0.05608841505811548
ACH-001067,-0.34311902997096183
ACH-001075,-0.39737698762723
ACH-001096,-0.07660458292776562
ACH-001111,0.23141770118734525
ACH-001119,0.06314109977331392
ACH-001128,1.0084075879949923
ACH-001134,-0.3013986475297279
ACH-001151,-0.13860933356687474
ACH-001163,0.010276647778149678
ACH-001164,-0.1418735259205147
ACH-001183,-0.3094140390354154
ACH-001192,-0.09711940959050212
ACH-001193,0.10146303682540048
ACH-001196,0.06629188155427146
ACH-001197,-0.07604694896939555
ACH-001205,-0.18304716456734055
ACH-001211,0.2388708625647505
ACH-001212,-0.4595002728273984
ACH-001228,-0.034347364051300934
ACH-001232,-0.1338962060385639
ACH-001239,-0.06289885295293031
ACH-001270,-0.24737183762199755
ACH-001274,0.08394507422136564
ACH-001275,-0.3749408495362282
ACH-001277,0.2308065640431965
ACH-001278,-0.2282843036010639
ACH-001280,-0.009651983842542823
ACH-001283,-0.053444597529893514
ACH-001289,-0.4771983413554355
ACH-001300,0.00582688108705641
ACH-001301,-0.2572533816661166
ACH-001302,-0.3654405251497295
ACH-001306,0.09489075372097508
ACH-001318,-0.0647078361993354
ACH-001322,-0.121068784163718
ACH-001328,-0.045937901736922034
ACH-001332,-0.4941489219781298
ACH-001336,-0.13720563680771355
ACH-001346,-0.1320498525249032
ACH-001353,-0.1995378976219612
ACH-001354,-0.07903981164091549
ACH-001367,-0.10852539262670408
ACH-001368,-0.08082930219528506
ACH-001374,-0.2266196202198991
ACH-001377,-0.1535126368886474
ACH-001380,-0.020844550345350796
ACH-001391,0.13687388607966353
ACH-001408,-0.2810194065157414
ACH-001430,-0.06933211610382271
ACH-001431,-0.2607829798342421
ACH-001450,-0.01639290513973226
ACH-001496,0.15856329189259347
ACH-001500,-0.004981827886854359
ACH-001523,-0.22394208790350933
ACH-001532,-0.4056057519424424
ACH-001550,0.2442874201077838
ACH-001552,-0.15698090704318216
ACH-001554,-0.0943113081499124
ACH-001654,-0.26407894352174194
ACH-001735,-0.01628819386134448
ACH-001736,-0.10739554697944928
ACH-001737,-0.005706147617911253
ACH-001740,-0.14798052624938174
ACH-001745,0.054702067892947626
ACH-001765,-0.098252956151231
