,SUMF1 (285362)
ACH-000004,0.015925372819457797
ACH-000005,0.26801254050012435
ACH-000007,0.1810882355638384
ACH-000009,0.13492503835085942
ACH-000011,0.14708786288622572
ACH-000012,0.10371004392109083
ACH-000013,0.10877165175007446
ACH-000014,0.2710772363442522
ACH-000015,0.06133696259304335
ACH-000017,0.09845204078531287
ACH-000018,0.14330862385167867
ACH-000019,-0.07982652020770754
ACH-000021,0.13706492014019014
ACH-000022,0.08764234059505809
ACH-000025,0.04528731676307752
ACH-000028,0.10404839051695892
ACH-000030,0.12535519188474958
ACH-000035,0.1965057234979619
ACH-000036,0.10875970903440647
ACH-000037,0.13413473448842295
ACH-000039,0.4008663447299619
ACH-000040,0.15421178145357095
ACH-000041,0.1386698671842258
ACH-000042,0.08905690473496157
ACH-000045,0.15922281512411307
ACH-000047,0.15869903531657684
ACH-000052,0.1578862238810942
ACH-000053,0.12004140675314927
ACH-000054,0.11999145118634025
ACH-000055,0.05431472993677107
ACH-000060,0.13670772178766966
ACH-000067,0.2537499910993619
ACH-000070,0.1876671047697322
ACH-000075,0.15574887188356645
ACH-000078,0.17827816485154188
ACH-000082,0.1748746403582181
ACH-000085,0.17779361107082614
ACH-000086,0.1706261664868106
ACH-000087,0.12197383264057865
ACH-000092,0.09982486019916824
ACH-000095,0.19470624339035494
ACH-000097,0.16692943336591515
ACH-000098,0.07692180039309475
ACH-000099,0.17011149906673154
ACH-000108,-0.004838953704667681
ACH-000113,0.19876228936393373
ACH-000116,0.07500063142346884
ACH-000118,0.14704225888877134
ACH-000120,0.18536258494330035
ACH-000123,0.16188607206416958
ACH-000127,0.12418591406868434
ACH-000128,0.04557252615337267
ACH-000132,0.12317185173969968
ACH-000133,-0.005622029844043031
ACH-000137,0.2866419078219998
ACH-000138,0.13146277941753884
ACH-000142,0.18952769495400545
ACH-000143,0.3557942004746939
ACH-000146,0.13444897614307846
ACH-000148,0.13489221473096685
ACH-000150,0.06659870294120923
ACH-000152,0.30334402767400964
ACH-000153,0.11056341426909654
ACH-000159,0.1964806979371624
ACH-000160,0.1888480867853564
ACH-000163,0.061457699715640315
ACH-000167,-0.0012845596430222114
ACH-000168,0.102559974822434
ACH-000169,0.1693676554481093
ACH-000178,0.0920718464683856
ACH-000183,-0.0021806779293256197
ACH-000188,0.1398017262951077
ACH-000189,-0.07051669963521906
ACH-000190,0.1657913692865796
ACH-000198,0.16126448812687902
ACH-000203,-0.08864079685592946
ACH-000204,0.1808805556499374
ACH-000206,0.039111167630004065
ACH-000207,0.1828785528261192
ACH-000208,0.3284893298966781
ACH-000210,-0.11388079137967312
ACH-000211,0.08384288877701529
ACH-000215,0.14899351637729275
ACH-000221,0.15073667721114006
ACH-000222,0.14307240797458676
ACH-000223,0.049878016986274656
ACH-000226,0.2245875847441208
ACH-000227,0.05638487710468022
ACH-000228,0.043216229270399774
ACH-000231,0.1521544186502503
