,DDR1 (780)
ACH-000004,-0.06403684204999448
ACH-000005,-0.01208052214904784
ACH-000007,0.07782774618521343
ACH-000009,-0.06359018239289957
ACH-000011,0.03032049129228702
ACH-000012,-0.04326986953455055
ACH-000013,-0.05195736085787679
ACH-000014,0.0270537753097129
ACH-000015,0.029643397158920032
ACH-000017,-0.14517995656786706
ACH-000018,0.17340960901655486
ACH-000019,0.05861617381007641
ACH-000021,-0.0022090978802618714
ACH-000022,-0.08552391103699107
ACH-000025,0.06235621795240195
ACH-000028,-0.15844104805171907
ACH-000030,-0.0025798754406809988
ACH-000035,0.031036210923947906
ACH-000036,-0.07194507818240713
ACH-000037,0.013361188285227869
ACH-000039,0.003346461252711177
ACH-000040,0.0183176555005583
ACH-000041,-0.01690192583405299
ACH-000042,-0.0912411810914856
ACH-000045,0.12899145513715454
ACH-000047,-0.06374748375980162
ACH-000052,-0.12895167100717864
ACH-000053,-0.044886780522470235
ACH-000054,-0.21163798386173652
ACH-000055,-0.03180020385077259
ACH-000060,-0.08009377223654268
ACH-000067,0.009990156963645623
ACH-000070,-0.00971211283760777
ACH-000075,0.09352748149263547
ACH-000078,0.05028315264098904
ACH-000082,-0.025913956046727117
ACH-000085,-0.022363747112162817
ACH-000086,0.03904920776375563
ACH-000087,0.03772286765700457
ACH-000092,-0.043899864636519695
ACH-000095,-0.010109088778795534
ACH-000097,-0.10496871454236112
ACH-000098,-0.05486004592487341
ACH-000099,0.12083123941758953
ACH-000108,-0.13026812766010146
ACH-000113,-0.03353311425109128
ACH-000116,0.1069996578144265
ACH-000118,-0.0027176972099418307
ACH-000120,-0.1090754870842292
ACH-000123,0.04673589255947927
ACH-000127,-0.0010095921239352585
ACH-000128,0.13976695925186924
ACH-000132,-0.17964834627858645
ACH-000133,0.08092588397407062
ACH-000137,0.0972934406390615
ACH-000138,0.08232575295776466
ACH-000142,0.008858952496701177
ACH-000143,-0.16087245916779158
ACH-000146,-0.0729466318575393
ACH-000148,0.01848280288798968
ACH-000150,-0.1367121424069533
ACH-000152,0.08417411088874996
ACH-000153,0.07567135203036293
ACH-000159,-0.04382831417685701
ACH-000160,-0.11327990206932473
ACH-000163,-0.05259962330374277
ACH-000167,0.043432252666846784
ACH-000168,-0.11584990606163527
ACH-000169,-0.11968181696552666
ACH-000178,0.09045813540967117
ACH-000183,0.05180189359250525
ACH-000188,-0.017616097358457917
ACH-000189,-0.11761499032037455
ACH-000190,-0.16555507223169308
ACH-000198,-0.1118118276501486
ACH-000203,0.24275832433433064
ACH-000204,-0.3483369403539214
ACH-000206,0.033413841666296226
ACH-000207,-0.09260840084170542
ACH-000208,-0.3015359885433359
ACH-000210,-0.02546422194034531
ACH-000211,-0.051671006605230566
ACH-000215,-0.07975382284298471
ACH-000221,0.05667825790962042
ACH-000222,-0.20870665642026912
ACH-000223,-0.039923521128615434
ACH-000226,0.07655607041148296
ACH-000227,0.11485668246250398
ACH-000228,-0.06899853235552476
ACH-000231,0.024556765419454105
ACH-000232,0.02887609440726738
ACH-000233,-0.09392739187702363
ACH-000234,-0.2652971697935891
ACH-000235,-0.0371501530649672
ACH-000237,0.020402828256522683
ACH-000238,-0.1193150978661312
ACH-000242,0.03623038311541055
ACH-000243,-0.08670496608237706
ACH-000244,-0.4252539656067289
ACH-000246,-0.007493207055935173
ACH-000248,-0.0256883162173913
ACH-000250,-0.1901665023712916
ACH-000251,-0.1825716245104425
ACH-000252,0.1811735456312375
ACH-000253,-0.0745586262131198
ACH-000255,-0.12322515736271145
ACH-000256,-0.044528800423091805
ACH-000257,0.08731525914620678
ACH-000258,0.0005037175533255357
ACH-000259,-0.10410444019033188
ACH-000260,0.004893960991764126
ACH-000261,-0.002388233144181019
ACH-000262,0.012795522969833521
ACH-000263,0.032640904612328374
ACH-000264,-0.0040963596309329725
ACH-000265,-0.053095764651453034
ACH-000266,-0.15096283803437807
ACH-000272,0.03491155299494345
ACH-000274,0.02447606211122083
ACH-000277,-0.02798387957797913
ACH-000278,-0.008847386684966211
ACH-000279,0.0411379437866029
ACH-000280,0.022654763606436028
ACH-000281,-0.4226439706861583
ACH-000288,0.002929054972056741
ACH-000291,-0.0904049218609398
ACH-000293,0.0604281651363674
ACH-000294,-0.05336621969118111
ACH-000295,-0.09169652209050627
ACH-000296,-0.028166031327924588
ACH-000302,-0.03569526119596608
ACH-000304,-0.08687909748250988
ACH-000307,-0.047828846071668873
ACH-000308,-0.032532069671552574
ACH-000310,0.1099346922073242
ACH-000311,-0.10871901655553666
ACH-000312,-0.10916235188504876
ACH-000315,-0.04640234890024468
ACH-000316,-0.16874585653628613
ACH-000317,0.016615150927411716
ACH-000318,-0.10199894753505886
ACH-000319,0.12594252227100972
ACH-000320,-0.10708228226373252
ACH-000322,-0.031413408166386
ACH-000323,-0.1520493487990621
ACH-000324,0.03712460830022672
ACH-000329,0.049883836081070665
ACH-000330,-0.02888251029089298
ACH-000331,-0.03879442288912628
ACH-000332,-0.01555215193477841
ACH-000334,0.07228628361258166
ACH-000335,-0.18524945321975173
ACH-000336,0.09905198395241688
ACH-000337,0.06405943148764992
ACH-000338,-0.2545987510097804
ACH-000339,0.005406825234929307
ACH-000341,0.014839614051188638
ACH-000348,-0.08544319747232257
ACH-000350,0.1327093740356248
ACH-000352,-0.0013620298739225967
ACH-000356,0.06766950146073661
ACH-000361,-0.031761651899963377
ACH-000362,0.0950077305200509
ACH-000363,-0.00883594055087953
ACH-000364,-0.07051224066000872
ACH-000365,-0.038978526221244925
ACH-000366,-0.04964874816786061
ACH-000368,-0.0954199706425024
ACH-000374,-0.2872970964254152
ACH-000375,-0.008742144188989134
ACH-000376,0.012949904226722422
ACH-000381,-0.01598184252606313
ACH-000383,-0.08074997124967942
ACH-000387,-0.09131920514843822
ACH-000389,0.12386043684454405
ACH-000390,0.04091804430819275
ACH-000393,-0.20215622910865635
