,CCDC88C (440193)
ACH-000004,-0.0008828852284001385
ACH-000005,-0.05306303458492457
ACH-000007,0.17726764530173791
ACH-000009,0.009701491640971224
ACH-000011,0.09359566254082533
ACH-000012,-0.07153998957375661
ACH-000013,0.02695588087050066
ACH-000014,-0.11588804323154105
ACH-000015,-0.006608551572644679
ACH-000017,-0.13577670235469638
ACH-000018,-0.025340843427016087
ACH-000019,0.059909896459872436
ACH-000021,0.04236855372913985
ACH-000022,-0.07624735574331462
ACH-000025,-0.016780068864571198
ACH-000028,0.023144188068849544
ACH-000030,0.005189418856510894
ACH-000035,0.09233526605020173
ACH-000036,0.09637506926905023
ACH-000037,-0.009518945469328351
ACH-000039,-0.0953304439233631
ACH-000040,-0.11533750012119658
ACH-000041,-0.017369812903969547
ACH-000042,-0.05298443104252413
ACH-000045,0.07678838380160999
ACH-000047,-0.07967874228103355
ACH-000052,0.09362358124312092
ACH-000053,-0.02776498411740589
ACH-000054,-0.02753038704373574
ACH-000055,0.013597858123664836
ACH-000060,-0.0754949846359815
ACH-000067,-0.04066526741515332
ACH-000070,-0.039577705584680385
ACH-000075,-0.04209265181447856
ACH-000078,-0.0882320180472328
ACH-000082,-0.1947722860799771
ACH-000085,0.05685849495225995
ACH-000086,0.08531714367446723
ACH-000087,0.10614127209660533
ACH-000092,-0.07522449515610632
ACH-000095,-0.09575745588800466
ACH-000097,-0.07415479508659173
ACH-000098,-0.08628924500859017
ACH-000099,0.021772787329950624
ACH-000108,0.018822893726944213
ACH-000113,-0.05451339942156569
ACH-000116,0.018419049639704813
ACH-000118,0.01838079885811571
ACH-000120,0.04937290889762218
ACH-000123,-0.045606917479518096
ACH-000127,-0.014549790069994987
ACH-000128,-0.15435601233939944
ACH-000132,0.030776043741618075
ACH-000133,-0.220701858008071
ACH-000137,-0.07251121674648785
ACH-000138,0.03989959967050899
ACH-000142,0.017118235103870397
ACH-000143,-0.0869970774151761
ACH-000146,-0.015697271575580297
ACH-000148,0.058030354691698864
ACH-000150,-0.11098226696903198
ACH-000152,-0.0026080815250523835
