,IL21R (50615)
ACH-000004,-0.13786616384604194
ACH-000005,-0.2646508361099499
ACH-000007,0.009785608057902444
ACH-000009,0.044590289395756634
ACH-000011,0.02452828920832072
ACH-000012,-0.1284996366547068
ACH-000013,-0.20459600529870914
ACH-000014,-0.06616943933966625
ACH-000015,-0.2244387869508723
ACH-000017,-0.12558813017864826
ACH-000018,-0.09580869876172238
ACH-000019,0.018223088571021586
ACH-000021,-0.08809810702936954
ACH-000022,-0.09206873877432456
ACH-000025,-0.055656926060612434
ACH-000028,-0.15313748250813186
ACH-000030,0.012457166778344814
ACH-000035,-0.20715926793453826
ACH-000036,-0.06199935463282609
ACH-000037,-0.050417472968131316
ACH-000039,-0.17318719494561546
ACH-000040,-0.03944439063622717
ACH-000041,-0.1833527154232519
ACH-000042,0.06108082588929885
ACH-000045,-0.10190709646793912
ACH-000047,-0.0729402491309513
ACH-000052,-0.3320213809136709
ACH-000053,0.028331080925195973
ACH-000054,-0.09338448693467638
ACH-000055,-0.1330501977266487
ACH-000060,0.028147841422060824
ACH-000067,-0.07346044056713234
ACH-000070,-0.0657895134951027
ACH-000075,-0.06335813247320493
ACH-000078,-0.04723063216722916
ACH-000082,-0.02161901072769641
ACH-000085,-0.26216654139693124
ACH-000086,-0.0024443755538681496
ACH-000087,0.03080701062618877
ACH-000092,-0.08779852680708956
ACH-000095,-0.11306928566477226
ACH-000097,-0.02952536181139288
ACH-000098,-0.08889291890311797
ACH-000099,-0.029236431583630037
ACH-000108,-0.03218207501613348
ACH-000113,-0.05064851715674725
ACH-000116,-0.07976951809029012
ACH-000118,-0.17613968580549708
ACH-000120,0.052308267030201465
ACH-000123,-0.12224089210553303
ACH-000127,-0.20530577898320007
ACH-000128,0.07119436893747612
ACH-000132,-0.0977267001091774
ACH-000133,-0.03952928241498542
ACH-000137,-0.12386914901801488
ACH-000138,-0.026069634606444902
ACH-000142,-0.2437675556155643
ACH-000143,-0.13594947195295412
ACH-000146,-0.1671492179201576
ACH-000148,-0.12743407117324085
ACH-000150,-0.2253581415183129
ACH-000152,0.0396154391945672
ACH-000153,-0.2767316801953768
ACH-000159,-0.06287440789777993
ACH-000160,0.0378154804791494
ACH-000163,-0.11976884363902572
ACH-000167,0.3630419293722444
ACH-000168,-0.1927900202002012
ACH-000169,-0.06781266300892362
ACH-000178,-0.16217712841883894
ACH-000183,-0.2076735861894436
ACH-000188,0.01463932305264697
ACH-000189,-0.2988459549783458
ACH-000190,-0.04195963074645912
ACH-000198,-0.1093448472770956
ACH-000203,0.1769578819645847
ACH-000204,-0.18035568963622292
ACH-000206,0.03732061758551549
ACH-000207,0.006589034797700889
ACH-000208,-0.2755004253681168
ACH-000210,-0.2300396969984681
ACH-000211,-0.016094651840868758
ACH-000215,-0.07638185486930646
ACH-000221,-0.049476931510527684
ACH-000222,-0.0859433171000297
ACH-000223,-0.006093807888254527
ACH-000226,-0.035704292341567516
ACH-000227,-0.07596208352532173
ACH-000228,-0.03602567264168339
ACH-000231,-0.04712713797493996
ACH-000232,-0.0911424952242874
ACH-000233,-0.07908283609994311
ACH-000234,0.09963012335352928
ACH-000235,-0.006874545314280827
ACH-000237,-0.013787666801693296
ACH-000238,-0.11397439059117513
ACH-000242,-0.31343624295376693
ACH-000243,-0.08417544183573973
ACH-000244,-0.06104268493447531
ACH-000246,0.0036766692350667365
ACH-000248,-0.07027791598248789
ACH-000250,-0.04983253067960771
ACH-000251,0.09774412505917092
ACH-000252,-0.1028437042205858
ACH-000253,-0.05965321902914712
ACH-000255,-0.03557685769176633
ACH-000256,0.04449009831284763
ACH-000257,-0.1610212109676302
ACH-000258,0.10630193518128478
ACH-000259,-0.06739892553390851
ACH-000260,-0.09851821937887116
ACH-000261,0.09361298502517078
ACH-000262,-0.14251401080350992
ACH-000263,0.062248944839791966
ACH-000264,-0.054721037838742416
ACH-000265,-0.3360581865448906
ACH-000266,0.0551944864066573
ACH-000272,0.013378969515811509
ACH-000274,-0.013582964879458244
ACH-000277,0.015054695033463378
ACH-000278,0.05281335917849804
ACH-000279,0.009367812389035788
ACH-000280,-0.05788659177664812
ACH-000281,-0.016392232543861032
ACH-000288,-0.11973725123262464
ACH-000291,-0.05978690104872534
ACH-000293,0.0742981187286337
ACH-000294,-0.13427935504763971
ACH-000295,-0.1501122406772524
ACH-000296,-0.1628972808062748
ACH-000302,-0.08179931721850013
ACH-000304,0.15992907615780302
ACH-000307,0.04910603645486269
ACH-000308,-0.0551508343660875
ACH-000310,-0.03977044705086402
ACH-000311,-0.0527047131325307
ACH-000312,-0.055457664462574496
ACH-000315,-0.19536582293388635
ACH-000316,-0.07160316711195383
ACH-000317,-0.023573204636751447
ACH-000318,-0.14270296639568567
ACH-000319,0.01891006649812201
ACH-000320,0.1686046091562144
ACH-000322,0.0433632795815277
ACH-000323,-0.2444477613044861
ACH-000324,-0.08907692072759249
ACH-000329,-0.12459905815090375
ACH-000330,-0.028629260768439926
ACH-000331,0.047927297421250806
ACH-000332,-0.013390064646077256
ACH-000334,-0.0784908989015266
ACH-000335,-0.08669933602507315
ACH-000336,-0.01695523130498385
ACH-000337,-0.05105529665436079
ACH-000338,0.04011573790304278
ACH-000339,0.014809599771470762
ACH-000341,-0.06987307132323799
ACH-000348,-0.10211472935028944
ACH-000350,-0.10536074027091466
ACH-000352,-0.09585408509315987
ACH-000356,-0.1415870975397475
ACH-000361,-0.25170917655960123
ACH-000362,-0.0796371284886453
ACH-000363,-0.03076893211633623
ACH-000364,-0.1076412490487018
ACH-000365,-0.08351917060846438
ACH-000366,0.02728873944399021
ACH-000368,-0.1074343955195804
ACH-000374,-0.2026242276346745
ACH-000375,-0.0150530542096476
