,ANKRD11 (29123)
ACH-000004,-0.6020683493941401
ACH-000005,-0.5004642035534882
ACH-000007,-0.5653033168943603
ACH-000009,-0.3689315564110263
ACH-000011,-0.380948699744944
ACH-000012,-0.3966770928031245
ACH-000013,-0.4589028384438217
ACH-000014,-0.3332944794723393
ACH-000015,-0.2130927211746141
ACH-000017,-0.3266319788969757
ACH-000018,-0.5207390951416941
ACH-000019,-0.4505795373949737
ACH-000021,-0.5030729432471888
ACH-000022,-0.4503098721955753
ACH-000025,-0.7895664817581131
ACH-000028,-0.5240657720139625
ACH-000030,-0.26104616474623954
ACH-000035,-0.3156985983233017
ACH-000036,-0.5908134395756083
ACH-000037,-0.3521096280926291
ACH-000039,-0.40633992082347775
ACH-000040,-0.2899847913456784
ACH-000041,0.04530908034167076
ACH-000042,-0.5437886727046527
ACH-000045,-0.4334581399915009
ACH-000047,-0.5152634680692374
ACH-000052,-0.4730458948768747
ACH-000053,-0.24001725181045225
ACH-000054,-0.5009570919416486
ACH-000055,-0.8238006681675024
ACH-000060,-0.5948807829719831
ACH-000067,-0.38246553182356297
ACH-000070,-0.4955415579902683
ACH-000075,-0.4415938265894065
ACH-000078,-0.38361057341882504
ACH-000082,-0.17509858756189256
ACH-000085,-0.3352305596218689
ACH-000086,-0.4091225768445183
ACH-000087,0.009893555910403513
ACH-000092,-0.226776540648334
ACH-000095,-0.4838582345123637
ACH-000097,-0.3398998050659477
ACH-000098,-0.2473318533312052
ACH-000099,-0.38576566552413455
ACH-000108,-0.5322566219006587
ACH-000113,-0.3237384734501429
ACH-000116,-0.3161676747617048
ACH-000118,-0.2723566204511007
ACH-000120,-0.5098446669135296
ACH-000123,-0.33650080517923897
ACH-000127,-0.5508367530187083
ACH-000128,-0.3278206168608185
ACH-000132,-0.435267084949442
ACH-000133,-0.6601964131495129
ACH-000137,-0.39539737446179263
ACH-000138,-0.6584471998897169
ACH-000142,-0.5403227143445545
ACH-000143,-0.406835783363762
ACH-000146,-0.4094265738879608
ACH-000148,-0.5090552248367254
ACH-000150,-0.1823340422494181
ACH-000152,-0.6588214281189354
ACH-000153,-0.1393030269154109
ACH-000159,-0.29817744926876577
ACH-000160,-0.1846543845919885
ACH-000163,-0.25927268400337394
ACH-000167,-0.26141595806513984
ACH-000168,-0.3978137867709269
ACH-000169,-0.7216561338829794
ACH-000178,-0.2552002069131263
ACH-000183,-0.028229680253002782
ACH-000188,-0.5167273851582489
ACH-000189,-0.37106247473252935
ACH-000190,-0.30753765700878183
ACH-000198,-0.5706741178612664
ACH-000203,-0.4828138186454186
ACH-000204,-0.21647811537239045
ACH-000206,-0.3870232454833356
ACH-000207,-0.26032845718423675
ACH-000208,-0.4585273804166702
ACH-000210,-0.8742165624141254
ACH-000211,-0.5355537602637189
ACH-000215,-0.3840615261356449
ACH-000221,-0.4798602161393754
ACH-000222,-0.6019551620782031
ACH-000223,-0.5332072293876657
ACH-000226,-0.4329277556386407
ACH-000227,-0.2452441975979876
ACH-000228,-0.4530178761024755
ACH-000231,-0.4803393061759371
ACH-000232,-0.1823825075437252
ACH-000233,-0.6521961992058523
ACH-000234,-0.2134759597990546
ACH-000235,-0.5005155226622685
ACH-000237,-0.6364185353060934
ACH-000238,-0.4140978356727194
ACH-000242,-0.28757907003221794
ACH-000243,0.02409945427842004
ACH-000244,-0.8670252404542491
ACH-000246,-0.5934919655903871
ACH-000248,-0.437067959066318
ACH-000250,-0.5338732451575174
ACH-000251,-0.2811322176660915
ACH-000252,-0.28609516343801195
ACH-000253,-0.2807900891894788
ACH-000255,-0.6416970816426899
ACH-000256,-0.5180950395649133
ACH-000257,-0.4719056306856402
ACH-000258,-0.5153353792273886
ACH-000259,-0.33550134031847745
ACH-000260,-0.17430331867226773
ACH-000261,-0.3042997717483516
ACH-000262,-0.2611523287025038
ACH-000263,-0.4739280193007322
ACH-000264,-0.5050913647771547
ACH-000265,-0.2412988316174633
ACH-000266,-0.4569153707836301
ACH-000272,-0.20883980186467413
ACH-000274,-0.4747256630270161
ACH-000277,-0.3330115616735999
ACH-000278,-0.5805877785454774
ACH-000279,-0.4295887066031709
ACH-000280,-0.4564196419153369
ACH-000281,-0.6027585542607478
ACH-000288,-0.6230697069940923
ACH-000291,-0.3277611098109426
ACH-000293,-0.4852617538602351
ACH-000294,-0.4847544093249131
