,PDXP (57026)
ACH-000004,-0.16231296269647413
ACH-000005,0.04492261797618896
ACH-000007,-0.05779457179348967
ACH-000009,-0.005522788842283111
ACH-000011,-0.11661504810482085
ACH-000012,-0.05501336873421411
ACH-000013,0.03389623691903957
ACH-000014,-0.11953424077792107
ACH-000015,-0.01790854575242553
ACH-000017,0.040317470575756666
ACH-000018,0.11010208840287652
ACH-000019,0.06700853141908887
ACH-000021,0.0830197927950003
ACH-000022,0.08270929808610944
ACH-000025,-0.029408632242989962
ACH-000028,0.09131148917827399
ACH-000030,-0.05578813047640683
ACH-000035,-0.02823750099120162
ACH-000036,0.13750615190255308
ACH-000037,-0.029303350071770325
ACH-000039,-0.11501404509991076
ACH-000040,0.1676970415382842
ACH-000041,0.02870166483126565
ACH-000042,0.04770844961713883
ACH-000045,-0.2055334905664136
ACH-000047,0.13291167289070435
ACH-000052,0.22143361214257576
ACH-000053,-0.01896559811993743
ACH-000054,0.055887313223185575
ACH-000055,0.13481913794774006
ACH-000060,-0.08643413205911113
ACH-000067,0.07953216251718047
ACH-000070,0.05841493793306055
ACH-000075,0.02723084390058626
ACH-000078,-0.000796087911147658
ACH-000082,0.10332502834850496
ACH-000085,0.10680656070581228
ACH-000086,-0.015493413395045915
ACH-000087,-0.15387806042011495
ACH-000092,0.02916475007363079
ACH-000095,-0.12948199413316264
ACH-000097,-0.023152248186616355
ACH-000098,0.09150177202143954
ACH-000099,-0.02922609166711463
ACH-000108,0.1916516200336944
ACH-000113,0.035574694265512324
ACH-000116,0.13697225565130566
ACH-000118,0.003775647767832212
ACH-000120,0.09595216185495747
ACH-000123,0.08838011171186687
ACH-000127,0.1496386698412142
ACH-000128,0.08013977864775956
ACH-000132,-0.02139715404645388
ACH-000133,0.007006624586425403
ACH-000137,-0.0017880798280200273
ACH-000138,0.253553904672071
ACH-000142,-0.06579148497917592
ACH-000143,-0.10121066642655756
ACH-000146,0.09868252530998854
ACH-000148,0.036190201260544425
ACH-000150,0.031390879370479984
ACH-000152,0.02190456119127317
ACH-000153,0.3949673462720548
ACH-000159,0.05751218743877401
ACH-000160,0.04726191142736631
ACH-000163,0.018811048187845014
ACH-000167,0.7343337925679558
ACH-000168,0.0698720411124968
ACH-000169,0.06730413725624314
ACH-000178,0.05616675651708753
ACH-000183,0.18307149643926315
ACH-000188,0.12039166214319046
ACH-000189,0.08736956748156581
ACH-000190,0.18093162615816746
ACH-000198,0.025434331360972
ACH-000203,-0.18419500947679146
ACH-000204,-0.053118264510826366
ACH-000206,-0.018929482837829976
ACH-000207,0.15583003309639884
ACH-000208,0.2091578395450405
ACH-000210,0.3670212163313933
ACH-000211,0.07933341446077102
ACH-000215,0.04568014217163618
ACH-000221,-0.05440946950225785
ACH-000222,0.07499799229497557
ACH-000223,-0.02200267821300209
ACH-000226,-0.08290854697383265
ACH-000227,0.012454056646068131
ACH-000228,-0.01604160152462053
ACH-000231,0.04104677411236389
ACH-000232,0.07218164592053437
ACH-000233,-0.09818243470069206
ACH-000234,0.19652376764595694
ACH-000235,0.07132792645981055
ACH-000237,0.05152934396933704
ACH-000238,0.11741817403118422
ACH-000242,0.02830376991416738
ACH-000243,-0.031277154107306165
ACH-000244,0.049219544901065115
ACH-000246,0.07852737889571254
ACH-000248,0.09031483634977633
ACH-000250,0.01071249423637385
ACH-000251,0.00042154710634694236
ACH-000252,0.16489336166673846
ACH-000253,-0.056497223699564274
ACH-000255,-0.04249305970721135
ACH-000256,-0.08379485567464014
ACH-000257,0.048718029624314624
ACH-000258,0.0578756312323655
ACH-000259,0.07593219413074574
ACH-000260,0.024303260941756902
ACH-000261,-0.04789976919375113
ACH-000262,0.13646650341185093
ACH-000263,-0.007549175583396122
ACH-000264,0.05227074353974777
ACH-000265,0.17209813411493208
ACH-000266,0.1064242341418634
ACH-000272,0.05560844677078933
ACH-000274,-0.052027421763913485
ACH-000277,0.13679789995422725
ACH-000278,-0.08937845322556119
ACH-000279,-0.0038776204874941115
ACH-000280,0.027313207433601036
ACH-000281,0.22539804017662265
ACH-000288,0.055456037749075836
ACH-000291,-0.0958057771720687
ACH-000293,0.21142454032649632
ACH-000294,-0.03877452251421573
ACH-000295,0.007604704712589065
ACH-000296,0.022747419906904584
ACH-000302,-0.02973679057457352
ACH-000304,-0.10526082907361672
ACH-000307,0.03973234586801015
ACH-000308,0.01457781865031829
ACH-000310,-0.02220616407627237
ACH-000311,0.2341250326245325
ACH-000312,-0.048839978509974666
ACH-000315,-0.12715797500469112
ACH-000316,0.2595279682714125
ACH-000317,0.1406679141472483
ACH-000318,0.007834474685550468
ACH-000319,-0.039467120416074274
ACH-000320,0.12087129353213565
ACH-000322,-0.10102741295089776
ACH-000323,0.12873812821659392
ACH-000324,0.003175144796233689
ACH-000329,0.043370708693887455
ACH-000330,-0.07637813033624986
ACH-000331,0.07786376645695363
ACH-000332,0.08086034679920692
ACH-000334,0.08324494973930985
ACH-000335,0.0638217277602083
ACH-000336,0.20675650711758128
ACH-000337,0.030721083671796975
ACH-000338,0.12170939938049742
ACH-000339,-0.08469355339074412
ACH-000341,-0.020320054681940185
ACH-000348,0.012347777315769193
ACH-000350,-0.04587289898737058
ACH-000352,0.1704180896619746
ACH-000356,-0.14853797104951336
ACH-000361,0.08247387531963411
ACH-000362,0.05351009514466409
ACH-000363,-0.0009856025550484817
ACH-000364,0.0958192154544851
ACH-000365,0.08510556305593785
ACH-000366,0.1194091450163195
