,SMPDL3B (27293)
ACH-000920,-0.2255563176608611
ACH-000921,-0.03878429734657412
ACH-000924,-0.07591411221585816
ACH-000926,-0.07777390412549126
ACH-000928,-0.04764957289415663
ACH-000929,0.10572640100957008
ACH-000932,-0.12336479007023946
ACH-000935,-0.11262646225625612
ACH-000936,-0.12814183550753902
ACH-000937,-0.1405487374077564
ACH-000938,-0.06517073258215206
ACH-000939,0.1227946112640386
ACH-000941,0.022625692878658604
ACH-000943,-0.11555649238422493
ACH-000946,-0.09881487596061328
ACH-000947,-0.09002451736102833
ACH-000948,-0.12491347605228413
ACH-000950,0.0015439509571065506
ACH-000953,-0.029951391493384032
ACH-000954,-0.10503894191791376
ACH-000957,-0.035872407941741416
ACH-000958,-0.2517582342216025
ACH-000960,-0.08506571781604444
ACH-000963,-0.15383530975047635
ACH-000968,-0.17533483281189374
ACH-000969,-0.1362004937921302
ACH-000972,-0.3518771237294188
ACH-000973,-0.10789773756010686
ACH-000974,-0.04368422427803671
ACH-000978,-0.04217159604668242
ACH-000984,-0.2181845468115476
ACH-000986,-0.2286835744594003
ACH-000988,0.01860719097843364
ACH-000993,-0.07690369852120907
ACH-000994,0.0582535773412839
ACH-000996,-0.07996988234737785
ACH-001001,-0.052593432827928284
ACH-001020,-0.03221155428486989
ACH-001028,-0.05473984046774268
ACH-001031,-0.10376636806196243
ACH-001038,0.015582050234289544
ACH-001048,-0.030243822085777236
ACH-001050,-0.2249106556031026
ACH-001053,-0.16733911217120442
ACH-001054,-0.1416792803128772
ACH-001061,-0.07888811685775939
ACH-001067,-0.07379890788086177
ACH-001075,0.07993460341501389
ACH-001096,-0.02606994537166184
ACH-001111,0.05534186522148524
ACH-001119,-0.00528030058249379
ACH-001128,-0.37315298468392816
ACH-001134,-0.16435924584065273
ACH-001151,-0.08513710044159725
ACH-001163,-0.029129485408027362
ACH-001164,0.03858304504868623
ACH-001183,-0.052725336618967965
ACH-001192,0.00957757675152726
ACH-001193,-0.16835691804982125
ACH-001196,0.04708161028762585
ACH-001197,-0.06177498221773469
ACH-001205,-0.2074633884655041
ACH-001211,0.013810267460955743
ACH-001212,0.17388301009864582
ACH-001228,-0.042773375306436025
ACH-001232,-0.035895341446721296
ACH-001239,-0.16363327335860267
ACH-001270,-0.0601374639915088
ACH-001274,-0.03507519489466629
ACH-001275,-0.028602617379512488
ACH-001277,0.09278391622657116
ACH-001278,-0.003411255867900487
ACH-001280,-0.1634227596464835
ACH-001283,0.2239848196729008
ACH-001289,-0.04332422267202191
ACH-001300,0.06378712808316626
ACH-001301,-0.005357026576953452
ACH-001302,-0.014275122045270466
ACH-001306,-0.12307585933611158
ACH-001318,-0.07603014426400588
ACH-001322,-0.10959652023748057
ACH-001328,-0.04240695914868418
ACH-001332,-0.1086819482226854
ACH-001336,-0.17194892589200947
ACH-001346,0.008114931603155542
ACH-001353,-0.03005171681173069
ACH-001354,-0.2326267501394187
ACH-001367,-0.10161710835105674
ACH-001368,-0.0414649656151324
ACH-001374,0.07776561921094427
ACH-001377,0.008097023846291674
ACH-001380,-0.10969381112251594
ACH-001391,0.10021261798610437
ACH-001408,0.029938863859542482
ACH-001430,-0.033220816972788746
ACH-001431,-0.09064113967095876
ACH-001450,-0.049592425242604266
ACH-001496,-0.04453285622605132
ACH-001500,-0.23840044724152698
ACH-001523,-0.039942912970762
ACH-001532,-0.1010587148059582
ACH-001550,-0.11231228881406936
ACH-001552,-0.003444729786034205
ACH-001554,-0.07036379180423327
ACH-001654,-0.06520730937872453
ACH-001735,-0.04764923411559984
ACH-001736,-0.04609659694809007
ACH-001737,-0.20931581585040016
ACH-001740,-0.12904362496486954
ACH-001745,-0.0908187759540398
ACH-001765,-0.03155438994617355
