,TUBGCP5 (114791)
ACH-000004,-0.8625081493993031
ACH-000005,-0.8164731855946533
ACH-000007,-1.0059024727716417
ACH-000009,-0.8159563784423588
ACH-000011,-0.801990250369537
ACH-000012,-0.8453116077833509
ACH-000013,-0.8764676494766956
ACH-000014,-0.9206178604629692
ACH-000015,-0.8233726495980966
ACH-000017,-0.7523389144492765
ACH-000018,-0.7730753688762406
ACH-000019,-0.5689417411531414
ACH-000021,-0.9484563042519596
ACH-000022,-1.0494948075579258
ACH-000025,-0.9190879044523212
ACH-000028,-0.7666830735095101
ACH-000030,-0.8458799005046715
ACH-000035,-0.9401900460368592
ACH-000036,-0.7763537297729407
ACH-000037,-0.8681992853653916
ACH-000039,-0.9313884990214742
ACH-000040,-1.0157261592884776
ACH-000041,-0.8322047754957501
ACH-000042,-0.7496251349244503
ACH-000045,-0.7158263000033245
ACH-000047,-0.9036045964010704
ACH-000052,-0.8075079241974993
ACH-000053,-0.8043306017540459
ACH-000054,-0.6885321198468729
ACH-000055,-0.6739904760414649
ACH-000060,-0.6799940882803927
ACH-000067,-0.9563699386081456
ACH-000070,-0.6627421623888226
ACH-000075,-0.7388119074312169
ACH-000078,-0.7848183850947977
ACH-000082,-0.8140523249871088
ACH-000085,-0.6799632393169875
ACH-000086,-0.7561081327876753
ACH-000087,-0.9237745709207068
ACH-000092,-0.611777801515581
ACH-000095,-0.7557992165907375
ACH-000097,-0.8011866018843682
ACH-000098,-0.7528845333240842
ACH-000099,-0.6631924238149195
ACH-000108,-0.7786781911990773
ACH-000113,-0.7515148581845459
ACH-000116,-0.8281645085751036
ACH-000118,-0.8718451308960395
ACH-000120,-0.940161374612235
ACH-000123,-0.8153718061410213
ACH-000127,-0.797609261104005
ACH-000128,-1.2825977871564371
ACH-000132,-0.7532909622616529
ACH-000133,-0.9702574905099544
ACH-000137,-1.0734487682573541
ACH-000138,-0.6027535059136578
ACH-000142,-0.6636933025074678
ACH-000143,-0.9191186115296038
ACH-000146,-0.4786618604797235
ACH-000148,-0.9987210300109444
ACH-000150,-0.6210305210210161
ACH-000152,-0.8092565780339791
ACH-000153,-1.300645429505457
ACH-000159,-0.6856329056793316
ACH-000160,-1.1142901125716864
ACH-000163,-0.8857462413668097
ACH-000167,-0.8644367984905519
ACH-000168,-0.6944686666622853
ACH-000169,-0.8976150679965804
ACH-000178,-0.8401825187046323
ACH-000183,-1.0472552105781454
ACH-000188,-0.7117411824648322
ACH-000189,-0.6019122189087551
ACH-000190,-0.894193795179684
ACH-000198,-0.8320968095540203
ACH-000203,-0.72143512331532
ACH-000204,-0.9243266792260298
ACH-000206,-0.6484995577613549
ACH-000207,-0.6995005754824597
ACH-000208,-0.7380126043323166
ACH-000210,-1.004119320533992
ACH-000211,-0.9583891325547822
ACH-000215,-1.0654219318246936
ACH-000221,-0.6592900655103827
ACH-000222,-1.0010513430773644
ACH-000223,-0.9432356381577062
ACH-000226,-0.8409200142115125
ACH-000227,-0.7031959121514874
ACH-000228,-0.9774192498119241
ACH-000231,-0.6637138059209663
ACH-000232,-0.7863953419679005
ACH-000233,-0.7632337475703743
ACH-000234,-1.0840446713419174
ACH-000235,-0.6522664620886163
ACH-000237,-0.8761879318298883
ACH-000238,-1.0026495325507732
ACH-000242,-0.6367053190178784
ACH-000243,-0.8803697227297252
ACH-000244,-0.9154837625499834
ACH-000246,-0.8783495387772797
ACH-000248,-0.8526467635719144
ACH-000250,-0.7043075256776158
ACH-000251,-0.9379679737591728
ACH-000252,-0.6818037594509272
ACH-000253,-0.5682816691995066
ACH-000255,-0.8409902196786896
ACH-000256,-0.8474664655389409
ACH-000257,-1.0812744338619018
ACH-000258,-0.9215175551205568
ACH-000259,-0.7990828705000755
ACH-000260,-1.0099680057885605
ACH-000261,-0.8863961312158788
ACH-000262,-0.9860171719668964
ACH-000263,-0.735627934188413
ACH-000264,-0.8241336152127725
ACH-000265,-1.0401883477835976
ACH-000266,-0.557972076589236
ACH-000272,-0.8202818484398275
ACH-000274,-0.4300860962141512
ACH-000277,-0.7327154271497298
ACH-000278,-0.7867316085694319
ACH-000279,-0.8385282602189388
ACH-000280,-0.7514250952994851
ACH-000281,-0.8348552129366211
ACH-000288,-0.9065667217494728
ACH-000291,-0.9049455618797674
ACH-000293,-0.92075753256673
ACH-000294,-0.7807226752593931
ACH-000295,-0.6855080564777284
ACH-000296,-1.0725583749653895
ACH-000302,-0.768029033179322
ACH-000304,-0.7666712745160772
ACH-000307,-0.7270608548578432
ACH-000308,-0.6773559669956861
ACH-000310,-0.7026955506654317
ACH-000311,-0.5717159548290245
ACH-000312,-0.7990182788384255
ACH-000315,-0.930910106289484
ACH-000316,-0.8465880708958528
ACH-000317,-0.7222034036761811
ACH-000318,-0.5796569588407209
ACH-000319,-0.9877123771699836
ACH-000320,-0.6505461897981721
ACH-000322,-0.5213897918928678
ACH-000323,-0.7520324244029359
ACH-000324,-0.8387789842010531
ACH-000329,-0.6063391020579068
ACH-000330,-0.8894714117289281
ACH-000331,-1.0877815324349616
ACH-000332,-0.4563609483498074
ACH-000334,-0.9474709756402904
ACH-000335,-0.7176003758823409
ACH-000336,-0.8054831768592609
ACH-000337,-0.7209409468455713
ACH-000338,-0.8541393125566984
ACH-000339,-0.6324967519066543
ACH-000341,-0.9022704618332535
ACH-000348,-0.7207055181393344
ACH-000350,-0.6046429940234612
ACH-000352,-1.0798244647948922
ACH-000356,-0.7595968664058655
ACH-000361,-1.1207805475817827
ACH-000362,-0.7438711730737657
ACH-000363,-0.5432652678164089
ACH-000364,-0.8546865389325391
ACH-000365,-0.7195670716504743
ACH-000366,-0.846369413021586
ACH-000368,-1.2130395017806224
ACH-000374,-0.9770074712188044
ACH-000375,-0.6986572795611663
ACH-000376,-0.9996137442621178
ACH-000381,-0.8807280690293404
ACH-000383,-0.5690739756152747
ACH-000387,-0.5577362542041502
ACH-000389,-0.8122466153839601
ACH-000390,-0.6621180390675503
ACH-000393,-1.1508038333454058
ACH-000395,-0.8286533621676235
ACH-000396,-0.9499735410060764
ACH-000397,-0.9585699261990588
ACH-000401,-0.6259601084290202
ACH-000402,-0.9093504018888936
ACH-000403,-0.8621736023220347
ACH-000404,-0.791876575617971
ACH-000406,-0.9107258775217159
ACH-000407,-0.7138440851653978
ACH-000408,-1.0616470758476162
ACH-000410,-0.9208243238484656
ACH-000411,-0.813558887851343
ACH-000414,-0.7973496481576272
ACH-000415,-0.8444400645319405
ACH-000416,-0.9649727670281224
ACH-000420,-0.8065755391666147
ACH-000421,-0.7965289316506546
ACH-000424,-0.8122531620989517
ACH-000425,-1.0350383750238308
ACH-000426,-0.8471266866290341
ACH-000427,-0.8395488362881605
ACH-000433,-0.7868106133706314
ACH-000435,-0.7835195947647293
ACH-000436,-0.6936539113252247
ACH-000444,-0.9605080318990071
ACH-000445,-1.2487309175467642
ACH-000448,-0.8580925550749341
ACH-000450,-0.5728088491827324
ACH-000452,-0.9482639729781559
ACH-000454,-0.7963554026927011
ACH-000458,-0.7050554487090801
ACH-000459,-0.5874999797455885
ACH-000460,-1.0553434652514526
ACH-000461,-0.7057546960236449
ACH-000463,-0.7717100194691031
ACH-000464,-0.7823899040089254
ACH-000466,-0.7700014685644905
ACH-000467,-1.067985014816501
ACH-000468,-0.9001768093456949
ACH-000469,-0.8498730357772192
ACH-000470,-0.968452623098403
ACH-000471,-0.8741837524046929
ACH-000472,-0.6761852526231911
ACH-000473,-0.7824195120844736
ACH-000475,-0.9848758005677324
ACH-000476,-1.0677572123040155
ACH-000477,-0.5911216083967978
ACH-000479,-0.6691119149338078
ACH-000480,-0.9724764602409732
ACH-000481,-0.8467272424992145
ACH-000483,-0.8711613023656287
ACH-000484,-0.8191503859009021
ACH-000485,-0.6155245566577983
ACH-000486,-0.5503629576000638
ACH-000487,-1.0571537353894482
ACH-000488,-0.7554284014992682
ACH-000490,-0.7758737944043301
ACH-000491,-0.5896094800728561
ACH-000495,-1.095285381805583
ACH-000496,-0.8179328947470137
ACH-000499,-0.9847813695024704
ACH-000500,-1.075713156232303
ACH-000502,-0.7780882167829004
ACH-000503,-0.7857330686495695
ACH-000505,-0.6226741910623906
ACH-000507,-0.995435347615478
