,PIGY (84992)
ACH-000208,-0.3986694334540805
ACH-000210,-0.6002692105379964
ACH-000211,-0.2532854299950452
ACH-000215,-0.07464560492924918
ACH-000221,-0.3231555162649144
ACH-000222,-0.2694168587365409
ACH-000223,-0.21041405417517647
ACH-000226,-0.09890311859994076
ACH-000227,-0.2030953820452057
ACH-000228,-0.08648038377970718
ACH-000231,-0.18964659902106676
ACH-000232,-0.07830699190032217
ACH-000233,0.002348218037442761
ACH-000234,-0.2048185214336516
ACH-000235,-0.1352313419421311
ACH-000237,-0.14026417356866813
ACH-000238,-0.04049283731104823
ACH-000242,-0.1154220153480667
ACH-000243,-0.2833076607108392
ACH-000244,-0.1391534624049336
ACH-000246,-0.05007529135515835
ACH-000248,-0.2386279922040299
ACH-000250,-0.13885276084434575
ACH-000251,-0.10076896372401503
ACH-000252,-0.20337113115507371
ACH-000253,-0.11022743524618138
ACH-000255,0.057145400955779815
ACH-000256,0.017313563915105225
ACH-000257,-0.4106602408380442
ACH-000258,-0.28283087784936073
ACH-000259,-0.17216822157249115
ACH-000260,-0.2021776962306332
ACH-000261,-0.101247827006648
ACH-000262,-0.05389615755838358
ACH-000263,0.12179895584774575
ACH-000264,-0.14217533310854188
ACH-000265,-0.2598720100740189
ACH-000266,-0.1669477058904173
ACH-000272,-0.378330732277017
ACH-000274,-0.10819955301580032
ACH-000277,-0.16160097098759452
ACH-000278,-0.11044612921542636
ACH-000279,-0.1127834846188718
ACH-000280,-0.0665659357317182
ACH-000281,-0.2187998707869653
ACH-000288,-0.06129398839192812
ACH-000291,-0.19210192983827493
ACH-000293,-0.15172243286702333
ACH-000294,0.056427127329664026
ACH-000295,0.0172899043995493
ACH-000296,-0.20417235936302305
ACH-000302,-0.1379783414649733
ACH-000304,-0.1559031034490446
ACH-000307,-0.1883071361775014
ACH-000308,-0.1532348845810956
ACH-000310,-0.10907184939715668
ACH-000311,-0.276612788003768
ACH-000312,-0.06744185546230506
ACH-000315,-0.016717478348978496
ACH-000316,-0.17361002716994492
ACH-000317,-0.07108479366145036
ACH-000318,-0.04532340081659148
ACH-000319,-0.2722843128868759
ACH-000320,0.06169028888145085
ACH-000322,-0.02393653260775789
ACH-000323,-0.020755837191858962
ACH-000324,-0.1623176880645751
ACH-000329,-0.14761407028871734
ACH-000330,-0.20236222978605992
ACH-000331,-0.2344527061694605
ACH-000332,-0.15998464178921312
ACH-000334,-0.0018639997347256016
ACH-000335,0.11951224686844356
ACH-000336,0.1840411470176506
ACH-000337,-0.17942048199001434
ACH-000338,0.6492168934410555
ACH-000339,-0.15450495063881914
ACH-000341,-0.1093155295748577
ACH-000348,-0.16238808127420218
ACH-000350,-0.15652904711627738
ACH-000352,0.04900732687184102
ACH-000356,-0.32406347420055426
ACH-000361,-0.15667675105434895
ACH-000362,-0.07791826565682343
ACH-000363,-0.10620839391702024
ACH-000364,-0.09169797114826704
ACH-000365,-0.20647206284877107
ACH-000366,-0.2167961077738415
ACH-000368,0.007694677416256191
ACH-000374,-0.036211633000601415
ACH-000375,-0.2496395570867967
ACH-000376,-0.1043357075233563
ACH-000381,-0.13656711583755785
ACH-000383,-0.1020414102875882
ACH-000387,-0.19529718042277444
ACH-000389,-0.2254785988681525
ACH-000390,-0.1382951333499108
ACH-000393,-0.09461456016007844
ACH-000395,-0.18129799518412576
ACH-000396,-0.4269131939902605
ACH-000397,-0.14290520610799246
ACH-000401,-0.07962208997130199
ACH-000402,-0.11778874055704047
ACH-000403,-0.13935690485459187
ACH-000404,0.24534652722793285
ACH-000406,-0.05288915961648027
ACH-000407,-0.15143662890904264
ACH-000408,-0.26582726493076153
ACH-000410,-0.3230723124827041
ACH-000411,-0.27376869920475744
ACH-000414,-0.1174966241651398
ACH-000415,-0.22460248602446475
ACH-000416,-0.12015406758990735
ACH-000420,-0.08591064370336246
ACH-000421,-0.1806412141396609
ACH-000424,0.06905537566147417
ACH-000425,-0.26525779144659833
ACH-000426,0.030859051441152575
ACH-000427,-0.11288166325522607
ACH-000433,-0.18126175710761055
ACH-000435,0.14915932179152638
ACH-000436,-0.018897915859853526
ACH-000444,-0.14547795841832206
ACH-000445,-0.4929290612041361
ACH-000448,-0.19162185372360446
ACH-000450,-0.22340383930602112
ACH-000452,-0.07861640109764552
ACH-000454,-0.07612154949535344
ACH-000458,-0.1346795748822308
ACH-000459,0.11852243756038032
ACH-000460,-0.046392384202920064
ACH-000461,-0.17846805159488466
ACH-000463,-0.2524517119178961
ACH-000464,-0.0006454954671285557
ACH-000466,-0.34176013663331256
ACH-000467,-0.2597305527059928
ACH-000468,-0.2055629289208571
ACH-000469,-0.044361975120055366
ACH-000470,-0.15816572838817353
ACH-000471,-0.2326668388508481
ACH-000472,-0.057130429024878665
ACH-000473,-0.4716150220189228
ACH-000475,-0.19295211466217066
ACH-000476,-0.2216334163471461
ACH-000477,-0.021005685114133255
ACH-000479,-0.16483456229889926
ACH-000480,-0.08520373398672301
ACH-000481,-0.021208189822343296
ACH-000483,-0.3164356338346121
ACH-000484,-0.1136563774851531
ACH-000485,-0.11441323664569415
ACH-000486,-0.1450142754981944
ACH-000487,-0.09255684635669427
ACH-000488,-0.08911842351666956
ACH-000490,-0.4578172777511807
ACH-000491,-0.09911171928299638
ACH-000495,-0.16978737331367694
ACH-000496,-0.09603931152599872
ACH-000499,-0.052658823298295784
ACH-000500,-0.02754320719574973
ACH-000502,-0.11067103000017957
ACH-000503,-0.1385993067456001
ACH-000505,-0.014268563860295016
ACH-000507,-0.14364064579826494
ACH-000510,-0.2537207879117957
ACH-000511,-0.024619661816198082
ACH-000512,0.008322644194773316
ACH-000516,-0.13806954395074325
ACH-000517,-0.144853352847279
ACH-000518,-0.011999923609689387
ACH-000520,-0.06879488530753253
ACH-000521,-0.07939356071292088
ACH-000522,-0.329433154252996
ACH-000524,-0.09224494450373004
ACH-000527,-0.20119715821052267
ACH-000528,-0.17822558666422786
ACH-000537,-0.2586120975984162
ACH-000541,-0.3304792735006506
ACH-000542,-0.16133864486662616
ACH-000544,0.040740314158446936
ACH-000545,-0.27178901447419
ACH-000547,-0.40605958155713373
ACH-000548,-0.1288155373849495
ACH-000549,-0.08417285284564792
ACH-000550,-0.08999160132680797
ACH-000552,-0.24096385612680696
ACH-000556,-0.17990656443272515
ACH-000557,-0.09465027432559768
ACH-000569,-0.31767230123845364
ACH-000570,-0.2992526743740387
ACH-000571,-0.09497920096816584
ACH-000573,-0.2640415387730326
ACH-000576,-0.01949148711087172
ACH-000579,-0.09497955660097822
ACH-000580,-0.23482302656364196
ACH-000584,-0.07626168400277772
ACH-000585,-0.07644708730929248
ACH-000588,-0.05014230363304411
ACH-000589,-0.09709357993368599
ACH-000591,-0.2110568210866168
ACH-000593,-0.33273087660739864
ACH-000600,-0.1802568462400364
ACH-000601,-0.1387686265435959
ACH-000605,-0.0469169290604394
ACH-000606,-0.21897775094862104
ACH-000608,-0.112252617038964
ACH-000614,-0.1427140540956025
ACH-000616,-0.20802230424324275
ACH-000618,-0.13854743146086446
ACH-000619,-0.253150307976552
ACH-000620,-0.283034703220534
ACH-000621,-0.14998650806984934
ACH-000622,-0.10433482391710952
ACH-000623,-0.19858530952271808
ACH-000624,-0.15791009569873155
ACH-000627,-0.12619591721732412
ACH-000630,-0.2546945908420034
ACH-000631,-0.26922720990679105
ACH-000632,-0.0787678759536573
ACH-000633,-0.07851709626874807
ACH-000637,-0.18238376782421306
ACH-000638,-0.1786587813299326
ACH-000646,-0.4082654999011807
ACH-000647,-0.11497769189137334
ACH-000648,-0.16635564411278705
ACH-000649,-0.1885478720354085
ACH-000651,-0.0901884964333644
ACH-000652,0.06186979039526905
ACH-000653,-0.06607942387935188
ACH-000657,-0.18259418370361932
ACH-000658,-0.05513726364285741
ACH-000661,-0.19409646506464007
ACH-000662,-0.09995289230196637
ACH-000663,0.05979885239364896
ACH-000665,-0.3132248965824377
ACH-000671,-0.4415214202117956
ACH-000672,-0.2698205320730196
ACH-000673,-0.2672720868545862
ACH-000676,-0.06938779286346754
ACH-000677,-0.1634557780571516
ACH-000681,-0.2283240815953536
ACH-000683,-0.1099713438836138
ACH-000684,-0.0956654676028386
ACH-000688,-0.1734590838852701
ACH-000693,-0.2626411906238941
ACH-000694,-0.17133437771182447
ACH-000695,-0.22533420882066724
ACH-000696,-0.3010381155394237
ACH-000697,0.02799714926286897
ACH-000699,-0.14910606780970825
ACH-000701,-0.26965909416805056
ACH-000706,-0.13763269234182096
ACH-000711,-0.1901362559660608
ACH-000713,-0.2520095856058068
ACH-000714,-0.06919917321052015
ACH-000718,-0.10648963735348599
ACH-000720,-0.12437070931684932
ACH-000721,-0.10895572967171553
ACH-000724,0.025589368180336025
ACH-000725,-0.159348246107029
ACH-000732,-0.03417539919090825
ACH-000734,-0.2932856579320877
ACH-000735,-0.19648750404809054
ACH-000736,0.1032129980980379
ACH-000738,-0.19840483143540766
ACH-000746,-0.04920715917687458
ACH-000747,-0.2239141177916622
ACH-000748,-0.06695962823000938
ACH-000753,-0.08084269303025489
ACH-000756,-0.2844009080810943
ACH-000757,0.07836936996202401
ACH-000758,-0.013380562321108722
ACH-000760,-0.14013826993768408
ACH-000762,-0.3947379018941092
ACH-000763,-0.1214710899085888
ACH-000764,-0.2701966422381043
ACH-000765,-0.12798834178704507
ACH-000766,-0.16861960181870306
ACH-000767,-0.13303399298467358
ACH-000768,-0.17742728416195194
ACH-000769,-0.09634306508229676
ACH-000770,-0.17207649583945833
ACH-000771,-0.1947780581968179
ACH-000773,-0.1137209973105274
ACH-000776,0.11605785336201192
ACH-000777,-0.2772376095207377
ACH-000778,-0.10086434339852554
ACH-000781,-0.2128136716608008
ACH-000782,0.03695398015668666
ACH-000783,-0.2443139901684093
ACH-000784,0.025456723464316627
ACH-000785,-0.1957882480913942
ACH-000787,-0.2540884328947013
ACH-000788,-0.2338020053259099
ACH-000791,-0.0955705559105647
ACH-000792,-0.24009467508737095
ACH-000794,-0.440952804992442
ACH-000796,-0.20051153828743945
ACH-000798,0.10794884391739692
ACH-000799,-0.3745888133110488
ACH-000800,-0.21209091460683924
ACH-000802,-0.020660527395800092
ACH-000804,-0.07349116526353065
ACH-000805,0.027829790084340625
ACH-000809,-0.047361266535857004
ACH-000810,-0.2223493127665823
ACH-000811,-0.11409915338093073
ACH-000817,-0.3194188681409316
ACH-000819,-0.1129204739187816
ACH-000820,-0.33580146045245496
ACH-000821,-0.1167341182065788
ACH-000822,-0.05209042409828418
ACH-000823,-0.5451426396461392
ACH-000824,-0.11472850330106532
ACH-000827,-0.07644332543514687
ACH-000829,-0.07404400608786284
ACH-000831,-0.12891884913216498
ACH-000832,-0.2615694588192169
ACH-000833,-0.36897819887326416
ACH-000834,-0.17530544607747084
ACH-000835,-0.1174038436212224
ACH-000836,-0.30948301819011226
ACH-000837,-0.037297312185163134
ACH-000838,-0.07825761114103619
ACH-000839,-0.3299565105145505
ACH-000840,-0.3997174764087731
ACH-000841,0.003102730093034743
ACH-000843,0.034649345713431916
ACH-000846,-0.15547936858009645
ACH-000847,-0.13171853329361494
ACH-000848,-0.2208050639674504
ACH-000849,-0.13876435454983788
ACH-000851,-0.2161640917833369
ACH-000855,-0.1178453391540339
ACH-000856,-0.16924958133405854
ACH-000858,-0.050748362363384064
ACH-000859,-0.19799698725484235
ACH-000861,-0.10079693627843783
ACH-000862,-0.2030529162720645
ACH-000865,0.07976117054519184
ACH-000866,-0.1902358602183884
ACH-000867,-0.165379775438058
ACH-000869,-0.0981449838221648
ACH-000872,-0.2636720835603983
ACH-000873,-0.12686862386901007
ACH-000876,-0.136233392004498
ACH-000878,-0.41530850512861256
ACH-000880,-0.2411355545190727
ACH-000881,-0.05681780832172285
ACH-000882,-0.0814650667880282
ACH-000884,-0.23565096941466
ACH-000885,-0.4032852714737584
ACH-000887,-0.1587505984180342
ACH-000889,-0.01773263769578367
ACH-000896,-0.1847717554354412
ACH-000898,-0.024594057027965785
ACH-000900,-0.1902305870530678
ACH-000901,-0.1077651657501152
ACH-000905,-0.09368620379146166
ACH-000906,-0.3035906261088413
ACH-000907,-0.2550897230375868
ACH-000910,-0.2908006129006813
ACH-000911,-0.33437081144366865
ACH-000912,-0.11565465871591213
ACH-000913,-0.09386113603680124
ACH-000915,-0.06790713414466255
ACH-000916,-0.2537336612645654
ACH-000917,-0.048962552905165234
ACH-000920,-0.3779994337095788
ACH-000921,-0.2134174601431616
ACH-000924,-0.16216890968949482
ACH-000926,-0.08848019933451735
ACH-000928,-0.12480382383805723
ACH-000929,-0.2747727535351561
ACH-000932,-0.11181112673813144
ACH-000935,-0.3646661253643375
ACH-000936,-0.06313448393344866
ACH-000937,-0.17735167259674803
ACH-000938,-0.14623470054900595
ACH-000939,-0.1640412169236885
ACH-000941,-0.15840729649292495
ACH-000943,-0.12131162997987414
ACH-000946,-0.14128854275820876
ACH-000947,-0.13614805950829173
ACH-000948,-0.19091057198359468
ACH-000950,-0.17140160639164656
ACH-000953,-0.10090245396959716
ACH-000954,0.02232767317571809
ACH-000957,-0.10384269812833563
ACH-000958,-0.05906803343997236
ACH-000960,-0.1050385222088103
ACH-000963,-0.380249752391057
ACH-000968,0.0067127734436997705
ACH-000969,-0.3038332721240375
ACH-000972,-0.028011684542390114
ACH-000973,-0.1542756001696866
ACH-000974,-0.22362501923297634
ACH-000978,-0.17630719850515872
ACH-000984,-0.16451484914486844
ACH-000986,-0.2016823500848416
ACH-000988,-0.1739526721678468
ACH-000993,0.020402372766690213
ACH-000994,-0.06002678543762064
ACH-000996,-0.33561555834032897
ACH-001001,-0.09876056832769846
ACH-001020,0.10312722791016764
ACH-001028,-0.11719866689787478
ACH-001031,-0.2264320041759626
ACH-001038,-0.2579677857645884
ACH-001048,-0.09000093463644139
ACH-001050,-0.07765952659685699
ACH-001053,-0.33881713382384315
ACH-001054,-0.3697348776882289
ACH-001061,-0.15748960788305544
ACH-001067,-0.14408820195029184
ACH-001075,-0.4034937484791843
ACH-001096,-0.2498250065133935
ACH-001111,0.3449992298968657
ACH-001119,-0.21246631660476764
ACH-001128,-0.2106689041006802
ACH-001134,0.1480121050625753
ACH-001151,-0.25887739268502225
ACH-001163,-0.107226505544149
ACH-001164,-0.08551768660879355
ACH-001183,-0.3839252922177251
ACH-001192,-0.14715266373558525
ACH-001193,0.21073073627218264
ACH-001196,-0.3730917568086723
ACH-001197,-0.08307385327672465
ACH-001205,-0.27299039348986953
ACH-001211,-0.4247613380586273
ACH-001212,0.0606072252097457
ACH-001228,-0.06076259649188711
ACH-001232,-0.2192889526925969
ACH-001239,-0.13849880076892054
ACH-001270,0.03248482958502834
ACH-001274,-0.2335613190521477
ACH-001275,-0.3123553782964007
ACH-001277,-0.0978328785257959
ACH-001278,-0.2447702997493446
ACH-001280,-0.19771777396767515
ACH-001283,0.01056661790548478
ACH-001289,-0.2466496507201301
ACH-001300,-0.07275236295709465
ACH-001301,-0.1200179426737024
ACH-001302,-0.2300390301943069
ACH-001306,-0.174655983454762
ACH-001318,-0.2692202697973615
ACH-001322,-0.4795446463869715
ACH-001328,-0.1938928443399136
ACH-001332,-0.03013427374427967
ACH-001336,-0.15633429816627595
ACH-001346,-0.1996195149369205
ACH-001353,-0.07423925450847277
ACH-001354,-0.3684887327165382
ACH-001367,-0.3109226814917329
ACH-001368,-0.07532233001188053
ACH-001374,-0.3166350484117417
ACH-001377,-0.11276954246761313
ACH-001380,-0.2235412267929384
ACH-001391,-0.20592902676874472
ACH-001408,-0.14409724242011404
ACH-001430,-0.311749603793265
ACH-001431,0.0018580230429006718
ACH-001450,-0.13083386806350464
ACH-001496,-0.17653641037816764
ACH-001500,-0.33194434450514504
ACH-001523,-0.13766083493684894
ACH-001532,-0.14610287025459054
ACH-001550,-0.2536207738325873
ACH-001552,-0.07828815080881701
ACH-001554,-0.08776956148527057
ACH-001654,-0.14267649492396742
ACH-001735,-0.08661828283935734
ACH-001736,-0.014396923669967613
ACH-001737,-0.3097181378526781
ACH-001740,-0.10365660483082596
ACH-001745,-0.2063395877099176
ACH-001765,-0.12950678328130855
