,VPS26B (112936)
ACH-000004,0.1719868925452261
ACH-000005,0.22181479117940325
ACH-000007,-0.20328509203738002
ACH-000009,-0.1086040241205794
ACH-000011,0.1042835360293472
ACH-000012,0.06303603749915596
ACH-000013,0.036418631785825904
ACH-000014,-0.02144469089396568
ACH-000015,0.06603982687588282
ACH-000017,0.046690658458866496
ACH-000018,-0.1319183747040634
ACH-000019,0.15527215548625026
ACH-000021,0.041981125464421086
ACH-000022,-0.02393383524501915
ACH-000025,0.08308954774393777
ACH-000028,0.059704541147332035
ACH-000030,0.021877033338889927
ACH-000035,-0.07626389543194824
ACH-000036,0.1430760052286659
ACH-000037,-0.05375089605887782
ACH-000039,-0.05711374983341036
ACH-000040,-0.02329618947026211
ACH-000041,-0.12670138593683786
ACH-000042,0.06142647008133852
ACH-000045,0.018161890914033318
ACH-000047,0.06888670138696704
ACH-000052,0.00943530633709724
ACH-000053,-0.03609683341682638
ACH-000054,-0.052626249960313634
ACH-000055,0.04532002965067899
ACH-000060,0.06002929765766945
ACH-000067,0.1288107274773244
ACH-000070,0.033117560604835165
ACH-000075,-0.025887982565323417
ACH-000078,-0.020957648086268228
ACH-000082,-0.11515177251479652
ACH-000085,-0.14212168644602352
ACH-000086,0.04267175370601661
ACH-000087,0.04164434576696942
ACH-000092,-0.09830841877768784
ACH-000095,0.00615082150429981
ACH-000097,0.03460326874172018
ACH-000098,-0.03908509863570908
ACH-000099,0.03055199508317957
ACH-000108,-0.05107150034429208
ACH-000113,-0.0774671196915987
ACH-000116,0.13306294935076962
ACH-000118,-0.009580122516187905
ACH-000120,-0.08444072764411598
ACH-000123,-0.0026215149048194643
ACH-000127,-0.07164221260015109
ACH-000128,0.15280721090234628
ACH-000132,-0.1517201783071782
ACH-000133,0.0467222446088252
ACH-000137,0.040837720118297935
ACH-000138,-0.08884090962392309
ACH-000142,-0.07521875159893641
ACH-000143,-0.13929649120776968
ACH-000146,0.06860029175650767
ACH-000148,-0.038148419225662616
ACH-000150,-0.021529342030191148
ACH-000152,-0.18957394076202544
ACH-000153,-0.08245189944628348
ACH-000159,-0.018712427226460163
ACH-000160,0.04055523521099607
ACH-000163,0.1780568223343653
ACH-000167,-0.10171044262720502
ACH-000168,-0.042026687930980466
ACH-000169,0.13732073255781413
ACH-000178,0.014177320365760403
ACH-000183,0.033204010192378716
ACH-000188,0.09964058674485957
ACH-000189,0.051901077036084285
ACH-000190,0.16018175931138695
ACH-000198,0.05816545469004141
ACH-000203,-0.2976486125853609
ACH-000204,-0.11050989075576056
ACH-000206,0.05759800998512773
ACH-000207,-0.036234820670833966
ACH-000208,0.1657262467324077
ACH-000210,0.053020196468067236
ACH-000211,-0.07733266393941507
ACH-000215,0.03674858511964018
ACH-000221,0.08461117420648036
ACH-000222,-0.0060223262562207535
ACH-000223,-0.04420539765212456
ACH-000226,0.07091263383333092
ACH-000227,-0.22380382788469788
ACH-000228,0.001963364640173461
ACH-000231,0.03262424427836249
ACH-000232,0.06453148245766083
ACH-000233,0.0016868563562743954
ACH-000234,-0.03843375218695392
ACH-000235,0.024867043612009945
ACH-000237,-0.025202769880782072
ACH-000238,0.12174272938827073
ACH-000242,-0.081573382514726
ACH-000243,0.09274268614215396
ACH-000244,-0.07229302470649243
ACH-000246,-0.038699010340740414
ACH-000248,-0.04809382894499042
ACH-000250,0.01264210064167358
ACH-000251,0.22435847368750614
ACH-000252,-0.3556881808961413
ACH-000253,0.0462778114773914
ACH-000255,0.14615760616055026
ACH-000256,0.038918832345393166
ACH-000257,0.3645902757804624
ACH-000258,-0.12837520530556498
ACH-000259,-0.03187294285291978
ACH-000260,0.05258174470800138
ACH-000261,-0.016976654262955596
ACH-000262,0.011679498296607863
ACH-000263,0.14043708618363612
ACH-000264,-0.012530187512850656
ACH-000265,0.10134084381761158
ACH-000266,-0.04098679055811588
ACH-000272,-0.041247519904844036
ACH-000274,-0.03580481067681925
ACH-000277,0.013532490351946884
ACH-000278,0.07800882063102707
ACH-000279,0.09333964016008822
ACH-000280,0.05112903428896805
ACH-000281,-0.06750544831526653
ACH-000288,-0.02151602285070086
ACH-000291,0.03585283654257119
ACH-000293,-0.08470691096301669
ACH-000294,-0.10533483174150764
ACH-000295,-0.10071700378297382
ACH-000296,0.06817635453396807
ACH-000302,0.05611151638021314
ACH-000304,-0.05197574174596948
