,DHRS7B (25979)
ACH-000332,-0.25670366609092105
ACH-000334,-0.4686926732145726
ACH-000335,-0.20828372576753532
ACH-000336,0.025651370440525456
ACH-000337,-0.01809846440923901
ACH-000338,0.1269939167066293
ACH-000339,-0.3639779344734597
ACH-000341,-0.27737160980116016
ACH-000348,-0.17693879352185732
ACH-000350,-0.13319679992304342
ACH-000352,-0.1864558444950465
ACH-000356,-0.30277205438476645
ACH-000361,-0.2863771974080337
ACH-000362,-0.2778717447853373
ACH-000363,-0.1320621877587465
ACH-000364,-0.24021553572448914
ACH-000365,-0.23485187210381764
ACH-000366,-0.21585322372374954
ACH-000368,-0.14282526569334456
ACH-000374,-0.10787161884300206
ACH-000375,-0.16248458485578735
ACH-000376,-0.13048528590923086
ACH-000381,-0.1322611635013309
ACH-000383,-0.330554154738174
ACH-000387,-0.2495718084762649
ACH-000389,-0.13071324131582476
ACH-000390,-0.1566682391595476
ACH-000393,-0.13541946759104145
ACH-000395,-0.16078456473971367
ACH-000396,-0.3050383253790229
ACH-000397,-0.12600563886678995
ACH-000401,-0.009826909228941309
ACH-000402,-0.3149545675758642
ACH-000403,-0.1103026535468491
ACH-000404,-0.18931590269593426
ACH-000406,-0.1594637547955146
ACH-000407,-0.12705655355783094
ACH-000408,-0.18924568214813647
ACH-000410,-0.1207098844954323
ACH-000411,-0.1898228221139409
ACH-000414,-0.09132838020644103
ACH-000415,-0.30025903386624136
ACH-000416,-0.128520993511941
ACH-000420,-0.18640755659466746
ACH-000421,-0.2793138866631857
ACH-000424,-0.16692993911903484
ACH-000425,-0.1534015631977861
ACH-000426,-0.306088427295861
ACH-000427,-0.023480465268620614
ACH-000433,-0.09316455076075073
ACH-000435,-0.25982146539588763
ACH-000436,0.06938172346379848
ACH-000444,-0.14452817423003814
ACH-000445,-0.2024366781008636
ACH-000448,-0.14861406381794712
ACH-000450,-0.16347421460677314
ACH-000452,-0.16868682349731054
ACH-000454,-0.28574733252793016
ACH-000458,-0.17838783048546927
ACH-000459,-0.4189313581705742
ACH-000460,-0.12086627411100125
ACH-000461,0.03558498932884112
ACH-000463,-0.15614712229310054
ACH-000464,-0.24899338435905066
ACH-000466,-0.024138118004329957
ACH-000467,-0.1918625300270274
ACH-000468,-0.18848575987617144
ACH-000469,-0.3617286721695277
ACH-000470,-0.2203467555443505
ACH-000471,-0.13899043565207544
ACH-000472,-0.18588913487139386
ACH-000473,-0.20295152791773116
ACH-000475,-0.16335137418650167
ACH-000476,-0.12949497624413728
ACH-000477,0.0364009542910295
ACH-000479,-0.16603657147281464
ACH-000480,-0.15462211627438416
ACH-000481,-0.20713938924648925
ACH-000483,-0.2335840306066697
ACH-000484,-0.19788088802041806
ACH-000485,-0.16242809139508355
ACH-000486,-0.19987772679462065
ACH-000487,-0.3053328785747557
ACH-000488,-0.22394633243335396
ACH-000490,-0.22800730159138025
ACH-000491,-0.21222262424075267
ACH-000495,-0.006846535565619221
ACH-000496,-0.16760904073256985
ACH-000499,-0.24272660867854984
ACH-000500,-0.1307406296455269
ACH-000502,-0.2386815464659772
ACH-000503,0.05479463585985956
ACH-000505,-0.3048631395121618
ACH-000507,-0.19521102157125306
ACH-000510,-0.4331069778451299
ACH-000511,-0.2339845156958708
ACH-000512,-0.04909304204957102
ACH-000516,-0.17025173743698588
ACH-000517,-0.09138319175714826
ACH-000518,-0.4974751383221697
ACH-000520,-0.10144203915305007
ACH-000521,-0.3984594733801206
ACH-000522,-0.09662439938163307
ACH-000524,-0.16998855594983506
ACH-000527,-0.11787991541107452
ACH-000528,-0.14553097324424635
ACH-000537,-0.16438599082568328
ACH-000541,0.009089771760544159
ACH-000542,-0.17775385944632655
ACH-000544,-0.16886459772285595
ACH-000545,-0.11857820012050485
ACH-000547,-0.31753399071731353
ACH-000548,-0.17679492290750687
ACH-000549,-0.2500765544723274
ACH-000550,-0.28517713974114944
ACH-000552,-0.3400025332039551
ACH-000556,-0.2354788057382396
ACH-000557,-0.030193869929273344
ACH-000569,-0.2363548157616535
ACH-000570,-0.3151322818522338
ACH-000571,-0.15289724888461584
ACH-000573,-0.17576515244212385
ACH-000576,-0.1638682947441436
ACH-000579,-0.21192376025749327
ACH-000580,-0.1692076646260444
ACH-000584,-0.1974064503188605
ACH-000585,-0.2291775727403493
ACH-000588,-0.2547570648555241
ACH-000589,-0.10609473685639284
ACH-000591,-0.11942723283819667
ACH-000593,-0.14843003083094014
ACH-000600,-0.0122864584203569
ACH-000601,-0.6301227548969259
ACH-000605,-0.09615155449360296
ACH-000606,-0.19774575980656486
ACH-000608,-0.11980751546228725
ACH-000614,-0.13086239425359558
ACH-000616,-0.06801963560632926
ACH-000618,-0.056554113714271874
ACH-000619,-0.08856014233242787
ACH-000620,-0.31986200172172075
ACH-000621,-0.2297771016573205
ACH-000622,-0.031629023904733634
ACH-000623,-0.13568293828919945
ACH-000624,-0.2630422827783954
ACH-000627,-0.2066864054055761
ACH-000630,-0.1356624337468433
ACH-000631,-0.00580642078901124
ACH-000632,-0.218254081075704
ACH-000633,-0.1345216298556636
ACH-000637,-0.12589826312201402
ACH-000638,-0.12893570776043015
ACH-000646,-0.2660450049746903
ACH-000647,-0.18980348642559056
ACH-000648,-0.09027733503449868
ACH-000649,-0.16196821435637013
ACH-000651,-0.13817951619674004
ACH-000652,-0.061405481934437435
ACH-000653,-0.12260671339648938
ACH-000657,-0.14668993780315387
ACH-000658,-0.07006096886230317
ACH-000661,-0.0490336332880514
ACH-000662,-0.10644002562875593
ACH-000663,-0.1749524520211163
ACH-000665,-0.15128325602553075
ACH-000671,-0.10718019306217726
ACH-000672,-0.2751371465448855
ACH-000673,-0.22258388428648276
ACH-000676,-0.14513328778878662
ACH-000677,-0.11902183963434765
ACH-000681,-0.11433385505708292
ACH-000683,-0.14943114070789584
ACH-000684,-0.06331248707702361
ACH-000688,-0.15885274933515586
ACH-000693,-0.1956263652516156
ACH-000694,-0.10146149519231357
ACH-000695,-0.2447632462152492
ACH-000696,-0.166744120618982
ACH-000697,-0.2744740436923261
ACH-000699,-0.14881952622458028
ACH-000701,-0.1983624053594153
ACH-000706,-0.3685233410699149
ACH-000711,-0.25892116085732164
ACH-000713,-0.4236122411708567
ACH-000714,-0.09361228543934087
ACH-000718,-0.1260689173068997
ACH-000720,-0.1104238074458202
ACH-000721,-0.2879855619908303
ACH-000724,-0.039648685546142884
ACH-000725,0.07748387505269351
ACH-000732,-0.2265227570171696
ACH-000734,-0.01682221625232501
ACH-000735,-0.25614304452606984
ACH-000736,-0.06456548849643602
ACH-000738,-0.17708882917843596
ACH-000746,-0.21602224586120475
ACH-000747,-0.028704015803463063
ACH-000748,-0.1354508157324865
ACH-000753,-0.7788424394503811
ACH-000756,-0.17766473013993034
ACH-000757,-0.09029004783212476
ACH-000758,-0.14865123494232274
ACH-000760,-0.4404210561567123
ACH-000762,-0.00848949868694508
ACH-000763,-0.004693678332514288
ACH-000764,-0.2686922208006109
ACH-000765,0.058778620479384674
ACH-000766,-0.16208936793802728
ACH-000767,-0.2255241933627375
ACH-000768,-0.35801150801701914
ACH-000769,-0.2389996510337334
ACH-000770,-0.1380565913312107
ACH-000771,-0.5833260145685853
ACH-000773,-0.2275354934606058
ACH-000776,-0.3204855416424258
ACH-000777,-0.28464016465961045
ACH-000778,-0.3549517224796369
ACH-000781,-0.4557713740415182
ACH-000782,-0.20450090204773308
ACH-000783,-0.2518121052019621
ACH-000784,-0.2090515456614805
ACH-000785,-0.13069588319445846
ACH-000787,-0.25226026695063103
ACH-000788,-0.18851824631042927
ACH-000791,-0.20952765946083293
ACH-000792,-0.17494875688478304
ACH-000794,-0.09508823423087094
ACH-000796,-0.4523524678197898
ACH-000798,-0.2322061952552548
ACH-000799,-0.22432937830982475
ACH-000800,-0.27280617076616875
ACH-000802,-0.3942313863881776
ACH-000804,0.005303800661763983
ACH-000805,-0.0688940693144808
ACH-000809,-0.11799597176162414
ACH-000810,-0.1302792455618106
ACH-000811,-0.1942733953525488
ACH-000817,-0.433884439038656
ACH-000819,-0.06266592180814895
ACH-000820,-0.29781851175515583
ACH-000821,-0.2985123047459429
ACH-000822,-0.14054763122460115
ACH-000823,-0.11231358051922467
ACH-000824,-0.049916379197571435
ACH-000827,-0.10031510806663907
ACH-000829,-0.13201797743658353
ACH-000831,-0.30862028764968463
ACH-000832,-0.11675170050614753
ACH-000833,-0.1667399460175664
ACH-000834,-0.10162829128844332
ACH-000835,-0.16967031162979246
ACH-000836,-0.12263352378713085
ACH-000837,-0.2959284690446084
ACH-000838,-0.18516350151987832
ACH-000839,-0.12319438494667627
ACH-000840,-0.134709935531401
ACH-000841,-0.061140048037007386
ACH-000843,-0.3679153108254909
ACH-000846,-0.08662357193354224
ACH-000847,-0.4167157010064544
ACH-000848,-0.2995860949159421
ACH-000849,-0.06599950879252246
ACH-000851,-0.22859415287376214
ACH-000855,-0.16375240450252254
ACH-000856,-0.044855079201780106
ACH-000858,-0.12101341274536075
ACH-000859,-0.36826952215685055
ACH-000861,-0.2815310851571276
ACH-000862,-0.19278842123557374
ACH-000865,-0.05323047132737265
ACH-000866,-0.14344885053848316
ACH-000867,-0.1949452716548996
ACH-000869,-0.108167628741919
ACH-000872,-0.20605012490297464
ACH-000873,-0.07695313763105723
ACH-000876,-0.13162672068885767
ACH-000878,-0.19992981018130065
ACH-000880,-0.3197710755472766
ACH-000881,-0.6726690718116168
ACH-000882,-0.27854724951683824
ACH-000884,-0.17525517466886656
ACH-000885,-0.0289606345483869
ACH-000887,-0.08663155850923389
ACH-000889,-0.25523519410576045
ACH-000896,-0.06884009172863917
ACH-000898,-0.2564437382765478
ACH-000900,-0.04285513102797306
ACH-000901,-0.1320446907516504
ACH-000905,-0.14805024952167115
ACH-000906,-0.16056655382088025
ACH-000907,-0.15398222701590092
ACH-000910,-0.0761150187881603
ACH-000911,-0.09034074807480068
ACH-000912,-0.1780707282484974
ACH-000913,-0.09289071757847632
ACH-000915,-0.1103589857201374
ACH-000916,-0.3233583145719449
ACH-000917,-0.3244860456514297
ACH-000920,-0.3604866289985139
ACH-000921,-0.19831592278042498
ACH-000924,-0.12965449012843275
ACH-000926,-0.14069250500714114
ACH-000928,-0.1841338787006167
ACH-000929,-0.023270801294063656
ACH-000932,-0.10975755897405648
ACH-000935,-0.18014774037794687
ACH-000936,-0.1389541899610803
ACH-000937,-0.12733865779260653
ACH-000938,-0.19212457468077893
ACH-000939,-0.2861334301839049
ACH-000941,-0.2262901097728285
ACH-000943,-0.15059581410823128
ACH-000946,-0.12564153874119335
ACH-000947,-0.12042027679779747
ACH-000948,-0.21396401863930709
ACH-000950,-0.12862960998697906
ACH-000953,-0.10306786606328923
ACH-000954,-0.2843309226355395
ACH-000957,-0.17134877840202092
ACH-000958,-0.2318912021723809
ACH-000960,-0.1115417788264708
ACH-000963,-0.29401653678892603
ACH-000968,-0.13437504006789153
ACH-000969,-0.18098385829052974
ACH-000972,-0.3805409566527931
ACH-000973,-0.1460894614260604
ACH-000974,-0.10980278403115094
ACH-000978,-0.10990147586492033
ACH-000984,-0.13313742104114154
ACH-000986,-0.20173597269175747
ACH-000988,-0.13110061512105772
ACH-000993,-0.2602454414455425
ACH-000994,-0.30677166126094524
ACH-000996,-0.2743688727608657
ACH-001001,-0.08317749724173103
ACH-001020,-0.3581300665088841
ACH-001028,-0.27649802273428503
ACH-001031,-0.07171127441695799
ACH-001038,-0.15391850173861166
ACH-001048,-0.10939648865403397
ACH-001050,-0.15451079110844682
ACH-001053,0.0027404974411134628
ACH-001054,-0.27550208402840043
ACH-001061,-0.33552071166255
ACH-001067,-0.3196664134276831
ACH-001075,-0.19829224457344
ACH-001096,-0.17603262197268976
ACH-001111,0.08240925351126469
ACH-001119,-0.10928318555965842
ACH-001128,-0.06874075831912296
ACH-001134,-0.04935307254133421
ACH-001151,-0.14367470662210044
ACH-001163,-0.17179209027922626
ACH-001164,-0.17172331990347162
ACH-001183,-0.26588084540761675
ACH-001192,-0.2351146678554509
ACH-001193,-0.5626799266869736
ACH-001196,-0.3556206898719814
ACH-001197,-0.25147580086037435
ACH-001205,-0.12851213802065622
ACH-001211,-0.012604100303087723
ACH-001212,-0.1931428847421276
ACH-001228,-0.08751530209610782
ACH-001232,-0.24862796717793706
ACH-001239,-0.2018005785811755
ACH-001270,0.003597154467333967
ACH-001274,-0.12546283710459938
ACH-001275,-0.04610378654572923
ACH-001277,-0.23004498416942015
ACH-001278,-0.07247872538857349
ACH-001280,-0.30285223387324184
ACH-001283,-0.04360422957110383
ACH-001289,-0.2351895960687912
ACH-001300,-0.28495837693664683
ACH-001301,-0.04471502142226975
ACH-001302,-0.062138567817140965
ACH-001306,-0.2805235150960473
ACH-001318,-0.5915978093477015
ACH-001322,-0.2321507267053559
ACH-001328,-0.09453868379626824
ACH-001332,0.041186840979490914
ACH-001336,-0.2651895986250111
ACH-001346,-0.11194247043310283
ACH-001353,-0.2343508962213022
ACH-001354,-0.9171485243641394
ACH-001367,-0.2462729739127336
ACH-001368,-0.1777066934366394
ACH-001374,-0.41131724777866
ACH-001377,-0.13323156602445296
ACH-001380,-0.3141590306260293
ACH-001391,-0.14154734125693647
ACH-001408,-0.15535562425470592
ACH-001430,-0.13662054730943052
ACH-001431,-0.09408679473494046
ACH-001450,-0.033419999708556795
ACH-001496,-0.1072321696286783
ACH-001500,-0.1463696640427074
ACH-001523,-0.3106550669369663
ACH-001532,-0.19432188272557632
ACH-001550,-0.13307766146828615
ACH-001552,-0.21304621660402845
ACH-001554,-0.132397325951702
ACH-001654,-0.06055132292350731
ACH-001735,-0.23019800138499386
ACH-001736,-0.17304555625656848
ACH-001737,-0.2236688501020493
ACH-001740,-0.372136486116146
ACH-001745,-0.04577309210673417
ACH-001765,-0.06666677759512059
