,RAB6A (5870)
ACH-000725,-0.38224587210422695
ACH-000732,-0.7010676134938193
ACH-000734,-0.7446209406409069
ACH-000735,-0.3809142163804927
ACH-000736,-0.9191049774920352
ACH-000738,-0.736486670428534
ACH-000746,-0.24192790914186826
ACH-000747,-0.15902304968617353
ACH-000748,-0.26606682323716324
ACH-000753,-0.720440854890855
ACH-000756,-0.2740506886461472
ACH-000757,-0.2084201449952356
ACH-000758,-0.8584085784256558
ACH-000760,-1.153854290245253
ACH-000762,-0.7680584607669182
ACH-000763,-1.0493501932760845
ACH-000764,-0.438210826322506
ACH-000765,-0.3965955337030441
ACH-000766,-0.5353166420415332
ACH-000767,-0.1395644799420094
ACH-000768,-0.6980890658599606
ACH-000769,-0.6491477405671714
ACH-000770,-0.1724331421399902
ACH-000771,-0.16199280497540247
ACH-000773,-0.5264724214965822
ACH-000776,-0.23040746851062335
ACH-000777,-0.10248992041694484
ACH-000778,-1.0487393251897938
ACH-000781,-0.2998621437188473
ACH-000782,-0.8365228039175504
ACH-000783,-0.1771260225954241
ACH-000784,-0.4973920495859695
ACH-000785,-0.8188512184207242
ACH-000787,-0.7260931102004581
ACH-000788,-0.17525341827190374
ACH-000791,-0.601642809323021
ACH-000792,-1.0634765773028647
ACH-000794,-1.0834786763206117
ACH-000796,-1.1198711009983289
ACH-000798,-0.9911598895873508
ACH-000799,-0.6453414872937147
ACH-000800,-0.03747581893295242
ACH-000802,-0.8996804902584848
ACH-000804,-0.4582805758025391
ACH-000805,-0.3854826314715012
ACH-000809,-0.9655651900172992
ACH-000810,-0.4594795983779119
ACH-000811,-0.3627449056403651
ACH-000817,-0.6172309128485388
ACH-000819,-0.8341580723999705
ACH-000820,-0.5350465208215848
ACH-000821,-0.5735532336733831
ACH-000822,-0.36730680797201903
ACH-000823,-0.4461947424081503
ACH-000824,-1.0146029521854898
ACH-000827,-0.2998929675413439
ACH-000829,-0.748714187468219
ACH-000831,-0.270194395341092
ACH-000832,-1.0576298441709768
ACH-000833,-0.7860231169653595
ACH-000834,-0.7929159568118258
ACH-000835,-0.3455259096108992
ACH-000836,-0.9138053419796353
ACH-000837,-0.8242732943441154
ACH-000838,-1.0964465689261431
ACH-000839,-0.9406648121107878
ACH-000840,-0.2915823521433538
ACH-000841,-0.574178803844258
ACH-000843,-0.7064829864686836
ACH-000846,-0.6709202679019324
ACH-000847,-0.5602126583056841
ACH-000848,-0.21256864041833567
ACH-000849,-0.3464684235176904
ACH-000851,-0.5395370835658067
ACH-000855,-0.9589105938502092
ACH-000856,-0.1723599417157568
ACH-000858,-0.8807478587872326
ACH-000859,-0.8864890839567052
ACH-000861,-0.3971140773617504
ACH-000862,-0.7405669936584421
ACH-000865,-0.3019044473811212
ACH-000866,-0.15492648195719996
ACH-000867,-0.9294125232696272
ACH-000869,-0.9173353579532862
ACH-000872,-0.31829627273858185
ACH-000873,-0.2377456050758062
ACH-000876,-1.1057113531734315
ACH-000878,-0.4956129538583977
ACH-000880,-0.7531923192759786
ACH-000881,-0.1975979427886493
ACH-000882,-0.184279396443817
ACH-000884,-0.16318683077300614
ACH-000885,-0.1924479618781592
ACH-000887,-1.078953547574144
ACH-000889,-0.28626160402074113
ACH-000896,-0.8118738338203371
ACH-000898,-1.00743802592823
ACH-000900,-0.2996390497184326
ACH-000901,-0.4527314859399276
ACH-000905,-0.8104284719700859
ACH-000906,-0.3294727815071853
ACH-000907,-0.2894369360174357
ACH-000910,-0.8324923873605791
ACH-000911,-0.5036034345913499
ACH-000912,-0.024766040039362773
ACH-000913,-0.3990175757531874
ACH-000915,-0.2939144305030916
ACH-000916,-0.6336005853322536
ACH-000917,-0.6083841396739231
ACH-000920,-0.13910740275718186
ACH-000921,-0.3320418589570863
ACH-000924,-0.2698542244869302
ACH-000926,-0.2194042022385298
ACH-000928,-0.4590814443817272
ACH-000929,-0.8462062292591794
ACH-000932,-0.16205639803646704
ACH-000935,-0.4458144334359893
ACH-000936,-0.1568943682923684
ACH-000937,-0.2903080692658773
ACH-000938,-0.8154860103745203
ACH-000939,-0.2633895810659205
ACH-000941,-0.32322791484883884
ACH-000943,-0.2998589906016272
ACH-000946,-0.5705355380829286
ACH-000947,-0.05292463331394764
ACH-000948,-0.6663142837093248
ACH-000950,-0.3610936729254407
ACH-000953,-0.2184216334659534
ACH-000954,-0.34091317701165325
ACH-000957,-0.8378296747455116
ACH-000958,-0.5312313004550616
ACH-000960,-0.8533880361147489
ACH-000963,-0.8375700721934239
ACH-000968,-0.4512581448801664
ACH-000969,-0.8329563710503393
ACH-000972,-0.3965574747598032
ACH-000973,-0.22260684800350927
ACH-000974,-0.43411831263579226
ACH-000978,-0.5980185760989983
ACH-000984,-0.6884790046727958
ACH-000986,-0.9106722710889564
ACH-000988,-0.2837693686978441
ACH-000993,-0.3254327233415837
ACH-000994,-0.18740064514989174
ACH-000996,-0.8175070998740485
ACH-001001,-0.2551105269713327
ACH-001020,-0.5973678613949394
ACH-001028,-0.6434515520665581
ACH-001031,-0.06821702907940197
ACH-001038,-0.3246389829483303
ACH-001048,-0.8762143630395436
ACH-001050,-0.4661087519072808
ACH-001053,-0.7397681900477368
ACH-001054,-0.6380524516624959
ACH-001061,-0.7762826549195809
ACH-001067,-0.4674349354329665
ACH-001075,-0.5390232351920675
ACH-001096,-0.8375919355366777
ACH-001111,-0.5512865792324755
ACH-001119,-0.8367664673890974
ACH-001128,-0.8393198612846875
ACH-001134,-0.6440889263292742
ACH-001151,-0.5497271429302669
ACH-001163,-0.3723065805034185
ACH-001164,-0.3719278858058602
ACH-001183,-0.2430504458988205
ACH-001192,-0.25832332874871905
ACH-001193,-0.8445777701860341
ACH-001196,-0.3521709846423809
ACH-001197,-0.7741281616145099
ACH-001205,-0.7981412865643609
ACH-001211,-0.17757256039886546
ACH-001212,-0.5388219656163361
ACH-001228,-0.2376796178111907
ACH-001232,-0.4813104076148034
ACH-001239,-0.2640953401460616
ACH-001270,-0.5833966908446265
ACH-001274,-0.6890771844711908
ACH-001275,-0.2720240833577225
ACH-001277,-0.4028144275156664
ACH-001278,-0.1275662167919231
ACH-001280,-0.424099520782848
ACH-001283,-0.6577998305967107
ACH-001289,-0.18695603105944128
ACH-001300,-0.28630066307178736
ACH-001301,-0.2412410102890464
ACH-001302,-0.5932518363567005
ACH-001306,-0.7477725870258459
ACH-001318,-0.15282519484518178
ACH-001322,-0.4067395961600236
ACH-001328,-1.0615573572266768
ACH-001332,-0.7629246525903468
ACH-001336,-0.9081687279140369
ACH-001346,-0.6855244671325972
ACH-001353,-1.025774953636905
ACH-001354,-0.348619256117466
ACH-001367,-0.342691946672758
ACH-001368,-0.3771953881880014
ACH-001374,-0.1632578448019784
ACH-001377,-0.09456795396899388
ACH-001380,-0.8012656173863276
ACH-001391,-0.5061521096329906
ACH-001408,-0.9502085953492874
ACH-001430,-0.5462717052261934
ACH-001431,-0.699409921160461
ACH-001450,-0.8000060004423268
ACH-001496,-0.3744749201967236
ACH-001500,-0.30456032659483684
ACH-001523,-0.8656999331088849
ACH-001532,-0.2562486238296169
ACH-001550,-0.6771870930522892
ACH-001552,-0.3971691128307449
ACH-001554,-0.30534083833520004
ACH-001654,-0.3082617775401528
ACH-001735,-0.857251975010885
ACH-001736,-0.7093680101664661
ACH-001737,-0.9105826736457059
ACH-001740,-0.2417374638755964
ACH-001745,-0.2323608283494064
ACH-001765,-0.3336104103978054
