,LBX1 (10660)
ACH-000004,0.07409948880531624
ACH-000005,-0.018491712689087454
ACH-000007,-0.10246660868346888
ACH-000009,-0.16362874695692015
ACH-000011,0.03212273390192485
ACH-000012,0.07759378650824754
ACH-000013,-0.03730723905150688
ACH-000014,0.02636566500018085
ACH-000015,-0.0730098225805483
ACH-000017,-0.06645771200491234
ACH-000018,0.17133870849734753
ACH-000019,-0.2207348381359956
ACH-000021,-0.017059128337298654
ACH-000022,-0.04761398090513814
ACH-000025,-0.1034754968011013
ACH-000028,0.026049136089949642
ACH-000030,-0.17807195731210484
ACH-000035,-0.18397488256127698
ACH-000036,0.05902597577418586
ACH-000037,0.10843419891713146
ACH-000039,0.17706384936566313
ACH-000040,0.028788906487574987
ACH-000041,-0.0233819071595712
ACH-000042,-0.055105923424708464
ACH-000045,0.07134329423321399
ACH-000047,-0.16000208201457974
ACH-000052,0.03593949256050113
ACH-000053,0.008845059762193337
ACH-000054,0.05520442047449715
ACH-000055,0.06488643463594068
ACH-000060,-0.23001279914162806
ACH-000067,-0.15489048481733084
ACH-000070,-0.014938065481826053
ACH-000075,-0.1662937360898581
ACH-000078,0.03205738658343131
ACH-000082,-0.05171112706321234
ACH-000085,0.27772405180675713
ACH-000086,-0.15961907892870186
ACH-000087,0.014537605372323306
ACH-000092,0.008363582543441161
ACH-000095,-0.04168730341014208
ACH-000097,0.010378013763330468
ACH-000098,-0.17938946256576244
ACH-000099,0.1711725382538899
ACH-000108,-0.05125374893800139
ACH-000113,-0.01597900345078143
ACH-000116,0.028102413001971138
ACH-000118,-0.10599960769809907
ACH-000120,-0.0225311965534066
ACH-000123,-0.02805801696536919
ACH-000127,-0.06398106168163781
ACH-000128,-0.07275581505727703
ACH-000132,-0.033806736584392316
ACH-000133,-0.05097571141767609
ACH-000137,0.14486818342480862
ACH-000138,-0.01325583431563152
ACH-000142,-0.0036352543621966564
ACH-000143,0.06574531694266683
ACH-000146,-0.01811302368453781
ACH-000148,-0.0792294094548721
ACH-000150,0.0674145134797404
ACH-000152,0.12572588787162242
ACH-000153,0.03359265421667157
ACH-000159,-0.010796708764751342
ACH-000160,-0.0504360916333613
ACH-000163,-0.04074777976261697
