,TBCC (6903)
ACH-000621,-0.8924778449848545
ACH-000622,-1.1550178863177796
ACH-000623,-0.9125367784991326
ACH-000624,-0.9540607206126998
ACH-000627,-0.6735097863130909
ACH-000630,-0.8344150011569668
ACH-000631,-1.1037185639117963
ACH-000632,-0.5699903334214534
ACH-000633,-0.8400097567826064
ACH-000637,-1.1543395071201954
ACH-000638,-0.8322730315682997
ACH-000646,-0.8806898901241642
ACH-000647,-0.7565910537012386
ACH-000648,-0.7969589100832035
ACH-000649,-0.8113350019206717
ACH-000651,-0.9236921842760956
ACH-000652,-0.8804931116524093
ACH-000653,-0.8210478812081229
ACH-000657,-0.9059448898016056
ACH-000658,-0.8154772570607576
ACH-000661,-1.0648396277966916
ACH-000662,-0.8617549427081721
ACH-000663,-0.9417992084588512
ACH-000665,-1.0049735465408451
ACH-000671,-0.8442027745412729
ACH-000672,-0.8723699655430337
ACH-000673,-0.9353550328064478
ACH-000676,-0.8360463911839423
ACH-000677,-0.7951085859890037
ACH-000681,-0.9487662611652607
ACH-000683,-0.8015337193669079
ACH-000684,-0.6435274765773653
ACH-000688,-1.0312465634726484
ACH-000693,-0.7080305241207429
ACH-000694,-0.8481366113450804
ACH-000695,-0.8479394052118215
ACH-000696,-1.006366441645926
ACH-000697,-0.7243218510910047
ACH-000699,-0.945908857866564
ACH-000701,-0.7994750511174256
ACH-000706,-0.9620705856428056
ACH-000711,-0.7574205226728339
ACH-000713,-0.5831133544135659
ACH-000714,-0.8694763066805095
ACH-000718,-0.8867615395296193
ACH-000720,-0.7776009334327629
ACH-000721,-0.8553909273768244
ACH-000724,-1.3455655210179938
ACH-000725,-0.9240057730311156
ACH-000732,-0.8270621617732159
ACH-000734,-0.7479013611634795
ACH-000735,-0.8057446530011929
ACH-000736,-0.6690503662277406
ACH-000738,-0.9439222137285944
ACH-000746,-0.7194581373256071
ACH-000747,-0.7918657325840524
ACH-000748,-1.0132659922532008
ACH-000753,-0.8504931168054792
ACH-000756,-0.6628206279227714
ACH-000757,-0.7507896413453471
ACH-000758,-1.1152204785099582
ACH-000760,-0.9219700321947808
ACH-000762,-0.8925175271682807
ACH-000763,-1.382830632971373
ACH-000764,-0.976133381920007
ACH-000765,-0.8374345476321171
ACH-000766,-0.932898424852978
ACH-000767,-0.914467729362356
ACH-000768,-0.7584455203779041
ACH-000769,-0.8639960202255036
ACH-000770,-1.036162846547765
ACH-000771,-1.1071061208670157
ACH-000773,-0.9791546819000662
ACH-000776,-0.7350543064719771
ACH-000777,-0.8106799310462143
ACH-000778,-1.867699249710941
ACH-000781,-0.9690303791802192
ACH-000782,-0.7875818389253796
ACH-000783,-0.7462522617145818
ACH-000784,-0.9179383616735866
ACH-000785,-1.0725359726182748
ACH-000787,-0.7774730505039062
ACH-000788,-0.8851036875110453
ACH-000791,-0.9457299954908556
ACH-000792,-0.6525155234374016
ACH-000794,-0.7278582413272459
ACH-000796,-0.7399082855049591
ACH-000798,-0.8277206708691179
ACH-000799,-0.8852335266276822
ACH-000800,-1.0523524125966879
ACH-000802,-0.9600402193368488
ACH-000804,-0.8058768332188481
ACH-000805,-0.9470112587880656
ACH-000809,-0.7628108185372061
ACH-000810,-0.5879854704484706
ACH-000811,-0.9611137399071222
ACH-000817,-0.9581546550243744
ACH-000819,-0.9378809076379294
ACH-000820,-0.9493417852575099
ACH-000821,-1.2391014038008463
ACH-000822,-1.0811186722780366
ACH-000823,-0.7587569560771251
ACH-000824,-0.6756410223979177
ACH-000827,-0.8709873646093008
ACH-000829,-0.9921310134158744
ACH-000831,-0.8526534233786891
ACH-000832,-0.7200574397518548
ACH-000833,-0.8101105580571413
ACH-000834,-0.9082894299199782
ACH-000835,-0.9446406708705908
ACH-000836,-0.8956952027750085
ACH-000837,-0.9193082259495204
ACH-000838,-0.7591903127064336
ACH-000839,-0.8265469037601373
ACH-000840,-1.1055669660958507
ACH-000841,-0.8856749850139377
ACH-000843,-1.0423731626199342
ACH-000846,-0.8046215287531815
ACH-000847,-0.7249635198601191
ACH-000848,-0.8985096115591608
ACH-000849,-0.7716369215410341
ACH-000851,-1.013256815111406
ACH-000855,-1.0048778330239343
ACH-000856,-0.9288681212035584
ACH-000858,-0.9537357038215244
ACH-000859,-0.7388497918162488
ACH-000861,-0.7780860894886655
ACH-000862,-0.7280654949925918
ACH-000865,-0.8776491605750821
ACH-000866,-0.8687856561119647
ACH-000867,-0.9879513194187928
ACH-000869,-1.1711229285164253
ACH-000872,-0.8506281653663545
ACH-000873,-0.7380771046746464
ACH-000876,-0.8536545534139361
ACH-000878,-0.9239057521234496
ACH-000880,-0.913913364178516
ACH-000881,-0.9698774665077708
ACH-000882,-0.9025826387819572
ACH-000884,-0.9228111175658532
ACH-000885,-0.8609557948914156
ACH-000887,-0.6470113034566318
ACH-000889,-0.7573112440131544
ACH-000896,-0.8122760260213288
ACH-000898,-0.887477844108228
ACH-000900,-0.9372592621921048
ACH-000901,-0.7948311839021333
ACH-000905,-1.0571328483364448
ACH-000906,-0.7538430949653375
ACH-000907,-0.9574062832110148
ACH-000910,-0.7124197663498368
ACH-000911,-0.8612640733789364
ACH-000912,-1.169695967935425
ACH-000913,-0.6703802714726184
ACH-000915,-0.7320226758565715
ACH-000916,-0.9770938542018632
ACH-000917,-0.8937756114565585
ACH-000920,-0.7099735538111946
ACH-000921,-0.8844500921494467
ACH-000924,-0.8815764668291619
ACH-000926,-0.6787403932892493
ACH-000928,-0.8239248898463251
ACH-000929,-0.9697000889353824
ACH-000932,-0.898045209507859
ACH-000935,-0.7356997194334878
ACH-000936,-0.700276884713343
ACH-000937,-0.7845032946283279
ACH-000938,-0.8266191765122477
ACH-000939,-1.173171953113861
ACH-000941,-0.9467854976998298
ACH-000943,-1.054518813920015
ACH-000946,-1.0064511405845595
ACH-000947,-0.8182279213926462
ACH-000948,-1.0328466879757898
ACH-000950,-0.9225227550562184
ACH-000953,-0.7123726531439644
ACH-000954,-0.7184216099899143
ACH-000957,-1.0093084627775242
ACH-000958,-0.9118064879847744
ACH-000960,-0.8468503037451317
ACH-000963,-0.8837133591827402
ACH-000968,-0.984103710435802
ACH-000969,-1.0754055052872464
ACH-000972,-0.7779747115582997
ACH-000973,-0.7684221257542915
ACH-000974,-0.9663831641703088
ACH-000978,-0.6545729821009935
ACH-000984,-0.9240949504162124
ACH-000986,-0.8606963828064421
ACH-000988,-1.021618618944461
ACH-000993,-1.0355554161068825
ACH-000994,-1.0205922794443896
ACH-000996,-1.0483051218090509
ACH-001001,-0.8027537442899195
ACH-001020,-0.7174201991042531
ACH-001028,-0.611462315184316
ACH-001031,-0.9945749194613108
ACH-001038,-0.868488586986324
ACH-001048,-0.99795254570238
ACH-001050,-0.8153458629906497
ACH-001053,-0.7160381476579896
ACH-001054,-0.6091251998648295
ACH-001061,-0.9915105940450168
ACH-001067,-0.962659840955528
ACH-001075,-1.1330151198144454
ACH-001096,-0.8582364722738774
ACH-001111,-0.8010699394500561
ACH-001119,-0.8842301308177073
ACH-001128,-0.7434406599856874
ACH-001134,-0.8371983779997738
ACH-001151,-0.912825031270856
ACH-001163,-0.6423066937994453
ACH-001164,-0.9794870531177544
ACH-001183,-0.9255435784412812
ACH-001192,-0.8875876123119317
ACH-001193,-0.7992776823792299
ACH-001196,-1.1576835497819913
ACH-001197,-0.8124553176981841
ACH-001205,-0.7637189034067465
ACH-001211,-0.7380265133766386
ACH-001212,-0.88589687192827
ACH-001228,-0.980519161690338
ACH-001232,-0.984474944729209
ACH-001239,-0.7802814510689972
ACH-001270,-0.8066911580897992
ACH-001274,-0.5684921113239031
ACH-001275,-0.7025003200867885
ACH-001277,-0.8063244076502366
ACH-001278,-0.931654537205707
ACH-001280,-1.1681454021555124
ACH-001283,-0.8918403899680569
ACH-001289,-0.8982602427216745
ACH-001300,-0.8581243719200153
ACH-001301,-0.625893381284693
ACH-001302,-0.8830906758030088
ACH-001306,-0.8645007205793002
ACH-001318,-0.8857808734041502
ACH-001322,-0.7667561714892911
ACH-001328,-0.7497632013295442
ACH-001332,-0.6303210672713213
ACH-001336,-0.8953311483165253
ACH-001346,-1.0506987101214849
ACH-001353,-0.8973283472704068
ACH-001354,-0.9234947548825998
ACH-001367,-0.8091761025317672
ACH-001368,-0.9440127626101136
ACH-001374,-0.7823448294211763
ACH-001377,-0.8777343345963804
ACH-001380,-1.011619114350501
ACH-001391,-0.8370642617144156
ACH-001408,-0.9088997352579216
ACH-001430,-0.7366616842269166
ACH-001431,-1.073698435961698
ACH-001450,-0.9037348192747976
ACH-001496,-0.8717466176451772
ACH-001500,-0.6947875530706357
ACH-001523,-0.8861138113239155
ACH-001532,-0.786852324132731
ACH-001550,-0.9051687739975374
ACH-001552,-0.804887595411621
ACH-001554,-0.932758575287348
ACH-001654,-1.0287645369575074
ACH-001735,-0.9674755171628792
ACH-001736,-0.8533161161848248
ACH-001737,-0.8290987050618092
ACH-001740,-0.8996770967363902
ACH-001745,-0.7981391010574611
ACH-001765,-0.7774086413648605
