,NGLY1 (55768)
ACH-000444,-0.16288787173582742
ACH-000445,-0.29970742747980816
ACH-000448,-0.2297549685661938
ACH-000450,-0.4634759646062
ACH-000452,-0.21930262490761526
ACH-000454,-0.262188421758056
ACH-000458,-0.01288461405801998
ACH-000459,-0.12964797187880595
ACH-000460,-0.09759312239083334
ACH-000461,-0.057199906394621636
ACH-000463,-0.13945279911912292
ACH-000464,-0.18386358429504315
ACH-000466,-0.18166042544224625
ACH-000467,-0.1556932875809969
ACH-000468,-0.06475374444314146
ACH-000469,-0.019272893849475517
ACH-000470,-0.04609649718173418
ACH-000471,-0.2259887142462248
ACH-000472,-0.16374491389185486
ACH-000473,-0.05788653250190221
ACH-000475,-0.02306536083663021
ACH-000476,-0.0053449814094230184
ACH-000477,-0.4984771187448437
ACH-000479,-0.4318692780230553
ACH-000480,-0.4149236021264169
ACH-000481,-0.09377199596538273
ACH-000483,-0.19653802148072552
ACH-000484,-0.15927852050883126
ACH-000485,-0.19598907989097286
ACH-000486,-0.08077175313457102
ACH-000487,-0.20216698381405684
ACH-000488,-0.13383051716669692
ACH-000490,-0.1398020682655998
ACH-000491,-0.09811140873082257
ACH-000495,-0.4098261917360383
ACH-000496,-0.4163107108223776
ACH-000499,-0.6732740724003768
ACH-000500,0.026284054671168525
ACH-000502,-0.2156563026224168
ACH-000503,-0.2889911710468981
ACH-000505,-0.04141706348850223
ACH-000507,-0.11897156782838272
ACH-000510,-0.15751238800580172
ACH-000511,-0.18244920838115491
ACH-000512,-0.330280273284669
ACH-000516,-0.4032511813598591
ACH-000517,-0.1173403678428354
ACH-000518,-0.29477835730693563
ACH-000520,-0.04717690652247253
ACH-000521,-0.32663246934159323
ACH-000522,-0.08937204541740648
ACH-000524,-0.4274583389047936
ACH-000527,-0.2368149118723899
ACH-000528,-0.20789934259339726
ACH-000537,-0.016010657461336526
ACH-000541,-0.00336758046991862
ACH-000542,-0.3019191610132141
ACH-000544,-0.01715261541580278
ACH-000545,-0.4447766911108629
ACH-000547,-0.24234462713728944
ACH-000548,-0.1454514554404015
ACH-000549,-0.2129585346669891
ACH-000550,-0.2253572487919472
ACH-000552,-0.1672031979903794
ACH-000556,-0.010293105230971959
ACH-000557,-0.009501872490839358
ACH-000569,-0.3098005307666652
ACH-000570,-0.4071509820298492
ACH-000571,-0.07777156607965817
ACH-000573,-0.033226358925916535
ACH-000576,-0.39408278622545856
ACH-000579,-0.4486587244955646
ACH-000580,-0.6355109213830212
ACH-000584,-0.33599130246803605
ACH-000585,-0.1391137119148136
ACH-000588,-0.4662339839177455
ACH-000589,-0.08455856306072798
ACH-000591,-0.5047428744777912
ACH-000593,-0.09230582936130063
ACH-000600,-0.2385115978741565
ACH-000601,-0.14776473142717655
ACH-000605,-0.0888292140502093
ACH-000606,-0.06840652302056514
ACH-000608,-0.133872862495287
ACH-000614,-0.4243693803025901
ACH-000616,-0.020325019358944974
ACH-000618,-0.04406594828558855
ACH-000619,-0.2431444339097098
ACH-000620,-0.3283546113990248
ACH-000621,-0.2607028131764865
ACH-000622,-0.15010119672551386
ACH-000623,-0.18468796069359072
ACH-000624,-0.3264268821963977
ACH-000627,-0.1645343268331535
ACH-000630,-0.18377091204237825
ACH-000631,-0.1961670889881296
ACH-000632,-0.32741552716747585
ACH-000633,-0.5992628880549221
ACH-000637,-0.07609447386833855
ACH-000638,-0.3665273881737693
ACH-000646,-0.12768149420020247
ACH-000647,-0.1586624415089216
ACH-000648,-0.23097108274721384
ACH-000649,-0.4985709135327156
ACH-000651,-0.07941475292630502
ACH-000652,-0.21979986592446046
ACH-000653,-0.3329063333942741
ACH-000657,-0.09797231579273784
ACH-000658,-0.24194602868091336
ACH-000661,-0.29953691312549496
ACH-000662,-0.26034324455257657
ACH-000663,-0.12749037487100992
ACH-000665,-0.0325310317919271
ACH-000671,-0.2456520542876957
ACH-000672,-0.4191990092650705
ACH-000673,-0.16775139565458738
ACH-000676,-0.4061501976082924
ACH-000677,-0.1216350585111784
ACH-000681,-0.2007305101372762
ACH-000683,-0.0938590359448224
ACH-000684,-0.4723874856350546
ACH-000688,-0.3496091147642436
ACH-000693,-0.17526022928227827
ACH-000694,-0.3023471200818733
ACH-000695,-0.15109720776602892
ACH-000696,-0.461862140065379
ACH-000697,-0.7583804792430044
ACH-000699,-0.3428973517502196
ACH-000701,-0.10718238241607657
ACH-000706,-0.10859039535032287
ACH-000711,-0.15652031116142806
ACH-000713,-0.7015006793139141
ACH-000714,-0.26250011651030913
ACH-000718,-0.250226992388401
ACH-000720,-0.02827492621073614
ACH-000721,-0.4671190493383612
ACH-000724,-0.2805120042424821
ACH-000725,-0.3314073645966587
ACH-000732,-0.5711487212444712
ACH-000734,-0.13429985866066235
ACH-000735,-0.2736956197021649
ACH-000736,-0.08252387888937324
ACH-000738,-0.2705977512277045
ACH-000746,-0.2535203242740553
ACH-000747,-0.3472749930368572
ACH-000748,-0.2907901425124326
ACH-000753,-0.15248403135506305
ACH-000756,-0.8564264286151977
ACH-000757,-0.2635440983153217
ACH-000758,-0.2296918627418769
ACH-000760,-0.18286328895096365
ACH-000762,-0.4414155182559807
ACH-000763,-0.6132322357419725
ACH-000764,-0.3606884246393394
ACH-000765,-0.23219822240802065
ACH-000766,-0.10232418045501686
ACH-000767,-0.1715612585751959
ACH-000768,-0.1827678364582655
ACH-000769,-0.11982714057665653
ACH-000770,-0.7418039984085926
ACH-000771,-0.5516377996335597
ACH-000773,-0.07856026100762176
ACH-000776,-0.27407021639967105
ACH-000777,-0.341115200912764
ACH-000778,-0.30516973036714523
ACH-000781,-0.243167915726988
ACH-000782,-0.010571221708630792
ACH-000783,-0.2756298752217453
ACH-000784,-0.2397172806306359
ACH-000785,-0.18315041873463564
ACH-000787,-0.010888218193778122
ACH-000788,-0.2293923892748707
ACH-000791,-0.3299986559570935
ACH-000792,-0.225518548300272
ACH-000794,-0.2368918294361151
ACH-000796,-0.04294459993988647
ACH-000798,-0.006695128996428562
ACH-000799,-0.10575733976824868
ACH-000800,-0.19871630226797016
ACH-000802,-0.15931606354089994
ACH-000804,-0.10396899859255654
ACH-000805,-0.5388904645917761
ACH-000809,-0.1322723357783074
ACH-000810,-0.2326045352430029
ACH-000811,-0.2761803441743038
ACH-000817,-0.5443557431399123
ACH-000819,-0.3259581396794288
ACH-000820,-0.18376180477251214
ACH-000821,-0.06380216660706578
ACH-000822,-0.2279640972736177
ACH-000823,-0.07320316256188507
ACH-000824,-0.15547092792372372
ACH-000827,-0.2342568900566651
ACH-000829,0.012191759507105935
ACH-000831,-0.08021645061722156
ACH-000832,-0.4857041627617401
ACH-000833,-0.427971406698272
ACH-000834,-0.1198023565769614
ACH-000835,-0.22502293958715613
ACH-000836,-0.21075011452396775
ACH-000837,-0.14887276854029033
ACH-000838,-0.4388962604827608
ACH-000839,-0.12018633522741175
ACH-000840,-0.0033507060419195648
ACH-000841,-0.5318998567490394
ACH-000843,-0.20746278899181264
ACH-000846,-0.1259591577173343
ACH-000847,-0.07394055786062619
ACH-000848,-0.23513662950489864
ACH-000849,-0.15526061878746594
ACH-000851,-0.10375355569044126
ACH-000855,-0.21332813273179654
ACH-000856,-0.1831993963698463
ACH-000858,0.03529794828034016
ACH-000859,-0.20934918285857648
ACH-000861,-0.15875674131777806
ACH-000862,-0.1587625021156506
ACH-000865,-0.008548039914628304
ACH-000866,-0.24811349700638585
ACH-000867,-0.24802282518970498
ACH-000869,-0.4935290451327168
ACH-000872,-0.15463502807952922
ACH-000873,-0.3418427078354295
ACH-000876,-0.20073976138286287
ACH-000878,-0.13462971199159698
ACH-000880,-0.3269402656351938
ACH-000881,-0.2774203711161892
ACH-000882,-0.21382810061265567
ACH-000884,-0.4786986976305814
ACH-000885,-0.12447027331080493
ACH-000887,-0.3082495255708344
ACH-000889,-0.29578279374162325
ACH-000896,-0.17121197231458746
ACH-000898,-0.016257986553470487
ACH-000900,-0.3137764863064883
ACH-000901,-0.1288512321805813
ACH-000905,-0.1871240903813008
ACH-000906,-0.1326084872444129
ACH-000907,-0.28462410372971403
ACH-000910,-0.089679189289318
ACH-000911,-0.042356148331483816
ACH-000912,-0.4144691349533664
ACH-000913,-0.193509268842112
ACH-000915,-0.43039372240235135
ACH-000916,-0.3356965618842905
ACH-000917,-0.5877168242126394
ACH-000920,-0.266260491413942
ACH-000921,0.008051524719063523
ACH-000924,-0.15766937563371256
ACH-000926,-0.1678607075318276
ACH-000928,-0.1915076486135298
ACH-000929,-0.17565455792012075
ACH-000932,-0.3491778182347477
ACH-000935,-0.14583115945448208
ACH-000936,-0.18474458680751005
ACH-000937,0.050255096275410485
ACH-000938,-0.0884038778288551
ACH-000939,0.04585192165733209
ACH-000941,-0.13185687125121506
ACH-000943,-0.33054769340239193
ACH-000946,-0.1993794285678461
ACH-000947,-0.3325466915625377
ACH-000948,-0.18494133347674854
ACH-000950,-0.43514085854708
ACH-000953,0.0651950040063148
ACH-000954,0.07958710743617202
ACH-000957,-0.1744753751058282
ACH-000958,-0.4069585268280726
ACH-000960,-0.06162836085190826
ACH-000963,-0.1095728624400832
ACH-000968,-0.5055147088022945
ACH-000969,0.014872271112930175
ACH-000972,-0.022603735463864426
ACH-000973,-0.15338036676464598
ACH-000974,-0.09229144935674437
ACH-000978,0.12091624614422693
ACH-000984,-0.04905494838145903
ACH-000986,-0.13651900757721352
ACH-000988,-0.3407499335811041
ACH-000993,-0.046911962372580815
ACH-000994,-0.23527842475690425
ACH-000996,-0.14012915655760608
ACH-001001,-0.12872242185046875
ACH-001020,-0.2498664620393304
ACH-001028,-0.13954711656807425
ACH-001031,-0.1511233557933857
ACH-001038,-0.2655059322332791
ACH-001048,-0.3711130612282433
ACH-001050,-0.0708775484379332
ACH-001053,-0.4207577848924271
ACH-001054,-0.20743899366013546
ACH-001061,-0.26244391923278954
ACH-001067,-0.10357565925962152
ACH-001075,-0.12628107123404275
ACH-001096,-0.2425640263012306
ACH-001111,-0.056114195822625966
ACH-001119,-0.2518733448646484
ACH-001128,-0.2542556124930453
ACH-001134,-0.1893456556131892
ACH-001151,-0.14493021420266533
ACH-001163,-0.09062518360642327
ACH-001164,-0.25542699269501784
ACH-001183,-0.21768612623379469
ACH-001192,0.030518276112409363
ACH-001193,-0.5362916897240715
ACH-001196,-0.5655279064230657
ACH-001197,-0.2098550871134945
ACH-001205,-0.258732958174822
ACH-001211,-0.09504041994198667
ACH-001212,-0.41491058126364816
ACH-001228,0.01117413239342277
ACH-001232,-0.3574600398485103
ACH-001239,-0.2775198993425785
ACH-001270,0.05197290629693385
ACH-001274,-0.10879525247966652
ACH-001275,-0.11203027671182332
ACH-001277,-0.09477341290449116
ACH-001278,-0.08790172807353848
ACH-001280,-0.1063062279796588
ACH-001283,-0.23567098757207205
ACH-001289,-0.2266681947279151
ACH-001300,-0.1869176039882146
ACH-001301,-0.14346948066911008
ACH-001302,-0.06923392112294156
ACH-001306,-0.16356403564250846
ACH-001318,-0.17758873523939853
ACH-001322,-0.4886205820658864
ACH-001328,-0.004231462423258215
ACH-001332,-0.21606312816208648
ACH-001336,-0.21389099081864368
ACH-001346,-0.5803057674870195
ACH-001353,-0.08120977291732223
ACH-001354,-0.049979779532924165
ACH-001367,-0.3940448544171665
ACH-001368,-0.06129163720402229
ACH-001374,-0.14725360691675576
ACH-001377,-0.1997109517222262
ACH-001380,-0.2178390582896388
ACH-001391,-0.1248413479958584
ACH-001408,-0.21813849597704416
ACH-001430,-0.28229376467065365
ACH-001431,-0.22782983270102505
ACH-001450,-0.2283801255833789
ACH-001496,-0.30412740947026906
ACH-001500,-0.3462883651684482
ACH-001523,-0.4820504063941037
ACH-001532,-0.062004116274194734
ACH-001550,-0.272374397848803
ACH-001552,-0.21003209643368864
ACH-001554,-0.21991252530225253
ACH-001654,-0.032404595582824235
ACH-001735,-0.11171176940573026
ACH-001736,-0.15611319025921194
ACH-001737,0.16441444639503072
ACH-001740,-0.20541769879011806
ACH-001745,-0.13548540653116606
ACH-001765,-0.22022464501254604
