,IGF2BP2 (10644)
ACH-000522,-0.4389447947845933
ACH-000524,-0.3327531929533022
ACH-000527,-0.2318047959201469
ACH-000528,-0.29595954521810336
ACH-000537,-0.16939359515383906
ACH-000541,-0.12455866216119092
ACH-000542,-0.3374204498029968
ACH-000544,-0.20750950851034072
ACH-000545,-0.2727205348529301
ACH-000547,-0.25320476881863396
ACH-000548,-0.32435985587152005
ACH-000549,-0.3446769915147717
ACH-000550,-0.3888415108028367
ACH-000552,-0.3426025504788652
ACH-000556,-0.3883592762115745
ACH-000557,-0.2616152984928697
ACH-000569,-0.21569497331730855
ACH-000570,-0.2168396859120221
ACH-000571,-0.2458202665631589
ACH-000573,-0.20209261713826346
ACH-000576,-0.3452587753803003
ACH-000579,-0.2618532599932613
ACH-000580,-0.21715770713689453
ACH-000584,-0.1337680621187254
ACH-000585,-0.30353685024003485
ACH-000588,-0.20216830991216625
ACH-000589,-0.16147368422826405
ACH-000591,-0.16707285741062394
ACH-000593,-0.24396558940590546
ACH-000600,-0.3498107491108474
ACH-000601,-0.318208524428966
ACH-000605,-0.2998483832801043
ACH-000606,-0.30315080974501313
ACH-000608,-0.22324765058881468
ACH-000614,-0.2613692295270622
ACH-000616,-0.27262019356894884
ACH-000618,-0.23130717772410425
ACH-000619,-0.2323218641497257
ACH-000620,-0.2908198937304676
ACH-000621,-0.21241449235743914
ACH-000622,-0.3578337833916179
ACH-000623,-0.15067940375127772
ACH-000624,-0.14202913499219502
ACH-000627,-0.19044033773518487
ACH-000630,-0.3190377341052743
ACH-000631,-0.5984002734467742
ACH-000632,-0.2421258640638475
ACH-000633,-0.33780503940517714
ACH-000637,-0.2633431172209829
ACH-000638,-0.26965905950843144
ACH-000646,-0.09273054283226173
ACH-000647,-0.1847173692353193
ACH-000648,-0.2738577047874775
ACH-000649,-0.2641371217511467
ACH-000651,-0.2972490322517233
ACH-000652,-0.2744566901671993
ACH-000653,-0.26676481952346043
ACH-000657,-0.3039270968385475
ACH-000658,-0.2833360295949049
ACH-000661,-0.38168695920659335
ACH-000662,-0.18166563320656054
ACH-000663,-0.2664066410972035
ACH-000665,-0.196959155277508
ACH-000671,-0.17386051069607042
ACH-000672,-0.479674859460607
ACH-000673,-0.2311367616193894
ACH-000676,-0.27935013978483897
ACH-000677,-0.4071460808892439
ACH-000681,-0.3677664467071539
ACH-000683,-0.287426513933444
ACH-000684,-0.036852067520630166
ACH-000688,-0.14078743428795734
ACH-000693,-0.21015736593136813
ACH-000694,-0.22941279747308604
ACH-000695,-0.18407204251571493
ACH-000696,-0.32832316598614364
ACH-000697,-0.05403132200133672
ACH-000699,-0.19619721040858454
ACH-000701,-0.2863230083415985
ACH-000706,-0.21216049302254947
ACH-000711,-0.26324972724025936
ACH-000713,-0.3791844582041941
ACH-000714,-0.20464041111308487
ACH-000718,-0.12729855805609214
ACH-000720,-0.14280518024479266
ACH-000721,-0.1946747022135783
ACH-000724,-0.01617916469963374
ACH-000725,-0.2550593463331638
ACH-000732,-0.4353265065675077
ACH-000734,-0.26636091822786184
ACH-000735,-0.3113230364847078
ACH-000736,-0.3920824797621481
ACH-000738,-0.1698392097071635
ACH-000746,-0.07596764111682047
ACH-000747,-0.2646505848476631
ACH-000748,-0.3108038182994927
ACH-000753,-0.2525731423520557
ACH-000756,-0.1838945924444073
ACH-000757,-0.09996162506241936
ACH-000758,-0.2343963997494147
ACH-000760,-0.4960284384516816
ACH-000762,-0.1741864665745753
ACH-000763,-0.15594668862970382
ACH-000764,-0.2894774608125061
ACH-000765,-0.34585708103593943
ACH-000766,-0.20833684724347026
ACH-000767,-0.4241962883377899
ACH-000768,-0.2967016003305599
ACH-000769,-0.31915856878899346
ACH-000770,-0.252793216864122
ACH-000771,-0.32592434167423673
ACH-000773,-0.19490777847379076
ACH-000776,-0.2489155514591989
ACH-000777,-0.17143388127559933
ACH-000778,-0.3362791447525493
ACH-000781,-0.238151188789526
ACH-000782,-0.3915964839047543
ACH-000783,-0.35529024218666583
ACH-000784,-0.30505921051284385
ACH-000785,-0.4263190552738285
ACH-000787,-0.2552729026627361
ACH-000788,-0.3078848738615148
ACH-000791,-0.3442104656167432
ACH-000792,-0.2568586710939091
ACH-000794,-0.29909832592484425
ACH-000796,-0.2160978236057595
ACH-000798,-0.0905961693331506
ACH-000799,-0.4356346642863784
ACH-000800,-0.28994859772187875
ACH-000802,-0.21097760726579304
ACH-000804,-0.322632603897074
ACH-000805,-0.3207457607226868
ACH-000809,-0.34882368602783315
ACH-000810,-0.40623861956597096
ACH-000811,-0.25410456954710503
ACH-000817,-0.3198875946666038
ACH-000819,-0.3239566149799603
ACH-000820,-0.3380056161265453
ACH-000821,-0.08678077172644373
ACH-000822,-0.1949542453216329
ACH-000823,-0.17156633584575973
ACH-000824,-0.16364735659656432
ACH-000827,-0.2923208009174815
ACH-000829,-0.1491128024906498
ACH-000831,-0.3029774289764003
ACH-000832,-0.3372236314332411
ACH-000833,-0.3407380392684741
ACH-000834,-0.11430173155781187
ACH-000835,-0.2387021735066131
ACH-000836,-0.25412708786097044
ACH-000837,-0.17561047416141967
ACH-000838,-0.1464211563803436
ACH-000839,-0.3471925291928734
ACH-000840,-0.1216198035254196
ACH-000841,-0.010361243912937815
ACH-000843,-0.2024249090520237
ACH-000846,-0.3113343892947532
ACH-000847,-0.037452472657691915
ACH-000848,-0.1585178551804502
ACH-000849,-0.35738080089592056
ACH-000851,-0.3328273352874016
ACH-000855,-0.2286178222665449
ACH-000856,-0.12452634260397395
ACH-000858,-0.3169143700782865
ACH-000859,-0.23931896019661603
ACH-000861,-0.20786385769036195
ACH-000862,-0.13252323427525642
ACH-000865,-0.2391606831737889
ACH-000866,-0.22987576516161665
ACH-000867,-0.21975854018997373
ACH-000869,-0.31804277787807256
ACH-000872,-0.1190025527185295
ACH-000873,0.047738148926856516
ACH-000876,-0.14289443632881982
ACH-000878,-0.16234646090319682
ACH-000880,-0.14667931454775332
ACH-000881,-0.2821452703886896
ACH-000882,-0.2257982523227636
ACH-000884,-0.2554194752533803
ACH-000885,-0.2517348441616612
ACH-000887,-0.3351966610555152
ACH-000889,-0.14305141580172095
ACH-000896,-0.21856419733624527
ACH-000898,-0.3162186018535292
ACH-000900,-0.2706277576924476
ACH-000901,-0.2284519604649268
ACH-000905,-0.3393375542061509
ACH-000906,-0.3920722653904648
ACH-000907,-0.16572673439877628
ACH-000910,-0.22389877282214746
ACH-000911,-0.2472484340581886
ACH-000912,-0.23434388814155102
ACH-000913,-0.2043588538183984
ACH-000915,-0.32197219727619103
ACH-000916,-0.2234418520910765
ACH-000917,-0.12116301802001132
ACH-000920,-0.04217280802319695
ACH-000921,-0.2696892079895529
ACH-000924,-0.15726505827955972
ACH-000926,-0.3154063334594704
ACH-000928,-0.3494721996172871
ACH-000929,-0.2411968445459745
ACH-000932,-0.23841244314678425
ACH-000935,-0.23881473798286976
ACH-000936,-0.21802272333500275
ACH-000937,-0.25333350180319536
ACH-000938,-0.16843606866594296
ACH-000939,-0.2537739223234341
ACH-000941,-0.18389628091898366
ACH-000943,-0.15723118440458206
ACH-000946,-0.15562174979520005
ACH-000947,-0.469435038614639
ACH-000948,-0.2015623611014888
ACH-000950,-0.2556891715678064
ACH-000953,-0.26985364988270816
ACH-000954,-0.1225761337906048
ACH-000957,-0.06882400055816731
ACH-000958,-0.11438615615661575
ACH-000960,-0.2318622660229571
ACH-000963,-0.26652380903451445
ACH-000968,-0.3435450546775851
ACH-000969,-0.2272426280846839
ACH-000972,-0.29352971369075864
ACH-000973,-0.3864160494326533
ACH-000974,-0.2788545482781292
ACH-000978,-0.1825066609418131
ACH-000984,-0.4385406158179657
ACH-000986,-0.2513672148139077
ACH-000988,-0.1820083662228941
ACH-000993,-0.1960162862535331
ACH-000994,-0.2323988173036433
ACH-000996,-0.2909873154984539
ACH-001001,-0.3678991601992099
ACH-001020,-0.25739578757027176
ACH-001028,-0.1692866221358736
ACH-001031,-0.3332406343239944
ACH-001038,-0.15448536355732662
ACH-001048,-0.23691407639238596
ACH-001050,-0.2212238742859943
ACH-001053,-0.32871975386049623
ACH-001054,-0.16495502958574562
ACH-001061,-0.20220267061083716
ACH-001067,-0.3133069892931366
ACH-001075,-0.13224571166167925
ACH-001096,-0.16680464885082555
ACH-001111,-0.2969738660287746
ACH-001119,-0.15861398619957695
ACH-001128,-0.38508937694075374
ACH-001134,-0.1558188486855025
ACH-001151,-0.2733206799154821
ACH-001163,-0.40170063013682256
ACH-001164,-0.1827356367196148
ACH-001183,-0.23332353968938305
ACH-001192,-0.2623118245883389
ACH-001193,-0.19825062718462347
ACH-001196,-0.4020035831271086
ACH-001197,-0.3992292428584521
ACH-001205,-0.5111688376846221
ACH-001211,-0.4173298413135459
ACH-001212,-0.299968069508661
ACH-001228,-0.4741282989117738
ACH-001232,-0.1346792384197768
ACH-001239,-0.3430037603707332
ACH-001270,-0.3701845555838311
ACH-001274,-0.3095233206415402
ACH-001275,-0.2008953919261516
ACH-001277,0.007937047951092227
ACH-001278,-0.19528136199458052
ACH-001280,-0.4652611364947971
ACH-001283,-0.3444976455542501
ACH-001289,-0.14612725297742946
ACH-001300,-0.2099931340229331
ACH-001301,-0.22038407598385887
ACH-001302,-0.06668485951123011
ACH-001306,-0.3306138006643257
ACH-001318,-0.2428410296303111
ACH-001322,-0.4211732837156888
ACH-001328,-0.3521371523535681
ACH-001332,-0.2750129361339314
ACH-001336,-0.3168456870926861
ACH-001346,-0.19745954556822265
ACH-001353,-0.4189964538826196
ACH-001354,0.02907125031112369
ACH-001367,-0.19513597810601696
ACH-001368,-0.20335971154080545
ACH-001374,0.16134083233092802
ACH-001377,-0.21588026719206707
ACH-001380,-0.3144378452787601
ACH-001391,-0.21820795308583926
ACH-001408,-0.4159410431070673
ACH-001430,-0.7065353812412872
ACH-001431,-0.3771929143767077
ACH-001450,-0.24300561954130576
ACH-001496,-0.25282079165343463
ACH-001500,-0.14074144356400015
ACH-001523,-0.2342934720079709
ACH-001532,-0.5157582900426566
ACH-001550,-0.28525158433486264
ACH-001552,-0.40105888154809016
ACH-001554,-0.2263658079917948
ACH-001654,-0.29329569307780506
ACH-001735,-0.269577367561127
ACH-001736,-0.12915113042623444
ACH-001737,-0.15805956470010807
ACH-001740,-0.2332161293948907
ACH-001745,-0.09475280696515892
ACH-001765,-0.267436422454139
