,TYSND1 (219743)
ACH-000004,0.07990026799256285
ACH-000005,0.23998035913684304
ACH-000007,-0.005741647887168295
ACH-000009,0.012239674253818288
ACH-000011,0.04909361588089888
ACH-000012,-0.1223280380020188
ACH-000013,0.2002207187113933
ACH-000014,-0.07752907120304793
ACH-000015,-0.06932047982352972
ACH-000017,0.023393575189410185
ACH-000018,-0.15479068822632916
ACH-000019,-0.19216937345234456
ACH-000021,-0.0601470189349323
ACH-000022,0.005138469552628597
ACH-000025,-0.19998085931803908
ACH-000028,-0.16525687157448782
ACH-000030,-0.2389958600123712
ACH-000035,0.04625072192492614
ACH-000036,0.06540785625490755
ACH-000037,0.0748173725156969
ACH-000039,0.1377366825566711
ACH-000040,-0.18151853139618304
ACH-000041,0.02267712499869769
ACH-000042,-0.008403786385766086
ACH-000045,-0.07949683423932878
ACH-000047,-0.029282163686928094
ACH-000052,-0.23937140685120334
ACH-000053,0.06654785735468582
ACH-000054,-0.1882434798052096
ACH-000055,0.013736055373767323
ACH-000060,-0.1776469154880485
ACH-000067,-0.17268370335960526
ACH-000070,-0.00925940288854332
ACH-000075,0.06609211008925421
ACH-000078,0.12846188070407982
ACH-000082,-0.047215198599672166
ACH-000085,0.056746371320749826
ACH-000086,-0.10447446955860287
ACH-000087,0.027821414249280026
ACH-000092,0.026852379069877814
ACH-000095,0.03113795077195334
ACH-000097,-0.00709095886265136
ACH-000098,0.058761843065141414
ACH-000099,0.008475870732453985
ACH-000108,-0.024268016439403503
ACH-000113,-0.040467350138755485
ACH-000116,-0.04466350783176876
ACH-000118,-0.061749455613669416
ACH-000120,0.1042268609770866
ACH-000123,0.12069885873027893
ACH-000127,0.007709195103224616
ACH-000128,-0.0699433861414559
ACH-000132,-0.010022037552951184
ACH-000133,-0.17125779527780022
ACH-000137,0.0574465839091346
ACH-000138,0.11522501870281505
ACH-000142,0.11400735260449835
ACH-000143,0.13649548732855704
ACH-000146,0.13597220989158768
ACH-000148,-1.8829965040803703e-05
ACH-000150,-0.15002159924007266
ACH-000152,-0.09834642338366906
ACH-000153,-0.18159721626475472
ACH-000159,-0.004128392579777455
ACH-000160,0.024591432623126984
ACH-000163,-0.12189286937153425
ACH-000167,-0.5427997789101541
ACH-000168,0.08696156887021042
ACH-000169,-0.19173302709741866
ACH-000178,-0.012949949789654034
ACH-000183,-0.18463316828085208
ACH-000188,-0.0932404452551349
ACH-000189,-0.3046479111198501
ACH-000190,0.06966941789357642
ACH-000198,-0.05037337121190509
ACH-000203,0.36329304801099016
ACH-000204,-0.1294033424046236
ACH-000206,-0.12425488789449016
ACH-000207,-0.4276621517334921
ACH-000208,-0.002382090644801684
ACH-000210,-0.04142487378727417
ACH-000211,-0.14845750155265652
ACH-000215,-0.052898903317375984
ACH-000221,-0.0027260796680896307
ACH-000222,-0.018485968113415602
ACH-000223,-0.1333681696944628
ACH-000226,0.06358633576162813
ACH-000227,-0.12131564181701598
