,TNIK (23043)
ACH-000004,-0.15616317353556228
ACH-000005,0.22268740061343809
ACH-000007,0.3194420088628692
ACH-000009,0.12235563288926385
ACH-000011,0.2327741192890315
ACH-000012,-0.03084837610254163
ACH-000013,0.13683756768840658
ACH-000014,0.02525336721273465
ACH-000015,-0.04591094375491404
ACH-000017,-0.12734040678339809
ACH-000018,0.08756140130046318
ACH-000019,0.05862850246205947
ACH-000021,0.000322575610093152
ACH-000022,0.15993873415770435
ACH-000025,0.04042188373430708
ACH-000028,-0.028066777864298988
ACH-000030,0.09686697667262363
ACH-000035,0.04634870299690337
ACH-000036,0.027180457724872452
ACH-000037,-0.015738110378285087
ACH-000039,0.1794797282606707
ACH-000040,-0.04060967142892885
ACH-000041,-0.019321289373073397
ACH-000042,-0.060082415464024326
ACH-000045,0.123298433040499
ACH-000047,-0.03374752501496812
ACH-000052,0.2136272288236376
ACH-000053,0.07393445552030209
ACH-000054,0.0014716148512334151
ACH-000055,0.15192529186939796
ACH-000060,0.08208607007994317
ACH-000067,-0.06977760924077281
ACH-000070,-0.11971728475177836
ACH-000075,0.062000764073773286
ACH-000078,-0.030773632815617718
ACH-000082,-0.025868612580554246
ACH-000085,-0.2657791695233127
ACH-000086,-0.009132732664275424
ACH-000087,0.2250567904983168
ACH-000092,0.12923612613119045
ACH-000095,-0.055303677145106436
ACH-000097,-0.09377570230334197
ACH-000098,0.031703656690533495
ACH-000099,-0.06088132831702293
ACH-000108,0.025081017738505663
ACH-000113,0.0053655383401101904
ACH-000116,-0.14822768229992114
ACH-000118,0.005662415359977168
ACH-000120,0.07568426750767625
ACH-000123,0.07421811026571754
ACH-000127,0.0042674275638167405
ACH-000128,-0.03903126580217512
ACH-000132,0.10810799490108064
ACH-000133,0.07904329208280855
ACH-000137,0.14557917146205213
ACH-000138,0.08484959532916751
ACH-000142,-0.06669826614849797
ACH-000143,0.07089258393586051
ACH-000146,-0.08851293599598424
ACH-000148,0.07224042231787581
ACH-000150,0.008761264275618897
ACH-000152,-0.013784846584876257
ACH-000153,0.07297036948007962
ACH-000159,0.09478710836480267
ACH-000160,-0.0891908066594367
ACH-000163,-0.032462432554746234
ACH-000167,0.028563171427567525
ACH-000168,-0.02707257295081433
ACH-000169,0.025115478445293903
ACH-000178,0.15960946817254468
ACH-000183,0.06062815880422344
ACH-000188,0.03666072981335231
ACH-000189,-0.06621401852876188
ACH-000190,-0.0637512310819081
ACH-000198,0.0021312602841177405
ACH-000203,-0.05907180728339635
ACH-000204,0.124720358247717
ACH-000206,0.13808364670822382
ACH-000207,0.026370929183655595
ACH-000208,-0.15452225003374165
ACH-000210,0.12306316595840365
ACH-000211,0.020623448165741243
ACH-000215,-0.05268197325541421
ACH-000221,-0.06862874769701753
ACH-000222,0.034027786868881825
ACH-000223,0.003589164777239333
ACH-000226,0.14330286394263062
ACH-000227,-0.007913197303019677
ACH-000228,-0.06847931777477198
ACH-000231,0.0366525871944101
ACH-000232,0.07081405649966782
ACH-000233,0.05025417533864704
ACH-000234,0.16895567041414114
ACH-000235,0.0077794883452099815
ACH-000237,-0.02726987815405771
ACH-000238,0.02538561294097721
ACH-000242,-0.013993986705313056
ACH-000243,0.14634599402181545
ACH-000244,0.0920862599067908
ACH-000246,0.04182100292801133
ACH-000248,-0.01436747799812465
ACH-000250,-0.03904233755320136
ACH-000251,-0.005117469423610249
ACH-000252,0.06599090986714877
ACH-000253,0.148616998246214
ACH-000255,0.022377564411957773
ACH-000256,0.05374183334597255
ACH-000257,-0.0530841658631946
ACH-000258,0.04570224777102165
ACH-000259,0.032273812378996944
ACH-000260,0.11559145405522503
ACH-000261,-0.00399662859000086
ACH-000262,-0.1159303483784514
ACH-000263,-0.12676528191959802
ACH-000264,0.08955217609271267
ACH-000265,-0.0011246873211781675
ACH-000266,0.11583202947797837
ACH-000272,0.07943265878036762
ACH-000274,-0.09994116213935812
ACH-000277,-0.026884480947066317
ACH-000278,0.004086510344138457
ACH-000279,0.03498522156527667
ACH-000280,0.010148817877597879
ACH-000281,0.32754633358357843
ACH-000288,0.01782870475275839
ACH-000291,0.06791935620801158
ACH-000293,0.19322856812916286
ACH-000294,-0.12804138293577544
ACH-000295,-0.12345508806007313
ACH-000296,0.05379698967138268
ACH-000302,0.012489388121182492
ACH-000304,0.22833910245721345
ACH-000307,0.041905769489309096
ACH-000308,0.08430763106262502
ACH-000310,-0.09396075056923073
ACH-000311,0.05928910380253721
ACH-000312,0.03179330388991119
ACH-000315,-0.07921990566429497
ACH-000316,0.009575246684051705
ACH-000317,0.036471501764566636
ACH-000318,-0.045098560451755115
ACH-000319,0.09902186833544092
ACH-000320,0.009510834839910677
ACH-000322,-0.11199388173622801
ACH-000323,0.013817745152030849
ACH-000324,-0.031440915947916086
ACH-000329,0.0008025202199900206
ACH-000330,0.19305864823249005
ACH-000331,-0.06172595509222429
ACH-000332,0.022021987574944717
ACH-000334,-0.05754857002617308
ACH-000335,0.015290270586593262
ACH-000336,-0.10127348614828327
ACH-000337,0.03844045000737618
ACH-000338,0.01429587816506539
ACH-000339,-0.06541691360580064
ACH-000341,0.002561420548902672
ACH-000348,-0.04940445357019082
ACH-000350,-0.12788099925443602
ACH-000352,0.13175567420918094
ACH-000356,-0.14596115049893296
ACH-000361,0.1350840617945527
ACH-000362,0.002752299332873246
ACH-000363,-0.006432461382151566
ACH-000364,0.10354803936715053
ACH-000365,-0.028562412592789525
ACH-000366,-0.11258390878089483
ACH-000368,-0.20055512180880453
ACH-000374,0.17126109768078196
ACH-000375,0.13531153240587376
ACH-000376,0.06373283985898391
ACH-000381,0.15360636005365674
ACH-000383,-0.003669240630160344
ACH-000387,-0.04609171246846528
ACH-000389,0.1137376517358965
ACH-000390,0.04297278329094463
ACH-000393,0.0887412751375194
ACH-000395,0.102098765901483
ACH-000396,-0.054306098894031714
ACH-000397,-0.05952696078454778
ACH-000401,0.19385945130716764
ACH-000402,0.2509821671206995
