,HELLS (3070)
ACH-000004,0.016757788344958682
ACH-000005,-0.09425197879280182
ACH-000007,-0.16751943992024315
ACH-000009,-0.009660627508728585
ACH-000011,-0.039876168070106376
ACH-000012,0.045969245174460376
ACH-000013,0.041162164624175324
ACH-000014,0.03317510949512554
ACH-000015,-0.0795293716465065
ACH-000017,0.03170426271203075
ACH-000018,0.09547670556052427
ACH-000019,0.014459216564937457
ACH-000021,0.00855612877255546
ACH-000022,0.09082609631490217
ACH-000025,-0.0060594504753469685
ACH-000028,0.049120314115714166
ACH-000030,-1.290250564698784e-05
ACH-000035,-0.056810884952241625
ACH-000036,-0.11615926930368
ACH-000037,-0.029397394840195157
ACH-000039,0.15422633043324696
ACH-000040,-0.09643297267158232
ACH-000041,0.04185639646678109
ACH-000042,0.050093156264197386
ACH-000045,-0.07825681503358127
ACH-000047,0.02916011906347258
ACH-000052,-0.08786153595946346
ACH-000053,-0.035929312190653824
ACH-000054,-0.1728038293593254
ACH-000055,0.01682969454559911
ACH-000060,-0.19156130713253272
ACH-000067,-0.17501826322579012
ACH-000070,-0.11065326668663153
ACH-000075,0.0605745071008753
ACH-000078,0.01903264735858065
ACH-000082,0.07681714789530174
ACH-000085,-0.24887072519597114
ACH-000086,0.0045061969069329815
ACH-000087,-0.2287247052862636
ACH-000092,0.030990329874739025
ACH-000095,-0.07808264605273303
ACH-000097,0.09981613525336253
ACH-000098,-0.0499290330798351
ACH-000099,0.03722596953401622
ACH-000108,-0.04251223096064563
ACH-000113,0.056874520754220004
ACH-000116,0.013217924233243538
ACH-000118,-0.07382560793310958
ACH-000120,-0.031364645234909616
ACH-000123,0.06333729939757686
ACH-000127,-0.03557747171424458
ACH-000128,-0.1084156062442544
ACH-000132,-0.1314598263197267
ACH-000133,-0.05412660217250216
ACH-000137,-0.09458819740960947
ACH-000138,-0.0817315601524506
ACH-000142,0.03184398327247467
ACH-000143,-0.15046317102955115
ACH-000146,0.13176701161265214
ACH-000148,-0.0906625409021564
ACH-000150,-0.30306752993442376
ACH-000152,-0.1918240195792554
ACH-000153,0.12170567786507362
ACH-000159,0.04194580469892678
ACH-000160,0.3071759096988076
ACH-000163,-0.04446034416344749
ACH-000167,0.5261076213100919
ACH-000168,-0.20854822266891984
ACH-000169,-0.05368064723101435
ACH-000178,-0.14393020311690405
ACH-000183,0.049136804930925065
ACH-000188,-0.13951792600388455
ACH-000189,0.04760783879101505
ACH-000190,0.07341765469396683
ACH-000198,-0.016660449081979344
ACH-000203,0.09683156424137757
ACH-000204,0.16356364054778666
ACH-000206,-0.21388788437012046
ACH-000207,-0.14642413759887232
ACH-000208,-0.07984190636504432
ACH-000210,0.12055351000673085
ACH-000211,0.062119119099007025
ACH-000215,0.029807816749724894
ACH-000221,-0.08666128846682297
ACH-000222,0.07173439701828002
ACH-000223,-0.09455389563919503
ACH-000226,-0.186093002989226
ACH-000227,0.1440353001920891
ACH-000228,-0.035001691730757595
ACH-000231,-0.10657517610097514
ACH-000232,0.02438169183074573
ACH-000233,-0.025649850872456303
ACH-000234,0.010650782531926329
