,OR52N4 (390072)
ACH-000004,0.18473138930769795
ACH-000005,0.22149631291201324
ACH-000007,0.2046514159601199
ACH-000009,0.2172220990861046
ACH-000011,0.2613904595024217
ACH-000012,0.1779488695528498
ACH-000013,0.2134529284369419
ACH-000014,0.18327277448391605
ACH-000015,0.2694983837028159
ACH-000017,0.26526724435706656
ACH-000018,0.10768179542881376
ACH-000019,0.20967963542069853
ACH-000021,0.1405108297383001
ACH-000022,0.18256059882329292
ACH-000025,0.19240705094048965
ACH-000028,0.13672297727887398
ACH-000030,0.16748758543484976
ACH-000035,0.11210988272385476
ACH-000036,0.2307372744285417
ACH-000037,0.2718199753727016
ACH-000039,0.2866309259369374
ACH-000040,0.17301910144908791
ACH-000041,0.1537245962681596
ACH-000042,0.08743894351084036
ACH-000045,0.005841348502164443
ACH-000047,0.2773574998291187
ACH-000052,0.13645582678471696
ACH-000053,0.1958238934774932
ACH-000054,0.15901600401360902
ACH-000055,0.17073267750611168
ACH-000060,0.2331659336668512
ACH-000067,0.24495413608137584
ACH-000070,0.27069470176752103
ACH-000075,0.2639613055282469
ACH-000078,0.23477132340480056
ACH-000082,0.23206211504309804
ACH-000085,0.2947535993210954
ACH-000086,0.27008495681227834
ACH-000087,0.23133833546808996
ACH-000092,0.20564774419975893
ACH-000095,0.23461000339893415
ACH-000097,0.14643786470689846
ACH-000098,0.2713070897511929
ACH-000099,0.23487356555669214
ACH-000108,0.17357217436363162
ACH-000113,0.13041788824218747
ACH-000116,0.16855318724316093
ACH-000118,0.22221595472496566
ACH-000120,0.19116564096660432
ACH-000123,0.2032882515460338
ACH-000127,0.17577223985348991
ACH-000128,0.21151682912552305
ACH-000132,0.2234654316206892
ACH-000133,0.18315992855275245
ACH-000137,0.05175979257930136
ACH-000138,0.1469853090506897
ACH-000142,0.17757232129291012
ACH-000143,0.16691419903394955
ACH-000146,0.19436459585442967
ACH-000148,0.2605556875660375
ACH-000150,0.2223548986829268
ACH-000152,0.2374958877954278
ACH-000153,0.3649703020506762
ACH-000159,0.16937803327846004
ACH-000160,0.1734860482741068
ACH-000163,0.11727344239928827
ACH-000167,-0.01177850579674343
ACH-000168,-0.01145857631714296
ACH-000169,0.2624626833345028
ACH-000178,0.1748296425629832
ACH-000183,0.16180511133194175
ACH-000188,0.2095223378414237
ACH-000189,0.17589049954337094
ACH-000190,0.13791371054698645
ACH-000198,0.16832082644172178
ACH-000203,0.1889930817424756
ACH-000204,0.15695522523159486
ACH-000206,0.25562235923856635
ACH-000207,0.2950272965521818
ACH-000208,0.17363489453032935
ACH-000210,-0.03029590424449021
ACH-000211,0.1931829480956124
ACH-000215,0.1945077761781426
ACH-000221,0.2354717929202481
ACH-000222,0.17645014204445802
ACH-000223,0.15736574609969142
ACH-000226,0.211649736837254
ACH-000227,0.3186549127104393
ACH-000228,0.2183417668269875
ACH-000231,0.2577996256864903
ACH-000232,0.2000140466138112
ACH-000233,0.19421145453495547
ACH-000234,0.2376225093966119
ACH-000235,0.18265847635912105
ACH-000237,0.12923920058799493
ACH-000238,0.24647025887053944
ACH-000242,0.3386983574297889
ACH-000243,0.1457990585861404
ACH-000244,0.19360368420483146
ACH-000246,0.2356285579959275
ACH-000248,0.2928656019210153
ACH-000250,0.20790660274609996
ACH-000251,0.2256418886064923
ACH-000252,0.38740021309813577
ACH-000253,0.2563966562890647
ACH-000255,0.2892620985360144
ACH-000256,0.16063747893782332
ACH-000257,0.2876594770316317
ACH-000258,0.15921919913647234
ACH-000259,0.15833818155581691
ACH-000260,0.2175321059977327
ACH-000261,0.07425816735793905
ACH-000262,0.32410472307912497
ACH-000263,0.12156653642328895
ACH-000264,0.20229707170319453
ACH-000265,0.20880184787426934
ACH-000266,0.22735696253382634
ACH-000272,0.18557950893319086
ACH-000274,0.17532715729224993
ACH-000277,0.1807433773132739
ACH-000278,0.1817418803317085
ACH-000279,0.2195816449455038
ACH-000280,0.2005362406947774
ACH-000281,0.2269719202838147
ACH-000288,0.1586375724443409
ACH-000291,0.19989821925548576
ACH-000293,0.19860307083333475
ACH-000294,0.22822512369773496
ACH-000295,0.06807767833915683
ACH-000296,0.2391686739960973
ACH-000302,0.1492677531645823
ACH-000304,0.060793453731113875
ACH-000307,0.14621563812647287
ACH-000308,0.15997738957007998
ACH-000310,0.1724420249038572
ACH-000311,0.1745863660347053
ACH-000312,0.2248649551138704
ACH-000315,0.26358823217387223
ACH-000316,0.3152957953195611
ACH-000317,0.2440305898145593
ACH-000318,0.1660008482982996
ACH-000319,0.14353167686698398
ACH-000320,0.2024236028953355
ACH-000322,0.17510693927442475
ACH-000323,0.09797816653604807
ACH-000324,0.1974313709198866
ACH-000329,0.19768846492650846
ACH-000330,0.1525303973209434
ACH-000331,0.20298366156692169
ACH-000332,0.1880817189644202
ACH-000334,0.19466912334305328
ACH-000335,0.2848000093484376
ACH-000336,0.28311909145159825
ACH-000337,0.10576801297680832
