,SHPK (23729)
ACH-000190,-0.17416420757498902
ACH-000198,-0.07347925911938337
ACH-000203,0.08417660022751497
ACH-000204,-0.022271835621850724
ACH-000206,-0.3177259460574486
ACH-000207,-0.0891085291024168
ACH-000208,-0.054932442834794835
ACH-000210,-0.16376484906661376
ACH-000211,-0.08972868005418234
ACH-000215,-0.13910398186013487
ACH-000221,-0.1162718917344789
ACH-000222,-0.06419828385877177
ACH-000223,-0.10494059886947847
ACH-000226,-0.14454662211298752
ACH-000227,-0.17447368877466318
ACH-000228,-0.1214447037472552
ACH-000231,-0.09128134871026912
ACH-000232,-0.040926878449138775
ACH-000233,-0.20699669736462928
ACH-000234,0.026108023504010505
ACH-000235,-0.03271701699711963
ACH-000237,-0.2002870604540004
ACH-000238,-0.220006007023222
ACH-000242,0.02922428307492401
ACH-000243,-0.09804909459012677
ACH-000244,-0.1931008031991357
ACH-000246,-0.1655761406465697
ACH-000248,-0.04616235712279502
ACH-000250,-0.055906467204792094
ACH-000251,-0.05684872458696377
ACH-000252,-0.2598536304957433
ACH-000253,-0.13812037103453495
ACH-000255,-0.119940897968523
ACH-000256,-0.04340457805865866
ACH-000257,-0.17052939032894832
ACH-000258,-0.08769480386276819
ACH-000259,-0.02276817600056524
ACH-000260,-0.2004927938917679
ACH-000261,-0.09454933369777936
ACH-000262,0.06432886095644602
ACH-000263,-0.3333070539776695
ACH-000264,-0.05616541537547648
ACH-000265,-0.033658507906077384
ACH-000266,-0.11543819058740395
ACH-000272,-0.07046919260530869
ACH-000274,-0.09827606090116592
ACH-000277,-0.2941317382635782
ACH-000278,-0.23138026079642995
ACH-000279,-0.10976863023909264
ACH-000280,-0.0065540658420356465
ACH-000281,-0.1263737433499405
ACH-000288,-0.2746722045477086
ACH-000291,-0.08083220302352775
ACH-000293,-0.13160603874406301
ACH-000294,-0.1409120795655623
ACH-000295,0.1932379883216078
ACH-000296,0.08191156667936393
ACH-000302,-0.05283432338114948
ACH-000304,0.02348515049690336
ACH-000307,-0.09099518027711316
ACH-000308,-0.0708950943940525
ACH-000310,-0.18509832615877547
ACH-000311,-0.032190811676697066
ACH-000312,0.009031031778124386
ACH-000315,0.10213931326789598
ACH-000316,-0.22245366814418746
ACH-000317,0.129871839329083
ACH-000318,-0.012037080193283001
ACH-000319,-0.10010262015370956
ACH-000320,-0.305563754811285
ACH-000322,-0.026996065682794224
ACH-000323,-0.10071951485936337
ACH-000324,-0.055295976991321265
ACH-000329,-0.051762614398370835
ACH-000330,-0.03470996041057105
ACH-000331,-0.1950888614043856
ACH-000332,-0.1055949836543069
ACH-000334,-0.14302145453103698
ACH-000335,-0.05199704484809276
ACH-000336,-0.13167192056968482
ACH-000337,-0.049885164139248615
ACH-000338,0.6376923490312935
ACH-000339,-0.11807735245686225
ACH-000341,-0.0691713093787469
ACH-000348,0.02607267397379744
ACH-000350,-0.12301293335131795
ACH-000352,-0.12408792307362293
ACH-000356,0.002526208666872148
ACH-000361,-0.09930870716133892
ACH-000362,-0.1484112688029199
ACH-000363,-0.18235621666553284
ACH-000364,-0.2105058447373428
ACH-000365,-0.09669383984277252
ACH-000366,-0.0492757593075567
ACH-000368,-0.12380894374455212
ACH-000374,-0.14286951035699275
ACH-000375,0.07924798003452918
ACH-000376,-0.08957571135535987
ACH-000381,0.12319615390241685
ACH-000383,-0.06955754406052841
ACH-000387,-0.16738898424802806
ACH-000389,-0.3336918848708324
ACH-000390,-0.04384624423105865
ACH-000393,-0.2022354105738098
ACH-000395,0.03122657203093785
ACH-000396,-0.05569961280689234
ACH-000397,-0.12194808668981252
ACH-000401,-0.020922948409899424
ACH-000402,-0.09632555052706893
ACH-000403,-0.06607215504323584
ACH-000404,-0.12381564931748118
ACH-000406,-0.016481844589099844
ACH-000407,-0.2428115125219343
ACH-000408,-0.1722480343969742
ACH-000410,-0.1304220279528728
ACH-000411,0.00972229287061977
ACH-000414,-0.11566623116477492
ACH-000415,0.032898567431372865
ACH-000416,-0.13107941398363254
ACH-000420,-0.16740188137465864
ACH-000421,-0.05547200589286848
ACH-000424,-0.09444198756811857
ACH-000425,-0.08591443619612324
ACH-000426,-0.01900358716133381
ACH-000427,-0.10330591680024888
ACH-000433,-0.04739993618683254
ACH-000435,-0.012381656588566851
ACH-000436,-0.010692670668055921
ACH-000444,-0.19127363173463974
ACH-000445,0.24090919276835265
ACH-000448,-0.1406673027497205
ACH-000450,-0.08073490835988212
ACH-000452,-0.10922003413911613
ACH-000454,-0.17789503558506287
ACH-000458,-0.15675671657038148
ACH-000459,-0.21131196960887516
ACH-000460,-0.04218192741747714
ACH-000461,-0.09779030484869793
ACH-000463,-0.2531405632808817
ACH-000464,-0.05706102104981463
ACH-000466,-0.1319008751644024
ACH-000467,-0.16356615078912035
ACH-000468,-0.05178217464650715
ACH-000469,-0.20163287955153947
ACH-000470,-0.08323282303994595
ACH-000471,-0.15275398776381746
ACH-000472,-0.03380467637255944
ACH-000473,0.07034493424444455
ACH-000475,-0.13282584441367445
ACH-000476,-0.037530657993304566
ACH-000477,-0.12036355472270865
ACH-000479,-0.2720076281005505
ACH-000480,0.01945229929487955
ACH-000481,-0.12279404669707206
ACH-000483,-0.21073398543974975
ACH-000484,-0.13436723821685922
ACH-000485,-0.12144095718025708
ACH-000486,-0.0947603048765358
ACH-000487,0.03383080659820015
ACH-000488,-0.08811271428253964
ACH-000490,-0.0656470906470739
ACH-000491,-0.12779005200402602
ACH-000495,0.05884758277865078
ACH-000496,-0.2097542232137101
ACH-000499,-0.1336135661552595
ACH-000500,0.11895472774453075
ACH-000502,-0.11277725958623047
ACH-000503,-0.007510896504013039
ACH-000505,-0.1222486127003828
ACH-000507,-0.108701801539624
ACH-000510,-0.013752400432953376
ACH-000511,-0.15667680231574455
ACH-000512,-0.034479743138601034
ACH-000516,-0.0811515141549337
ACH-000517,-0.09375921118524357
ACH-000518,-0.09740578707076794
ACH-000520,-0.07277270327897717
ACH-000521,-0.0382815360283846
ACH-000522,-0.152715398303064
ACH-000524,-0.07827993522161579
ACH-000527,-0.09617290914960967
ACH-000528,-0.039948321209599534
ACH-000537,-0.10934964949985744
ACH-000541,-0.22272021057739666
ACH-000542,-0.16234048710076954
ACH-000544,0.004919864506108821
ACH-000545,-0.09316507911325617
ACH-000547,0.21763500140716016
ACH-000548,-0.09546119640297644
ACH-000549,-0.019682182540125062
ACH-000550,-0.16527404414017982
ACH-000552,0.08602637676550359
ACH-000556,-0.08425896705558203
ACH-000557,-0.12175641441115816
ACH-000569,0.038627195355038633
ACH-000570,-0.1802386721403736
ACH-000571,-0.16433193652909878
ACH-000573,-0.19065791068186205
ACH-000576,-0.10447251655485552
ACH-000579,0.247729368348744
ACH-000580,0.283562065174633
ACH-000584,-0.16759018914665344
ACH-000585,-0.05247997592223472
ACH-000588,-0.1224815071486578
ACH-000589,-0.07329725897959667
ACH-000591,-0.2048741986377616
ACH-000593,-0.09131125401171736
ACH-000600,0.03399994123410098
ACH-000601,-0.1086346790206034
ACH-000605,-0.136916516104685
ACH-000606,0.07067495447240227
ACH-000608,-0.19207998945285887
ACH-000614,0.11187236747936917
ACH-000616,-0.10683890455927106
ACH-000618,-0.005378624170683775
ACH-000619,-0.008815070721896088
ACH-000620,-0.1749704512310256
ACH-000621,-0.20974303900593488
ACH-000622,-0.19545427550362696
ACH-000623,-0.05632117626302139
ACH-000624,-0.071710812020251
ACH-000627,-0.036063651415534886
ACH-000630,-0.03016726248300228
ACH-000631,0.00451254270515135
ACH-000632,-0.0494947324429182
ACH-000633,-0.05710161684174959
ACH-000637,-0.04333439182579205
ACH-000638,0.04245985471757757
ACH-000646,0.10014466518567523
ACH-000647,-0.0955180070659913
ACH-000648,-0.15165923503185402
ACH-000649,-0.023579614136996163
ACH-000651,0.002357315140386027
ACH-000652,-0.08643188765402192
ACH-000653,-0.12627730987343594
ACH-000657,-0.024217238171540742
ACH-000658,-0.03520493941770096
ACH-000661,0.08835980634234339
ACH-000662,-0.6558420709683522
ACH-000663,0.08594887657304627
ACH-000665,-0.08916273017022293
ACH-000671,-0.11763253711693665
ACH-000672,-0.24219097047169386
ACH-000673,-0.10443316935075636
ACH-000676,-0.08254787618425183
ACH-000677,-0.08124718383507935
ACH-000681,-0.16126950373123994
ACH-000683,-0.028239589229042357
ACH-000684,-0.14607017281209236
ACH-000688,-0.070571661310528
ACH-000693,-0.00681596498800586
ACH-000694,-0.05594133999754864
ACH-000695,-0.4411240864242828
ACH-000696,-0.08400928033630166
ACH-000697,-0.047735232921516574
ACH-000699,-0.08370973620166056
ACH-000701,-0.11031549742017556
ACH-000706,-0.1796590449937933
ACH-000711,-0.07885635067486274
ACH-000713,-0.13908282514815914
ACH-000714,-0.039306761647463516
ACH-000718,-0.203695902796612
ACH-000720,-0.09345995549788508
ACH-000721,-0.11641690328696665
ACH-000724,-0.0481446877689519
ACH-000725,-0.05517005593107044
ACH-000732,-0.08723017822493323
ACH-000734,0.001899501987835007
ACH-000735,-0.15032637222056044
ACH-000736,0.0009019881645117222
ACH-000738,-0.018361105176776752
ACH-000746,0.057539269401627076
ACH-000747,-0.06585631304010896
ACH-000748,-0.00020963142227770456
ACH-000753,-0.19143966147519936
ACH-000756,0.0830178277150219
ACH-000757,-0.05551080584620037
ACH-000758,0.0018644985950556825
ACH-000760,0.004049614487892778
ACH-000762,-0.11440968547484705
ACH-000763,-0.1336643461222552
ACH-000764,-0.3339902422723605
ACH-000765,0.033134075430834665
ACH-000766,-0.001315301004307305
ACH-000767,-0.17846919148816426
ACH-000768,-0.09561274367083912
ACH-000769,-0.0033955890489242558
ACH-000770,0.014881359140047196
ACH-000771,-0.052398961204981366
ACH-000773,-0.16473808488203934
ACH-000776,-0.14840837222356076
ACH-000777,-0.08811807733357005
ACH-000778,-0.08464669099664182
ACH-000781,-0.11045685713672088
ACH-000782,-0.02651535051030453
ACH-000783,-0.11075890238289236
ACH-000784,0.0025209487509197485
ACH-000785,-0.08447812139267967
ACH-000787,-0.10412291794236897
ACH-000788,-0.1149126496712449
ACH-000791,-0.1389284419923199
ACH-000792,-0.02672116122727649
ACH-000794,-0.07587462030474366
ACH-000796,-0.14722615799310454
ACH-000798,0.2672006285591557
ACH-000799,-0.2316516098873084
ACH-000800,-0.17274671739762412
ACH-000802,-0.07694540338722126
ACH-000804,-0.07961561728912618
ACH-000805,-0.04473340054580086
ACH-000809,0.04689403782677933
ACH-000810,-0.006827783431542691
ACH-000811,-0.2744319582741325
ACH-000817,-0.14318368895161698
ACH-000819,-0.08097474709937916
ACH-000820,-0.11718109817496206
ACH-000821,-0.07804876002881274
ACH-000822,-0.19960076178894332
ACH-000823,-0.04609716996781059
ACH-000824,-0.07855326485997567
ACH-000827,-0.13137720299452196
ACH-000829,-0.11508585341112955
ACH-000831,-0.0075951720919799895
ACH-000832,0.1575725624507995
ACH-000833,-0.08959432691367837
ACH-000834,-0.11709500189787934
ACH-000835,-0.05563888552902538
ACH-000836,-0.14297474348716518
ACH-000837,-0.02493516902613981
ACH-000838,-0.06136429080493541
ACH-000839,-0.2674667894249317
ACH-000840,-0.1931879688360634
ACH-000841,-0.020282409167006826
ACH-000843,-0.0575016313636829
ACH-000846,-0.2461718018919983
ACH-000847,0.05488333309526757
ACH-000848,-0.1281043750797783
ACH-000849,-0.2051023065747694
ACH-000851,0.04369497308115937
ACH-000855,-0.16539457399681648
ACH-000856,-0.16180639469802488
ACH-000858,-0.034935215913052285
ACH-000859,-0.11779789362462018
ACH-000861,-0.23414753963635135
ACH-000862,-0.1889883013436145
ACH-000865,-0.08170303557582792
ACH-000866,-0.13406199923477735
ACH-000867,-0.08088434678360404
ACH-000869,-0.184406046077308
ACH-000872,-0.03615096051250978
ACH-000873,-0.08212421609810941
ACH-000876,-0.24549865337452684
ACH-000878,0.009078713844043207
ACH-000880,-0.07887876228241733
ACH-000881,-0.044407279202595504
ACH-000882,0.03798780090049909
ACH-000884,-0.1087411470173937
ACH-000885,-0.04986744013538247
ACH-000887,-0.09531080240018824
ACH-000889,-0.06408283635791727
ACH-000896,-0.11364961679894856
ACH-000898,0.011321593738683902
ACH-000900,0.029499834242984583
ACH-000901,-0.08463614677096899
ACH-000905,-0.16212334850429108
ACH-000906,-0.1011745578608029
ACH-000907,0.096523542805771
ACH-000910,-0.07895528414716912
ACH-000911,-0.1078303070346706
ACH-000912,-0.16604733531957502
ACH-000913,-0.1418514176611179
ACH-000915,0.01960009849311972
ACH-000916,0.0973252348799278
ACH-000917,-0.06928418503860073
ACH-000920,-0.013091129355533231
ACH-000921,-0.07009340930895411
ACH-000924,-0.09841195017763404
ACH-000926,-0.2583054067304416
ACH-000928,-0.04998155806034694
ACH-000929,-0.0722020778761733
ACH-000932,-0.12380774749622606
ACH-000935,-0.24665146728607976
ACH-000936,0.020796459201902484
ACH-000937,-0.03662414240409876
ACH-000938,-0.20460050412080213
ACH-000939,-0.13260804361872702
ACH-000941,-0.09579707261032698
ACH-000943,-0.103005457093799
ACH-000946,-0.12844026265022376
ACH-000947,-0.145644755512974
ACH-000948,-0.048867310343963084
ACH-000950,-0.09031068609796837
ACH-000953,-0.1738449876387719
ACH-000954,-0.2927124802622706
ACH-000957,0.005023602265771288
ACH-000958,-0.191919633715884
ACH-000960,-0.1545574851794246
ACH-000963,0.09588861391673162
ACH-000968,-0.061570284246417015
ACH-000969,-0.156091320682977
ACH-000972,-0.2353816674180348
ACH-000973,-0.1859200447147729
ACH-000974,-0.02768211490751669
ACH-000978,0.03108213510895995
ACH-000984,-0.3027594700688377
ACH-000986,0.002544980844662284
ACH-000988,-0.20734188288380132
ACH-000993,-0.19645281677046372
ACH-000994,-0.030093426295765294
ACH-000996,-0.17499526198663864
ACH-001001,-0.12141372800597433
ACH-001020,-0.1460990766565051
ACH-001028,-0.0641475844169855
ACH-001031,0.004226664846261171
ACH-001038,-0.07487923149582605
ACH-001048,-0.19392299652043385
ACH-001050,-0.09887050899777716
ACH-001053,-0.10076796721719464
ACH-001054,0.14137688126669254
ACH-001061,-0.043566718055744635
ACH-001067,-0.06661092903351314
ACH-001075,0.0403414679210054
ACH-001096,-0.0354056857458951
ACH-001111,-0.01820029130522802
ACH-001119,-0.1902028139596753
ACH-001128,-0.01670723821994036
ACH-001134,-0.0825819522662646
ACH-001151,-0.07397453720716006
ACH-001163,-0.21954911675739333
ACH-001164,0.21273143053082585
ACH-001183,-0.033108337845627056
ACH-001192,-0.17839492560049408
ACH-001193,0.03452190282734315
ACH-001196,-0.1566238152015361
ACH-001197,-0.13971699317003855
ACH-001205,-0.20344598533067504
ACH-001211,0.011769443773225276
ACH-001212,-0.08139943654298695
ACH-001228,-0.15975427494425368
ACH-001232,-0.12255197418513168
ACH-001239,0.0046069795050809
ACH-001270,-0.11722884263081162
ACH-001274,-0.04910339990598872
ACH-001275,-0.0776709831876836
ACH-001277,-0.154662118376819
ACH-001278,-0.06409387349022952
ACH-001280,-0.15526813267010942
ACH-001283,-0.15210378777748246
ACH-001289,-0.20632175613059967
ACH-001300,-0.2473264416513333
ACH-001301,0.0676384729604574
ACH-001302,-0.1212525502689653
ACH-001306,-0.14582254130652378
ACH-001318,-0.1987582154601102
ACH-001322,-0.02554086212679713
ACH-001328,-0.0501797962643785
ACH-001332,0.03167283395318804
ACH-001336,-0.18540110508325736
ACH-001346,0.04960523657287313
ACH-001353,-0.07807078114335438
ACH-001354,-0.0011783574264142673
ACH-001367,-0.10362278495897674
ACH-001368,-0.07680460863435619
ACH-001374,-0.1880420686191977
ACH-001377,-0.0027105880046066713
ACH-001380,-0.11242713750066873
ACH-001391,-0.27136837256966884
ACH-001408,-0.025314860319335157
ACH-001430,0.054028757547592746
ACH-001431,-0.08097544390118698
ACH-001450,-0.09340663279974436
ACH-001496,-0.0854045320054084
ACH-001500,-0.13206018851400392
ACH-001523,-0.04060180751828395
ACH-001532,-0.07090372553413699
ACH-001550,-0.024965848922397327
ACH-001552,-0.014540293170620134
ACH-001554,-0.0947959310669359
ACH-001654,-0.12123911006206545
ACH-001735,-0.046701931811679115
ACH-001736,0.0044674515581613885
ACH-001737,-0.8641538130221154
ACH-001740,-0.08619898579066466
ACH-001745,-0.07199697446554096
ACH-001765,-0.09473198956329668
