,WBP11 (51729)
ACH-000410,-1.1353398400786356
ACH-000411,-1.056883044287091
ACH-000414,-0.9808238355804104
ACH-000415,-0.9861860468682891
ACH-000416,-1.1147681781554877
ACH-000420,-1.1260612681018085
ACH-000421,-0.9791338116603744
ACH-000424,-1.3459260960097803
ACH-000425,-1.0047636599239438
ACH-000426,-0.9047265446615194
ACH-000427,-1.0359719333959188
ACH-000433,-1.0445007239924626
ACH-000435,-0.9251904942926464
ACH-000436,-1.0362526542262138
ACH-000444,-1.2205717650697234
ACH-000445,-1.4026112839355105
ACH-000448,-1.1334405810741883
ACH-000450,-0.9859132159241636
ACH-000452,-1.177416293660688
ACH-000454,-0.9346590442141764
ACH-000458,-1.1574840162448392
ACH-000459,-1.0529934887532526
ACH-000460,-1.0820865109617503
ACH-000461,-1.0824118593169474
ACH-000463,-1.102917722549553
ACH-000464,-1.2289004111564332
ACH-000466,-1.234883919946724
ACH-000467,-1.2006421524805777
ACH-000468,-0.7967943866103024
ACH-000469,-1.2970524208822178
ACH-000470,-1.0748899570134665
ACH-000471,-0.8544703148632032
ACH-000472,-1.1673659977977306
ACH-000473,-1.0010222047718471
ACH-000475,-1.0155748885132776
ACH-000476,-0.9261249651919812
ACH-000477,-1.1840719196780185
ACH-000479,-1.0584955100782818
ACH-000480,-0.961447417209053
ACH-000481,-0.969593272378492
ACH-000483,-1.2617766240189086
ACH-000484,-1.0269728961858764
ACH-000485,-1.199592905820467
ACH-000486,-0.8771075708306053
ACH-000487,-0.9588544435117102
ACH-000488,-1.0419435499743503
ACH-000490,-0.9718652343533029
ACH-000491,-1.1528065113016062
ACH-000495,-0.8466671843550825
ACH-000496,-1.024901898232016
ACH-000499,-1.302804600896449
ACH-000500,-0.8759918466639858
ACH-000502,-1.2427251533353434
ACH-000503,-1.1845264472118548
ACH-000505,-1.194216360323946
ACH-000507,-1.027442655438669
ACH-000510,-1.012643659675572
ACH-000511,-1.0153069289548888
ACH-000512,-1.6087427403707706
ACH-000516,-1.2284160426541575
ACH-000517,-1.037533739873401
ACH-000518,-1.1687968700816431
ACH-000520,-0.9381795776607744
ACH-000521,-1.3811243046523576
ACH-000522,-1.1263858714620896
ACH-000524,-1.329493909544862
ACH-000527,-1.1697564684955022
ACH-000528,-0.9965735750884169
ACH-000537,-1.1474047558563871
ACH-000541,-0.9360991231442258
ACH-000542,-1.0853495584144877
ACH-000544,-1.1734985670467086
ACH-000545,-0.9852860470350108
ACH-000547,-1.1241775854073477
ACH-000548,-1.3036884480908164
ACH-000549,-1.0944172002985433
ACH-000550,-1.0154955709333546
ACH-000552,-1.3566737181877948
ACH-000556,-1.0511395254786806
ACH-000557,-1.1777180487723842
ACH-000569,-1.2700952402005672
ACH-000570,-1.1534513127755859
ACH-000571,-1.2471969917751131
ACH-000573,-1.0274289596463777
ACH-000576,-1.0289962010186524
ACH-000579,-1.0336128710883352
ACH-000580,-1.032508654679592
ACH-000584,-1.207941222400017
ACH-000585,-1.3354077220893217
ACH-000588,-1.2373521757248025
ACH-000589,-1.2652874553612123
ACH-000591,-1.356352916439904
ACH-000593,-1.1799735056980798
ACH-000600,-0.835522895982106
ACH-000601,-1.0520667486538415
ACH-000605,-1.1926095679066182
ACH-000606,-1.139252179870173
ACH-000608,-1.1197595309630988
ACH-000614,-1.4917098745581292
ACH-000616,-0.9264670784083502
ACH-000618,-1.1133297137822482
ACH-000619,-1.346048456022396
ACH-000620,-1.000790608528205
ACH-000621,-1.5038451462448768
ACH-000622,-1.100859401625935
ACH-000623,-1.0403751791590583
ACH-000624,-1.075896341346544
ACH-000627,-0.8863048050377452
ACH-000630,-1.33069888997821
ACH-000631,-1.3863854372066826
ACH-000632,-1.1061873108329194
ACH-000633,-0.9061534174531528
ACH-000637,-1.1925817431357646
ACH-000638,-0.9655273931804887
ACH-000646,-1.1796610476745584
ACH-000647,-1.0567958720799853
ACH-000648,-0.7875332013202945
ACH-000649,-1.0342937259867977
ACH-000651,-1.0651935471919305
ACH-000652,-1.0831459039333209
ACH-000653,-1.1550430353307637
ACH-000657,-0.922828168287078
ACH-000658,-1.3009455499773217
ACH-000661,-1.2637969916437024
ACH-000662,-1.1026480909835672
ACH-000663,-1.1486648398387689
ACH-000665,-1.0262214035555732
ACH-000671,-1.0957269738336288
ACH-000672,-1.124531778532013
ACH-000673,-1.41395107232258
ACH-000676,-1.0807119359358694
ACH-000677,-1.0508673530968746
ACH-000681,-1.084447597196904
ACH-000683,-1.0310201032930255
ACH-000684,-1.293499410751639
ACH-000688,-1.5411794156111696
ACH-000693,-1.0487226450893246
ACH-000694,-1.1045809406876452
ACH-000695,-1.188449309832122
ACH-000696,-1.1731819482007257
ACH-000697,-0.997949706760415
ACH-000699,-1.1854725220932023
ACH-000701,-1.036335287985913
ACH-000706,-1.1100878766887752
ACH-000711,-1.032677883879324
ACH-000713,-0.8621712634872546
ACH-000714,-1.012142612508668
ACH-000718,-1.021382003271182
ACH-000720,-1.1165685816189808
ACH-000721,-0.9049196073134064
ACH-000724,-1.2723685203163602
ACH-000725,-1.2801484628747009
ACH-000732,-1.2102466670552905
ACH-000734,-1.0930506585914257
ACH-000735,-1.293188036394243
ACH-000736,-1.014883377155242
ACH-000738,-0.8964441114655238
ACH-000746,-1.0799572251874396
ACH-000747,-0.9139051756258514
ACH-000748,-0.9824267633920112
ACH-000753,-1.300549550007978
ACH-000756,-1.4312382566648003
ACH-000757,-0.9161375630203789
ACH-000758,-1.0751829114899938
ACH-000760,-1.1925333219837435
ACH-000762,-1.1517382721968996
ACH-000763,-1.0127843515558093
ACH-000764,-0.8411975636638664
ACH-000765,-0.930056987661124
ACH-000766,-1.0567604850643295
ACH-000767,-0.9754807744265788
ACH-000768,-1.1588127537861157
ACH-000769,-1.0610482861418098
ACH-000770,-1.1239708103904364
ACH-000771,-1.0755283520519467
ACH-000773,-1.231125586840313
ACH-000776,-1.092994416890615
ACH-000777,-1.0586524346417838
ACH-000778,-1.1199668087506938
ACH-000781,-0.9818890493263064
ACH-000782,-1.0013562478155351
ACH-000783,-1.198308885738277
ACH-000784,-1.1497167006430198
ACH-000785,-1.2155319663562316
ACH-000787,-1.141695229967304
ACH-000788,-1.1165162826461772
ACH-000791,-0.8050157938621492
ACH-000792,-1.176307353150009
ACH-000794,-1.1922585017017615
ACH-000796,-1.1756475135103546
ACH-000798,-0.9457526453207328
ACH-000799,-1.1904157516148313
ACH-000800,-0.9950516316225182
ACH-000802,-1.1561637266443956
ACH-000804,-1.0510946814695403
ACH-000805,-0.9712773753655526
ACH-000809,-0.9946116599397408
ACH-000810,-0.921209638903326
ACH-000811,-1.2536800920188966
ACH-000817,-1.1329444675711806
ACH-000819,-1.1788987964115734
ACH-000820,-0.8197752791493821
ACH-000821,-1.4035248455340854
ACH-000822,-1.1815934989571488
ACH-000823,-1.1997608279167284
ACH-000824,-1.1987680092329234
ACH-000827,-1.0486479229965977
ACH-000829,-1.16513873344389
ACH-000831,-1.168409786858752
ACH-000832,-1.1035303967220322
ACH-000833,-1.3646418702779008
ACH-000834,-1.1650427448433858
ACH-000835,-1.1614849958444893
ACH-000836,-1.1216093828873268
ACH-000837,-0.9602991099409812
ACH-000838,-1.3214266188005281
ACH-000839,-0.9764525978057806
ACH-000840,-1.4672865174574343
ACH-000841,-1.11642671245134
ACH-000843,-1.108453171325779
ACH-000846,-1.1383947912518086
ACH-000847,-1.2604170788952191
ACH-000848,-0.8882258617671087
ACH-000849,-1.3338670428571853
ACH-000851,-1.058422736033198
ACH-000855,-1.174510463879626
ACH-000856,-1.0790040010338977
ACH-000858,-1.0146622903125095
ACH-000859,-1.2719174768278079
ACH-000861,-0.9235718654526341
ACH-000862,-0.9510048337639486
ACH-000865,-1.0321136951986118
ACH-000866,-1.078196229796962
ACH-000867,-1.2661423780205785
ACH-000869,-1.1305894842345428
ACH-000872,-0.9243673422448292
ACH-000873,-0.9599783095319742
ACH-000876,-1.2658934072205976
ACH-000878,-0.99654263570697
ACH-000880,-1.1549102706904093
ACH-000881,-1.2386238865422583
ACH-000882,-1.1203395298201844
ACH-000884,-0.9545406944888424
ACH-000885,-1.0632742850254708
ACH-000887,-0.9170960147031678
ACH-000889,-0.9712605638884836
ACH-000896,-0.9481875080842188
ACH-000898,-1.17930634207759
ACH-000900,-0.9022943517655352
ACH-000901,-0.8875844674769178
ACH-000905,-1.1377759304290456
ACH-000906,-0.9562614933748612
ACH-000907,-1.1889978728451025
ACH-000910,-1.1889465607913607
ACH-000911,-1.0325210352588183
ACH-000912,-1.0380853867426345
ACH-000913,-1.1011345432337936
ACH-000915,-1.1806527089441066
ACH-000916,-0.809257202021558
ACH-000917,-1.080668901858475
ACH-000920,-1.0839065548342874
ACH-000921,-0.9662830498662309
ACH-000924,-1.02149840600833
ACH-000926,-1.162302423077649
ACH-000928,-1.0149908385901545
ACH-000929,-0.9883853720139948
ACH-000932,-1.2930719613431985
ACH-000935,-1.2346828779954164
ACH-000936,-1.0009570606847742
ACH-000937,-0.8325914674406197
ACH-000938,-1.167195928978139
ACH-000939,-1.1960309764472512
ACH-000941,-1.5065980654054218
ACH-000943,-1.015733977432563
ACH-000946,-1.1543319804924206
ACH-000947,-0.9881302931395982
ACH-000948,-1.0412496835718943
ACH-000950,-1.2203731690294928
ACH-000953,-1.358511109385779
ACH-000954,-0.9771980776988792
ACH-000957,-1.1906408098809598
ACH-000958,-1.1206739446901686
ACH-000960,-1.131098474085791
ACH-000963,-1.1280035949191194
ACH-000968,-1.1279030675362458
ACH-000969,-1.0032317437788043
ACH-000972,-1.183558993686916
ACH-000973,-1.0380026359092274
ACH-000974,-1.194582873013142
ACH-000978,-0.9794414505248474
ACH-000984,-1.3781065868610776
ACH-000986,-1.0621869932349872
ACH-000988,-1.1561258620486918
ACH-000993,-0.9401116198193716
ACH-000994,-1.1101737593619672
ACH-000996,-1.239235605588643
ACH-001001,-1.074102832622048
ACH-001020,-1.215377455356293
ACH-001028,-1.1469215986829615
ACH-001031,-0.8301344383232101
ACH-001038,-1.1146247905650517
ACH-001048,-0.9559787294544392
ACH-001050,-1.1747017480831698
ACH-001053,-1.2246394227594863
ACH-001054,-1.196802641221002
ACH-001061,-1.1626746990438377
ACH-001067,-1.1273784782986689
ACH-001075,-1.038857749888496
ACH-001096,-1.0501887697193502
ACH-001111,-1.3761970623882949
ACH-001119,-1.0852845615912967
ACH-001128,-1.32582806904681
ACH-001134,-1.1592142356841446
ACH-001151,-1.0044490421919126
ACH-001163,-1.3173242341163751
ACH-001164,-1.2426891405882117
ACH-001183,-0.8581105022552334
ACH-001192,-1.043430466566716
ACH-001193,-1.134576909886335
ACH-001196,-0.8712512583235689
ACH-001197,-1.0818687048032571
ACH-001205,-0.9974514758534144
ACH-001211,-1.127484618640646
ACH-001212,-1.2164598198309455
ACH-001228,-0.9815373870269752
ACH-001232,-1.030194416177414
ACH-001239,-1.2308557357415064
ACH-001270,-1.2248126731122764
ACH-001274,-1.1567543684631407
ACH-001275,-0.9264030743425936
ACH-001277,-1.4314192607490042
ACH-001278,-1.0044689759452066
ACH-001280,-1.0274850192196718
ACH-001283,-0.9579238237725108
ACH-001289,-1.1088713275201472
ACH-001300,-1.1326164942284318
ACH-001301,-1.0662310952264649
ACH-001302,-1.1702837402163686
ACH-001306,-1.0215310617422242
ACH-001318,-0.9036416475996174
ACH-001322,-0.8714894602307445
ACH-001328,-1.298850178090613
ACH-001332,-1.0891569157758174
ACH-001336,-1.0310550381379389
ACH-001346,-1.1507649936013382
ACH-001353,-0.8673176263641341
ACH-001354,-1.17640619125267
ACH-001367,-1.1302421875907862
ACH-001368,-1.0309041676187838
ACH-001374,-0.8260968774243296
ACH-001377,-1.0352983270001332
ACH-001380,-0.9812889815489332
ACH-001391,-0.9381566279306408
ACH-001408,-0.9532537029396648
ACH-001430,-1.0730157286599329
ACH-001431,-1.170799526392748
ACH-001450,-1.1430094401397746
ACH-001496,-0.8727254992127226
ACH-001500,-1.198937555921531
ACH-001523,-1.0716230666537392
ACH-001532,-1.300441995555382
ACH-001550,-1.2452821947028792
ACH-001552,-1.0551393563169582
ACH-001554,-1.028259914686007
ACH-001654,-0.8099760081669537
ACH-001735,-1.1577405355911967
ACH-001736,-1.4155654897758745
ACH-001737,-1.15536346935573
ACH-001740,-1.362369165023303
ACH-001745,-1.4623684536880597
ACH-001765,-1.1727851845442925
