,MAGOHB (55110)
ACH-000004,0.14538939315080912
ACH-000005,-0.034434994162359345
ACH-000007,0.16041350279032288
ACH-000009,0.08543889438255
ACH-000011,-0.08410228113199762
ACH-000012,0.0651056487406624
ACH-000013,0.09374474341805347
ACH-000014,0.0714985793317501
ACH-000015,0.08627645907629382
ACH-000017,0.08139391425625883
ACH-000018,-0.0915208290813121
ACH-000019,-0.034702036307383506
ACH-000021,0.02235724424340316
ACH-000022,0.014808435567702503
ACH-000025,0.2012214096533373
ACH-000028,0.07809507962868467
ACH-000030,0.048804509242077264
ACH-000035,0.09087867075119144
ACH-000036,-0.03086849352693404
ACH-000037,0.056089192343554
ACH-000039,0.15399147897761353
ACH-000040,-0.06309374163002839
ACH-000041,0.21991832538881093
ACH-000042,-0.005743106006339775
ACH-000045,0.11215154477777874
ACH-000047,0.02557053113204868
ACH-000052,0.06352149150081689
ACH-000053,0.09786556556996563
ACH-000054,0.18984939231323375
ACH-000055,0.09793883894914814
ACH-000060,0.26964558251998777
ACH-000067,0.04382294402754415
ACH-000070,-0.025088909151514117
ACH-000075,0.03910788182994023
ACH-000078,0.08719631344788167
ACH-000082,0.08886406706611054
ACH-000085,0.1929527616359111
ACH-000086,0.10278291611707384
ACH-000087,0.21162838162090847
ACH-000092,0.1001953592435184
ACH-000095,0.13859705386267282
ACH-000097,0.1696309362134015
ACH-000098,0.2201553898376844
ACH-000099,0.1478580222918644
ACH-000108,0.16501435255935312
ACH-000113,0.09286591578785118
ACH-000116,0.11429387442712975
ACH-000118,0.11401434228410852
ACH-000120,0.07974052144008764
ACH-000123,0.10284361831457337
ACH-000127,0.12096990921977192
ACH-000128,0.14350980975981484
ACH-000132,0.05358876296615838
ACH-000133,0.20479670840664568
ACH-000137,0.17853940956045142
ACH-000138,0.07695920176131034
ACH-000142,0.0629125855418598
ACH-000143,0.08997491079896681
ACH-000146,0.1842840563678071
ACH-000148,0.1759074018223853
ACH-000150,0.0945527985767765
ACH-000152,0.11983473399180695
ACH-000153,0.09945697514788923
ACH-000159,0.0981806513685275
ACH-000160,0.03834980594782771
ACH-000163,0.3079142583811479
ACH-000167,1.095082577080978
ACH-000168,0.14931060227827378
ACH-000169,0.10330608852329937
ACH-000178,0.12520545044274234
ACH-000183,0.050363495060945784
ACH-000188,-0.1556536506834504
ACH-000189,0.2180842387606405
ACH-000190,0.254501671053158
ACH-000198,0.0032597198163746197
ACH-000203,0.3696735768298791
ACH-000204,-0.2617587101384033
ACH-000206,-0.00809360393042358
ACH-000207,0.08958272064033526
ACH-000208,0.23513490067715584
ACH-000210,0.0425819566489098
ACH-000211,0.025877856812555576
ACH-000215,0.09256450447624677
ACH-000221,0.07476470903959095
ACH-000222,0.04861843980185522
ACH-000223,0.10171223380358163
ACH-000226,0.06187386218879368
ACH-000227,0.1840034687764432
ACH-000228,0.09650707179239512
ACH-000231,0.15919793301973015
ACH-000232,0.0554366675916864
ACH-000233,0.03194033197317265
ACH-000234,0.09041266956002217
ACH-000235,0.11489094156442715
ACH-000237,0.1303219663880649
ACH-000238,-0.07367064037070897
ACH-000242,0.12089275144546957
ACH-000243,0.0778213029403397
ACH-000244,-0.0713288438984801
ACH-000246,0.0631531477878094
ACH-000248,0.07338615869008093
ACH-000250,0.09323335908161688
ACH-000251,-0.08449879258827496
ACH-000252,0.21834234732379249
ACH-000253,0.005737100765410443
ACH-000255,0.0411942636593697
ACH-000256,0.12886005858418734
ACH-000257,0.2946829780708092
ACH-000258,0.16766827030763112
ACH-000259,-0.08463588181026675
ACH-000260,0.10511719922684123
ACH-000261,0.13416543079395046
ACH-000262,0.007719493730547022
ACH-000263,0.08502786789218349
ACH-000264,0.07612713444693651
ACH-000265,0.18775653041113852
ACH-000266,0.08374953305404281
ACH-000272,0.04936834622949268
ACH-000274,-0.015958448507480974
ACH-000277,0.2187442102079681
ACH-000278,0.09407869332970333
ACH-000279,0.19997430415000486
ACH-000280,0.1007662287257443
ACH-000281,0.17147388180174927
ACH-000288,0.09732031210549606
ACH-000291,0.09381569934158224
ACH-000293,0.028354904146363963
ACH-000294,0.1986689285809788
ACH-000295,0.10701765527940044
ACH-000296,0.2550590176008141
ACH-000302,0.10479093769917104
ACH-000304,0.2992339759032177
ACH-000307,0.07930522353184659
ACH-000308,0.08615011359704289
ACH-000310,0.16697660831263814
ACH-000311,0.05921260943225029
ACH-000312,0.11842965480799635
ACH-000315,0.23317128688757016
ACH-000316,0.1769293865447468
ACH-000317,-0.0740379961706772
ACH-000318,0.12593361817564122
ACH-000319,0.04873349921050145
ACH-000320,-0.012857236774161736
ACH-000322,-0.014929818027584306
ACH-000323,0.1557524614380329
ACH-000324,0.057714202155354936
ACH-000329,0.16618933270908576
ACH-000330,0.1164972262017264
ACH-000331,-0.0004530525797043426
ACH-000332,0.09174403459892863
ACH-000334,0.11904946358358395
ACH-000335,0.016778047595673452
ACH-000336,0.15327903760169725
ACH-000337,-0.0496723340456755
ACH-000338,-0.14164910770071545
ACH-000339,0.1115499785344968
ACH-000341,0.2195513338315555
ACH-000348,0.08002525013106837
ACH-000350,-0.009177467065086582
ACH-000352,0.0949562597134467
ACH-000356,0.13661711128162107
ACH-000361,0.12009163845558385
ACH-000362,0.22069610398636366
ACH-000363,-0.015189757507972326
ACH-000364,-0.12032499514081944
ACH-000365,0.0032816707886641717
ACH-000366,0.04482571173798513
ACH-000368,-0.05338495783463355
ACH-000374,0.02952829784942274
ACH-000375,-0.009210367065158754
ACH-000376,-0.022704759552872943
ACH-000381,0.2468922978119021
ACH-000383,0.08833592086418747
ACH-000387,0.17493165144109926
ACH-000389,0.1517468552952448
ACH-000390,0.09591844946195137
ACH-000393,-0.02325184622592909
ACH-000395,-0.0813461879380329
ACH-000396,0.26165480703457245
ACH-000397,-0.0158720832170041
ACH-000401,0.052768860090510634
ACH-000402,0.06717121980394687
ACH-000403,0.09524785070370036
ACH-000404,0.2027486748879236
ACH-000406,0.10199400150085247
ACH-000407,0.2008540090399394
ACH-000408,0.026132675061895462
ACH-000410,0.07997001758529285
ACH-000411,-0.0012318361164353805
ACH-000414,0.11190286417010782
ACH-000415,0.14590285010223336
ACH-000416,0.1257641823345947
ACH-000420,0.08796800395878951
ACH-000421,0.12946869239141304
ACH-000424,0.24291108187417385
ACH-000425,0.058155996318755974
ACH-000426,0.1982735200710505
ACH-000427,-0.16992625863419286
ACH-000433,-0.04238691306066033
ACH-000435,-0.020807639277767416
ACH-000436,0.11624799602559772
ACH-000444,-0.0972313162276463
ACH-000445,0.042200067190801965
ACH-000448,0.040444754544691104
ACH-000450,-0.017922013035312143
ACH-000452,0.09476427469595172
ACH-000454,0.2547443401333268
ACH-000458,-0.0296471600383228
ACH-000459,0.193770122009612
ACH-000460,0.09573133944385544
ACH-000461,0.18269619312630614
ACH-000463,-0.06724741097781031
ACH-000464,0.12042657902511884
ACH-000466,0.18858548620300972
ACH-000467,0.11070846954897297
ACH-000468,0.05530335571190385
ACH-000469,0.21468503285357493
ACH-000470,0.2751109964192489
ACH-000471,0.06452228610301974
ACH-000472,0.13817046151499351
ACH-000473,0.2215857663888676
ACH-000475,0.14750959044573114
ACH-000476,0.11289790455433182
ACH-000477,0.31020179024595057
ACH-000479,-0.14252850359821864
ACH-000480,0.1038946664149068
ACH-000481,0.10498406324433232
ACH-000483,0.11659803158567172
ACH-000484,0.21427484657253246
ACH-000485,0.06712830940282845
ACH-000486,0.051302673017451464
ACH-000487,0.17714894523378988
ACH-000488,0.02096522216229726
ACH-000490,0.06652020800744703
ACH-000491,0.20392851127847905
ACH-000495,0.24695914996880786
ACH-000496,0.11351016718002285
ACH-000499,0.07417719714208
ACH-000500,-0.4592204595184692
ACH-000502,-0.0691085189496489
ACH-000503,0.2030934052172582
ACH-000505,0.10480972183530853
ACH-000507,0.24384441738931506
ACH-000510,0.12093824019855078
ACH-000511,0.08928494783364538
ACH-000512,-0.1338947873940753
ACH-000516,0.0917089169438763
ACH-000517,0.12896183787447926
ACH-000518,0.17286160810689086
ACH-000520,0.11228382789803484
ACH-000521,0.12958651458660794
ACH-000522,0.19399829021988907
ACH-000524,0.11063109098531446
ACH-000527,0.15441088282170667
ACH-000528,0.08450756260652494
ACH-000537,0.24618733040351906
ACH-000541,-0.378176536247218
ACH-000542,0.16971142294403724
ACH-000544,0.03567821041223547
ACH-000545,0.11298437023601285
ACH-000547,0.03408698603883356
ACH-000548,0.15452076457853742
ACH-000549,0.05471544382219667
ACH-000550,0.1656905310216734
ACH-000552,0.0673340577155548
ACH-000556,0.030389408242743214
ACH-000557,0.11530277749810612
ACH-000569,-0.03440672232143644
ACH-000570,0.20074940280859974
ACH-000571,0.10793812397181674
ACH-000573,0.08310192596275591
ACH-000576,-0.02048494295459795
ACH-000579,-0.04386691111746454
ACH-000580,0.16897185345504764
ACH-000584,0.267384480591444
ACH-000585,0.0868866920116334
ACH-000588,0.0594884257952571
ACH-000589,-0.10768380877901994
ACH-000591,0.09503788896533047
ACH-000593,0.09290803389105227
ACH-000600,0.011987505292245569
ACH-000601,0.11543887636556785
ACH-000605,0.019728610957627492
ACH-000606,0.044343890755653724
ACH-000608,0.1418453327347343
ACH-000614,0.07439086348773165
ACH-000616,0.09094547670753188
ACH-000618,0.1521031795409133
ACH-000619,0.17446241742453975
