,POTEM (641455)
ACH-000211,-0.07842050631717093
ACH-000215,-0.1173038341151261
ACH-000221,-0.16155826489822858
ACH-000222,-0.09215544366527598
ACH-000223,-0.3473795304315789
ACH-000226,-0.24760499889272303
ACH-000227,-0.15237620051742792
ACH-000228,-0.16518886341881298
ACH-000231,-0.06544082043147338
ACH-000232,-0.25523643511319144
ACH-000233,-0.16429913588942902
ACH-000234,-0.4380801203598021
ACH-000235,-0.08428285235707744
ACH-000237,0.05499305714211112
ACH-000238,0.004938139638276678
ACH-000242,0.08231748369423665
ACH-000243,-0.08946261190637388
ACH-000244,-0.19249938064853028
ACH-000246,-0.0937165184433704
ACH-000248,-0.1802808317704413
ACH-000250,-0.2939893289295545
ACH-000251,0.07238240224734217
ACH-000252,-0.3338312662278406
ACH-000253,-0.12170687445109482
ACH-000255,-0.24153442159127886
ACH-000256,-0.09494092529407666
ACH-000257,-0.11854305753804925
ACH-000258,-0.007638621800336976
ACH-000259,-0.10208378977189016
ACH-000260,-0.13341427866629507
ACH-000261,-0.21749246907414785
ACH-000262,-0.230769290424347
ACH-000263,-0.08938575327217083
ACH-000264,-0.34902225150855365
ACH-000265,-0.10506450257376324
ACH-000266,-0.1593406575681315
ACH-000272,-0.1301910443371925
ACH-000274,-0.03079728993269818
ACH-000277,-0.07209729590328855
ACH-000278,-0.08764787926769359
ACH-000279,-0.18569396139913685
ACH-000280,-0.31293143587546346
ACH-000281,-0.2074504108150721
ACH-000288,-0.11379385326299588
ACH-000291,-0.16841515957452818
ACH-000293,-0.011929269205619769
ACH-000294,-0.1570832074425242
ACH-000295,0.1046559578315061
ACH-000296,-0.15029106249557914
ACH-000302,-0.2428829469965
ACH-000304,-0.2498670516231684
ACH-000307,-0.1758875057782592
ACH-000308,-0.035283818278429274
ACH-000310,-0.01824566499004873
ACH-000311,-0.06319221072929433
ACH-000312,-0.06213616844874326
ACH-000315,-0.20405849601888126
ACH-000316,-0.1801814287886104
ACH-000317,-0.4900899943210189
ACH-000318,-0.0745931593661631
ACH-000319,-0.11143903679342952
ACH-000320,-0.21093558456910524
ACH-000322,-0.20534068082902449
ACH-000323,-0.3216927215618683
ACH-000324,-0.22024324386057706
ACH-000329,-0.11792363140194433
ACH-000330,-0.20100032910434168
ACH-000331,-0.00961666180149907
ACH-000332,-0.1497177223514555
ACH-000334,-0.09134882893938258
ACH-000335,0.048171387131740184
ACH-000336,-0.2651765702934277
ACH-000337,-0.2080894527488848
ACH-000338,-0.0534597333613817
ACH-000339,-0.04406363446212929
ACH-000341,-0.017820598403704983
ACH-000348,-0.21632226681487585
ACH-000350,-0.17415106287117416
ACH-000352,-0.0954923979859722
ACH-000356,-0.24429150962773896
ACH-000361,-0.03460309294765903
ACH-000362,-0.11370696566153132
ACH-000363,-0.05772793095670506
ACH-000364,-0.12244305204659373
ACH-000365,-0.1924831703078012
ACH-000366,-0.13213709527969086
ACH-000368,0.06147496815521712
ACH-000374,-0.12079753367823425
ACH-000375,-0.03535546895854532
ACH-000376,-0.19355719384148207
ACH-000381,-0.14901443464865924
ACH-000383,-0.1345315901279965
ACH-000387,-0.0581869054870284
ACH-000389,-0.13301391383510147
ACH-000390,-0.059078184926255564
ACH-000393,-0.238732564917578
ACH-000395,-0.15576728130575562
ACH-000396,-0.1287452346513215
ACH-000397,-0.1449994146327428
ACH-000401,0.11652024964039435
ACH-000402,-0.10226922781213146
ACH-000403,-0.1784286413139384
ACH-000404,0.014282339814655803
ACH-000406,0.005151380225865101
ACH-000407,-0.13378165158241687
ACH-000408,0.002650334794461855
ACH-000410,-0.07480134422170813
ACH-000411,-0.15374877173152254
ACH-000414,0.04505998903414433
ACH-000415,-0.18907593511499413
ACH-000416,-0.01826908119651088
ACH-000420,-0.23421219657822615
ACH-000421,-0.11507703927688945
ACH-000424,-0.00939837662916244
ACH-000425,-0.051691126405761414
ACH-000426,0.11422835991726801
ACH-000427,-0.3586318482308554
ACH-000433,-0.4070549056814043
ACH-000435,-0.13144043354798146
ACH-000436,-0.2366047911352957
ACH-000444,-0.21088065374761367
ACH-000445,-0.20339949444244615
ACH-000448,0.007469408196698443
ACH-000450,0.1730738211221801
ACH-000452,0.011936596322561485
ACH-000454,-0.18289182978902788
ACH-000458,-0.09530886280093163
ACH-000459,0.16877228106913364
ACH-000460,-0.260996557444713
ACH-000461,-0.1725218347922237
ACH-000463,-0.04356936369899954
ACH-000464,-0.18385133607731347
ACH-000466,-0.01296544547663733
ACH-000467,-0.10137597367849532
ACH-000468,-0.16982592121493392
ACH-000469,-0.1796072856083278
ACH-000470,-0.016971126119598126
ACH-000471,-0.08809745258316845
ACH-000472,-0.2358050388102576
ACH-000473,-0.14991851266915104
ACH-000475,-0.23113372792907302
ACH-000476,-0.15227117766779455
ACH-000477,-0.0018704610754392012
ACH-000479,-0.009876824488176214
ACH-000480,-0.3611182744421656
ACH-000481,-0.15595062028741838
ACH-000483,-0.11729836607202138
ACH-000484,-0.018316346163131582
ACH-000485,-0.24493922759780656
ACH-000486,-0.15103923678151432
ACH-000487,-0.10355619682122416
ACH-000488,-0.07652466848688289
ACH-000490,-0.06344868620307488
ACH-000491,0.0705267322341535
ACH-000495,-0.28702238020741466
ACH-000496,-0.06737344140153842
ACH-000499,-0.22394542496217226
ACH-000500,-0.4059213755388149
ACH-000502,-0.02926241634313355
ACH-000503,-0.11381035984844742
ACH-000505,-0.09727722909052268
ACH-000507,0.017333729413526858
ACH-000510,-0.06888650681086472
ACH-000511,-0.24197296986820466
ACH-000512,-0.4425454673936851
ACH-000516,-0.21782989934965408
ACH-000517,-0.16710119518676814
ACH-000518,0.005766093004961114
ACH-000520,-0.18129874907389773
ACH-000521,-0.008720062334906955
ACH-000522,-0.20122826040394254
ACH-000524,-0.12088672768587365
ACH-000527,-0.10380937325519747
ACH-000528,-0.0877002621794391
ACH-000537,0.038757179033924095
ACH-000541,-0.03854839570646306
ACH-000542,-0.12270869921631182
ACH-000544,-0.03515506309817358
ACH-000545,-0.2474548113171417
ACH-000547,-0.17141506803006945
ACH-000548,-0.2455512523281804
ACH-000549,-0.0953672910037914
ACH-000550,-0.026500425781713955
ACH-000552,-0.11987184637727664
ACH-000556,0.02387620257628947
ACH-000557,-0.1709184155518438
ACH-000569,-0.17409813571891386
ACH-000570,-0.17462536796965372
ACH-000571,-0.09208174150623093
ACH-000573,-0.12095054747328085
ACH-000576,-0.12119043466202765
ACH-000579,-0.020613685644299717
ACH-000580,-0.15723151030153035
ACH-000584,-0.1497726016024266
ACH-000585,0.0001897772743726469
ACH-000588,-0.10654865944582197
ACH-000589,-0.05287606414854009
ACH-000591,-0.14228875085638562
ACH-000593,-0.03979608385252725
ACH-000600,-0.20753379418377468
ACH-000601,-0.06199418715317497
ACH-000605,-0.44680628935730105
ACH-000606,-0.04315740817803873
ACH-000608,-0.09048327197620233
ACH-000614,-0.16349656376679805
ACH-000616,-0.13733329747733786
ACH-000618,-0.26891782728206154
ACH-000619,-0.2661103203233484
ACH-000620,-0.12711056493988915
ACH-000621,-0.01054431671451926
ACH-000622,-0.3182516622544689
ACH-000623,-0.3061634690246816
ACH-000624,-0.3283594365218564
ACH-000627,-0.1826123677018864
ACH-000630,-0.36266908646416335
ACH-000631,-0.5454082767501823
ACH-000632,-0.15377164680219513
ACH-000633,-0.193904255371134
ACH-000637,-0.009578844682327014
ACH-000638,0.04002054971183234
ACH-000646,-0.2862368185403916
ACH-000647,-0.2412723185981439
ACH-000648,-0.04287739024392909
ACH-000649,-0.2149652138684537
ACH-000651,-0.14335906777075896
ACH-000652,-0.1103861447855694
ACH-000653,-0.07338708566173235
ACH-000657,-0.24020796415046844
ACH-000658,-0.15631276285073853
ACH-000661,0.11091168355548167
ACH-000662,-0.1146851396406384
ACH-000663,-0.22798350838342074
ACH-000665,-0.17723260261997795
ACH-000671,-0.051038162736313716
ACH-000672,-0.17312678970616716
ACH-000673,-0.05904895327121869
ACH-000676,0.08422972659800433
ACH-000677,-0.1514031335042961
ACH-000681,-0.2153855252164022
ACH-000683,-0.057030016624526024
ACH-000684,0.19983132727884792
ACH-000688,-0.056961802157684566
ACH-000693,-0.06913351335739486
ACH-000694,-0.2969248825038153
ACH-000695,-0.14543139973593686
ACH-000696,-0.22138816691997
ACH-000697,-0.4420381342657334
ACH-000699,-0.057597217624520775
ACH-000701,-0.09070255631183287
ACH-000706,-0.05028928029856074
ACH-000711,-0.2073466386257025
ACH-000713,-0.2267828177620799
ACH-000714,-0.3056830930663166
ACH-000718,-0.13190277254937746
ACH-000720,-0.27386189374300485
ACH-000721,-0.2595089445714794
ACH-000724,-0.0984219059752597
ACH-000725,-0.0951396818106034
ACH-000732,-0.27879078669594404
ACH-000734,-0.08822696055154708
ACH-000735,-0.2043841409401079
ACH-000736,-0.16206591302517218
ACH-000738,-0.32304053537109745
ACH-000746,-0.3256814305388496
ACH-000747,-0.12984722437786375
ACH-000748,-0.051900127739361535
ACH-000753,-0.14724997542432164
ACH-000756,-0.08084810512835894
ACH-000757,0.055310445792008466
ACH-000758,-0.16732731765148387
ACH-000760,-0.02561275406772064
ACH-000762,-0.059438249820779186
ACH-000763,0.09110123023111256
ACH-000764,-0.32415288670053344
ACH-000765,-0.060706288897749
ACH-000766,-0.24445086097609786
ACH-000767,-0.1426283286553398
ACH-000768,-0.11555060054791168
ACH-000769,-0.09516617185944426
ACH-000770,-0.1813280758438136
ACH-000771,-0.08034878949427057
ACH-000773,-0.3294839928835008
ACH-000776,-0.2690503847296858
ACH-000777,-0.16673549361106949
ACH-000778,-0.03474697326752218
ACH-000781,-0.03604312945603109
ACH-000782,-0.023317213073547418
ACH-000783,-0.2328184928022368
ACH-000784,-0.21239648382163184
ACH-000785,-0.009836114600532856
ACH-000787,-0.20164544727958195
ACH-000788,-0.110021568447395
ACH-000791,-0.18924552113825974
ACH-000792,-0.046690328810518884
ACH-000794,-0.1213256681649985
ACH-000796,-0.31410692774862786
ACH-000798,-0.4408287588684804
ACH-000799,-0.17847695235722014
ACH-000800,-0.12806770770781914
ACH-000802,-0.3221448898078997
ACH-000804,-0.3647905958810597
ACH-000805,0.03723547701145488
ACH-000809,-0.271377947972325
ACH-000810,0.0188788652716479
ACH-000811,0.0198959732746117
ACH-000817,-0.38090401954959546
ACH-000819,-0.2723520804791198
ACH-000820,-0.3441077166708591
ACH-000821,-0.2224156699287972
ACH-000822,-0.0705189628587842
ACH-000823,-0.10476485619938017
ACH-000824,-0.31898923806841545
ACH-000827,-0.2338900050033307
ACH-000829,-0.060707901184590685
ACH-000831,-0.270143238087364
ACH-000832,-0.17697008735089864
ACH-000833,-0.1416766526761436
ACH-000834,-0.06473291198870999
ACH-000835,-0.2245555598565956
ACH-000836,-0.5173623892385469
ACH-000837,-0.03186810974462774
ACH-000838,-0.16840240210587415
ACH-000839,-0.2795439431680504
ACH-000840,-0.18769422748133127
ACH-000841,-0.10105479039522057
ACH-000843,-0.2624380484731913
ACH-000846,-0.13838460449215748
ACH-000847,-0.240519528574453
ACH-000848,-0.0874866517153951
ACH-000849,-0.23752851280159046
ACH-000851,-0.2982188989174624
ACH-000855,-0.04731849978606131
ACH-000856,-0.039865011600197085
ACH-000858,-0.08558924041350133
ACH-000859,-0.5151031728736462
ACH-000861,-0.06460310964256208
ACH-000862,-0.31377338312051023
ACH-000865,-0.1579818653436883
ACH-000866,-0.07526210602690417
ACH-000867,-0.05006812738657275
ACH-000869,-0.09709017090153063
ACH-000872,0.021891556987376527
ACH-000873,-0.2803497663186048
ACH-000876,-0.19765660805203006
ACH-000878,-0.1397478606019753
ACH-000880,-0.06369758903714963
ACH-000881,-0.07661341946877026
ACH-000882,-0.04128897503369315
ACH-000884,-0.02777915945330239
ACH-000885,0.07348742960129244
ACH-000887,-0.20183883833526048
ACH-000889,-0.24627258737094865
ACH-000896,0.004733360791129517
ACH-000898,-0.3163112060627673
ACH-000900,-0.2303466235974519
ACH-000901,-0.07434632296076958
ACH-000905,-0.31239880171466744
ACH-000906,-0.11252448507410577
ACH-000907,-0.2391136923691469
ACH-000910,-0.02675214277965019
ACH-000911,-0.23673907895188456
ACH-000912,-0.2315290635250893
ACH-000913,-0.10484448790926036
ACH-000915,-0.1807379131318089
ACH-000916,-0.15687051105067026
ACH-000917,-0.1807451080574501
ACH-000920,-0.11324513828068923
ACH-000921,-0.16636921485060796
ACH-000924,-0.09801598488794927
ACH-000926,-0.1535782807237909
ACH-000928,-0.1703062093122181
ACH-000929,-0.4138356600489056
ACH-000932,-0.17193477524405434
ACH-000935,-0.20642565249780406
ACH-000936,-0.12166483201669788
ACH-000937,-0.2437753547495592
ACH-000938,-0.07115198366310876
ACH-000939,-0.09976964329835472
ACH-000941,-0.10214819776697576
ACH-000943,-0.05646275422756729
ACH-000946,-0.1883030782715789
ACH-000947,-0.28038769906299
ACH-000948,-0.12124457574424205
ACH-000950,-0.0844920046988706
ACH-000953,-0.5014602503245327
ACH-000954,-0.2547651877762185
ACH-000957,-0.1478825679173478
ACH-000958,0.012514806981517123
ACH-000960,-0.1124302144964784
ACH-000963,-0.4657919597208333
ACH-000968,-0.0494263740618693
ACH-000969,-0.019179867380448704
ACH-000972,-0.42590242523566857
ACH-000973,-0.20061216119622508
ACH-000974,0.03430989912988339
ACH-000978,0.1780188130888887
ACH-000984,-0.2325746183158079
ACH-000986,-0.0875795459532244
ACH-000988,-0.16208303101249413
ACH-000993,-0.12520057569140094
ACH-000994,-0.12390377477052415
ACH-000996,-0.17208136707687807
ACH-001001,-0.19407265723865785
ACH-001020,-0.09712656307417887
ACH-001028,-0.12260595116277385
ACH-001031,-0.1037026160944186
ACH-001038,-0.24896121234481866
ACH-001048,-0.11384227015323913
ACH-001050,-0.2071560211442461
ACH-001053,-0.01236137446298602
ACH-001054,-0.02350443185523022
ACH-001061,-0.2347990800799185
ACH-001067,-0.015188445437119913
ACH-001075,-0.26929689351086405
ACH-001096,-0.0242254868526542
ACH-001111,-0.13226221163184804
ACH-001119,-0.1271683441149573
ACH-001128,0.06489750057939787
ACH-001134,-0.1050106409621026
ACH-001151,-0.04754108472524308
ACH-001163,-0.13278258873756904
ACH-001164,0.025884278958350684
ACH-001183,0.02359734246431744
ACH-001192,-0.2933118288266257
ACH-001193,-0.041860112504865016
ACH-001196,-0.29470632296485283
ACH-001197,-0.2027638885968337
ACH-001205,-0.08711049154038754
ACH-001211,-0.057201722994860385
ACH-001212,-0.11673780393275902
ACH-001228,-0.18335664119227216
ACH-001232,-0.21675613403413088
ACH-001239,0.10207245865986332
ACH-001270,-0.4092240305497292
ACH-001274,-0.048645457261326235
ACH-001275,-0.13141915511899935
ACH-001277,0.041679754499014524
ACH-001278,-0.16680780871081813
ACH-001280,-0.1960171100223087
ACH-001283,-0.03368235674723101
ACH-001289,0.02660295676590115
ACH-001300,-0.19065101986767
ACH-001301,-0.055327496118539585
ACH-001302,-0.3145124141567615
ACH-001306,-0.19640006482794276
ACH-001318,-0.128920040323233
ACH-001322,0.04832571886053607
ACH-001328,-0.10990706986871587
ACH-001332,0.11569892803846896
ACH-001336,-0.2441506953005447
ACH-001346,-0.1680004417883922
ACH-001353,-0.16820051688479126
ACH-001354,-0.3976758236435758
ACH-001367,-0.0957309350071969
ACH-001368,-0.2496804348981637
ACH-001374,-0.08405270661939049
ACH-001377,-0.11908780312892354
ACH-001380,-0.26782319638046753
ACH-001391,-0.13434328682278548
ACH-001408,-0.09528520521168572
ACH-001430,-0.02216805371655297
ACH-001431,-0.1027306476840359
ACH-001450,-0.16065767086307586
ACH-001496,0.027033926397504036
ACH-001500,-0.18236097152728067
ACH-001523,-0.13124067871632156
ACH-001532,-0.1611856910412998
ACH-001550,-0.3521318053347577
ACH-001552,-0.10345126323870876
ACH-001554,-0.09517649577260168
ACH-001654,-0.06395992120580114
ACH-001735,-0.11961022649306853
ACH-001736,-0.1763321592799453
ACH-001737,-0.02558067695199083
ACH-001740,-0.22693028162134155
ACH-001745,-0.06017998904953205
ACH-001765,-0.2167301909940106
