,BRF1 (2972)
ACH-000318,-0.6035312252026547
ACH-000319,-0.7433445415558732
ACH-000320,-0.7782582025673506
ACH-000322,-0.7307771692311924
ACH-000323,-0.7804355441559259
ACH-000324,-0.6921510631607287
ACH-000329,-0.6679066393302454
ACH-000330,-0.6430178261832825
ACH-000331,-0.8740174510675995
ACH-000332,-0.6833620953761207
ACH-000334,-1.2571392527842309
ACH-000335,-0.6281358614031888
ACH-000336,-0.3924156202541998
ACH-000337,-0.9936212674523712
ACH-000338,-0.7228196292639121
ACH-000339,-0.6342097541499989
ACH-000341,-1.3382583637263774
ACH-000348,-0.8935502821157927
ACH-000350,-0.8496505226419567
ACH-000352,-0.5728570212529963
ACH-000356,-0.7774873759556218
ACH-000361,-0.7342135827007845
ACH-000362,-0.8545328361366659
ACH-000363,-0.9078997709414559
ACH-000364,-1.0192488529706365
ACH-000365,-1.0682618664227748
ACH-000366,-0.9138227471942226
ACH-000368,-0.9604386690768969
ACH-000374,-0.25343516487023443
ACH-000375,-0.6460194446514269
ACH-000376,-0.662406501673402
ACH-000381,-0.8246348758260376
ACH-000383,-0.6184839842157241
ACH-000387,-0.7095521976071507
ACH-000389,-0.8707537879454804
ACH-000390,-0.6096083699363707
ACH-000393,-0.903860587293098
ACH-000395,-0.7349744479879055
ACH-000396,-0.7808723890035885
ACH-000397,-0.8584544263013926
ACH-000401,-1.1165238252738852
ACH-000402,-1.3128041218630777
ACH-000403,-0.8783906361202543
ACH-000404,-1.2081652745906533
ACH-000406,-0.7395520963543125
ACH-000407,-0.6368350747759026
ACH-000408,-0.7654529899456715
ACH-000410,-0.7076398920900598
ACH-000411,-0.9956868166421128
ACH-000414,-0.854506425210446
ACH-000415,-0.7680541661117394
ACH-000416,-0.8035422129701317
ACH-000420,-0.8857170449524961
ACH-000421,-0.8647145388649025
ACH-000424,-0.7638615123057988
ACH-000425,-0.7242334749605064
ACH-000426,-1.1589530375287949
ACH-000427,-1.2004734425001418
ACH-000433,-0.953507664612098
ACH-000435,-0.8846433162134899
ACH-000436,-0.8241303540895621
ACH-000444,-0.8180173252211254
ACH-000445,-0.5725281999580295
ACH-000448,-0.5577366030112264
ACH-000450,-0.8282575774859098
ACH-000452,-0.8284642141474577
ACH-000454,-0.905423320517216
ACH-000458,-0.8184802650570812
ACH-000459,-1.2896193152516424
ACH-000460,-0.7802460709005483
ACH-000461,-0.6282811738204052
ACH-000463,-0.7424587764936873
ACH-000464,-0.7004485064325182
ACH-000466,-0.9489783991367868
ACH-000467,-1.0481381475441314
ACH-000468,-0.5725851034753964
ACH-000469,-0.7531885684951259
ACH-000470,-0.7043868795871105
ACH-000471,-0.8579237472325749
ACH-000472,-0.7355689046296511
ACH-000473,-1.0396824970199998
ACH-000475,-0.8007639053237615
ACH-000476,-0.9849315655618828
ACH-000477,-0.9157253923797236
ACH-000479,-1.2178113450326546
ACH-000480,-0.756084150850953
ACH-000481,-0.8619781229648954
ACH-000483,-0.90145850489067
ACH-000484,-0.7984064922072108
ACH-000485,-0.9808959717191796
ACH-000486,-0.8015925549595349
ACH-000487,-0.9570395347316558
ACH-000488,-0.8204687352832829
ACH-000490,-0.6287474628802437
ACH-000491,-0.5537168366961235
ACH-000495,-1.0360361880426676
ACH-000496,-0.6962688192464099
ACH-000499,-0.9267856130681664
ACH-000500,-0.9455195357600544
ACH-000502,-0.8014636569953045
ACH-000503,-0.3786198988913045
ACH-000505,-0.7745023908695106
ACH-000507,-0.7236781368099536
ACH-000510,-0.6525458362265066
ACH-000511,-0.7329267448259532
ACH-000512,-1.136265894522959
ACH-000516,-0.7073880898377801
ACH-000517,-0.7552673176489878
ACH-000518,-0.9599912578441968
ACH-000520,-0.8264528461916076
ACH-000521,-0.8450663631051241
ACH-000522,-0.6552878188786831
ACH-000524,-0.7004504643080267
ACH-000527,-0.7810291872538733
ACH-000528,-1.0206243979139362
ACH-000537,-0.8478436872341223
ACH-000541,-1.0986186172046999
ACH-000542,-0.6770490166185495
ACH-000544,-0.7590294310405972
ACH-000545,-1.016822442798853
ACH-000547,-0.8749868669206881
ACH-000548,-0.7088092567375982
ACH-000549,-0.7577381747721785
ACH-000550,-0.8189761119523867
ACH-000552,-0.9687884709451224
ACH-000556,-0.7645904507983142
ACH-000557,-0.8832943794863699
ACH-000569,-0.7813395153656488
ACH-000570,-0.9251022113476496
ACH-000571,-0.8037033143798566
ACH-000573,-0.879131869315811
ACH-000576,-0.9070980374017608
ACH-000579,-0.7929161225533089
ACH-000580,-0.7068991863454874
ACH-000584,-0.7028781242096284
ACH-000585,-0.8635004873146428
ACH-000588,-0.6930273943008043
ACH-000589,-0.6507545727385806
ACH-000591,-0.7805671803138434
ACH-000593,-0.7912974553415333
ACH-000600,-0.6864457558894672
ACH-000601,-0.7494264229440452
ACH-000605,-0.6034441703663294
ACH-000606,-0.7610591338632943
ACH-000608,-1.0405761445167223
ACH-000614,-0.6219865316686616
ACH-000616,-0.616731976111788
ACH-000618,-0.8776991292254182
ACH-000619,-0.7662167122967769
ACH-000620,-0.6540260792363339
ACH-000621,-0.6054638758727788
ACH-000622,-1.0428113726435395
ACH-000623,-0.8183425928325601
ACH-000624,-0.7379592603131282
ACH-000627,-0.5272680163853909
ACH-000630,-0.6525479151388387
ACH-000631,-0.7709853502375441
ACH-000632,-0.6559432518402323
ACH-000633,-0.7629643427773406
ACH-000637,-0.7983006016641156
ACH-000638,-0.6534370387968916
ACH-000646,-0.8283123581116191
ACH-000647,-0.8214371759712206
ACH-000648,-1.06541662507327
ACH-000649,-0.8484810757644244
ACH-000651,-0.8621343536341449
ACH-000652,-0.8300546833008358
ACH-000653,-1.0149262686453266
ACH-000657,-0.8322713317576611
ACH-000658,-1.0159436564899371
ACH-000661,-0.7388939933001335
ACH-000662,-0.6720765966435871
ACH-000663,-0.541865831117087
ACH-000665,-0.7933108556586178
ACH-000671,-0.7821842116918307
ACH-000672,-0.7893206871708403
ACH-000673,-0.5421331393318006
ACH-000676,-0.7292081888962435
ACH-000677,-0.7115493544464121
ACH-000681,-0.8896562304807379
ACH-000683,-0.5089029610028325
ACH-000684,-1.056035201488595
ACH-000688,-0.8794696618793667
ACH-000693,-0.7387973482491654
ACH-000694,-0.736202260061729
ACH-000695,-0.6974346554261741
ACH-000696,-0.9306072603647196
ACH-000697,-0.5953804315974719
ACH-000699,-0.6889964757707706
ACH-000701,-0.7779077311262224
ACH-000706,-0.7905400259872891
ACH-000711,-1.0455859746897094
ACH-000713,-0.6658888053904469
ACH-000714,-0.7889085292114026
ACH-000718,-0.80761402363908
ACH-000720,-0.8386421001583728
ACH-000721,-0.6800856852665926
ACH-000724,-0.8128260436857081
ACH-000725,-0.726785224430455
ACH-000732,-0.9025128390255998
ACH-000734,-0.7495875890598698
ACH-000735,-0.5978007357150342
ACH-000736,-1.0349658741607142
ACH-000738,-1.0119032267464123
ACH-000746,-0.9041827169229468
ACH-000747,-0.8323026638878861
ACH-000748,-0.8066359904058671
ACH-000753,-0.7408535855663719
ACH-000756,-0.9006635213099176
ACH-000757,-0.6806630660837192
ACH-000758,-0.857666640142483
ACH-000760,-1.0345928326526126
ACH-000762,-0.8693174518208913
ACH-000763,-1.0754192791684336
ACH-000764,-0.3869980464758021
ACH-000765,-0.8311414674073146
ACH-000766,-0.8589679296637096
ACH-000767,-0.7850134884715505
ACH-000768,-0.7083620394693418
ACH-000769,-0.9535511798395708
ACH-000770,-0.9026719523017048
ACH-000771,-0.8546475123304318
ACH-000773,-0.6438601114530789
ACH-000776,-0.6799763847898815
ACH-000777,-0.6904525498808477
ACH-000778,-0.7676599043272557
ACH-000781,-0.8270707651737305
ACH-000782,-0.8955241145501792
ACH-000783,-0.8279171335432431
ACH-000784,-0.8250973572222464
ACH-000785,-0.7608725258224042
ACH-000787,-0.8566116569722781
ACH-000788,-0.9267131305278128
ACH-000791,-0.9408666700873032
ACH-000792,-0.6813992432316797
ACH-000794,-0.6823186513350592
ACH-000796,-0.7441756948181378
ACH-000798,-0.5672594871868072
ACH-000799,-1.1032031984205195
ACH-000800,-0.7584685769934686
ACH-000802,-0.789845865172586
ACH-000804,-0.8042815394627044
ACH-000805,-0.7799504330247565
ACH-000809,-0.6768746810017413
ACH-000810,-0.8188786091290997
ACH-000811,-0.7588732308790203
ACH-000817,-0.9768869137303032
ACH-000819,-0.6840367158036725
ACH-000820,-0.895446334460224
ACH-000821,-0.7363273687774067
ACH-000822,-0.7298692104036834
ACH-000823,-0.7669016065226401
ACH-000824,-0.6108718504078006
ACH-000827,-0.8059245926970658
ACH-000829,-0.6426110404145575
ACH-000831,-0.8115842730307069
ACH-000832,-0.8281308845330447
ACH-000833,-0.6152403307196386
ACH-000834,-0.8488604926947361
ACH-000835,-0.758640197732234
ACH-000836,-0.5045274554381969
ACH-000837,-0.8712479640822657
ACH-000838,-0.8413314514178939
ACH-000839,-0.9621656203625024
ACH-000840,-0.9019863044553345
ACH-000841,-0.6245605950649384
ACH-000843,-0.8167470661378388
ACH-000846,-0.9263588459780182
ACH-000847,-0.6647811177704861
ACH-000848,-0.8042874795746591
ACH-000849,-0.7813399511329161
ACH-000851,-0.8366095838487262
ACH-000855,-0.7460174241768266
ACH-000856,-1.107400460717147
ACH-000858,-0.7645666679396593
ACH-000859,-0.5972603521478037
ACH-000861,-0.7339633075102935
ACH-000862,-0.821290811968606
ACH-000865,-0.8058609800731054
ACH-000866,-0.9987078692211769
ACH-000867,-0.6739781926081645
ACH-000869,-0.6187876221701961
ACH-000872,-0.7741329734779925
ACH-000873,-0.8890747220888586
ACH-000876,-0.6247745107809947
ACH-000878,-0.8341886045192476
ACH-000880,-0.7946032935306787
ACH-000881,-0.8495840357877621
ACH-000882,-0.7039336170937371
ACH-000884,-0.9343201393848796
ACH-000885,-0.8297875260560262
ACH-000887,-0.7876301881035228
ACH-000889,-0.7156717401279332
ACH-000896,-0.8165283618683188
ACH-000898,-0.6257889871921919
ACH-000900,-0.9628293948269484
ACH-000901,-0.7604653990238048
ACH-000905,-0.7434875925339961
ACH-000906,-0.7595080054768024
ACH-000907,-0.9882709891655848
ACH-000910,-0.6234239348901622
ACH-000911,-0.8845132578045641
ACH-000912,-0.8869625248261517
ACH-000913,-0.7786557835136078
ACH-000915,-0.7043733821651673
ACH-000916,-0.8440256957880813
ACH-000917,-0.9707418295761544
ACH-000920,-0.5875560391132567
ACH-000921,-0.8502763175716708
ACH-000924,-0.7831051399355312
ACH-000926,-0.90442937289936
ACH-000928,-1.069979566008486
ACH-000929,-0.8057365304943295
ACH-000932,-0.8079720579512362
ACH-000935,-0.8479390864866909
ACH-000936,-0.5596514213175307
ACH-000937,-0.7510780082242692
ACH-000938,-0.8048862224776901
ACH-000939,-0.5995858735869498
ACH-000941,-0.9457013098017836
ACH-000943,-0.7780296569269968
ACH-000946,-0.8120285843767255
ACH-000947,-0.7826016209386498
ACH-000948,-1.0381291674183222
ACH-000950,-0.5534446605741856
ACH-000953,-0.8910552622213241
ACH-000954,-0.5080301649197142
ACH-000957,-0.8123932025376016
ACH-000958,-0.6247076868738032
ACH-000960,-0.7927972394352009
ACH-000963,-0.5880576551668342
ACH-000968,-0.8835001178868598
ACH-000969,-0.7375092860086121
ACH-000972,-0.7766697145553966
ACH-000973,-0.8715761833546369
ACH-000974,-0.8475063889853366
ACH-000978,-0.4221104434761423
ACH-000984,-1.0654357304715192
ACH-000986,-0.8375972678004222
ACH-000988,-1.0685365455293585
ACH-000993,-0.9364021370995635
ACH-000994,-0.7701359604130967
ACH-000996,-0.8805396746611853
ACH-001001,-0.7220787137454416
ACH-001020,-0.4374389434257052
ACH-001028,-0.6655363849857358
ACH-001031,-0.8429736164428551
ACH-001038,-0.5408242605598123
ACH-001048,-0.9267168308108056
ACH-001050,-0.7359659436778606
ACH-001053,-0.8953040170463887
ACH-001054,-0.809495892555065
ACH-001061,-1.0864642095044563
ACH-001067,-0.9066640474764764
ACH-001075,-0.9537889011373236
ACH-001096,-0.7442279451847709
ACH-001111,-0.862581988469467
ACH-001119,-0.9223767744221744
ACH-001128,0.10902411544764318
ACH-001134,-0.4814261024385765
ACH-001151,-0.6390719101301741
ACH-001163,-0.5912700053008549
ACH-001164,-1.1593708346273417
ACH-001183,-0.7535104503451868
ACH-001192,-0.8736150222755793
ACH-001193,-0.6741764594055853
ACH-001196,-1.0461056968196656
ACH-001197,-0.7897467407647835
ACH-001205,-0.711188125104318
ACH-001211,-0.555442371777197
ACH-001212,-0.7438190633376598
ACH-001228,-0.8851697388903248
ACH-001232,-0.8059259580391884
ACH-001239,-0.5452144140113305
ACH-001270,-0.8454597791897047
ACH-001274,-0.8618069319293569
ACH-001275,-0.8467185674791922
ACH-001277,-0.9079080163202816
ACH-001278,-0.651316899246082
ACH-001280,-1.0051135182483133
ACH-001283,-0.8644633681592742
ACH-001289,-0.9161409010264998
ACH-001300,-0.8861518118487386
ACH-001301,-1.065727043968302
ACH-001302,-0.6097793194416521
ACH-001306,-0.7178065970109058
ACH-001318,-0.7516523713991065
ACH-001322,-1.2255784229449025
ACH-001328,-0.6819348677229595
ACH-001332,-0.7787129109312239
ACH-001336,-0.5875567492078575
ACH-001346,-0.8968677169655533
ACH-001353,-0.7818276382614113
ACH-001354,-0.9115406016470916
ACH-001367,-0.9876611922967964
ACH-001368,-0.917685275312214
ACH-001374,-0.6026290524871679
ACH-001377,-0.8381155173288688
ACH-001380,-0.8693376421525767
ACH-001391,-0.7632789717210167
ACH-001408,-0.8590351946115602
ACH-001430,-0.579120421870389
ACH-001431,-0.7890676895225877
ACH-001450,-0.9647639617090972
ACH-001496,-0.6084264498072139
ACH-001500,-0.6314248178576175
ACH-001523,-0.932151752875598
ACH-001532,-0.8205563131593181
ACH-001550,-0.5465665219024711
ACH-001552,-0.7949510486298681
ACH-001554,-0.8522133684216642
ACH-001654,-0.724737037930015
ACH-001735,-0.9209795724269992
ACH-001736,-0.6989586756806914
ACH-001737,-0.8525632889667301
ACH-001740,-0.738415938705365
ACH-001745,-0.7458670145629449
ACH-001765,-0.6245867398151419
