,CILP2 (148113)
ACH-000234,-0.05828857964063641
ACH-000235,-0.23911838429375454
ACH-000237,-0.16599896219280658
ACH-000238,-0.11774332494959958
ACH-000242,-0.3167876273109421
ACH-000243,-0.17557550216180487
ACH-000244,-0.04942093691074107
ACH-000246,-0.17174347649931052
ACH-000248,-0.3318010701375429
ACH-000250,-0.25835249165911645
ACH-000251,0.034820975263934295
ACH-000252,-0.047572321291455284
ACH-000253,-0.3802550459966679
ACH-000255,-0.1245884670848074
ACH-000256,-0.0668296816308067
ACH-000257,-0.2791565899690036
ACH-000258,-0.17661766325511674
ACH-000259,-0.027817551247936403
ACH-000260,-0.3055777622831934
ACH-000261,-0.21058555011225147
ACH-000262,-0.44886055424341775
ACH-000263,0.030571750778491537
ACH-000264,-0.21845936010615866
ACH-000265,-0.15531303506010782
ACH-000266,-0.1947055285167155
ACH-000272,-0.21212829269636752
ACH-000274,-0.11519802270813105
ACH-000277,-0.05823100556370309
ACH-000278,-0.22365286954445074
ACH-000279,-0.004791504308957265
ACH-000280,-0.19220093864091345
ACH-000281,-0.0965112848125648
ACH-000288,-0.1996847933821929
ACH-000291,-0.04944169218374979
ACH-000293,-0.18155570333742
ACH-000294,-0.16111579154776312
ACH-000295,-0.21482376592630686
ACH-000296,-0.053308402317815966
ACH-000302,-0.30300079222011284
ACH-000304,-0.04020026839244729
ACH-000307,-0.20324740358930088
ACH-000308,-0.06352559131367347
ACH-000310,-0.2568043122935565
ACH-000311,-0.14231828208335853
ACH-000312,-0.17628659232407634
ACH-000315,-0.3224501409947457
ACH-000316,-0.06466001565671059
ACH-000317,-0.10103190252940486
ACH-000318,-0.3667010525562936
ACH-000319,-0.20469495036355326
ACH-000320,-0.0977005133432602
ACH-000322,-0.08192760346910445
ACH-000323,-0.09114997133335648
ACH-000324,-0.04815658300274157
ACH-000329,-0.2425728425353671
ACH-000330,-0.13472420664130585
ACH-000331,-0.1888250358709024
ACH-000332,-0.1780196367878822
ACH-000334,-0.3611254316747038
ACH-000335,-0.31332635259782365
ACH-000336,0.05238444305866652
ACH-000337,-0.2153328422826744
ACH-000338,-0.11168924271811016
ACH-000339,-0.1918856594340033
ACH-000341,-0.38476327728085424
ACH-000348,-0.20925308141945465
ACH-000350,-0.035918762813841945
ACH-000352,-0.2000434171601068
ACH-000356,-0.1303060840999908
ACH-000361,-0.014102684300208678
ACH-000362,-0.07858766469203532
ACH-000363,-0.2025569856583596
ACH-000364,-0.0083014120406922
ACH-000365,-0.09455144319100517
ACH-000366,-0.27236101976169264
ACH-000368,0.03575357422623632
ACH-000374,-0.186778315298842
ACH-000375,-0.02962416258769368
ACH-000376,-0.014303800375221453
ACH-000381,-0.16820459181818356
ACH-000383,-0.18601094151534986
ACH-000387,-0.1869725347035489
ACH-000389,-0.02481784529266122
ACH-000390,-0.17117044563657374
ACH-000393,-0.12590654970384393
ACH-000395,-0.15841779375196527
ACH-000396,-0.014207699548193304
ACH-000397,-0.16350294227352774
ACH-000401,-0.07556843465226784
ACH-000402,-0.2582658349367776
ACH-000403,-0.12471471867219885
ACH-000404,-0.07601211452919325
ACH-000406,-0.187007843327834
ACH-000407,-0.23237936173614765
ACH-000408,-0.05791529207659859
ACH-000410,-0.2634226939794807
ACH-000411,-0.2739846099611679
ACH-000414,-0.12884279456633307
ACH-000415,-0.10024428181551018
ACH-000416,-0.10960084149982498
ACH-000420,-0.3175343623639542
ACH-000421,-0.2096683306550084
ACH-000424,-0.3779814871891189
ACH-000425,-0.06777173819277123
ACH-000426,0.018249262628164228
ACH-000427,-0.013909138609539802
ACH-000433,-0.3344276782632897
ACH-000435,-0.22024643665549246
ACH-000436,-0.3709934804234323
ACH-000444,-0.0195080057294223
ACH-000445,-0.2541180543520553
ACH-000448,-0.2435504774236217
ACH-000450,-0.14794078196482807
ACH-000452,-0.2255606146595454
ACH-000454,-0.3316010006610503
ACH-000458,-0.4465627985440817
ACH-000459,-0.20701472526178635
ACH-000460,-0.1155579254141496
ACH-000461,-0.3130457701363623
ACH-000463,-0.14924244022280272
ACH-000464,-0.18318553485234335
ACH-000466,-0.10013861693224664
ACH-000467,-0.08575177126503596
ACH-000468,-0.2396620097487389
ACH-000469,-0.17927829440709842
ACH-000470,-0.07840278593102533
ACH-000471,-0.20918037145752116
ACH-000472,-0.07157139151075734
ACH-000473,-0.2867041487370802
ACH-000475,-0.15468067561225002
ACH-000476,-0.15830753359016206
ACH-000477,-0.30311819577377697
ACH-000479,-0.25860084104154024
ACH-000480,-0.33231163934486824
ACH-000481,-0.13205146529763165
ACH-000483,-0.12637881295175732
ACH-000484,-0.10423380646421854
ACH-000485,-0.3771997638369334
ACH-000486,-0.14058479879877053
ACH-000487,-0.1880824066193159
ACH-000488,-0.12363302956232435
ACH-000490,-0.13636605087422998
ACH-000491,-0.13676683721141744
ACH-000495,0.046493095796314006
ACH-000496,-0.15010262396622667
ACH-000499,-0.5258701325575998
ACH-000500,0.1550316046700677
ACH-000502,-0.2615255127037334
ACH-000503,0.22279960939748414
ACH-000505,-0.2946851111211077
ACH-000507,-0.12034679459911572
ACH-000510,-0.21108205568352745
ACH-000511,-0.18288935835010647
ACH-000512,-0.05298293793133471
ACH-000516,-0.2569596613324803
ACH-000517,-0.14014205351422945
ACH-000518,-0.2761722394819488
ACH-000520,-0.15548394067069654
ACH-000521,0.024962344761464174
ACH-000522,-0.35508492882438186
ACH-000524,-0.14620071919057787
ACH-000527,-0.12967896987009114
ACH-000528,-0.10460868250753387
ACH-000537,-0.2887153074912716
ACH-000541,0.033400447022624964
ACH-000542,-0.08356580164478551
ACH-000544,-0.04749875171837795
ACH-000545,-0.29206465586427144
ACH-000547,-0.059791493985705726
ACH-000548,-0.08500306317537529
ACH-000549,-0.24744182704356746
ACH-000550,-0.06813303816400305
ACH-000552,-0.28560174934905697
ACH-000556,-0.1490761413435939
ACH-000557,0.05998721117558575
ACH-000569,-0.361595921812305
ACH-000570,-0.16237937682981832
ACH-000571,-0.15608309714119398
ACH-000573,-0.07359262759671932
ACH-000576,0.057552350440490285
ACH-000579,0.0713073749470083
ACH-000580,-0.08885251372515307
ACH-000584,-0.2589900321224956
ACH-000585,-0.19575436586320447
ACH-000588,-0.3008833338265892
ACH-000589,-0.3400907165331923
ACH-000591,-0.2579661474961227
ACH-000593,-0.2771040624867837
ACH-000600,-0.06493575181800032
ACH-000601,-0.19523223806167725
ACH-000605,-0.08799780038732109
ACH-000606,-0.19240257322120824
ACH-000608,-0.2244319381955707
ACH-000614,-0.1801416113589225
ACH-000616,-0.13394561072794847
ACH-000618,0.0020001951840919736
ACH-000619,-0.0037050518073316685
ACH-000620,-0.10108870677762374
ACH-000621,-0.2533803983474268
ACH-000622,-0.18352538822068865
ACH-000623,-0.027634432355181843
ACH-000624,-0.16196125935073585
ACH-000627,-0.09539303290561728
ACH-000630,-0.1606733870280436
ACH-000631,-0.050440278122706406
ACH-000632,-0.2372149465490426
ACH-000633,-0.15598245796981552
ACH-000637,-0.1240431285001054
ACH-000638,0.004949603937639612
ACH-000646,0.0587512142803978
ACH-000647,-0.14114844104465749
ACH-000648,-0.2342629844042688
ACH-000649,-0.08805099612083417
ACH-000651,-0.08760634018082679
ACH-000652,-0.09096403764424824
ACH-000653,-0.16421817125994662
ACH-000657,-0.21944141465204675
ACH-000658,-0.06386473433695078
ACH-000661,-0.035053096974949745
ACH-000662,-0.21097754868100413
ACH-000663,-0.3681553039822378
ACH-000665,-0.2615492954464167
ACH-000671,-0.14205842418939488
ACH-000672,-0.28464396293597244
ACH-000673,-0.11686507869539572
ACH-000676,-0.16308991714512064
ACH-000677,-0.15380937141110865
ACH-000681,-0.14159248200656166
ACH-000683,-0.24679981770149176
ACH-000684,-0.03963959348697667
ACH-000688,-0.22404304191276853
ACH-000693,-0.2028612022279843
ACH-000694,-0.1455262159004741
ACH-000695,-0.11555931456795593
ACH-000696,-0.22764864439811194
ACH-000697,-0.2463864445230584
ACH-000699,-0.11581957899223845
ACH-000701,-0.2063274016008376
ACH-000706,-0.11461572568464196
ACH-000711,-0.16374939675678749
ACH-000713,-0.20102242594300035
ACH-000714,-0.13022363406776288
ACH-000718,-0.053401823220143585
ACH-000720,-0.14156072559800112
ACH-000721,-0.2259295577235186
ACH-000724,-0.13725716059664178
ACH-000725,-0.20129848842825449
ACH-000732,-0.26308037248217986
ACH-000734,-0.33679002626728816
ACH-000735,-0.08515893502139439
ACH-000736,-0.2599281183302264
ACH-000738,-0.11734835241773403
ACH-000746,-0.17835441763613424
ACH-000747,-0.21300566671990465
ACH-000748,-0.14758094867121796
ACH-000753,-0.1983780517407228
ACH-000756,-0.23900546340437603
ACH-000757,-0.38468136170435546
ACH-000758,-0.20918604743229946
ACH-000760,-0.2594079102437976
ACH-000762,-0.1369333978081114
ACH-000763,-0.11328090379955814
ACH-000764,-0.3202653895696241
ACH-000765,-0.18572183187602687
ACH-000766,-0.1465097892309733
ACH-000767,-0.1357441967290108
ACH-000768,0.05065688682928536
ACH-000769,-0.16763933527734884
ACH-000770,-0.1044290287498862
ACH-000771,-0.13013870497080124
ACH-000773,-0.033774389780851365
ACH-000776,-0.1737268480701438
ACH-000777,-0.09511722028842967
ACH-000778,-0.28264799934588763
ACH-000781,-0.17888674926868894
ACH-000782,0.10197935186727533
ACH-000783,-0.0706459214419603
ACH-000784,-0.1985025399053418
ACH-000785,-0.12203090522380206
ACH-000787,-0.08311305356483299
ACH-000788,-0.10992368156628872
ACH-000791,-0.1462447737780105
ACH-000792,-0.16351383227844168
ACH-000794,-0.11655535226741374
ACH-000796,-0.08954940104122261
ACH-000798,-0.2655518848535454
ACH-000799,-0.06769035972970122
ACH-000800,-0.1644415268036683
ACH-000802,-0.06766265395181066
ACH-000804,-0.017887978745578022
ACH-000805,-0.13133206393060054
ACH-000809,-0.13531259894534114
ACH-000810,-0.0726312117808349
ACH-000811,-0.06059210757421079
ACH-000817,-0.25077340640571805
ACH-000819,-0.21261084427818847
ACH-000820,0.12839932396046175
ACH-000821,-0.12572708483774228
ACH-000822,-0.11263812586866273
ACH-000823,-0.1606793228060492
ACH-000824,-0.1088804439335657
ACH-000827,-0.1945639233872584
ACH-000829,-0.19609707153208827
ACH-000831,-0.1771324313884999
ACH-000832,-0.17217975974705868
ACH-000833,-0.3608069171697504
ACH-000834,-0.06644638980771607
ACH-000835,-0.2221480135208188
ACH-000836,-0.17543276073498568
ACH-000837,-0.2023572688219758
ACH-000838,-0.36470936531467457
ACH-000839,-0.172545761365741
ACH-000840,-0.3364438325256425
ACH-000841,-0.2971677541575268
ACH-000843,-0.1295424127472405
ACH-000846,-0.07883839701105286
ACH-000847,-0.008877181269721491
ACH-000848,-0.2186543119432965
ACH-000849,-0.0957058183212622
ACH-000851,-0.09333080844970187
ACH-000855,-0.10266430633568296
ACH-000856,-0.2324136309396281
ACH-000858,-0.19342552415510886
ACH-000859,-0.2438486826045113
ACH-000861,-0.2549005854995274
ACH-000862,0.013832227458142042
ACH-000865,-0.2073397655471338
ACH-000866,-0.2173206661419013
ACH-000867,-0.1378053556546206
ACH-000869,-0.0640701829037285
ACH-000872,-0.2744287572067009
ACH-000873,-0.2117830318478087
ACH-000876,-0.31530861984768144
ACH-000878,0.04985237407941882
ACH-000880,-0.3854600456131831
ACH-000881,-0.06904954975403581
ACH-000882,-0.3033784902222827
ACH-000884,-0.037881834441192815
ACH-000885,-0.1805124225750598
ACH-000887,-0.2529828448489871
ACH-000889,-0.05449274310880403
ACH-000896,-0.20270357907932668
ACH-000898,-0.4460758580519175
ACH-000900,-0.3306685692028989
ACH-000901,-0.10584892126842596
ACH-000905,-0.051116983001782405
ACH-000906,-0.1265089540261036
ACH-000907,-0.042140072124479434
ACH-000910,-0.0018318308067098602
ACH-000911,-0.1810392171810176
ACH-000912,-0.2203394831110408
ACH-000913,-0.1983703372096464
ACH-000915,-0.3850564890590188
ACH-000916,-0.08774392677245975
ACH-000917,-0.2639424213660155
ACH-000920,0.07841970398663912
ACH-000921,-0.2547541844130575
ACH-000924,-0.14679841318413847
ACH-000926,-0.1593217445807173
ACH-000928,-0.1573138102193108
ACH-000929,-0.12459900783930118
ACH-000932,-0.21864221491466695
ACH-000935,-0.10147673946612028
ACH-000936,-0.3095544189963083
ACH-000937,-0.18353111718749585
ACH-000938,-0.058539250565972124
ACH-000939,-0.2762608639708464
ACH-000941,-0.4554439776411525
ACH-000943,-0.1536694137752462
ACH-000946,-0.1882455516778133
ACH-000947,-0.0424798633618427
ACH-000948,-0.1527000323135254
ACH-000950,-0.09403862469989756
ACH-000953,-0.24614475250430526
ACH-000954,-0.34128666980857314
ACH-000957,-0.2836840315379043
ACH-000958,-0.6169243479853423
ACH-000960,-0.219990126946017
ACH-000963,-0.6212726123503854
ACH-000968,-0.20196538380448414
ACH-000969,-0.2755839498591292
ACH-000972,-0.1383939804882611
ACH-000973,-0.08927651069130685
ACH-000974,-0.19205949790642984
ACH-000978,-0.1730538563470657
ACH-000984,-0.3485647322824902
ACH-000986,-0.2438835492799243
ACH-000988,-0.23397872412199586
ACH-000993,-0.10998435451321226
ACH-000994,-0.2559149860007055
ACH-000996,-0.1644389995574066
ACH-001001,-0.12764989031919302
ACH-001020,-0.2488790086791849
ACH-001028,-0.17888449066973802
ACH-001031,-0.2030655040673464
ACH-001038,-0.1563970880770396
ACH-001048,-0.1604178167848979
ACH-001050,-0.30947535865352754
ACH-001053,-0.18137750313855025
ACH-001054,-0.10698576911979768
ACH-001061,-0.30624626315590275
ACH-001067,-0.26865163937403164
ACH-001075,-0.1842223194142121
ACH-001096,-0.08859776572245033
ACH-001111,-0.2337541546329652
ACH-001119,-0.3695210827795592
ACH-001128,-0.20636303932924974
ACH-001134,-0.2492371021188849
ACH-001151,-0.09794664965451624
ACH-001163,0.0022980509097719373
ACH-001164,-0.2831409539471525
ACH-001183,-0.1212239806352198
ACH-001192,-0.14022220957176768
ACH-001193,-0.28468499818692994
ACH-001196,-0.003213721349874589
ACH-001197,-0.3516873479561742
ACH-001205,0.08381110836124747
ACH-001211,-0.09677491691722097
ACH-001212,-0.39214966001701534
ACH-001228,-0.004812749324011072
ACH-001232,-0.14791257763790744
ACH-001239,-0.1431223010471152
ACH-001270,-0.32716122825843785
ACH-001274,-0.03691912094002082
ACH-001275,-0.09646380095035574
ACH-001277,-0.2782680188766723
ACH-001278,-0.28156933423430464
ACH-001280,-0.10790134948709468
ACH-001283,-0.057412798873056885
ACH-001289,-1.8412288253498286e-05
ACH-001300,-0.12495045323137707
ACH-001301,0.04628790379666835
ACH-001302,-0.3284279337481915
ACH-001306,-0.40262552894143466
ACH-001318,-0.12453844242580138
ACH-001322,-0.12600465929747293
ACH-001328,-0.2253744990098028
ACH-001332,0.004552326394315832
ACH-001336,-0.15537386838051825
ACH-001346,-0.15959511505177307
ACH-001353,-0.13109368032965074
ACH-001354,-0.14417714956137104
ACH-001367,-0.17929095359215627
ACH-001368,-0.20667160436679133
ACH-001374,-0.5350794323902892
ACH-001377,-0.1383135865447792
ACH-001380,-0.20530273400109614
ACH-001391,-0.2520127118012014
ACH-001408,-0.042362776350075765
ACH-001430,-0.07889108187420071
ACH-001431,-0.16097647170887425
ACH-001450,-0.11776884986716993
ACH-001496,-0.18959714775969064
ACH-001500,-0.2730797420451603
ACH-001523,-0.23148866779105634
ACH-001532,-0.06155631074309536
ACH-001550,-0.2705063661837242
ACH-001552,-0.06474669767920058
ACH-001554,-0.0834211226840323
ACH-001654,-0.13476260411748794
ACH-001735,-0.1605383633541589
ACH-001736,-0.2143694293556697
ACH-001737,-0.28413757055606265
ACH-001740,-0.20334596743768926
ACH-001745,-0.2739323378949783
ACH-001765,-0.17466843319313832
