,ASL (435)
ACH-000362,-0.20567467104481302
ACH-000363,-0.3039583519844964
ACH-000364,-0.3851255077688085
ACH-000365,-0.4099390202347862
ACH-000366,-0.15530211546570385
ACH-000368,-0.07812038725399698
ACH-000374,-0.1248398408648465
ACH-000375,-0.12182778922890937
ACH-000376,-0.2651206558464953
ACH-000381,-0.12098527053872925
ACH-000383,-0.29768172565132034
ACH-000387,-0.2340909758877316
ACH-000389,-0.2912120444821841
ACH-000390,-0.30714570831808097
ACH-000393,-0.11548698263541902
ACH-000395,-0.2668090430645346
ACH-000396,-0.2369164429064977
ACH-000397,-0.20102247286030367
ACH-000401,-0.17105770693913785
ACH-000402,-0.496200304338413
ACH-000403,-0.24192095136368064
ACH-000404,-0.1856988801784352
ACH-000406,-0.19915368810843173
ACH-000407,-0.03603448331878748
ACH-000408,-0.09519399311651576
ACH-000410,-0.1491443048473343
ACH-000411,-0.026855587061675637
ACH-000414,-0.07707908103407132
ACH-000415,-0.44821967896618187
ACH-000416,-0.1263595142566001
ACH-000420,-0.08125610026677865
ACH-000421,-0.3529629592072377
ACH-000424,-0.21149365512169746
ACH-000425,-0.39282282811643215
ACH-000426,-0.1059315979321548
ACH-000427,-0.19777991978805512
ACH-000433,-0.4189781014030904
ACH-000435,0.02266706007638576
ACH-000436,-0.06468687481227609
ACH-000444,-0.15705362612130566
ACH-000445,-0.21255342542494265
ACH-000448,-0.2755810127074352
ACH-000450,-0.2436355419939253
ACH-000452,-0.25208056627953984
ACH-000454,0.011366105623534071
ACH-000458,-0.16267737837666876
ACH-000459,-0.13203988976260414
ACH-000460,-0.07637092092832069
ACH-000461,-0.09160605606433972
ACH-000463,-0.3075812810908453
ACH-000464,-0.18081409676157925
ACH-000466,-0.28461638284396723
ACH-000467,-0.16536428334561046
ACH-000468,-0.13942568590489324
ACH-000469,-0.19742490405822652
ACH-000470,-0.1677494315300827
ACH-000471,-0.2335359423949873
ACH-000472,-0.3002594954158944
ACH-000473,-0.3182969212013417
ACH-000475,-0.16296833493043258
ACH-000476,-0.2286123793134575
ACH-000477,-0.1328621115701049
ACH-000479,-0.588661415633578
ACH-000480,-0.10878053907750734
ACH-000481,-0.25694300358825084
ACH-000483,-0.08138562433393211
ACH-000484,0.04416690638249122
ACH-000485,-0.09494733347621666
ACH-000486,-0.08692071010674395
ACH-000487,-0.12171455092033695
ACH-000488,-0.11364860858653365
ACH-000490,-0.24569128060366136
ACH-000491,-0.2494216398614924
ACH-000495,-0.32634529443074434
ACH-000496,-0.08150092213301426
ACH-000499,0.016071261691580845
ACH-000500,0.14343748917066754
ACH-000502,-0.2395042160889556
ACH-000503,-0.2477162058102734
ACH-000505,-0.17591021577091226
ACH-000507,-0.06590430430049042
ACH-000510,-0.2211691524089141
ACH-000511,-0.14882887546274462
ACH-000512,0.02789241002742555
ACH-000516,-0.2911204267816635
ACH-000517,-0.11971512554985453
ACH-000518,-0.1694250225647368
ACH-000520,-0.14188757324708506
ACH-000521,-0.11048427133694094
ACH-000522,-0.15125171734901444
ACH-000524,-0.11554042161880153
ACH-000527,-0.2732525711296841
ACH-000528,-0.1691465635416241
ACH-000537,-0.04123331415913285
ACH-000541,-0.11025134467536654
ACH-000542,-0.1805945758706304
ACH-000544,-0.3127654105407004
ACH-000545,-0.068173329084962
ACH-000547,-0.17231691321057566
ACH-000548,-0.09157586616153596
ACH-000549,-0.14041936978621802
ACH-000550,-0.26216863766344195
ACH-000552,-0.17773131799950875
ACH-000556,-0.1532371130211072
ACH-000557,-0.14936280892751866
ACH-000569,-0.3177680518602603
ACH-000570,-0.16345134184797405
ACH-000571,-0.12393500133334172
ACH-000573,-0.187756027649435
ACH-000576,-0.1244263131055632
ACH-000579,-0.17134905953497515
ACH-000580,-0.15932489630690153
ACH-000584,-0.20306357405998435
ACH-000585,-0.3945202876143762
ACH-000588,-0.13016537124508146
ACH-000589,-0.19078200409868729
ACH-000591,0.0981794089806802
ACH-000593,-0.06860076022163472
ACH-000600,-0.1459262968448558
ACH-000601,-0.1435535801723537
ACH-000605,-0.210262323246706
ACH-000606,-0.27718670741965196
ACH-000608,-0.14833223121693545
ACH-000614,-0.21513417141851995
ACH-000616,-0.29584991012430883
ACH-000618,-0.2423383201857424
ACH-000619,-0.16853899979306686
ACH-000620,-0.08380725226384933
ACH-000621,-0.19283207446488634
ACH-000622,-0.5373409123898975
ACH-000623,-0.1224997238673828
ACH-000624,-0.20071457282968275
ACH-000627,-0.16104755402813045
ACH-000630,-0.2266823181569098
ACH-000631,0.005199480142801425
ACH-000632,-0.15524659203010094
ACH-000633,-0.164462158531151
ACH-000637,-0.10107904651723107
ACH-000638,-0.12590237791266626
ACH-000646,-0.2758854706791697
ACH-000647,0.008911285055269003
ACH-000648,-0.2437940378381604
ACH-000649,-0.1022026906372631
ACH-000651,-0.211222630766966
ACH-000652,-0.20828324160189635
ACH-000653,-0.14285113686894035
ACH-000657,-0.19696320034380788
ACH-000658,-0.1091017935408532
ACH-000661,-0.1785454777402525
ACH-000662,0.040094142139755866
ACH-000663,-0.2801818082289903
ACH-000665,-0.28038988452337843
ACH-000671,-0.04120198557889945
ACH-000672,-0.2380302775246135
ACH-000673,-0.2578037326306094
ACH-000676,-0.17118326712845375
ACH-000677,-0.08642910561334814
ACH-000681,-0.26080889551220643
ACH-000683,-0.1344987251087499
ACH-000684,-0.20162389151432736
ACH-000688,-0.2049173509978432
ACH-000693,-0.2634273320635555
ACH-000694,-0.17926122394217636
ACH-000695,-0.21547951101605345
ACH-000696,-0.17672788296650854
ACH-000697,-0.12916457284104266
ACH-000699,-0.2050543354662346
ACH-000701,-0.1368934828467197
ACH-000706,-0.20491055009414288
ACH-000711,-0.2805151371407655
ACH-000713,-0.17770447697891287
ACH-000714,-0.11005913471993964
ACH-000718,-0.15976158207502295
ACH-000720,-0.1610279873695703
ACH-000721,-0.1396935062599238
ACH-000724,-0.24781150328883886
ACH-000725,-0.34559232626994985
ACH-000732,-0.2459326654846991
ACH-000734,-0.1294154800301097
ACH-000735,-0.1088569140549791
ACH-000736,-0.030656980573072742
ACH-000738,-0.19589657216665934
ACH-000746,-0.25301257998561705
ACH-000747,-0.2464348592550255
ACH-000748,-0.10033233071375668
ACH-000753,-0.18881783599953988
ACH-000756,0.06656594772448547
ACH-000757,-0.1192754800590506
ACH-000758,-0.1815009707312211
ACH-000760,-0.1444758985451067
ACH-000762,-0.16051852390894794
ACH-000763,-0.2372790244472911
ACH-000764,-0.046952689531982714
ACH-000765,-0.3639111407941423
ACH-000766,-0.1711796948279358
ACH-000767,-0.16346949235745864
ACH-000768,-0.14391555439761816
ACH-000769,-0.4167460913730772
ACH-000770,-0.13828863017933504
ACH-000771,-0.09183532159507808
ACH-000773,-0.2088038879490248
ACH-000776,-0.2315375138949633
ACH-000777,-0.15385853113579234
ACH-000778,-0.17257819498222216
ACH-000781,-0.19493638027204552
ACH-000782,-0.2056160342830312
ACH-000783,0.045729345754009165
ACH-000784,-0.2468333110712603
ACH-000785,-0.023577730765174682
ACH-000787,-0.2237838657058962
ACH-000788,-0.23673901697403385
ACH-000791,-0.17461535384515314
ACH-000792,-0.05926879380704561
ACH-000794,-0.2049193387332072
ACH-000796,-0.06783762142875999
ACH-000798,-0.4138367333467176
ACH-000799,-0.1864179486890897
ACH-000800,-0.3179624740854555
ACH-000802,-0.14723688423779066
ACH-000804,-0.005743533876308614
ACH-000805,-0.14334220058376518
ACH-000809,-0.12039997140848195
ACH-000810,-0.2157414726613429
ACH-000811,-0.25737315793587484
ACH-000817,-0.20722554714225405
ACH-000819,-0.2151121918150437
ACH-000820,-0.2224261149916037
ACH-000821,-0.10119163531940903
ACH-000822,-0.19544684732270293
ACH-000823,-0.42619314888276705
ACH-000824,-0.07709689446392763
ACH-000827,-0.35754057618428564
ACH-000829,-0.008259489172742945
ACH-000831,-0.26264521994835915
ACH-000832,-0.17262594813961546
ACH-000833,-0.164146663602828
ACH-000834,-0.2456650307334061
ACH-000835,-0.20947826668898867
ACH-000836,-0.1509113084826918
ACH-000837,-0.3131078798833122
ACH-000838,-0.02957500029971885
ACH-000839,-0.16518292375015914
ACH-000840,-0.26892594165523515
ACH-000841,-0.09676950681451717
ACH-000843,-0.29184094268464444
ACH-000846,-0.3061846583869506
ACH-000847,-0.1991876134355517
ACH-000848,-0.2593268384683872
ACH-000849,-0.12992347451178546
ACH-000851,-0.27877545224991945
ACH-000855,-0.10470570233869048
ACH-000856,-0.17659465478499278
ACH-000858,-0.15801316057122533
ACH-000859,0.16793024239729287
ACH-000861,-0.2822063554789907
ACH-000862,-0.04623340364545943
ACH-000865,-0.08903379295926656
ACH-000866,-0.18454138111026247
ACH-000867,-0.20626457516877886
ACH-000869,-0.28930439558341503
ACH-000872,-0.28924068628163657
ACH-000873,-0.22161626179894112
ACH-000876,-0.2277350336935485
ACH-000878,-0.23402874507823054
ACH-000880,-0.09029036415349502
ACH-000881,-0.18809971392431207
ACH-000882,-0.16316538237129402
ACH-000884,-0.11773270236085205
ACH-000885,-0.20821374140124368
ACH-000887,-0.13037567027650313
ACH-000889,-0.26874957518344783
ACH-000896,-0.3141843070798645
ACH-000898,-0.13862976589388448
ACH-000900,-0.0803838747408494
ACH-000901,-0.3161067131800499
ACH-000905,-0.29565267269483925
ACH-000906,-0.17909753895585045
ACH-000907,-0.15393677252358054
ACH-000910,-0.14668963587009892
ACH-000911,-0.2497075382756581
ACH-000912,-0.2556185649726774
ACH-000913,-0.19567240187522936
ACH-000915,-0.3172462603700614
ACH-000916,0.26786812358983464
ACH-000917,-0.1019398964152709
ACH-000920,-0.23643202741468194
ACH-000921,-0.467053160736282
ACH-000924,-0.16011753237651855
ACH-000926,-0.12868413045680632
ACH-000928,-0.2841750847715349
ACH-000929,-0.12040134195560162
ACH-000932,-0.2557137139810227
ACH-000935,-0.17771805240410934
ACH-000936,0.004474797191493697
ACH-000937,-0.25629255014884034
ACH-000938,-0.1361615891107402
ACH-000939,-0.3838457281849042
ACH-000941,-0.17317012837777834
ACH-000943,-0.20149094435606432
ACH-000946,-0.2580540479335193
ACH-000947,-0.21973967636256125
ACH-000948,-0.13551743360601615
ACH-000950,-0.16456721558276088
ACH-000953,-0.15182244126601813
ACH-000954,-0.17412544051790366
ACH-000957,-0.2701445917347693
ACH-000958,-0.13197180523749313
ACH-000960,-0.2476706539308378
ACH-000963,-0.02457194404203106
ACH-000968,-0.1223695704158304
ACH-000969,-0.4221767581945693
ACH-000972,-0.19354209108180606
ACH-000973,-0.1567022174868982
ACH-000974,-0.15055972827426284
ACH-000978,-0.059404101518142925
ACH-000984,-0.08922136658683083
ACH-000986,-0.2558254872715314
ACH-000988,-0.16267721241762834
ACH-000993,-0.13141669461989072
ACH-000994,-0.1641389519716239
ACH-000996,-0.12227005269584773
ACH-001001,-0.4100673666575652
ACH-001020,-0.1465538573833205
ACH-001028,-0.10559680768085032
ACH-001031,-0.06055557944934532
ACH-001038,-0.18098103931386453
ACH-001048,-0.1288256723168327
ACH-001050,-0.26754271589441364
ACH-001053,-0.14247104108408587
ACH-001054,-0.16251451492613034
ACH-001061,-0.14662277705084814
ACH-001067,-0.22062548806257729
ACH-001075,-0.32888529661378285
ACH-001096,-0.1307605010140188
ACH-001111,-0.0961226877392816
ACH-001119,-0.19478947174802325
ACH-001128,0.053758196186228464
ACH-001134,-0.009861560602973884
ACH-001151,-0.2045432550535408
ACH-001163,-0.17810815047459916
ACH-001164,-0.06450600545464727
ACH-001183,-0.28157032177784713
ACH-001192,-0.20138496608979276
ACH-001193,-0.22573465769841505
ACH-001196,-0.30048553202755424
ACH-001197,-0.31892011202856396
ACH-001205,-0.12204585198402698
ACH-001211,-0.029807506232589324
ACH-001212,-0.12155817210413553
ACH-001228,-0.3492820185762994
ACH-001232,-0.08349831483151116
ACH-001239,-0.2252323404574923
ACH-001270,-0.3940102556622535
ACH-001274,-0.1971477458684292
ACH-001275,-0.2851450746228081
ACH-001277,-0.2362373674638894
ACH-001278,-0.2555559115189689
ACH-001280,-0.15513381338729695
ACH-001283,-0.06121902603326169
ACH-001289,-0.12570404130833684
ACH-001300,-0.21217674671121292
ACH-001301,-0.05239559869388033
ACH-001302,-0.15994462251133665
ACH-001306,-0.20772543711160926
ACH-001318,-0.07042543426116654
ACH-001322,-0.3722194498290874
ACH-001328,-0.1929136134351182
ACH-001332,-0.2032908792940936
ACH-001336,-0.2289221081520027
ACH-001346,-0.2257277300745569
ACH-001353,-0.15555672448027524
ACH-001354,-0.18377584334689587
ACH-001367,-0.5170377188011874
ACH-001368,-0.2877539297183225
ACH-001374,-0.5138312317352397
ACH-001377,-0.1266331589453845
ACH-001380,-0.1902638350583878
ACH-001391,-0.15695954585660174
ACH-001408,-0.15918431369810576
ACH-001430,-0.19645512748357585
ACH-001431,-0.4141198243437412
ACH-001450,-0.11289878602541152
ACH-001496,-0.08500760549117026
ACH-001500,-0.09065763160026527
ACH-001523,-0.2837072850870976
ACH-001532,-0.122396455190854
ACH-001550,-0.18427146184500534
ACH-001552,-0.05562962691282637
ACH-001554,-0.3488211644880407
ACH-001654,-0.14243813084637386
ACH-001735,-0.32548020182414433
ACH-001736,-0.14367571537106927
ACH-001737,0.2598984303846325
ACH-001740,-0.15621469160837625
ACH-001745,-0.02191974120954114
ACH-001765,-0.16590054994884926
