,RUSC1 (23623)
ACH-000518,-0.10642346551503064
ACH-000520,-0.14066908345689036
ACH-000521,-0.3135633269254782
ACH-000522,-0.3028945649449575
ACH-000524,-0.12863309980164475
ACH-000527,-0.31752126172035666
ACH-000528,-0.19421461894729095
ACH-000537,-0.09267921536625176
ACH-000541,-0.2304906050800293
ACH-000542,-0.2245851769752441
ACH-000544,-0.2025531377794328
ACH-000545,-0.1832094049266116
ACH-000547,-0.19020037000340115
ACH-000548,-0.2720939337575485
ACH-000549,-0.27257048785981697
ACH-000550,-0.1848253106875969
ACH-000552,-0.15168767486466192
ACH-000556,-0.14151445713922015
ACH-000557,-0.18830108105832088
ACH-000569,-0.14882988834011893
ACH-000570,-0.11907964674802275
ACH-000571,-0.26269189457198755
ACH-000573,-0.2851771309061125
ACH-000576,-0.2511032470578757
ACH-000579,-0.08144358948910839
ACH-000580,-0.08701123345503804
ACH-000584,-0.21649772883839352
ACH-000585,-0.20807506322193145
ACH-000588,-0.1363743234562272
ACH-000589,-0.17528792619761385
ACH-000591,0.0332093662753601
ACH-000593,-0.2485683345841527
ACH-000600,-0.1445596475692825
ACH-000601,-0.257796588422214
ACH-000605,-0.36635686375694654
ACH-000606,-0.21286083150838608
ACH-000608,-0.22033480542962816
ACH-000614,-0.17939917499374206
ACH-000616,-0.16694982182184145
ACH-000618,-0.2857325903626746
ACH-000619,-0.17606676824507905
ACH-000620,-0.06062999579292935
ACH-000621,-0.09794022517080868
ACH-000622,-0.18240955879801926
ACH-000623,-0.12432630624201313
ACH-000624,-0.16389633783829852
ACH-000627,-0.11001079864931268
ACH-000630,-0.154309819607052
ACH-000631,-0.213283026997432
ACH-000632,-0.1252297948681237
ACH-000633,-0.2618535521051777
ACH-000637,-0.16545212607171894
ACH-000638,-0.28494227928796284
ACH-000646,-0.19334818829716072
ACH-000647,-0.19431211187823316
ACH-000648,-0.2738043688983194
ACH-000649,-0.1332327922388805
ACH-000651,-0.1730854842391078
ACH-000652,-0.2737875795282815
ACH-000653,-0.2340174861876997
ACH-000657,-0.2741551078972058
ACH-000658,-0.2928707417454563
ACH-000661,-0.1612203162229676
ACH-000662,-0.1091058651926316
ACH-000663,-0.2015095440458323
ACH-000665,-0.1853786584732621
ACH-000671,-0.2388433794027344
ACH-000672,-0.2551163325543481
ACH-000673,-0.29323597345424
ACH-000676,-0.22740447698240734
ACH-000677,-0.1815522910281601
ACH-000681,-0.16852001536759753
ACH-000683,-0.27120912894581106
ACH-000684,-0.3686218046905229
ACH-000688,-0.037300138977192816
ACH-000693,-0.2305908099956437
ACH-000694,-0.2325702042504849
ACH-000695,-0.4266388171143781
ACH-000696,-0.24209690070198295
ACH-000697,-0.0578796560779707
ACH-000699,-0.2435573276376066
ACH-000701,-0.11546557088959593
ACH-000706,-0.30784194643898416
ACH-000711,-0.1432609722911768
ACH-000713,-0.1831130643185631
ACH-000714,-0.3759093892585955
ACH-000718,-0.3259879267393611
ACH-000720,-0.22137434600347267
ACH-000721,-0.16617823663076015
ACH-000724,-0.22070566866632715
ACH-000725,-0.21760906810622047
ACH-000732,-0.11882480089404868
ACH-000734,-0.16851719784486974
ACH-000735,-0.20824109392895065
ACH-000736,-0.14097803656780225
ACH-000738,-0.06774138842735064
ACH-000746,-0.2657144660084183
ACH-000747,-0.07514303026835638
ACH-000748,-0.3834053341348368
ACH-000753,-0.3280060480293276
ACH-000756,-0.30570695855310426
ACH-000757,-0.11496214705717653
ACH-000758,-0.2352711429199071
ACH-000760,-0.3504122273310673
ACH-000762,-0.17276300667798936
ACH-000763,-0.20780581934523495
ACH-000764,-0.2604709173656329
ACH-000765,-0.15369598002810986
ACH-000766,-0.2441512577754721
ACH-000767,-0.4369059270850196
ACH-000768,-0.14909080325398744
ACH-000769,0.053576044794219665
ACH-000770,-0.3088701030920718
ACH-000771,-0.08183793735931179
ACH-000773,-0.2523561275905685
ACH-000776,-0.18077587235533327
ACH-000777,-0.19149865271795424
ACH-000778,-0.06376803557728032
ACH-000781,-0.2022341355677527
ACH-000782,0.021313183998299384
ACH-000783,-0.4360630557147641
ACH-000784,-0.2165117986411341
ACH-000785,-0.4597298967457116
ACH-000787,-0.12930856545260605
ACH-000788,-0.25110331856081514
ACH-000791,-0.2570284856718424
ACH-000792,-0.16869344720241405
ACH-000794,-0.15508383147814586
ACH-000796,-0.14521107293471586
ACH-000798,-0.05166207271654065
ACH-000799,-0.13927123435914032
ACH-000800,-0.14502396667645834
ACH-000802,-0.21832668002035333
ACH-000804,-0.6771047060581485
ACH-000805,-0.1878746489655718
ACH-000809,-0.1344450807757595
ACH-000810,-0.1293167888878664
ACH-000811,-0.1560078090143548
ACH-000817,-0.18426090666342626
ACH-000819,-0.3281671119058541
ACH-000820,-0.4473603298733349
ACH-000821,-0.3120338055746628
ACH-000822,-0.23560346267056956
ACH-000823,-0.15032072449230785
ACH-000824,-0.28804365963642925
ACH-000827,-0.1619168545008304
ACH-000829,-0.022998376978403613
ACH-000831,-0.1179300128768302
ACH-000832,-0.17455294016380712
ACH-000833,0.0399880062625061
ACH-000834,-0.16846695768865713
ACH-000835,-0.06010354134393753
ACH-000836,-0.11438975747336315
ACH-000837,-0.08880023607094342
ACH-000838,-0.1779420803945761
ACH-000839,0.02495564373380509
ACH-000840,-0.366765139310168
ACH-000841,-0.2629072824544153
ACH-000843,-0.203769817796171
ACH-000846,-0.37278670171399214
ACH-000847,-0.05687699894909647
ACH-000848,-0.17599004766961615
ACH-000849,-0.07155318321825589
ACH-000851,0.07348619499432152
ACH-000855,-0.15558676591417334
ACH-000856,-0.058169443900702535
ACH-000858,-0.09572267627611804
ACH-000859,-0.26688941316637993
ACH-000861,-0.3475105443030352
ACH-000862,-0.10353861970467472
ACH-000865,-0.1689320540567623
ACH-000866,-0.11137786096224138
ACH-000867,-0.1079358560777932
ACH-000869,-0.16829535317761954
ACH-000872,-0.3040413269706513
ACH-000873,-0.20088749308718729
ACH-000876,-0.18068830740498484
ACH-000878,-0.061664722670529686
ACH-000880,-0.1948091555690609
ACH-000881,-0.10300315654365368
ACH-000882,0.010223510067547514
ACH-000884,-0.18124262536883504
ACH-000885,-0.08183090178747153
ACH-000887,-0.1871060954631593
ACH-000889,-0.17381721686699111
ACH-000896,-0.18232893442495116
ACH-000898,-0.30942397761382395
ACH-000900,-0.4188241066309599
ACH-000901,-0.0064388864907056476
ACH-000905,-0.39053878674746734
ACH-000906,-0.1435098483042023
ACH-000907,-0.25050486746401346
ACH-000910,-0.2834538947754829
ACH-000911,-0.014951920583268453
ACH-000912,-0.3377357237740489
ACH-000913,-0.17266621815321712
ACH-000915,-0.2439523442088184
ACH-000916,-0.034428506133115384
ACH-000917,-0.11564374480708085
ACH-000920,0.02416401578791841
ACH-000921,-0.2174957072591084
ACH-000924,-0.2989509783426276
ACH-000926,-0.20583519496429986
ACH-000928,-0.1953674378479994
ACH-000929,-0.3953884884628835
ACH-000932,-0.2476967359381914
ACH-000935,0.11196422660866727
ACH-000936,-0.3863695750065173
ACH-000937,-0.23406068846491224
ACH-000938,-0.2276460074075878
ACH-000939,-0.2416940565361243
ACH-000941,-0.2446264943894644
ACH-000943,-0.1613310701644424
ACH-000946,-0.21902606368112104
ACH-000947,-0.2026541037224756
ACH-000948,-0.22035463061865046
ACH-000950,-0.17486470786056565
ACH-000953,-0.32718804102828264
ACH-000954,0.06175287928569074
ACH-000957,-0.1504116088195817
ACH-000958,-0.055146951055888564
ACH-000960,-0.1528973674459095
ACH-000963,-0.1021879375467651
ACH-000968,-0.26215712827977883
ACH-000969,-0.05654212114423686
ACH-000972,-0.169201383197449
ACH-000973,-0.2869711615085332
ACH-000974,-0.25931119139481784
ACH-000978,0.17169981444478935
ACH-000984,-0.18909331584162786
ACH-000986,-0.11217194989805652
ACH-000988,-0.11571678946179123
ACH-000993,-0.40311411483002096
ACH-000994,-0.2853068340589411
ACH-000996,-0.1827670327549626
ACH-001001,-0.19092381195108324
ACH-001020,-0.14379916194781028
ACH-001028,-0.22478524924817145
ACH-001031,-0.11663037316526367
ACH-001038,-0.1735700704852295
ACH-001048,-0.13573081686006072
ACH-001050,-0.15590997177317942
ACH-001053,-0.10904733280919522
ACH-001054,-0.17055678045482375
ACH-001061,-0.1318063313310958
ACH-001067,-0.33022920328244565
ACH-001075,-0.2116728624526043
ACH-001096,-0.33278956103875623
ACH-001111,-0.11104594418991766
ACH-001119,-0.098910876267862
ACH-001128,-0.5649004170191403
ACH-001134,-0.19363802294416554
ACH-001151,-0.268763125343124
ACH-001163,-0.3111148317066435
ACH-001164,0.024324240524507986
ACH-001183,-0.0683890046757306
ACH-001192,-0.3414948377297214
ACH-001193,-0.12198388028037288
ACH-001196,-0.18251307099644687
ACH-001197,-0.2768425585234842
ACH-001205,-0.29320084728718626
ACH-001211,-0.26775639218245684
ACH-001212,0.012438416181144123
ACH-001228,-0.30731679623643543
ACH-001232,-0.2538584308413955
ACH-001239,-0.1259699756429402
ACH-001270,-0.06748070576233467
ACH-001274,-0.13259714902717115
ACH-001275,-0.02825580904555051
ACH-001277,-0.3075129628335775
ACH-001278,-0.21370045895197154
ACH-001280,-0.2330116795402821
ACH-001283,-0.24065032932752806
ACH-001289,0.03916551837834255
ACH-001300,-0.21624426127437216
ACH-001301,-0.1899651905669617
ACH-001302,-0.21559480937848885
ACH-001306,-0.14941495095430934
ACH-001318,-0.2862413729598828
ACH-001322,-0.21878432268736536
ACH-001328,-0.1793938523995752
ACH-001332,-0.0991472196013351
ACH-001336,-0.22461327126230415
ACH-001346,-0.18234588749163927
ACH-001353,-0.25271292251135885
ACH-001354,-0.17469960527602835
ACH-001367,0.008349615983370584
ACH-001368,-0.23176001903207494
ACH-001374,-0.1956834456614513
ACH-001377,-0.3248397836233077
ACH-001380,-0.1577568901678174
ACH-001391,-0.21760843915405512
ACH-001408,-0.21823934371500844
ACH-001430,-0.32562162286865365
ACH-001431,-0.021670437480575854
ACH-001450,-0.20331347979263031
ACH-001496,-0.09504285079982244
ACH-001500,-0.1667907971968555
ACH-001523,-0.1610992145993619
ACH-001532,-0.06851734820459893
ACH-001550,-0.2236874902883385
ACH-001552,-0.06588291308656608
ACH-001554,-0.2200182420877015
ACH-001654,-0.2787837484887437
ACH-001735,-0.17994508329278133
ACH-001736,-0.06943343291442895
ACH-001737,0.046529531572344913
ACH-001740,-0.19779266112151592
ACH-001745,-0.1310451084258254
ACH-001765,-0.24815212945915655
