,TMA7 (51372)
ACH-000152,-0.3628760481738662
ACH-000153,-0.36565743137057793
ACH-000159,-0.2332388925846733
ACH-000160,-0.02534773245356201
ACH-000163,-0.2406942244103932
ACH-000167,-0.4348452228296477
ACH-000168,-0.009220205124938331
ACH-000169,-0.4457170539086269
ACH-000178,-0.2664258891186909
ACH-000183,-0.20807932772491344
ACH-000188,-0.34667593208358444
ACH-000189,-0.4710892722888222
ACH-000190,-0.3410124995955402
ACH-000198,-0.159528010366143
ACH-000203,-0.5049538015920468
ACH-000204,-0.3942063846938048
ACH-000206,-0.20321873105136
ACH-000207,-0.31652870105693703
ACH-000208,-0.19866870511903226
ACH-000210,-0.2507403927621805
ACH-000211,-0.3198884639525866
ACH-000215,-0.17548970898759958
ACH-000221,-0.3725245133743407
ACH-000222,-0.1067380339214986
ACH-000223,-0.3439736873497997
ACH-000226,-0.2445745182833962
ACH-000227,-0.2032779358619167
ACH-000228,-0.35294868312002986
ACH-000231,-0.19023844668843448
ACH-000232,-0.1738654720593656
ACH-000233,-0.1412117210212949
ACH-000234,-0.16307929464187484
ACH-000235,-0.16159796748276478
ACH-000237,-0.2528552444703113
ACH-000238,-0.3086800687447375
ACH-000242,-0.4917069552589438
ACH-000243,-0.24774037839364824
ACH-000244,-0.4928071465032123
ACH-000246,-0.21160403259644275
ACH-000248,-0.2104255168798582
ACH-000250,-0.14440848788367758
ACH-000251,-0.06420776832899261
ACH-000252,-0.562895496818174
ACH-000253,-0.2077735970153883
ACH-000255,-0.2906624174450541
ACH-000256,-0.34504119355053986
ACH-000257,-0.00012773373298707955
ACH-000258,0.036011712361796816
ACH-000259,-0.140748976991629
ACH-000260,-0.1811275679383829
ACH-000261,-0.05897061072481302
ACH-000262,0.13850543821387046
ACH-000263,0.01111523358157747
ACH-000264,-0.3247366756390287
ACH-000265,-0.2832774232873358
ACH-000266,-0.2154181251378666
ACH-000272,-0.2453619345226021
ACH-000274,-0.3622759147183763
ACH-000277,-0.08762989789224357
ACH-000278,-0.16129434325187686
ACH-000279,-0.17203951428664896
ACH-000280,-0.2708810844724235
ACH-000281,-0.1250564503435987
ACH-000288,-0.2382695183369088
ACH-000291,-0.3619367036677023
ACH-000293,-0.141968549609271
ACH-000294,-0.10951484113465072
ACH-000295,-0.30442167848928925
ACH-000296,-0.1737807893725352
ACH-000302,-0.3076863110122931
ACH-000304,-0.5919494400201186
ACH-000307,-0.21941750161002235
ACH-000308,-0.22569291929183186
ACH-000310,-0.0890775784861829
ACH-000311,-0.12916921099174178
ACH-000312,-0.20257940125142448
ACH-000315,-0.4250250172167101
ACH-000316,-0.19147677236503693
ACH-000317,-0.10310922603652806
ACH-000318,-0.29746178086691344
ACH-000319,-0.20531633635304467
ACH-000320,-0.07750249564690814
ACH-000322,-0.3457794772878008
ACH-000323,-0.40390216750158253
ACH-000324,-0.11776305785720538
ACH-000329,-0.2609255538915916
ACH-000330,-0.1760009697871776
ACH-000331,-0.306793826380052
ACH-000332,-0.18829440139324813
ACH-000334,-0.2931895628501967
ACH-000335,-0.26840834153965715
ACH-000336,-0.5289715665376635
ACH-000337,-0.305354551843645
ACH-000338,-0.2242492280013079
ACH-000339,-0.1806250107734012
ACH-000341,-0.3941099875914034
ACH-000348,-0.1120636043856665
ACH-000350,-0.06709842560256182
ACH-000352,-0.28634254854043795
ACH-000356,-0.09280913977694218
ACH-000361,-0.3577773957308265
ACH-000362,-0.20277403651646164
ACH-000363,-0.31628174531898284
ACH-000364,-0.3541347483760095
ACH-000365,-0.12252670705553124
ACH-000366,-0.2829833939679633
ACH-000368,-0.2517694300764633
ACH-000374,-0.2413705934806772
ACH-000375,-0.3136015777711157
ACH-000376,-0.3801805629163982
ACH-000381,-0.4240170742594482
ACH-000383,-0.15010930732415664
ACH-000387,-0.2309731426726639
ACH-000389,-0.44085726859981395
ACH-000390,-0.23713849228229755
ACH-000393,-0.4110666684952273
ACH-000395,-0.5763099845442547
ACH-000396,-0.3612256264988178
ACH-000397,-0.18994079697025934
ACH-000401,-0.21336066005585516
ACH-000402,-0.5174023024970739
ACH-000403,-0.3179096555284151
ACH-000404,-0.14336008763742691
ACH-000406,-0.13607237680562262
ACH-000407,-0.31570278661253376
ACH-000408,-0.3184981160294314
ACH-000410,-0.3314173392189036
ACH-000411,-0.2382921883616613
ACH-000414,-0.145016136773635
ACH-000415,-0.2341724210233813
ACH-000416,-0.2591895771470304
ACH-000420,-0.35515467419434005
ACH-000421,-0.28006002403356595
ACH-000424,-0.2948845455527862
ACH-000425,-0.3821418000331468
ACH-000426,-0.3721749338123864
ACH-000427,-0.0889514329762113
ACH-000433,-0.4195473999213502
ACH-000435,-0.2340219517963276
ACH-000436,-0.1879810631306708
ACH-000444,-0.3788142618930148
ACH-000445,-0.4479269394238293
ACH-000448,-0.27239512275351896
ACH-000450,-0.14347964161463805
ACH-000452,-0.29984694552091673
ACH-000454,-0.4059057093051558
ACH-000458,-0.3373935990868133
ACH-000459,-0.07055860037434683
ACH-000460,-0.2177752434023945
ACH-000461,-0.5359914220591211
ACH-000463,-0.2718449013852527
ACH-000464,-0.3018679620543534
ACH-000466,-0.09862395675367733
ACH-000467,-0.22243541986703166
ACH-000468,-0.29038110769663783
ACH-000469,-0.2431198507348061
ACH-000470,-0.2383534480561627
ACH-000471,-0.2515053429246044
ACH-000472,-0.2584370986796079
ACH-000473,-0.12246399873379385
ACH-000475,-0.2422573498973191
ACH-000476,-0.27106770120678914
ACH-000477,-0.20605075950410545
ACH-000479,-0.15803659899947328
ACH-000480,-0.14161796476459845
ACH-000481,-0.3483621751848822
ACH-000483,-0.2351332693455479
ACH-000484,-0.016681787352774355
ACH-000485,-0.2290073817783538
ACH-000486,-0.5846286750522276
ACH-000487,-0.09443686584357344
ACH-000488,-0.2374735573979541
ACH-000490,-0.3213328188436061
ACH-000491,-0.2348586853885468
ACH-000495,-0.2976043358310601
ACH-000496,-0.3627746030721431
ACH-000499,-0.3206699398325412
ACH-000500,-0.2394890946553402
ACH-000502,-0.2389544368027361
ACH-000503,-0.1563383452765687
ACH-000505,-0.368245464855942
ACH-000507,-0.10505775497413557
ACH-000510,-0.3555011758424514
ACH-000511,-0.14602692184111635
ACH-000512,0.004057558674937361
ACH-000516,-0.2443715785983388
ACH-000517,-0.3305267541965765
ACH-000518,0.014096859412709025
ACH-000520,-0.4186023815820951
ACH-000521,-0.2593112679984896
ACH-000522,-0.19220631132110927
ACH-000524,-0.2314849929186309
ACH-000527,-0.35688620269525234
ACH-000528,-0.3304159689285281
ACH-000537,-0.1841566742506946
ACH-000541,-0.14173884511389465
ACH-000542,-0.24309130216082264
ACH-000544,-0.3012014440680966
ACH-000545,-0.27759295070677725
ACH-000547,-0.2473369788471059
ACH-000548,-0.2522985431585915
ACH-000549,-0.16502029671971769
ACH-000550,-0.4064263011356306
ACH-000552,-0.35750703002381085
ACH-000556,-0.3207089833053792
ACH-000557,0.05865511561725467
ACH-000569,0.3668545382200969
ACH-000570,-0.3460642370162213
ACH-000571,-0.24015442473584075
ACH-000573,-0.12766542879873746
ACH-000576,-0.31200132497561656
ACH-000579,-0.18576792287301
ACH-000580,-0.4929076584597431
ACH-000584,-0.2595645383546856
ACH-000585,-0.22364918774864406
ACH-000588,-0.11958628340374282
ACH-000589,-0.2261994075344715
ACH-000591,-0.29006616753567444
ACH-000593,-0.23075027073507934
ACH-000600,-0.15708350531741666
ACH-000601,-0.3373690497952691
ACH-000605,-0.1979141342111526
ACH-000606,-0.2955667210504143
ACH-000608,-0.2971719712758266
ACH-000614,-0.28297336552235264
ACH-000616,-0.4035235913114236
ACH-000618,-0.24053587116621095
ACH-000619,-0.2714742930109311
ACH-000620,-0.2698513359379897
ACH-000621,-0.19125638839393289
ACH-000622,-0.26233091657544577
ACH-000623,-0.1372871766661986
ACH-000624,-0.2648263520303632
ACH-000627,-0.28792112898977484
ACH-000630,-0.2716421574344655
ACH-000631,-0.14423806539779174
ACH-000632,-0.2874642876266769
ACH-000633,-0.2812352766619061
ACH-000637,-0.2348331819558485
ACH-000638,-0.2728512317499817
ACH-000646,-0.19989666684852367
ACH-000647,-0.29300056566191945
ACH-000648,-0.23432805232955703
ACH-000649,-0.1536799225331252
ACH-000651,-0.2172176711456553
ACH-000652,-0.0856523592511471
ACH-000653,-0.3002906523572003
ACH-000657,-0.23693348374748344
ACH-000658,-0.15005507092167192
ACH-000661,-0.2629365351402512
ACH-000662,-0.1604327947595027
ACH-000663,-0.281328918725961
ACH-000665,-0.1671135920204392
ACH-000671,-0.25765409842276715
ACH-000672,-0.06862581430450773
ACH-000673,-0.23209871992994804
ACH-000676,-0.2433136151761673
ACH-000677,-0.2476212456849929
ACH-000681,-0.11710146279174087
ACH-000683,-0.24096052814232985
ACH-000684,-0.21391910499322195
ACH-000688,-0.3762428661692739
ACH-000693,-0.27371375071631243
ACH-000694,-0.07375421859357864
ACH-000695,-0.12169080934052365
ACH-000696,-0.3656012202606196
ACH-000697,-0.0037091832950533173
ACH-000699,-0.2280950799613841
ACH-000701,-0.12444572578906345
ACH-000706,-0.2866392520803219
ACH-000711,-0.24729850743392756
ACH-000713,-0.2478583766332819
ACH-000714,-0.15793344157857575
ACH-000718,-0.4802829558481189
ACH-000720,-0.28995290571115434
ACH-000721,-0.3319071737437569
ACH-000724,-0.13162386950874996
ACH-000725,-0.1625211909364996
ACH-000732,-0.3497778336233324
ACH-000734,-0.21833150032576346
ACH-000735,-0.3213464984078671
ACH-000736,-0.32526672167037296
ACH-000738,-0.09921392625476794
ACH-000746,-0.4885489087207455
ACH-000747,-0.2026251436235184
ACH-000748,-0.08715941400869087
ACH-000753,-0.10714224302367396
ACH-000756,-0.2469418335894661
ACH-000757,-0.16859924309268998
ACH-000758,-0.3957831373675644
ACH-000760,-0.17432167428692266
ACH-000762,-0.3328891332430769
ACH-000763,-0.1931904840691621
ACH-000764,-0.5924239773055961
ACH-000765,-0.21545051736721813
ACH-000766,-0.3058345806482193
ACH-000767,-0.10605556925330516
ACH-000768,-0.3231183445920712
ACH-000769,-0.4743477878880967
ACH-000770,-0.22743506615131734
ACH-000771,-0.23692985868206065
ACH-000773,-0.21789169995616225
ACH-000776,-0.30689754732896674
ACH-000777,-0.16940506415340326
ACH-000778,-0.11252392095829304
ACH-000781,-0.17383161087101012
ACH-000782,-0.24018342878707125
ACH-000783,-0.2698666393536261
ACH-000784,-0.17472984237445374
ACH-000785,-0.25834580505093346
ACH-000787,-0.2517404829910025
ACH-000788,-0.21781188144496452
ACH-000791,-0.22138086000316154
ACH-000792,-0.2863683289212071
ACH-000794,-0.11682511171912074
ACH-000796,-0.2566666752672617
ACH-000798,-0.11008025009360127
ACH-000799,-0.5273863605908522
ACH-000800,-0.06984292018954624
ACH-000802,-0.2762197824754237
ACH-000804,-0.16198348244684396
ACH-000805,-0.3236622387382295
ACH-000809,-0.2209673779979192
ACH-000810,-0.4227917072287979
ACH-000811,-0.18730081635792628
ACH-000817,-0.3194811291499758
ACH-000819,-0.2207218347306502
ACH-000820,-0.6107191439044937
ACH-000821,-0.2914366423651267
ACH-000822,-0.208058652601465
ACH-000823,-0.29734854583355225
ACH-000824,-0.2413979651902742
ACH-000827,-0.365863079875952
ACH-000829,-0.25161698620034656
ACH-000831,-0.2539118799602533
ACH-000832,-0.4054498536994744
ACH-000833,-0.1722038328694228
ACH-000834,-0.2726386034240841
ACH-000835,-0.35585057460832537
ACH-000836,-0.2069887878644644
ACH-000837,-0.3236984489633798
ACH-000838,-0.018286350391295343
ACH-000839,-0.25425940903367955
ACH-000840,-0.3786950523625702
ACH-000841,-0.1351119979767954
ACH-000843,-0.22375968085505465
ACH-000846,-0.21072517562181933
ACH-000847,-0.5060663302626328
ACH-000848,-0.2108427140312689
ACH-000849,-0.1165578771888908
ACH-000851,-0.2334165174289847
ACH-000855,-0.015843357683370942
ACH-000856,-0.4206312274070765
ACH-000858,-0.41807681810561775
ACH-000859,-0.5437597819683263
ACH-000861,-0.2919846248925393
ACH-000862,-0.319098819947922
ACH-000865,-0.2352970811114807
ACH-000866,-0.2444197694157688
ACH-000867,-0.2354951340857997
ACH-000869,-0.14973564579386944
ACH-000872,-0.3777073258427817
ACH-000873,-0.42372932790918255
ACH-000876,-0.11646782104403693
ACH-000878,-0.2184822351150185
ACH-000880,-0.19451289802241745
ACH-000881,-0.06562262799480732
ACH-000882,-0.17277651571061192
ACH-000884,-0.07312174312148312
ACH-000885,-0.3997640276088521
ACH-000887,-0.3421821516655859
ACH-000889,-0.13528639260330513
ACH-000896,-0.2643061994590019
ACH-000898,-0.028624552944008282
ACH-000900,-0.4302774170505229
ACH-000901,-0.3390529096319462
ACH-000905,-0.18571709252216045
ACH-000906,-0.18123098339056126
ACH-000907,-0.039505872100998186
ACH-000910,-0.1232235215557706
ACH-000911,-0.30388314793063204
ACH-000912,-0.2236740462461432
ACH-000913,-0.16633363180447125
ACH-000915,-0.2950692242033934
ACH-000916,-0.7669185648479223
ACH-000917,-0.13504888291018655
ACH-000920,-0.09972602468698928
ACH-000921,-0.5240894370426871
ACH-000924,-0.3759917052915363
ACH-000926,-0.3850312755130471
ACH-000928,-0.2610391030978833
ACH-000929,-0.2342336326823213
ACH-000932,-0.2140857612964573
ACH-000935,-0.22458044414717135
ACH-000936,-0.2957566056048659
ACH-000937,-0.09853819173214867
ACH-000938,-0.055679244988363685
ACH-000939,-0.0084822510729958
ACH-000941,-0.2602716640899064
ACH-000943,-0.19279918662448375
ACH-000946,-0.2701369655230915
ACH-000947,-0.2523754019587803
ACH-000948,-0.2982594868011095
ACH-000950,-0.1727846778972412
ACH-000953,-0.13986163253487174
ACH-000954,-0.6637707540997505
ACH-000957,-0.2507675808084895
ACH-000958,-0.4156072357649149
ACH-000960,-0.09021934949380947
ACH-000963,-0.0037328364272492943
ACH-000968,-0.3573331714285855
ACH-000969,-0.23371073631122474
ACH-000972,-0.5816371770000445
ACH-000973,-0.10205099436033901
ACH-000974,-0.1962232217596717
ACH-000978,-0.1490406300717931
ACH-000984,-0.3389346945321138
ACH-000986,-0.3731629883108319
ACH-000988,-0.10434015927107
ACH-000993,-0.30536099424717816
ACH-000994,-0.1698894326666672
ACH-000996,-0.39134242974456784
ACH-001001,-0.14248086185397044
ACH-001020,-0.2175437304147104
ACH-001028,-0.2226425076544313
ACH-001031,-0.3412825579914687
ACH-001038,-0.23125097987670745
ACH-001048,-0.3028640417667879
ACH-001050,-0.12408616113622448
ACH-001053,-0.4767436486893434
ACH-001054,-0.2478199591510105
ACH-001061,-0.19319454451155132
ACH-001067,-0.23828491080383876
ACH-001075,-0.29537290325348164
ACH-001096,-0.0924341383174144
ACH-001111,-0.2560284138611195
ACH-001119,-0.13531907599450108
ACH-001128,-0.1856569207988321
ACH-001134,0.029105465239145662
ACH-001151,-0.2534853790394718
ACH-001163,-0.30449881816786184
ACH-001164,-0.2598094215848395
ACH-001183,-0.07602293955834175
ACH-001192,-0.08825966329902885
ACH-001193,-0.2851383457504961
ACH-001196,-0.2416821973333519
ACH-001197,-0.2920621292042415
ACH-001205,-0.1755426142351646
ACH-001211,-0.2810129385952375
ACH-001212,-0.18055561537493975
ACH-001228,-0.16959288327758326
ACH-001232,-0.4103703995321166
ACH-001239,-0.23661682787009625
ACH-001270,-0.21363847756675106
ACH-001274,-0.2067194767464388
ACH-001275,-0.057486930488217486
ACH-001277,-0.5492089961140229
ACH-001278,-0.21509156700528725
ACH-001280,-0.3161489838486272
ACH-001283,-0.1980942696913472
ACH-001289,-0.2504936148478153
ACH-001300,-0.05686017566691751
ACH-001301,-0.32704628890334103
ACH-001302,-0.09288721048235887
ACH-001306,-0.2885591769743218
ACH-001318,-0.2919602582349196
ACH-001322,-0.5957572028894353
ACH-001328,-0.3906243280708076
ACH-001332,-0.0430755006918685
ACH-001336,-0.3733919366178446
ACH-001346,-0.2494376031878537
ACH-001353,-0.2226667593473761
ACH-001354,-0.13345651320050758
ACH-001367,0.13379293517763793
ACH-001368,-0.16298335409814652
ACH-001374,0.062123928482761624
ACH-001377,-0.11613857288897753
ACH-001380,-0.2431005598178657
ACH-001391,-0.2551797939268794
ACH-001408,-0.28570430800266833
ACH-001430,-0.4186519609227144
ACH-001431,-0.13460239960737705
ACH-001450,-0.21896250544736534
ACH-001496,-0.3221710788868819
ACH-001500,-0.3160117371080973
ACH-001523,-0.2559078064080335
ACH-001532,-0.2874986638880834
ACH-001550,-0.12614542714309482
ACH-001552,-0.09172037676978986
ACH-001554,-0.1863617448495757
ACH-001654,-0.21546931955653426
ACH-001735,-0.1639111860250638
ACH-001736,-0.17743386406365272
ACH-001737,-0.3203601940764125
ACH-001740,-0.2780582127925161
ACH-001745,-0.10753973279328166
ACH-001765,-0.2733681775303847
