,WDR86 (349136)
ACH-000004,-0.6683308613072733
ACH-000005,-0.3966364299154233
ACH-000007,-0.2280791821460736
ACH-000009,-0.27973012709145284
ACH-000011,-0.2833949553388755
ACH-000012,-0.4472258683535999
ACH-000013,-0.18386519045315808
ACH-000014,-0.3773319630576504
ACH-000015,-0.18656445032015828
ACH-000017,-0.3077363271368512
ACH-000018,-0.01318677398265921
ACH-000019,-0.17965680438929993
ACH-000021,-0.44647576303262615
ACH-000022,-0.3130607100190069
ACH-000025,-0.22234549367790804
ACH-000028,-0.29668315853177124
ACH-000030,-0.22331537437586865
ACH-000035,-0.3201811250647038
ACH-000036,-0.490348721993265
ACH-000037,-0.3726233448685751
ACH-000039,-0.4715074922787928
ACH-000040,-0.15389756075042835
ACH-000041,-0.16305932485314514
ACH-000042,-0.3682793504187977
ACH-000045,-0.17441552247919714
ACH-000047,-0.2038712640074252
ACH-000052,-0.058373774221529666
ACH-000053,-0.3019534894868986
ACH-000054,-0.3637414924447018
ACH-000055,-0.4004026092633837
ACH-000060,-0.2399453060040093
ACH-000067,-0.3306344141911377
ACH-000070,-0.2876120221100772
ACH-000075,-0.22544945099297314
ACH-000078,-0.483673960719604
ACH-000082,-0.4212651239783029
ACH-000085,-0.15182507935927714
ACH-000086,-0.1679499379295933
ACH-000087,-0.5700837916874112
ACH-000092,-0.30830277338944
ACH-000095,-0.3807995261196305
ACH-000097,-0.35929598713468924
ACH-000098,-0.2823702122783947
ACH-000099,-0.4591171431274574
ACH-000108,-0.17533435130976455
ACH-000113,-0.22212355469342834
ACH-000116,-0.21103510199668968
ACH-000118,-0.17786512342903482
ACH-000120,-0.3675156325219532
ACH-000123,-0.4601769147735151
ACH-000127,-0.1465086430382482
ACH-000128,-0.27184022579345385
ACH-000132,-0.1942430882429152
ACH-000133,-0.3774452342954199
ACH-000137,-0.27260713498590483
ACH-000138,-0.19690841280838936
ACH-000142,-0.35324786106369466
ACH-000143,-0.2156279630883675
ACH-000146,-0.1920395708591949
ACH-000148,-0.0833965488745059
ACH-000150,-0.3671168563062868
ACH-000152,-0.20293470432814348
ACH-000153,-0.214432462142485
ACH-000159,-0.3652915452734892
ACH-000160,-0.13490609210350873
ACH-000163,-0.20554462968065965
ACH-000167,-0.03107406293831009
ACH-000168,-0.29454419437033
ACH-000169,-0.3009414927153437
ACH-000178,-0.2818734690394133
ACH-000183,-0.2467429505795635
ACH-000188,-0.4384298721372736
ACH-000189,-0.4003918333219894
ACH-000190,-0.3074842107480076
ACH-000198,-0.16394705489402148
ACH-000203,-0.7325603459649459
ACH-000204,-0.2762566781909663
ACH-000206,0.06140323018361515
ACH-000207,-0.1618974629107276
ACH-000208,-0.15840358544836353
ACH-000210,-0.5009427304806972
ACH-000211,-0.29561252900077994
ACH-000215,-0.27790905101876684
ACH-000221,-0.23496447779448676
ACH-000222,-0.12886826275147606
ACH-000223,-0.2386143071735929
ACH-000226,-0.3516965517891553
ACH-000227,-0.17647305162625193
ACH-000228,-0.09001468638182786
ACH-000231,-0.33216116989830385
ACH-000232,-0.4545880634797901
ACH-000233,-0.2380951712188008
ACH-000234,-0.1639293845469871
ACH-000235,-0.3612291670669716
ACH-000237,-0.1783476701672617
ACH-000238,-0.2660198803829318
ACH-000242,-0.18422176119272712
ACH-000243,-0.2545449311671296
ACH-000244,-0.4557761526459127
ACH-000246,-0.33335988199693123
ACH-000248,-0.1422757420983753
ACH-000250,-0.32657617354561674
ACH-000251,-0.14271271247072154
ACH-000252,-0.3463199902072819
ACH-000253,-0.4095801960372669
ACH-000255,-0.23331795738012506
ACH-000256,-0.3699073554452136
ACH-000257,-0.4179749751568978
ACH-000258,-0.35697537895970644
ACH-000259,-0.5013959862066569
ACH-000260,-0.2954919319004503
ACH-000261,-0.3287484104119928
ACH-000262,-0.3402933333740576
ACH-000263,-0.0635839035294337
ACH-000264,-0.36777125328528004
ACH-000265,-0.22273763714409087
ACH-000266,-0.3616287686886115
ACH-000272,-0.18425195221984325
ACH-000274,-0.4550204558602658
ACH-000277,-0.2809849110548528
ACH-000278,-0.2992215476769816
ACH-000279,-0.3141758130767999
ACH-000280,-0.4332828179854975
ACH-000281,-0.3091793590379785
ACH-000288,-0.3729246381850536
ACH-000291,-0.4151448390213607
ACH-000293,-0.19213659461044816
ACH-000294,-0.053185271587923966
ACH-000295,0.02180990205715336
ACH-000296,-0.3627086300253714
ACH-000302,-0.3204024165655737
ACH-000304,-0.3923861762722593
ACH-000307,-0.2625701062981272
ACH-000308,-0.2420360799973681
ACH-000310,-0.5143123782052322
ACH-000311,-0.39156499101957787
ACH-000312,-0.4252787744138901
ACH-000315,-0.3275915317362785
ACH-000316,-0.16912809364237502
ACH-000317,-0.21980128909409746
ACH-000318,-0.12584817583775929
ACH-000319,-0.25197836227341314
ACH-000320,-0.3707366249807009
ACH-000322,-0.3579326619900196
ACH-000323,-0.2761510549409245
ACH-000324,-0.2964204399907278
ACH-000329,-0.16394009842506538
