,PKHD1L1 (93035)
ACH-000004,-0.19872669183945008
ACH-000005,-0.11847527020403716
ACH-000007,0.029895757723855183
ACH-000009,0.14417306333437288
ACH-000011,0.06910307039627114
ACH-000012,0.052423636747973984
ACH-000013,0.07527197078141185
ACH-000014,0.12079441290239992
ACH-000015,0.16066604527796582
ACH-000017,-0.03124361028757968
ACH-000018,0.056136978225745454
ACH-000019,0.1527731724668385
ACH-000021,0.1015435377299026
ACH-000022,0.033043888236941384
ACH-000025,-0.04565399896428267
ACH-000028,-0.014108565480207466
ACH-000030,0.12460392704736994
ACH-000035,-0.08028793830452256
ACH-000036,-0.0509288342499651
ACH-000037,0.011607195041289684
ACH-000039,-0.019015378666865174
ACH-000040,-0.02050108623628716
ACH-000041,0.128328091389579
ACH-000042,0.02725211712120489
ACH-000045,0.08721364231879626
ACH-000047,0.10872998745392314
ACH-000052,-0.07398171485820611
ACH-000053,0.08488457502829355
ACH-000054,0.10744978930648666
ACH-000055,-0.18973625230860455
ACH-000060,0.07345474239029455
ACH-000067,0.3611885588040755
ACH-000070,0.059039072625493225
ACH-000075,0.1435465007035872
ACH-000078,0.1252504150389128
ACH-000082,0.0777533235082109
ACH-000085,0.1494627011478552
ACH-000086,-0.013149584426562451
ACH-000087,0.2286283310414221
ACH-000092,0.07215298368936622
ACH-000095,0.17530509124455493
ACH-000097,0.07654310883321579
ACH-000098,0.04504251478046579
ACH-000099,0.04869231186960836
ACH-000108,0.029465980523232443
ACH-000113,0.12644220575273862
ACH-000116,0.1979255468856152
ACH-000118,0.03937830473356232
ACH-000120,0.1269465853890504
ACH-000123,0.07524107544546646
ACH-000127,0.14668737453508646
ACH-000128,0.13608831350251027
ACH-000132,0.15747672564964366
ACH-000133,0.04975535044155822
ACH-000137,0.2310026059793201
ACH-000138,0.13031941096834815
ACH-000142,0.2583893232586734
ACH-000143,0.011987754272600012
ACH-000146,0.011634646090289415
ACH-000148,0.10130180660339903
ACH-000150,-0.16177873165676218
ACH-000152,0.06458190928620418
ACH-000153,0.2040070680563117
ACH-000159,0.04931318424056013
ACH-000160,0.11917792760014702
ACH-000163,0.020471929212493897
ACH-000167,-0.2508740162629396
ACH-000168,0.09373594305765913
ACH-000169,0.04936358767838205
ACH-000178,-0.05698348427942351
ACH-000183,0.1424880061341115
ACH-000188,0.18787321954250302
ACH-000189,-0.0576242700962618
ACH-000190,-0.012640320161757495
ACH-000198,0.04084518613742866
ACH-000203,0.2168374969845964
ACH-000204,-0.1573578691666738
ACH-000206,0.07117599349316175
ACH-000207,0.19174317558949067
ACH-000208,-0.13375014684689568
ACH-000210,-0.10856184751357126
ACH-000211,0.04485942772308677
ACH-000215,0.06949829374773324
ACH-000221,0.24743587677682505
ACH-000222,0.15119930398312095
ACH-000223,0.1083832908821064
ACH-000226,0.012947569769915623
ACH-000227,0.1405559424893633
ACH-000228,0.0541978960811494
ACH-000231,0.06649698518034768
ACH-000232,0.10198042354091756
ACH-000233,0.11324205355779675
ACH-000234,0.10028522810284883
ACH-000235,0.1139218395918841
ACH-000237,0.055103544823866334
ACH-000238,0.15083979098750305
ACH-000242,0.33665339737908906
ACH-000243,0.12097187967880063
ACH-000244,0.12834136639126706
ACH-000246,0.07962966889473731
ACH-000248,0.04846325163043359
ACH-000250,0.039179481563035724
ACH-000251,-0.20038539047710732
ACH-000252,0.1373726185195994
ACH-000253,0.030751981196704924
ACH-000255,0.08707584747266177
ACH-000256,0.058407685279107426
ACH-000257,0.14615590935426684
ACH-000258,-0.07306705409088751
ACH-000259,0.1306640004470059
ACH-000260,0.036705527938655114
ACH-000261,0.025023584466699274
ACH-000262,0.2255858515686524
ACH-000263,-0.1049919077391782
ACH-000264,0.09382873511713896
ACH-000265,-0.0681097693902088
ACH-000266,0.07537081749858017
ACH-000272,0.03327982693863838
ACH-000274,0.0181599067622849
ACH-000277,0.25392084660919184
ACH-000278,0.10832996563849524
ACH-000279,0.04487875095261925
ACH-000280,0.10182169509313913
ACH-000281,-0.12632896505296248
ACH-000288,0.24959386718972834
ACH-000291,0.052897887519663817
ACH-000293,0.18373921891405484
ACH-000294,0.18071644279666732
ACH-000295,0.19463611573848336
ACH-000296,0.2360721637891433
ACH-000302,-0.04735440806109527
ACH-000304,0.041145413990476463
ACH-000307,-0.05830558221202688
ACH-000308,0.10512447320433986
ACH-000310,0.07243336815922494
ACH-000311,0.3220322219383195
ACH-000312,0.09809234152136846
ACH-000315,0.2588818210219201
ACH-000316,0.1332869708481946
ACH-000317,7.876481187950848e-05
ACH-000318,0.2047657774170389
ACH-000319,0.12438053811939828
ACH-000320,0.0751749413976183
ACH-000322,0.02448316995923613
ACH-000323,-0.059623594600314724
ACH-000324,0.1629654224363742
ACH-000329,0.07838024938391644
ACH-000330,0.024867636351227414
ACH-000331,-0.01008718237322602
ACH-000332,0.18203770065187735
ACH-000334,0.010695346182979132
ACH-000335,0.30973548469133066
ACH-000336,-0.010114791135960087
ACH-000337,-0.19481558251405973
ACH-000338,0.32222482870150376
ACH-000339,-0.00010334300452659976
ACH-000341,0.12145934822768124
ACH-000348,0.04218972713629567
ACH-000350,0.11739721772012357
ACH-000352,0.11219809563452562
ACH-000356,0.26286922365477305
ACH-000361,0.2047702103765388
ACH-000362,-0.0569785472689126
ACH-000363,-0.004332680045784438
ACH-000364,0.016829383593269024
ACH-000365,0.1304949706776784
ACH-000366,0.08492750512529297
ACH-000368,0.04733856143073114
ACH-000374,0.18666838272180547
ACH-000375,0.058622636589441175
ACH-000376,0.09406472859415824
ACH-000381,0.02046606873951745
ACH-000383,0.14312521812950155
ACH-000387,0.008097175861672086
ACH-000389,0.055024157221151636
ACH-000390,0.06234905748193133
ACH-000393,0.09153622093883393
ACH-000395,0.0516110849295781
ACH-000396,0.20713051646392636
ACH-000397,0.04661306236802097
ACH-000401,-0.08164787662378012
ACH-000402,0.18016324829063007
ACH-000403,0.035803810417958694
ACH-000404,-0.048425691975126604
ACH-000406,0.008141054639806815
ACH-000407,-0.0011975581547260506
ACH-000408,0.08546715006878187
ACH-000410,-0.028943734932361295
ACH-000411,0.057865036934836925
ACH-000414,0.17876488244385827
ACH-000415,0.11426124964985138
ACH-000416,0.1172500294293612
ACH-000420,0.3039940142791712
ACH-000421,0.06447011394371648
ACH-000424,0.008497514675685157
ACH-000425,0.07582820808144544
ACH-000426,0.07323889807027495
ACH-000427,0.16204409549605786
ACH-000433,0.3414445239395307
ACH-000435,0.4682416411734083
ACH-000436,0.1142496127836934
ACH-000444,0.011988923920070874
ACH-000445,0.10193858538077973
ACH-000448,0.031010682576780187
ACH-000450,0.18293827198444992
ACH-000452,0.08479034144859868
ACH-000454,0.2311565588210157
ACH-000458,0.10438460769940364
ACH-000459,0.285504641044412
ACH-000460,0.13933472798710525
ACH-000461,0.08513202717077971
ACH-000463,0.17271214470308666
ACH-000464,0.06519962707839673
ACH-000466,0.08958055364605483
ACH-000467,0.02468894555296404
ACH-000468,0.042379835895443134
ACH-000469,0.09602098820060292
ACH-000470,0.1067318540158013
ACH-000471,0.02581399856311913
ACH-000472,0.08324974162386377
ACH-000473,-0.059268171242602474
ACH-000475,-9.345357750610876e-05
ACH-000476,-0.02912486692707345
ACH-000477,0.17962580261828545
ACH-000479,-0.06119293245891794
ACH-000480,0.1925646668239541
ACH-000481,0.1420342571564247
ACH-000483,0.05543135748182855
ACH-000484,0.2659816535027831
ACH-000485,0.008032301528191413
ACH-000486,0.1256923500110371
ACH-000487,0.11902763612717628
ACH-000488,0.06729905371678548
ACH-000490,0.10582105362674143
ACH-000491,0.13817346464911362
ACH-000495,-0.06397465667856465
ACH-000496,0.16788359422321658
ACH-000499,0.1373013678674358
ACH-000500,0.0907211961546242
ACH-000502,0.11157340587501048
ACH-000503,0.05207942914979692
ACH-000505,0.015415219581950338
ACH-000507,0.06617117146276441
ACH-000510,0.12991070097597995
ACH-000511,0.06666960200104284
ACH-000512,0.044992162488665485
ACH-000516,0.2633101211105625
ACH-000517,0.054469456141749764
ACH-000518,0.21268845110561396
ACH-000520,-0.0667602001487347
ACH-000521,0.17999910676224534
ACH-000522,0.1434618502516642
ACH-000524,0.17582475685518525
ACH-000527,0.05256619152485468
ACH-000528,0.15025676590147635
ACH-000537,0.11970364023558765
ACH-000541,0.2737313097851354
ACH-000542,-0.09918365647175384
ACH-000544,0.019355096789979192
ACH-000545,0.16674095847318302
ACH-000547,0.15886550457230816
ACH-000548,0.1593145248298825
ACH-000549,0.12533829049836753
ACH-000550,0.1007478524762772
ACH-000552,0.12234525773528092
ACH-000556,0.034097256138799784
ACH-000557,-0.1628352296671917
ACH-000569,0.08732597416369299
ACH-000570,0.06685119289593874
ACH-000571,0.08804229282731657
ACH-000573,0.05880767056907425
ACH-000576,0.10225439246404476
ACH-000579,0.13802925562638835
ACH-000580,0.0655317380356176
ACH-000584,0.04554212473375465
ACH-000585,0.2148047072092859
ACH-000588,-0.009573929146586413
ACH-000589,0.16521384364180328
ACH-000591,0.1253666105860843
ACH-000593,-0.054165857646060515
ACH-000600,0.09373046695597624
ACH-000601,0.10711190489015493
ACH-000605,0.11484929177814256
ACH-000606,0.15144907321409198
ACH-000608,0.06650316074466461
ACH-000614,-0.05427662872380716
