,ELAVL4 (1996)
ACH-000004,0.14740813605488984
ACH-000005,0.16927971454993207
ACH-000007,0.3557229394902754
ACH-000009,0.11175932530187256
ACH-000011,0.32000676660673005
ACH-000012,0.1680791375680668
ACH-000013,0.22218414276836035
ACH-000014,0.1414687260077118
ACH-000015,0.14323328714246614
ACH-000017,0.23028764963408074
ACH-000018,0.1801846540046368
ACH-000019,0.2841664053968361
ACH-000021,0.2351683678315692
ACH-000022,0.005285187475842915
ACH-000025,0.10568097775233112
ACH-000028,0.13588574663044362
ACH-000030,0.15904713935533854
ACH-000035,0.11427989570000273
ACH-000036,0.3090426996163172
ACH-000037,0.266640335707478
ACH-000039,0.13059226331630658
ACH-000040,0.1578155371034022
ACH-000041,0.15792031123357714
ACH-000042,0.24405439514556584
ACH-000045,0.1300835617973169
ACH-000047,0.0999205115023909
ACH-000052,0.1974964010588368
ACH-000053,0.2992873363712433
ACH-000054,0.2230880509825866
ACH-000055,0.08456504342976154
ACH-000060,0.026913924553633443
ACH-000067,0.17708893091920708
ACH-000070,0.2528593925986889
ACH-000075,-0.07425438065833248
ACH-000078,0.1612852799613401
ACH-000082,0.22245112375252246
ACH-000085,0.2322800666967651
ACH-000086,0.2408268121015929
ACH-000087,0.1724837904969914
ACH-000092,0.12404013091806325
ACH-000095,0.09550799252886856
ACH-000097,0.2731886995391045
ACH-000098,0.21739195156230268
ACH-000099,0.14984210421364752
ACH-000108,0.2651763501642119
ACH-000113,0.2059392781904265
ACH-000116,0.19767336478004904
ACH-000118,0.20493441608205532
ACH-000120,0.18966291920124104
ACH-000123,0.11178930061610627
ACH-000127,0.17918099729596462
ACH-000128,0.16498254203390986
ACH-000132,0.14630669430428378
ACH-000133,0.24420435070594834
ACH-000137,0.2154338596917814
ACH-000138,0.21509511381908628
ACH-000142,0.23194182120012705
ACH-000143,0.3548710617745138
ACH-000146,0.2539643572076211
ACH-000148,0.23644224464255495
ACH-000150,-0.028307711041637002
ACH-000152,0.12609125327685256
ACH-000153,0.27641940827945377
ACH-000159,0.13621603125021922
ACH-000160,0.2841237686914173
ACH-000163,0.35072835920841583
ACH-000167,0.3064931093298879
ACH-000168,0.12384075847467052
ACH-000169,0.2610457385966011
ACH-000178,0.2585252066763948
ACH-000183,-0.03088326761984788
ACH-000188,0.1645148781997101
ACH-000189,0.2847408959934623
ACH-000190,0.2864145894102368
ACH-000198,0.18810037720170253
ACH-000203,0.4987613903591751
ACH-000204,0.10362140236061576
ACH-000206,0.194420586376394
ACH-000207,0.08417530868645781
ACH-000208,0.3804535955850243
ACH-000210,-0.3167139422328728
ACH-000211,0.2733738879628632
ACH-000215,0.14761325685270166
ACH-000221,0.1466618042065869
ACH-000222,0.21579755515074586
ACH-000223,0.1741970531765443
ACH-000226,-0.04803821068940252
ACH-000227,0.2295987902376404
ACH-000228,0.1646277960660066
ACH-000231,0.24875883523484066
ACH-000232,0.13542698339652529
ACH-000233,0.13805746551371595
ACH-000234,0.2715492545513525
ACH-000235,0.2000478816043695
ACH-000237,0.18301523590226434
ACH-000238,0.1490088058989435
ACH-000242,0.22083258501567601
ACH-000243,0.18713308823176555
ACH-000244,0.24352025236787256
ACH-000246,0.18577873901311992
ACH-000248,0.16673516882647335
ACH-000250,0.20686697136561952
ACH-000251,0.16399498175585908
ACH-000252,0.2289077475482495
ACH-000253,0.273741322737447
ACH-000255,0.018209266150133126
ACH-000256,0.25122811234923964
ACH-000257,0.11939589493394827
ACH-000258,0.2424150116729279
ACH-000259,0.250184685652152
ACH-000260,0.227270616120042
ACH-000261,0.19552664215902674
ACH-000262,0.3480648212410092
ACH-000263,0.15488862233396206
ACH-000264,0.27748720931934395
ACH-000265,0.20330095586826252
ACH-000266,0.2483606049671331
ACH-000272,0.16698375004648966
ACH-000274,0.1770651086990171
ACH-000277,0.20795194924769625
ACH-000278,0.06132921072765678
ACH-000279,0.14630532750516906
ACH-000280,0.21439132180436604
ACH-000281,0.3484153567328454
ACH-000288,0.20292377154388289
ACH-000291,0.1277964809213139
ACH-000293,0.2555965205280592
ACH-000294,0.19973944926502185
ACH-000295,0.0448122093524858
ACH-000296,0.1218086813863547
ACH-000302,0.14538901179717675
ACH-000304,0.1656014894069459
ACH-000307,0.13303804521424992
ACH-000308,0.2477487141737479
ACH-000310,0.12090920134559698
ACH-000311,0.3140060469955927
ACH-000312,0.14292326281435772
ACH-000315,0.10113946183168818
ACH-000316,0.21037858289966074
ACH-000317,0.41509916180395773
ACH-000318,0.2582823331902666
ACH-000319,0.21100352583619164
ACH-000320,0.25991093465488274
ACH-000322,0.15865765089086978
ACH-000323,0.10976186906411678
ACH-000324,0.3586717232375517
ACH-000329,0.21240792727594615
ACH-000330,0.2380690566471888
ACH-000331,0.20775768852787696
ACH-000332,0.1355133942268285
ACH-000334,0.3633475194468996
ACH-000335,0.20330738989796776
ACH-000336,0.2278467026011953
ACH-000337,0.23302503459228002
ACH-000338,-0.14304293408609836
ACH-000339,0.21978789403214702
ACH-000341,0.2711235715707118
ACH-000348,0.09688922159165303
ACH-000350,0.24122476273869814
ACH-000352,0.07719993101513224
ACH-000356,0.16213527364434335
ACH-000361,0.1246034748263463
ACH-000362,0.212492654153209
ACH-000363,0.20811145759771127
ACH-000364,0.20256760865860696
ACH-000365,0.18000413750045904
ACH-000366,0.13086482141222172
ACH-000368,0.3184022151368481
ACH-000374,0.2263658429184429
ACH-000375,0.2923592854031453
ACH-000376,0.1954577579034928
ACH-000381,0.2909833922923052
ACH-000383,0.15695992114656265
ACH-000387,0.2303145792117675
ACH-000389,0.3631219918666305
ACH-000390,0.223369634710203
ACH-000393,0.3168482637047028
ACH-000395,0.30227931095926114
ACH-000396,0.3343840185998013
ACH-000397,0.1827688481118229
ACH-000401,0.4068796992055233
ACH-000402,0.2808426285951382
ACH-000403,0.14726269339185227
ACH-000404,0.39692338430429935
ACH-000406,0.17834013553619948
ACH-000407,0.2042783724465508
ACH-000408,0.021136266996292483
ACH-000410,0.2269624699989509
ACH-000411,0.254871827610588
ACH-000414,0.20524668040263813
ACH-000415,0.2237155527001946
ACH-000416,0.2465554550550467
ACH-000420,0.11918957475608867
ACH-000421,0.14989804864673578
ACH-000424,0.1494330013506356
ACH-000425,0.2557550120157294
ACH-000426,-0.0005942985908613338
ACH-000427,0.1944776391535044
ACH-000433,0.13457614137275947
ACH-000435,0.09436867671107917
ACH-000436,0.16616471377425204
ACH-000444,0.2477642597061889
ACH-000445,0.1592740451023357
ACH-000448,0.15147128913104113
ACH-000450,0.17787087686236314
ACH-000452,0.2426291081785334
ACH-000454,0.036895434451365526
ACH-000458,0.28095132945129586
ACH-000459,0.012153997395773816
ACH-000460,0.2754524995604801
ACH-000461,0.08436325800201921
ACH-000463,0.20057159949757866
ACH-000464,0.3996687410169497
ACH-000466,0.019652036939987128
ACH-000467,0.3118678095827825
ACH-000468,0.17857043256504915
ACH-000469,0.22803880037434854
ACH-000470,0.2917718251396577
ACH-000471,0.2165671358842373
ACH-000472,0.2477540689655525
ACH-000473,0.2102547944644145
ACH-000475,0.1774781339636922
ACH-000476,0.17808100898450174
ACH-000477,0.16928331512644135
ACH-000479,0.2604885141973092
ACH-000480,0.18339046687848454
ACH-000481,0.21822897789022844
ACH-000483,0.2270350167628107
ACH-000484,0.4121234666531612
ACH-000485,0.2214246374765965
ACH-000486,0.2032247028036755
ACH-000487,0.2314847196393609
ACH-000488,0.18537952934815907
ACH-000490,0.2177832240079816
ACH-000491,0.26906959972501826
ACH-000495,0.07336098120832615
ACH-000496,0.04267492892882738
ACH-000499,0.4214696610702496
ACH-000500,0.4174525261532441
ACH-000502,0.20834463826832308
ACH-000503,0.2732626973761034
ACH-000505,0.31826943002917657
ACH-000507,0.14587460898626556
ACH-000510,0.14179204956098285
ACH-000511,0.05794083559826831
ACH-000512,0.1947462545653257
ACH-000516,0.18543860585807012
ACH-000517,0.21839336973366208
ACH-000518,0.36168471928192375
ACH-000520,0.13786486255777014
ACH-000521,0.2455312480175175
ACH-000522,0.11693090984777862
ACH-000524,0.10268665736648018
ACH-000527,0.18491172057208716
ACH-000528,0.19503490188563632
ACH-000537,0.24265658719956684
ACH-000541,-0.021426183827410364
ACH-000542,0.2084882775618672
ACH-000544,0.12185893631973978
ACH-000545,0.21583217241155694
ACH-000547,0.2671620989847023
ACH-000548,0.19325048647710594
ACH-000549,0.2202780835153252
ACH-000550,0.12469098274786505
ACH-000552,0.04589296852914705
ACH-000556,0.2363691894962996
ACH-000557,0.1815410268740004
ACH-000569,0.3595334663260063
ACH-000570,0.23757989557789785
ACH-000571,0.3301155915271037
ACH-000573,0.18169625490667024
ACH-000576,0.285573546628322
ACH-000579,-0.11428442175440542
ACH-000580,0.1947362244566156
ACH-000584,0.20892619974624865
ACH-000585,0.1242918861752167
ACH-000588,0.21075690435230413
ACH-000589,0.15029159042897147
ACH-000591,0.23832118545779785
ACH-000593,0.09191707341432556
ACH-000600,0.08653836730274153
ACH-000601,0.20392147614736994
ACH-000605,0.09397969145241472
ACH-000606,0.139846290902481
ACH-000608,0.24008369477794736
ACH-000614,0.2678709033208295
ACH-000616,0.2054094493517788
ACH-000618,0.1745300112086891
ACH-000619,0.19735726620646815
ACH-000620,0.17310951871015992
ACH-000621,0.16993853864360653
ACH-000622,0.15660896027427126
ACH-000623,0.2296191816189786
ACH-000624,0.11999846739592047
ACH-000627,0.17960998135957726
ACH-000630,0.12852146222243002
ACH-000631,0.24198648207378176
ACH-000632,0.1094912308328135
ACH-000633,0.2146402928270831
ACH-000637,0.1160751112746915
ACH-000638,0.16736764339173785
ACH-000646,0.3861772303445247
ACH-000647,0.20135531039251567
ACH-000648,0.08989445643427785
ACH-000649,0.18780649901115534
ACH-000651,0.1969750251308392
ACH-000652,0.01867969167442628
ACH-000653,0.15405883778110346
ACH-000657,0.2117955541203909
ACH-000658,0.2286201201199013
ACH-000661,0.17625946668394954
ACH-000662,0.05138645742603979
ACH-000663,0.21718430090026627
ACH-000665,0.14652483415305384
ACH-000671,0.1748590118499989
ACH-000672,0.2998792177735558
ACH-000673,0.1928687806137499
ACH-000676,0.05040374020392923
ACH-000677,0.16422055510794545
ACH-000681,0.20727390366469514
ACH-000683,0.17577995859735085
ACH-000684,0.21407597021222569
ACH-000688,0.1725871463334233
ACH-000693,0.1316781732386378
ACH-000694,0.2324700330147329
ACH-000695,0.04601350316021407
ACH-000696,0.2281951487275076
ACH-000697,0.2935119653394986
ACH-000699,0.2013344747770139
ACH-000701,0.22926229363487016
ACH-000706,0.17119838365384812
ACH-000711,0.1432836990462395
ACH-000713,0.1384185553472273
ACH-000714,0.07124779950993157
ACH-000718,0.16605674650880276
ACH-000720,0.16283630210025282
ACH-000721,0.13953139564447758
ACH-000724,0.38566423810919853
ACH-000725,0.12270273266054105
ACH-000732,0.3096456689457501
ACH-000734,0.1565091475418905
ACH-000735,0.1480148649506919
ACH-000736,0.20340467358623085
ACH-000738,0.2736904262022342
ACH-000746,0.17201099852557244
ACH-000747,0.0599282076449243
ACH-000748,0.21800102510135774
ACH-000753,0.17632771936710145
ACH-000756,0.1618622731867691
ACH-000757,0.2172181906945148
ACH-000758,0.12113226278397403
ACH-000760,0.12724793760044115
ACH-000762,0.20747459252709666
ACH-000763,0.10837887156790868
ACH-000764,0.1397670107762301
ACH-000765,0.1312282549603343
ACH-000766,0.12965172073401154
ACH-000767,0.2141436514973772
ACH-000768,0.24406574887198626
ACH-000769,0.04344593096454342
ACH-000770,0.22192035009530128
ACH-000771,0.25967495379295114
ACH-000773,0.2289160166611073
ACH-000776,0.14786418602932885
ACH-000777,0.18046353558543496
ACH-000778,0.33109728547656897
ACH-000781,0.2333163523789055
ACH-000782,0.14602154942099208
ACH-000783,0.19215305719264406
ACH-000784,0.1953497456502579
ACH-000785,0.09303799057709812
ACH-000787,0.14099262017478506
ACH-000788,0.18928639283372675
ACH-000791,0.20217565330484455
ACH-000792,0.2251818712798349
ACH-000794,0.17382474960870462
ACH-000796,0.2689302908390463
ACH-000798,0.16815371444018978
ACH-000799,0.20957656096109914
ACH-000800,0.2431603773807729
ACH-000802,0.14650870302640626
ACH-000804,0.0545601087991618
ACH-000805,0.2083962437319976
ACH-000809,0.21609221228181733
ACH-000810,0.21471218920443685
ACH-000811,0.20384245514190924
ACH-000817,0.09689531062207482
ACH-000819,0.18342467651854807
ACH-000820,0.21069852941348424
ACH-000821,0.05057130970940537
ACH-000822,0.20925313230241468
ACH-000823,0.2295529869967455
ACH-000824,0.2085006065839656
ACH-000827,0.14515322856383886
ACH-000829,0.052313914102503904
ACH-000831,0.06459381918351077
ACH-000832,0.1511701241745548
ACH-000833,0.15458033893146106
ACH-000834,0.19896986060319666
ACH-000835,0.300907490564939
ACH-000836,0.29251702257613243
ACH-000837,0.1832623553946231
ACH-000838,0.14721333507120896
ACH-000839,0.25394007519442585
ACH-000840,0.08484393712268863
ACH-000841,0.3153759763842483
ACH-000843,0.3170600259149244
ACH-000846,0.15216663157404933
ACH-000847,0.22637785884391934
ACH-000848,0.28543168560935483
ACH-000849,0.019207789517004404
ACH-000851,0.18045548074547654
ACH-000855,0.3576988027741704
ACH-000856,0.2549680427696959
ACH-000858,0.2074833598823778
ACH-000859,0.2908008902934072
ACH-000861,0.16402130548619345
ACH-000862,0.14411852408318607
ACH-000865,0.12865580867448762
ACH-000866,0.2446581834000432
ACH-000867,0.20513540330874752
ACH-000869,0.2760233481343268
ACH-000872,0.15500027573724004
ACH-000873,0.2499092519311645
ACH-000876,0.2934335417989003
ACH-000878,0.21206340742870086
ACH-000880,0.22409925239960501
ACH-000881,0.2065399731266323
ACH-000882,0.15359633068068995
ACH-000884,0.12249053780388178
ACH-000885,0.4808020619684225
ACH-000887,0.12321772777782915
ACH-000889,0.09214052326884364
ACH-000896,0.24080651260252556
ACH-000898,0.11750978126814025
ACH-000900,0.22287314110882112
ACH-000901,0.11642598226532365
ACH-000905,0.2309602506508098
ACH-000906,0.1314126113158943
ACH-000907,0.08692648311896871
ACH-000910,0.16608996730163333
ACH-000911,0.2694942600214474
ACH-000912,0.19710515926015987
ACH-000913,0.13708576992659613
ACH-000915,0.17946223916319348
ACH-000916,-0.019581125000284246
ACH-000917,0.15006687283932174
ACH-000920,0.3853612419696916
ACH-000921,0.2453893894485317
ACH-000924,0.20566069635604686
ACH-000926,0.24135854712299454
ACH-000928,0.25811861937304725
ACH-000929,0.16610272854199806
ACH-000932,0.2088602528863912
ACH-000935,0.08280764915635401
ACH-000936,0.2328135716163856
ACH-000937,0.14759457706813314
ACH-000938,0.15479471415534332
ACH-000939,0.07848134227674641
ACH-000941,0.20079549691141235
ACH-000943,0.12209677821692284
ACH-000946,0.2846213200774623
ACH-000947,0.2164805973722678
ACH-000948,0.2632569033350525
ACH-000950,0.07690947209098847
ACH-000953,0.16623167683357382
ACH-000954,0.19932952609191296
ACH-000957,0.3312417148233455
ACH-000958,0.4181006410288475
ACH-000960,0.19729548570756247
ACH-000963,0.2188792760075517
ACH-000968,0.12151598825311695
ACH-000969,0.21279891204059506
ACH-000972,0.1746139407223617
ACH-000973,0.21058741240245848
ACH-000974,0.2662898109446209
ACH-000978,0.06045420535967005
ACH-000984,0.26900413177519983
ACH-000986,0.1558010026269718
ACH-000988,0.15398503539139113
ACH-000993,0.18532276442813347
ACH-000994,0.13942369068929386
ACH-000996,0.33471196565124245
ACH-001001,0.1776175274519935
ACH-001020,0.27029893054491466
ACH-001028,0.23866208941045675
ACH-001031,0.2100179127711888
ACH-001038,0.22328688313051864
ACH-001048,0.19978052639254146
