,RRP36 (88745)
ACH-000004,-0.005595404967758674
ACH-000005,-0.28722136180947355
ACH-000007,-0.22363095198247807
ACH-000009,-0.19549220936790465
ACH-000011,-0.3036632117343996
ACH-000012,-0.16057200452899167
ACH-000013,-0.16997589806547314
ACH-000014,-0.21503086652752645
ACH-000015,-0.026759321574355743
ACH-000017,-0.08913739339156454
ACH-000018,-0.37228435976224655
ACH-000019,0.14819462281359178
ACH-000021,-0.10987880650635698
ACH-000022,-0.09572194514592636
ACH-000025,-0.2648663810834011
ACH-000028,-0.2829924451563474
ACH-000030,-0.18396590118870976
ACH-000035,-0.20046327103432368
ACH-000036,-0.11366801955568814
ACH-000037,-0.3560123895726294
ACH-000039,-0.18462668814826744
ACH-000040,-0.021975304624983108
ACH-000041,-0.05125316911851145
ACH-000042,-0.21800826345950214
ACH-000045,-0.23831355108342425
ACH-000047,0.03922825701817262
ACH-000052,-0.4260075130906792
ACH-000053,-0.10410485441455143
ACH-000054,-0.1562112100955383
ACH-000055,-0.02289496373063784
ACH-000060,-0.14341424216269852
ACH-000067,-0.2356229049380467
ACH-000070,-0.4184847138408729
ACH-000075,-0.1344183410780467
ACH-000078,0.0338117423246011
ACH-000082,-0.11098889207688988
ACH-000085,-0.20044414161066249
ACH-000086,-0.11886523013724645
ACH-000087,-0.08402645895982065
ACH-000092,-0.1301576539210036
ACH-000095,-0.19278337364146408
ACH-000097,-0.3285147079579199
ACH-000098,-0.17547695077501968
ACH-000099,-0.14093785475610993
ACH-000108,-0.40988605365649
ACH-000113,-0.12114650077441708
ACH-000116,-0.09963475155605243
ACH-000118,-0.2687629675239561
ACH-000120,-0.14272173164430396
ACH-000123,-0.20604997121305574
ACH-000127,-0.1244837412982394
ACH-000128,-0.06415347496051879
ACH-000132,-0.3476522999162177
ACH-000133,-0.16186984030011192
ACH-000137,-0.3342652738000964
ACH-000138,-0.08270966302383655
ACH-000142,-0.19279009390717014
ACH-000143,-0.0820267011061783
ACH-000146,-0.1377495395324935
ACH-000148,-0.16334295569141108
ACH-000150,0.03501637112510833
ACH-000152,-0.0858943533322156
ACH-000153,-0.06792964405994567
ACH-000159,-0.08911440057635002
ACH-000160,-0.1479742136493377
ACH-000163,-0.13696402478172867
ACH-000167,-0.2926545417397477
ACH-000168,-0.02133224879570829
ACH-000169,-0.21260305008063768
ACH-000178,-0.13826755950239272
ACH-000183,-0.007034088216341162
ACH-000188,-0.11806597015453255
ACH-000189,-0.32692689473832737
ACH-000190,-0.40285543647703603
ACH-000198,-0.2273360507723857
ACH-000203,-0.6200012680852879
ACH-000204,-0.17946695721924275
ACH-000206,0.14949768378336173
ACH-000207,-0.4152395202358742
ACH-000208,0.28412463141472444
ACH-000210,-0.079438663112228
ACH-000211,-0.10360586863132036
ACH-000215,-0.17749950548351456
ACH-000221,-0.06512936018793365
ACH-000222,-0.14002392593992422
ACH-000223,-0.27372432977108785
ACH-000226,-0.027788633518750442
ACH-000227,-0.3832913110254269
ACH-000228,-0.23705875453020445
ACH-000231,-0.07993077314955298
ACH-000232,-0.1701924860697919
ACH-000233,-0.07499786575654681
ACH-000234,-0.14570142715403867
ACH-000235,-0.1911959473374376
ACH-000237,-0.06577730294490174
ACH-000238,-0.030593461596379382
ACH-000242,-0.2299101278597161
ACH-000243,-0.103687878201617
ACH-000244,-0.187617949945849
ACH-000246,0.014233880695362838
ACH-000248,-0.2204648373956264
ACH-000250,-0.3382505476437276
ACH-000251,-0.3415598330192371
ACH-000252,0.0006795146334357124
ACH-000253,-0.3047712314420486
ACH-000255,-0.17872302226945816
ACH-000256,-0.037561400613453866
ACH-000257,0.06640441446536109
ACH-000258,-0.21558312612666594
ACH-000259,-0.027307025429550328
ACH-000260,-0.22078064784459792
ACH-000261,-0.1624689977348166
ACH-000262,-0.05201061862094356
ACH-000263,-0.029026440317733895
ACH-000264,-0.2704438740180381
ACH-000265,-0.11967748902842247
ACH-000266,-0.05696678953560842
ACH-000272,-0.1738746941642819
ACH-000274,-0.08387747817816693
ACH-000277,-0.03047115459974125
ACH-000278,0.02059425254967192
ACH-000279,-0.031089211899192632
ACH-000280,-0.16128131235724802
ACH-000281,-0.1204387310155052
ACH-000288,-0.18009698574851515
ACH-000291,-0.035019328574104974
ACH-000293,-0.1739427846498815
ACH-000294,-0.08573023215464214
ACH-000295,-0.05177158067084645
ACH-000296,-0.06858054309744667
ACH-000302,-0.10081034124456408
ACH-000304,-0.3353018128974271
ACH-000307,-0.22362144009948634
ACH-000308,-0.17636667202652848
ACH-000310,-0.11570723896323196
ACH-000311,-0.33556768134253245
ACH-000312,-0.052286854938466035
ACH-000315,-0.468602767984895
ACH-000316,-0.2254828148716156
ACH-000317,-0.4571659717347927
ACH-000318,-0.1295108607045755
ACH-000319,-0.1003378477959788
ACH-000320,-0.229747739544517
ACH-000322,-0.23848656234181975
ACH-000323,-0.2238597889666083
ACH-000324,-0.06996213546160791
ACH-000329,-0.21921393069036765
ACH-000330,-0.3924999637285157
ACH-000331,-0.2352587780904297
ACH-000332,-0.08708151656674426
ACH-000334,-0.19849038816598846
ACH-000335,-0.2757531217390856
ACH-000336,-0.11887635023748125
ACH-000337,-0.15043652925267192
ACH-000338,0.03232390815567692
ACH-000339,-0.07779012812940952
ACH-000341,-0.1913511558950132
ACH-000348,-0.09839161489912876
ACH-000350,-0.05967368609829352
ACH-000352,-0.35331295097783605
ACH-000356,-0.32426725976052306
ACH-000361,-0.21998859219110628
ACH-000362,-0.18405868360587835
ACH-000363,-0.11309458494272155
ACH-000364,-0.23965532494820596
ACH-000365,-0.1948226351341545
ACH-000366,-0.05371805204531235
ACH-000368,-0.24809613835407146
ACH-000374,-0.10170140605430372
ACH-000375,0.006975613411827088
ACH-000376,-0.13000875669505693
ACH-000381,-0.1760129354561869
ACH-000383,-0.10667680391631444
ACH-000387,-0.007194050656573151
ACH-000389,-0.25945242144056985
ACH-000390,-0.07725298232350508
ACH-000393,-0.17118924132968746
ACH-000395,0.049703795988141265
ACH-000396,-0.009805978855952269
ACH-000397,-0.1792519536371336
ACH-000401,-0.1764539100145874
ACH-000402,-0.3482017568622126
ACH-000403,-0.05714894494647758
ACH-000404,-0.4059279742352265
ACH-000406,-0.05318492437038053
ACH-000407,-0.08330954474378648
ACH-000408,-0.2852610876590416
ACH-000410,-0.1450089518065958
ACH-000411,-0.3756313126139271
ACH-000414,-0.18303958403450898
ACH-000415,-0.25901659832842844
ACH-000416,-0.2614106723674902
ACH-000420,-0.3535000005532828
ACH-000421,-0.3520056193077029
ACH-000424,-0.2451858647201718
ACH-000425,-0.2991796893882584
ACH-000426,-0.09792699002675732
ACH-000427,-0.16083903542602795
ACH-000433,-0.3711326154751027
ACH-000435,-0.3457975898036101
ACH-000436,-0.053750527033429696
ACH-000444,0.006703804930762021
ACH-000445,-0.3119177293487181
ACH-000448,-0.1720357347731364
ACH-000450,-0.20028337011830108
