,CAPN3 (825)
ACH-000004,-0.20042339570655945
ACH-000005,-0.2282186849109843
ACH-000007,-0.2349044967260865
ACH-000009,-0.122756730618883
ACH-000011,0.024524061363244032
ACH-000012,-0.12927491778157849
ACH-000013,-0.20853682308569152
ACH-000014,-0.05619665492584796
ACH-000015,-0.2064605277387058
ACH-000017,-0.11104300730144356
ACH-000018,-0.28434457568798394
ACH-000019,-0.04402964736117459
ACH-000021,-0.022667682419592664
ACH-000022,-0.10927720622662307
ACH-000025,-0.16647520509856456
ACH-000028,0.03851227094103447
ACH-000030,-0.2211174502547606
ACH-000035,-0.18395027710308529
ACH-000036,-0.010348551532285378
ACH-000037,-0.0396038319822255
ACH-000039,-0.015593627457878118
ACH-000040,-0.054552072717408515
ACH-000041,-0.060297323927699625
ACH-000042,-0.1302135586943725
ACH-000045,-0.06545695960401733
ACH-000047,-0.23319321237599636
ACH-000052,-0.138422167602839
ACH-000053,-0.18253344788234796
ACH-000054,-0.0977177715013835
ACH-000055,-0.07195860106476543
ACH-000060,-0.008498036773172136
ACH-000067,-0.14347162312629536
ACH-000070,-0.0963007180177753
ACH-000075,-0.2816497475578835
ACH-000078,-0.06224597398424885
ACH-000082,-0.1520630239668948
ACH-000085,0.05348719831590679
ACH-000086,-0.06739402415350057
ACH-000087,-0.015373954146365032
ACH-000092,-0.15328889359130946
ACH-000095,-0.15541493936426595
ACH-000097,-0.12927241416320562
ACH-000098,-0.10279543926829997
ACH-000099,-0.16577404789559586
ACH-000108,-0.11208001885225928
ACH-000113,-0.14962531978291455
ACH-000116,-0.2154432221109618
ACH-000118,-0.07887880218716241
ACH-000120,-0.12069680707814767
ACH-000123,-0.13984815316653956
ACH-000127,-0.08852249308821858
ACH-000128,0.02539820405979044
ACH-000132,-0.20667062709410225
ACH-000133,-0.0060743652847013
ACH-000137,-0.05379928364702341
ACH-000138,0.0544494454434869
ACH-000142,-0.1780784134331614
ACH-000143,-0.1701241485780158
ACH-000146,-0.15534101202271364
ACH-000148,-0.11949489624134675
ACH-000150,-0.03353060958479541
ACH-000152,-0.09424236502608138
ACH-000153,-0.3211102616476891
ACH-000159,-0.11931605886452082
ACH-000160,-0.1443458072995677
ACH-000163,-0.10174850264420687
ACH-000167,-0.5052292914966852
ACH-000168,-0.02150234116539026
ACH-000169,-0.09748692807975813
ACH-000178,-0.12827004615303958
ACH-000183,-0.33860287444570664
ACH-000188,-0.18313751994764754
ACH-000189,-0.1916020685665112
ACH-000190,-0.11784607518719875
ACH-000198,-0.13788160862064214
ACH-000203,-0.06119227125637732
ACH-000204,-0.07721146085165358
ACH-000206,-0.16208012976569064
ACH-000207,-0.2446709561046524
ACH-000208,0.1375269154538314
ACH-000210,-0.029561263111452407
ACH-000211,-0.1317033952977276
ACH-000215,-0.13155717134951864
ACH-000221,-0.2728598010513905
ACH-000222,-0.055903394260071834
ACH-000223,-0.12271801131175608
ACH-000226,-0.17497811255499865
ACH-000227,-0.27704720168043045
ACH-000228,-0.08347258236827951
ACH-000231,-0.14044110504462232
ACH-000232,-0.06670607116697788
ACH-000233,-0.1861836084772188
ACH-000234,-0.14302475311587212
ACH-000235,-0.12222400774319114
ACH-000237,-0.15110797359330785
ACH-000238,-0.019019333288222598
ACH-000242,-0.16462064838003618
ACH-000243,-0.15306550088966125
ACH-000244,-0.061473666259260214
ACH-000246,-0.009464449397129615
ACH-000248,-0.12616284661696675
ACH-000250,-0.14402093651915376
ACH-000251,-0.07054609298833067
ACH-000252,-0.11143110332626384
ACH-000253,-0.15729545147451401
ACH-000255,-0.3219149438794978
ACH-000256,-0.19783334391859755
ACH-000257,-0.10597704583765744
ACH-000258,-0.2554827539696609
ACH-000259,-0.16754867623165198
ACH-000260,-0.17591284373696744
ACH-000261,-0.18608373891321134
ACH-000262,0.025618070189532962
ACH-000263,-0.004264106402497364
ACH-000264,-0.1439371283957194
ACH-000265,-0.22192663926521355
ACH-000266,-0.16803796162587786
ACH-000272,-0.22290427523436648
ACH-000274,-0.1400774874158184
ACH-000277,-0.08978818380762901
ACH-000278,-0.19915781984380085
ACH-000279,-0.12043450454369373
ACH-000280,-0.07506998351653787
ACH-000281,-0.06039229181714033
ACH-000288,-0.15433844170247413
ACH-000291,-0.07634524548466197
ACH-000293,-0.042764430733920326
ACH-000294,-0.16857806360354008
ACH-000295,-0.06772053332737707
ACH-000296,-0.33964957968429343
ACH-000302,-0.17690104123593287
ACH-000304,-0.07029290730065513
ACH-000307,-0.14909291460721155
ACH-000308,-0.0734804390601216
ACH-000310,-0.16955028053769228
ACH-000311,-0.15506881410610182
ACH-000312,-0.14631873552437075
ACH-000315,-0.4523103088113152
ACH-000316,-0.121546950161328
ACH-000317,-0.11831451508747433
ACH-000318,-0.13613618668271266
ACH-000319,0.01547914386435996
ACH-000320,-0.043674151314434126
