,IER3IP1 (51124)
ACH-000452,-0.17474822530182382
ACH-000454,-0.3858958116855417
ACH-000458,-0.2688208321377205
ACH-000459,-0.07319112501227992
ACH-000460,-0.3299364758546444
ACH-000461,-0.06389947624293432
ACH-000463,-0.5431711624795303
ACH-000464,-0.16584278627383964
ACH-000466,-0.21124679305654467
ACH-000467,-0.25466992694032364
ACH-000468,-0.05207021952851017
ACH-000469,-0.05765140873136685
ACH-000470,-0.258760247600335
ACH-000471,-0.22403540372031627
ACH-000472,-0.3207666158641171
ACH-000473,-0.07428965262509707
ACH-000475,-0.09621730309443724
ACH-000476,-0.036295332051573946
ACH-000477,-0.28438114475639537
ACH-000479,-0.07810518394961115
ACH-000480,-0.17328947237178596
ACH-000481,-0.24893297252852944
ACH-000483,-0.2338749775969468
ACH-000484,-0.0927898588584967
ACH-000485,-0.054549568112259285
ACH-000486,0.013932219477557784
ACH-000487,-0.6129129555883841
ACH-000488,-0.09666044460691067
ACH-000490,-0.19216130763755893
ACH-000491,-0.2754563202868413
ACH-000495,-0.008511159932748752
ACH-000496,-0.15445555997949192
ACH-000499,-0.2673497941849489
ACH-000500,-0.07773133415127925
ACH-000502,-0.07886490046520281
ACH-000503,-0.3676262538973281
ACH-000505,-0.12115769662477713
ACH-000507,-0.1801459058418823
ACH-000510,0.121745312414728
ACH-000511,-0.19849036427533495
ACH-000512,-0.433321914910924
ACH-000516,-0.058378996131139886
ACH-000517,-0.07211056947411784
ACH-000518,-0.15018614603230307
ACH-000520,-0.04377090282429855
ACH-000521,0.007831989999991953
ACH-000522,-0.02142201807406161
ACH-000524,-0.06533137843460463
ACH-000527,-0.07114738402235228
ACH-000528,-0.8776739266484819
ACH-000537,-0.7091735774686393
ACH-000541,-0.10542589536242013
ACH-000542,-0.1473188551691689
ACH-000544,-0.2085834782111858
ACH-000545,-0.2494819480050094
ACH-000547,-0.1117097158614455
ACH-000548,-0.7232301592110042
ACH-000549,-0.11446623923345985
ACH-000550,-0.114011568722452
ACH-000552,-0.10434586432927356
ACH-000556,-0.12624344348184693
ACH-000557,-0.21752430773003506
ACH-000569,-0.1123174944993981
ACH-000570,-0.5810081988505867
ACH-000571,-0.15628348884150994
ACH-000573,-0.931159889374467
ACH-000576,-0.14334377579593405
ACH-000579,-0.01717686687279199
ACH-000580,-0.001854274329355761
ACH-000584,-0.17034875422289164
ACH-000585,-0.5048935576662398
ACH-000588,0.05390398221339874
ACH-000589,-0.053767935810491066
ACH-000591,-0.05530926934102666
ACH-000593,-0.12365700008029075
ACH-000600,-0.8716720068466688
ACH-000601,-0.16040537406625702
ACH-000605,-0.07162686542901263
ACH-000606,-0.8041928335644315
ACH-000608,-0.1026107951795414
ACH-000614,0.04203654705839446
ACH-000616,-0.4783739961374406
ACH-000618,-0.16577057004388587
ACH-000619,-0.5392603091262337
ACH-000620,-0.17659751094690235
ACH-000621,-0.5828087451739902
ACH-000622,-0.06625810604427343
ACH-000623,-0.3103482104050448
ACH-000624,-0.4003341678997432
ACH-000627,-0.01940559122839624
ACH-000630,-0.33886717181970616
ACH-000631,-0.0202231407502392
ACH-000632,-0.25581312472842943
ACH-000633,-0.13213313749788982
ACH-000637,-0.07493453884186495
ACH-000638,-0.09251943164972892
ACH-000646,-0.4411507016140136
ACH-000647,-0.7223230587893887
ACH-000648,-0.2684479538020713
ACH-000649,-0.5517791786847897
ACH-000651,-0.09572373243992598
ACH-000652,-0.23236453837388396
ACH-000653,0.03682420987003725
ACH-000657,-0.04584161573041867
ACH-000658,-0.4103651737234254
ACH-000661,-0.03475378285546132
ACH-000662,-0.2204764697951721
ACH-000663,-0.04838538745997716
ACH-000665,-0.6405115437774861
ACH-000671,-0.18736056090547126
ACH-000672,-0.2793578623393311
ACH-000673,-0.027880760870784102
ACH-000676,-0.007303816578700251
ACH-000677,-0.16824073583415347
ACH-000681,-0.23176456125096465
ACH-000683,-0.4175318879420396
ACH-000684,-0.01371171763754933
ACH-000688,-0.06971897498539946
ACH-000693,0.04120856229574448
ACH-000694,0.005508531738609323
ACH-000695,-0.37432572949836335
ACH-000696,-0.15053598023931405
ACH-000697,-0.5919631578750301
ACH-000699,-0.3743401914249113
ACH-000701,-0.09455052076321127
ACH-000706,-0.2703392210869285
ACH-000711,-0.6552677672397044
ACH-000713,-0.17756955363753446
ACH-000714,0.1543056062030386
ACH-000718,-0.08230683571188864
ACH-000720,-0.034840615411267914
ACH-000721,-0.0157585745066088
ACH-000724,-0.3195056481009725
ACH-000725,-0.5313064136425409
ACH-000732,-0.7871853139845831
ACH-000734,-0.06779424803884289
ACH-000735,-0.8611887917647514
ACH-000736,-0.1111264785586742
ACH-000738,-0.05596853424173783
ACH-000746,-0.11726369287432405
ACH-000747,-0.2966081010506254
ACH-000748,-0.7983583496529055
ACH-000753,-0.1664614120104095
ACH-000756,-0.4303052002435382
ACH-000757,-0.08743126880493585
ACH-000758,-0.2918987420732717
ACH-000760,-0.14969483236743167
ACH-000762,-0.1639844091183144
ACH-000763,-0.2996651077917164
ACH-000764,-0.07282653074298581
ACH-000765,-0.4953894787279189
ACH-000766,-0.3274922677415767
ACH-000767,-0.2235223489796117
ACH-000768,-0.062217731730978214
ACH-000769,-0.4540686138018492
ACH-000770,-0.3133461182786973
ACH-000771,-0.12781745740468528
ACH-000773,-0.7717770465005436
ACH-000776,-0.05344839499230959
ACH-000777,-0.07623250361489048
ACH-000778,-0.0355238958377493
ACH-000781,-0.1467432695596368
ACH-000782,-0.17497223412935894
ACH-000783,-0.06272946222523433
ACH-000784,-0.11325321829912847
ACH-000785,-0.5214118128510786
ACH-000787,-0.5429493049972687
ACH-000788,-0.032678263897629206
ACH-000791,-0.009612443613321146
ACH-000792,-0.34429240446542186
ACH-000794,-0.5537141521014035
ACH-000796,-0.09559006552968076
ACH-000798,-0.26232355063645313
ACH-000799,-0.13140250196018347
ACH-000800,-0.006078296155736554
ACH-000802,-0.208314138481989
ACH-000804,-0.6894186477335243
ACH-000805,-0.17931518406720626
ACH-000809,-0.14552070206843498
ACH-000810,-0.152158617690095
ACH-000811,-0.02473159227514536
ACH-000817,-0.17223270197139606
ACH-000819,-0.2187108122002719
ACH-000820,-0.5391620310789944
ACH-000821,-0.04058373696423872
ACH-000822,-0.08116425910930387
ACH-000823,-0.018942840145458387
ACH-000824,-0.19821344100886795
ACH-000827,-0.6806957921322323
ACH-000829,-0.13828171768774722
ACH-000831,-0.09615711010645236
ACH-000832,-0.7518130225024374
ACH-000833,-0.14290725286534064
ACH-000834,-0.6245535210637194
ACH-000835,-0.14812230656262454
ACH-000836,-0.0936342016579308
ACH-000837,0.037903169883319036
ACH-000838,-0.11194892694163082
ACH-000839,-0.39284922941863054
ACH-000840,-0.8586912299161741
ACH-000841,0.012138373504495495
ACH-000843,-0.3728631532046992
ACH-000846,-0.19015812579803493
ACH-000847,-0.6177880189336968
ACH-000848,-0.13073386156079495
ACH-000849,-0.12175541446352707
ACH-000851,-0.11615026141479907
ACH-000855,-0.33516379883628555
ACH-000856,-0.19994741995500767
ACH-000858,-0.23489880771608165
ACH-000859,-0.3270765966325848
ACH-000861,-0.3678431422754457
ACH-000862,-0.07499300037208569
ACH-000865,-0.1918390378393933
ACH-000866,-0.1274759729371287
ACH-000867,-0.479811686444784
ACH-000869,-0.5967424751310503
ACH-000872,-0.0015963923256708873
ACH-000873,-0.046491907611897115
ACH-000876,-0.11602019483849607
ACH-000878,0.04129804293267113
ACH-000880,-0.3490846295638484
ACH-000881,0.01809254963637905
ACH-000882,-0.0988282895931775
ACH-000884,-0.06780621747138066
ACH-000885,-0.04769465740097355
ACH-000887,-0.2923514027318542
ACH-000889,-0.029784318023478987
ACH-000896,-0.09727783130544616
ACH-000898,-0.18169563553263365
ACH-000900,-0.06812017173183675
ACH-000901,-0.20036331918950626
ACH-000905,0.040028764533555965
ACH-000906,-0.16070479734113555
ACH-000907,-0.039313212243810666
ACH-000910,0.00462501201346586
ACH-000911,-0.12220380604274995
ACH-000912,-0.30092132657242243
ACH-000913,-0.031228604293779407
ACH-000915,-0.07821919979509825
ACH-000916,-0.5954131582631458
ACH-000917,-0.7765425964357594
ACH-000920,-0.012493682760160815
ACH-000921,-0.08597237347718034
ACH-000924,-0.5988489484239318
ACH-000926,-0.25111368079848345
ACH-000928,-0.12233152244772108
ACH-000929,-0.9840225489816302
ACH-000932,0.0076687171246295205
ACH-000935,-0.07463123183122426
ACH-000936,-0.04723687750758479
ACH-000937,-0.025207701302692457
ACH-000938,-0.035485861531477016
ACH-000939,-0.23038846573797395
ACH-000941,-0.12573693440099518
ACH-000943,-0.31014149948924946
ACH-000946,0.0035259919533681384
ACH-000947,-0.0658630920367246
ACH-000948,0.056327595064126934
ACH-000950,-0.3024010960236396
ACH-000953,-0.035032377120596335
ACH-000954,-0.15125424166701293
ACH-000957,-0.2949973145713033
ACH-000958,-0.31705986893154403
ACH-000960,-0.13756654096286633
ACH-000963,0.044991888907968285
ACH-000968,-0.296925859452413
ACH-000969,-0.7822860589192263
ACH-000972,0.04846336459531903
ACH-000973,-0.03790225432920162
ACH-000974,-0.562489542957265
ACH-000978,-0.09066886699328196
ACH-000984,-0.16999522667904252
ACH-000986,-0.07418133652552633
ACH-000988,-0.7822399869721868
ACH-000993,-0.0655955131412787
ACH-000994,-0.15943659025103352
ACH-000996,-0.33517323075235794
ACH-001001,-0.05460562995509021
ACH-001020,-0.6338485002656987
ACH-001028,-0.05916299292246013
ACH-001031,-0.031812683673791906
ACH-001038,-0.08909312176191687
ACH-001048,0.028526087270955833
ACH-001050,-0.6641351567578537
ACH-001053,-0.7070419201042282
ACH-001054,-0.6337162444124035
ACH-001061,-0.2761423268025401
ACH-001067,-0.08237428272290416
ACH-001075,-0.2481766253919788
ACH-001096,-0.26502572006238423
ACH-001111,-0.4907931159249201
ACH-001119,-0.4151935724499635
ACH-001128,-0.6164995724722026
ACH-001134,-0.35264552952163003
ACH-001151,-0.24838152291605026
ACH-001163,-0.13073576081628652
ACH-001164,-0.6089771526330088
ACH-001183,-0.1271458076431145
ACH-001192,-0.13313901954921642
ACH-001193,-0.284402779894794
ACH-001196,-0.7049067737934076
ACH-001197,-0.0017315581758035716
ACH-001205,-0.16298329492596342
ACH-001211,-0.2838322081487807
ACH-001212,-0.05786280298926949
ACH-001228,-0.17408089640972824
ACH-001232,0.02502994235413236
ACH-001239,-0.0687582645977313
ACH-001270,-0.2575707388896784
ACH-001274,-0.35010167569109385
ACH-001275,-0.10334330463122024
ACH-001277,-0.05853744954334536
ACH-001278,-0.18671781597401504
ACH-001280,0.029388119822824726
ACH-001283,-0.21063532385814596
ACH-001289,-0.2281865318916567
ACH-001300,-0.19004497707411147
ACH-001301,-0.05964500127329773
ACH-001302,-0.4739848790750368
ACH-001306,-0.19973405773681785
ACH-001318,-0.2877280269348923
ACH-001322,-0.25528752746738204
ACH-001328,-0.2656526586103317
ACH-001332,-0.1146320242778337
ACH-001336,-0.17496955878430226
ACH-001346,-0.18985932075875148
ACH-001353,-0.11992395207649335
ACH-001354,-0.1183446835964504
ACH-001367,0.04806910931182253
ACH-001368,-0.4145726870793155
ACH-001374,0.049769446428690224
ACH-001377,-0.5486133963069607
ACH-001380,-0.09492220136717024
ACH-001391,-0.03259692322528971
ACH-001408,-0.6253470185164492
ACH-001430,0.00544658713154169
ACH-001431,-0.6220347850286972
ACH-001450,-0.12409459988482895
ACH-001496,-0.13495805978125788
ACH-001500,-0.017812580351133537
ACH-001523,-0.4019208296217329
ACH-001532,-0.22479559093183968
ACH-001550,-0.06781392217711671
ACH-001552,-0.3702093280501808
ACH-001554,-0.4990649800092541
ACH-001654,-0.33326536225500564
ACH-001735,-0.058052711940313376
ACH-001736,-0.013069112851644069
ACH-001737,0.030544941533080943
ACH-001740,-0.007641031689598147
ACH-001745,-0.03199428960279136
ACH-001765,-0.10604208466508667
