,SLC9B1 (150159)
ACH-000004,-0.5433121480665768
ACH-000005,-0.3760430290573282
ACH-000007,-0.6027550093232158
ACH-000009,-0.4529916891918332
ACH-000011,-0.3555124580781729
ACH-000012,-0.4119814675417271
ACH-000013,-0.1940520655589138
ACH-000014,-0.6230789713469023
ACH-000015,-0.4192402232022737
ACH-000017,-0.3927540707462171
ACH-000018,-0.3952148167199242
ACH-000019,-0.2764962713842357
ACH-000021,-0.6076475250912716
ACH-000022,-0.4872035795044997
ACH-000025,-0.5373832971347444
ACH-000028,-0.3497788210431219
ACH-000030,-0.37380361570203374
ACH-000035,-0.4823675969049575
ACH-000036,-0.617997327883651
ACH-000037,-0.4945287316411181
ACH-000039,-0.5169045829826936
ACH-000040,-0.4696709342673597
ACH-000041,-0.3258734625310664
ACH-000042,-0.5384211141728963
ACH-000045,-0.2842935620644976
ACH-000047,-0.3701306825419118
ACH-000052,-0.4728006169649412
ACH-000053,-0.4203134023821489
ACH-000054,-0.3222397997667862
ACH-000055,-0.3608417453105669
ACH-000060,-0.5165999050890392
ACH-000067,-0.4783418742882062
ACH-000070,-0.453527057794575
ACH-000075,-0.4883694308508654
ACH-000078,-0.4718179847175387
ACH-000082,-0.4893069515266608
ACH-000085,-0.309243163430575
ACH-000086,-0.19340838554897088
ACH-000087,-0.4571974828270571
ACH-000092,-0.6427162787753551
ACH-000095,-0.4542512894769116
ACH-000097,-0.37013188235255023
ACH-000098,-0.4420927942996957
ACH-000099,-0.4373329298126215
ACH-000108,-0.3119411604880697
ACH-000113,-0.3854518560825999
ACH-000116,-0.5211050426226453
ACH-000118,-0.33458149202525755
ACH-000120,-0.3152480443706478
ACH-000123,-0.4650764870663921
ACH-000127,-0.4801281718729986
ACH-000128,-0.4645607354124165
ACH-000132,-0.7677877827187664
ACH-000133,-0.5563757358211502
ACH-000137,-0.4505773430032212
ACH-000138,-0.21958686647738007
ACH-000142,-0.3867314376511932
ACH-000143,-0.5875914968479848
ACH-000146,-0.3884416406143403
ACH-000148,-0.3059714292965321
ACH-000150,-0.6638350447510868
ACH-000152,-0.4949192330221566
ACH-000153,-0.5488058983450022
ACH-000159,-0.3983561515843779
ACH-000160,-0.3277928531363417
ACH-000163,-0.2697622384667473
ACH-000167,-0.6286607959344344
ACH-000168,-0.6259083660003072
ACH-000169,-0.4455337062081834
ACH-000178,-0.4916128341739568
ACH-000183,-0.7958055683958465
ACH-000188,-0.4931223715773769
ACH-000189,-0.5419404649403395
ACH-000190,-0.5181382116812296
ACH-000198,-0.4915034833078393
ACH-000203,-0.40428843085532734
ACH-000204,-0.4377521653716008
ACH-000206,-0.6086557963113365
ACH-000207,-0.5000609302579779
ACH-000208,-0.5967448111220172
ACH-000210,-0.3553596864333435
ACH-000211,-0.3081791730874977
ACH-000215,-0.447155884963531
ACH-000221,-0.3756966318973591
ACH-000222,-0.5429083919706569
ACH-000223,-0.6567888434869996
ACH-000226,-0.4487169520853565
ACH-000227,-0.6832918255353626
ACH-000228,-0.4445150091352809
ACH-000231,-0.4950913241929334
ACH-000232,-0.5297099847839535
ACH-000233,-0.4025840866417162
ACH-000234,-0.4488048234245295
ACH-000235,-0.3208817103567628
ACH-000237,-0.5262573808850705
ACH-000238,-0.5253309301183853
ACH-000242,-0.36901100551440863
ACH-000243,-0.5085297430541625
ACH-000244,-0.5168200315835615
ACH-000246,-0.2959900000108571
ACH-000248,-0.4529389429895014
ACH-000250,-0.3761553476264081
ACH-000251,-0.5239306291924621
ACH-000252,-0.42104515120068897
ACH-000253,-0.3711816094155741
ACH-000255,-0.3147339019185163
ACH-000256,-0.4208375325641223
ACH-000257,-0.3498765255539905
ACH-000258,-0.4000067659317639
ACH-000259,-0.23597107132772566
ACH-000260,-0.3166186918295509
ACH-000261,-0.4621496251367285
ACH-000262,-0.4833169322915242
ACH-000263,-0.37450400184162347
ACH-000264,-0.4940953850639394
ACH-000265,-0.4982215897344015
ACH-000266,-0.3976836562892663
ACH-000272,-0.5267652184850691
ACH-000274,-0.5377106218706384
ACH-000277,-0.3784791759424588
ACH-000278,-0.42300903407962415
ACH-000279,-0.5463199441279577
ACH-000280,-0.34045110981895393
ACH-000281,-0.2654774587820348
ACH-000288,-0.520602300260869
ACH-000291,-0.5449583201797238
ACH-000293,-0.4550997059495357
ACH-000294,-0.6620935831286076
ACH-000295,-0.5536723832561757
ACH-000296,-0.397937536036235
ACH-000302,-0.426232656732968
ACH-000304,-0.3748489541848036
ACH-000307,-0.4660082528973197
ACH-000308,-0.3163571924743009
ACH-000310,-0.54281860700146
ACH-000311,-0.4045952322175694
ACH-000312,-0.4037594749389196
ACH-000315,-0.5769617743220143
ACH-000316,-0.2786335387944746
ACH-000317,-0.6067495417361408
ACH-000318,-0.43855634854007575
ACH-000319,-0.4434430693044472
ACH-000320,-0.3779029403067087
ACH-000322,-0.4146340636107947
ACH-000323,-0.39968020555168615
ACH-000324,-0.32791530928636503
ACH-000329,-0.3941438393768947
ACH-000330,-0.3746179572918323
ACH-000331,-0.4450751222889193
ACH-000332,-0.4676557251878637
ACH-000334,-0.7335180557220461
ACH-000335,-0.31804561823212607
ACH-000336,-0.419885005057648
ACH-000337,-0.26685766977865044
ACH-000338,-0.556317009171029
ACH-000339,-0.35539722671150065
ACH-000341,-0.4087498561706092
ACH-000348,-0.4457245396271508
ACH-000350,-0.4760359629869125
ACH-000352,-0.3275456397388177
ACH-000356,-0.5166432861169125
ACH-000361,-0.31214148090739324
ACH-000362,-0.4246176121720671
ACH-000363,-0.6512713906844412
ACH-000364,-0.4076819801426848
