,ZBTB7C (201501)
ACH-000004,0.047735024943406784
ACH-000005,0.30527486587268343
ACH-000007,-0.2244013658337174
ACH-000009,-0.037862523161033584
ACH-000011,0.0903260305635916
ACH-000012,0.12658856091398776
ACH-000013,-0.0060116072450818155
ACH-000014,-0.0671910655310066
ACH-000015,0.06664189257661106
ACH-000017,0.13439515758775344
ACH-000018,-0.023302074792474654
ACH-000019,0.12371252308327355
ACH-000021,0.08143914239107124
ACH-000022,0.0036970047697374906
ACH-000025,0.019592985998732704
ACH-000028,0.0258434067218592
ACH-000030,-0.10886329395373599
ACH-000035,0.11771049738775465
ACH-000036,0.05671044522929568
ACH-000037,0.1670435771447172
ACH-000039,0.030615422507358964
ACH-000040,0.06853578633639465
ACH-000041,-0.0393650849147434
ACH-000042,0.028434608726333143
ACH-000045,0.15574688734059894
ACH-000047,-0.01942175948126684
ACH-000052,-0.03760334905622935
ACH-000053,0.011773850653741706
ACH-000054,0.12238178161637725
ACH-000055,0.02257674401166442
ACH-000060,0.07724575776016446
ACH-000067,0.16208658426265585
ACH-000070,-0.061080772471642064
ACH-000075,0.09797493828589704
ACH-000078,0.08079631449952375
ACH-000082,0.10130290679889993
ACH-000085,0.07128323087974245
ACH-000086,0.1249503685925714
ACH-000087,-0.12148894506118325
ACH-000092,0.10369769283076027
ACH-000095,0.014093950049249338
ACH-000097,0.058177652140195164
ACH-000098,0.04138335257502713
ACH-000099,0.012320160040024558
ACH-000108,0.099989322237619
ACH-000113,-0.05629973858203077
ACH-000116,0.03500186689940976
ACH-000118,0.15169901238646294
ACH-000120,-0.03318565508696019
ACH-000123,0.06777227690919246
ACH-000127,0.039678404845162885
ACH-000128,0.14060437114779412
ACH-000132,-0.09232028860367192
ACH-000133,0.07619017442925567
ACH-000137,0.07037444090659438
ACH-000138,0.034156010683972095
ACH-000142,0.17589664855227208
ACH-000143,0.011284074707372908
ACH-000146,0.016022526592775768
ACH-000148,-0.020236904638240683
ACH-000150,0.15349483165110728
ACH-000152,0.14603311787044693
