,RPF1 (80135)
ACH-000190,-0.5534521799580101
ACH-000198,-0.6058323741817244
ACH-000203,-0.4594369440342052
ACH-000204,-0.8382892798586141
ACH-000206,-0.601568327207081
ACH-000207,-0.7486357980000434
ACH-000208,-0.8088120966701485
ACH-000210,-0.38948115848073744
ACH-000211,-0.4276474730922059
ACH-000215,-0.7920746854938929
ACH-000221,-0.6039144859933839
ACH-000222,-0.7918311654511476
ACH-000223,-0.6537008538767015
ACH-000226,-0.717805096096535
ACH-000227,-0.4405579937228597
ACH-000228,-0.9916986956207078
ACH-000231,-0.7059773837561815
ACH-000232,-0.6289228549714364
ACH-000233,-0.5134126132831976
ACH-000234,-0.8077231990712819
ACH-000235,-0.674496059206177
ACH-000237,-0.5093126735067749
ACH-000238,-0.8131384697183232
ACH-000242,-0.5174644718493604
ACH-000243,-0.7641990256638329
ACH-000244,-0.5430179819790354
ACH-000246,-0.7359735739837302
ACH-000248,-0.5186755809308837
ACH-000250,-0.7781088405336627
ACH-000251,-0.6469254473717341
ACH-000252,-0.8607930854123771
ACH-000253,-0.8854384161168536
ACH-000255,-0.7937804444966031
ACH-000256,-0.409026737921768
ACH-000257,-0.6449098168246867
ACH-000258,-0.6096615882473634
ACH-000259,-0.5612174950891533
ACH-000260,-0.6260562070249985
ACH-000261,-0.7540816959263602
ACH-000262,-0.7495228570657968
ACH-000263,-0.31548833838252965
ACH-000264,-0.5106041850604667
ACH-000265,-0.7101820810887357
ACH-000266,-0.6590327096364684
ACH-000272,-0.6889480047473032
ACH-000274,-0.5164473163820839
ACH-000277,-0.5130231754457611
ACH-000278,-0.7933180739019138
ACH-000279,-0.6103312763342335
ACH-000280,-0.5831449766351384
ACH-000281,-0.5096078228240998
ACH-000288,-0.4940612694855312
ACH-000291,-0.6235075484349692
ACH-000293,-0.6489360034005655
ACH-000294,-0.6375532110622234
ACH-000295,-0.5789065103339257
ACH-000296,-0.6207685891107108
ACH-000302,-0.6995234816146118
ACH-000304,-0.6150201449880444
ACH-000307,-0.8173718765136672
ACH-000308,-0.5467361700580594
ACH-000310,-0.3424853454930326
ACH-000311,-0.7484636090299328
ACH-000312,-0.5355488423557789
ACH-000315,-0.3544927444329012
ACH-000316,-0.6711734985118127
ACH-000317,-1.0286592914657675
ACH-000318,-0.6416857461626227
ACH-000319,-0.764837482300783
ACH-000320,-0.6673679322842753
ACH-000322,-0.6084990902929575
ACH-000323,-0.6253534536451336
ACH-000324,-0.7364320874517638
ACH-000329,-0.5975019070007598
ACH-000330,-0.6129341494982725
ACH-000331,-0.6406405471659748
ACH-000332,-0.8511610496906509
ACH-000334,-0.5867110855855602
ACH-000335,-0.7905157668785261
ACH-000336,-0.6347938965143611
ACH-000337,-0.3973884837110292
ACH-000338,-0.6440672233566694
ACH-000339,-0.4643435293705374
ACH-000341,-0.5602136606029329
ACH-000348,-0.4688702444028074
ACH-000350,-0.4597937425150087
ACH-000352,-0.5802553876526718
ACH-000356,-0.9267800823274708
ACH-000361,-0.7193298986892749
ACH-000362,-0.4913692121147829
ACH-000363,-0.4345164196273862
ACH-000364,-0.7237366855026507
ACH-000365,-0.6174428370366233
ACH-000366,-0.4290219589002987
ACH-000368,-0.5969889824950964
ACH-000374,-0.4852848379374957
ACH-000375,-0.9142414307602282
ACH-000376,-0.6705249291200751
ACH-000381,-1.0039124948693112
ACH-000383,-0.6392364607930741
ACH-000387,-0.594684606910698
ACH-000389,-0.955116493346736
ACH-000390,-0.9030010705547225
ACH-000393,-0.5953174792003669
ACH-000395,-0.6687858395033961
ACH-000396,-0.7465264508340226
ACH-000397,-0.7473065026410208
ACH-000401,-0.6844787803925233
ACH-000402,-0.5827394068053173
ACH-000403,-0.6585313169407659
ACH-000404,-1.039636157207649
ACH-000406,-0.6080045604585259
ACH-000407,-0.6053966268619736
ACH-000408,-0.8237263636659767
ACH-000410,-0.6031128773154715
ACH-000411,-0.6708740909149937
ACH-000414,-0.5168017526893955
ACH-000415,-0.7502765548673673
ACH-000416,-0.4972413416232427
ACH-000420,-0.4397831786951909
ACH-000421,-0.9432932925242968
ACH-000424,-0.6442604200730695
ACH-000425,-0.9352307415960754
ACH-000426,-0.43034811403842543
ACH-000427,-0.4953509559422883
ACH-000433,-0.8420652382217619
ACH-000435,-0.3535634931295164
ACH-000436,-0.5648482502797298
ACH-000444,-0.7381086906484093
ACH-000445,-0.8309593987362431
ACH-000448,-0.7568286445253266
ACH-000450,-0.24154553399424974
ACH-000452,-0.6769983049073393
ACH-000454,-0.6845400760377107
ACH-000458,-0.6767933681559312
ACH-000459,-0.562211551705019
ACH-000460,-0.5767535758504849
ACH-000461,-0.6468607378378923
ACH-000463,-0.8249037465974133
ACH-000464,-0.5878558249184258
ACH-000466,-0.6303364558180877
ACH-000467,-0.6481712443792551
ACH-000468,-0.7362936784651777
ACH-000469,-0.4430310517468827
ACH-000470,-0.724688492816922
ACH-000471,-0.8880953508831566
ACH-000472,-0.6177115771173608
ACH-000473,-0.7307447110352394
ACH-000475,-0.5703560071320705
ACH-000476,-0.5165691898913392
ACH-000477,-0.8051142334137411
ACH-000479,-0.822162573437715
ACH-000480,-0.8001204530868259
ACH-000481,-0.8266818174158878
ACH-000483,-0.3948687102331927
ACH-000484,-0.5479179793004145
ACH-000485,-0.583488496638704
ACH-000486,-0.9364045801397888
ACH-000487,-0.4308201009296048
ACH-000488,-0.4617207315642408
ACH-000490,-0.8198022134144809
ACH-000491,-0.4039883117380135
ACH-000495,-0.7172674832471339
ACH-000496,-0.7108421740144351
ACH-000499,-0.8266285862421812
ACH-000500,-0.6811724972815457
ACH-000502,-0.666252853114297
ACH-000503,-1.0729026519061138
ACH-000505,-0.5525168933048591
ACH-000507,-0.6423764962828908
ACH-000510,-0.7624540258625986
ACH-000511,-0.8198271488933627
ACH-000512,-0.4637700029473875
ACH-000516,-0.47504761729058503
ACH-000517,-0.8453166390641363
ACH-000518,-0.8871315562079957
ACH-000520,-0.624185590488447
ACH-000521,-0.5558027457276351
ACH-000522,-0.4681336779954135
ACH-000524,-0.4472444968374853
ACH-000527,-0.6626193228398151
ACH-000528,-0.7401183054121085
ACH-000537,-0.6479105758241404
ACH-000541,-0.30507766898771554
ACH-000542,-0.7710471822374456
ACH-000544,-0.8017036957836063
ACH-000545,-0.8477216193171272
ACH-000547,-0.3990477611958369
ACH-000548,-0.6622690953599089
ACH-000549,-0.6535562556949907
ACH-000550,-0.6196724272888784
ACH-000552,-0.9168656479733582
ACH-000556,-0.7157593869751966
ACH-000557,-0.5733544244179174
ACH-000569,-0.6603621751142035
ACH-000570,-0.7054659837709112
ACH-000571,-0.5640473508232061
ACH-000573,-0.6314651402371164
ACH-000576,-0.5458780972751932
ACH-000579,-0.4593086987097543
ACH-000580,-0.8637965481863447
ACH-000584,-0.602742832234381
ACH-000585,-0.5875722837326179
ACH-000588,-0.9073146795951922
ACH-000589,-0.4761931943125298
ACH-000591,-0.8348580240498965
ACH-000593,-0.7822432853216583
ACH-000600,-0.681422448287057
ACH-000601,-0.5120198901552865
ACH-000605,-0.7905822963705094
ACH-000606,-0.7866211283873218
ACH-000608,-0.606192807404274
ACH-000614,-0.8321832565635329
ACH-000616,-0.4500429125102181
ACH-000618,-0.7745802742555561
ACH-000619,-0.4325200053353304
ACH-000620,-0.698481654407051
ACH-000621,-0.5850073060391842
ACH-000622,-0.8303236019672069
ACH-000623,-0.6384502852859817
ACH-000624,-0.7927925721554835
ACH-000627,-0.6189573264241539
ACH-000630,-0.8963474528677103
ACH-000631,-0.897002222417327
ACH-000632,-0.5685431465091522
ACH-000633,-0.3055014816906493
ACH-000637,-0.6780072193355111
ACH-000638,-0.4915047323315049
ACH-000646,-0.5125004048962978
ACH-000647,-0.6197287846226573
ACH-000648,-0.8716079345415357
ACH-000649,-0.6957890456389036
ACH-000651,-0.6713610272706159
ACH-000652,-0.8148594297984845
ACH-000653,-0.6357644450221783
ACH-000657,-0.5985405427240813
ACH-000658,-0.5075836280874073
ACH-000661,-0.6080698662810327
ACH-000662,-0.8101672537065662
ACH-000663,-0.7417007254232897
ACH-000665,-0.5046989868671983
ACH-000671,-0.5365533530444279
ACH-000672,-0.4895387818977728
ACH-000673,-0.4684833326333942
ACH-000676,-0.3716288481593309
ACH-000677,-0.5946033317494476
ACH-000681,-0.5741404060843054
ACH-000683,-0.7562141149393539
ACH-000684,-0.8971992748944365
ACH-000688,-0.5471941441384286
ACH-000693,-0.7806117955519281
ACH-000694,-0.6999759328224032
ACH-000695,-0.4683662323447456
ACH-000696,-0.6554656111136871
ACH-000697,-0.9758761262640449
ACH-000699,-0.4508390712501758
ACH-000701,-0.5236804069681059
ACH-000706,-0.7406176357240787
ACH-000711,-0.5964287192415069
ACH-000713,-0.6059043338790361
ACH-000714,-0.51316390695061
ACH-000718,-0.5755584986669834
ACH-000720,-0.4574987093111583
ACH-000721,-0.7610532281210216
ACH-000724,-0.5921308487330885
ACH-000725,-0.35028785445092997
ACH-000732,-0.8012567594745763
ACH-000734,-0.5263868771515865
ACH-000735,-0.8049320349076701
ACH-000736,-0.6694890528034454
ACH-000738,-0.5774874090234948
ACH-000746,-0.527744716814026
ACH-000747,-0.6675115699351245
ACH-000748,-0.9476211544099112
ACH-000753,-0.5386846930962803
ACH-000756,-0.6229111054928341
ACH-000757,-0.4859128529914922
ACH-000758,-0.8868145867061261
ACH-000760,-0.6299494623141513
ACH-000762,-0.6895008551037934
ACH-000763,-0.8570705782277808
ACH-000764,-0.5242114635760701
ACH-000765,-0.5559367310660566
ACH-000766,-0.6159706925130496
ACH-000767,-0.4425405391079337
ACH-000768,-0.5901404916264077
ACH-000769,-0.6952349846222711
ACH-000770,-0.4988988320785789
ACH-000771,-0.9937413471213712
ACH-000773,-0.8553222103268204
ACH-000776,-0.5412397630035046
ACH-000777,-0.43075321985240383
ACH-000778,-0.5508538408117845
ACH-000781,-0.5595665323637379
ACH-000782,-0.5554232062499102
ACH-000783,-0.616664995062746
ACH-000784,-0.8023365984278471
ACH-000785,-0.6445135500921633
ACH-000787,-0.8243597415683787
ACH-000788,-0.5648138764716796
ACH-000791,-0.5302040006565768
ACH-000792,-0.6716255715314732
ACH-000794,-0.7457431424165224
ACH-000796,-0.5610570930020506
ACH-000798,-0.6728616949977879
ACH-000799,-0.7520109585198813
ACH-000800,-0.7360066193708467
ACH-000802,-0.7201795553757838
ACH-000804,-0.4552587111171032
ACH-000805,-0.6779584558740084
ACH-000809,-0.38135851695492895
ACH-000810,-0.6969748849458532
ACH-000811,-0.7199148602488691
ACH-000817,-0.7460517625731413
ACH-000819,-0.7782516132448056
ACH-000820,-0.9254697751633753
ACH-000821,-0.7961567286188047
ACH-000822,-0.42914037768558905
ACH-000823,-0.8871991550654941
ACH-000824,-0.5512614179827046
ACH-000827,-1.0103726142085607
ACH-000829,-0.6943266962430806
ACH-000831,-0.7530769336677372
ACH-000832,-0.6430172080467
ACH-000833,-0.4866524838342065
ACH-000834,-0.6517138066735099
ACH-000835,-0.7703460010272939
ACH-000836,-0.7342406387148596
ACH-000837,-0.5663460950531258
ACH-000838,-0.7809322591647765
ACH-000839,-0.8219959659802583
ACH-000840,-0.4570872182168179
ACH-000841,-0.5038429495110034
ACH-000843,-0.8780544084812019
ACH-000846,-0.4265253386623603
ACH-000847,-0.6241291113811144
ACH-000848,-0.6905261044511334
ACH-000849,-0.5318561285373197
ACH-000851,-0.7716612358589505
ACH-000855,-0.8753927357943748
ACH-000856,-0.617059316284833
ACH-000858,-0.7200198533754207
ACH-000859,-0.5611170531663969
ACH-000861,-0.6181676185142658
ACH-000862,-0.6712281752695443
ACH-000865,-0.9654078623330818
ACH-000866,-0.60839483059729
ACH-000867,-0.8425393999462231
ACH-000869,-0.598090537194147
ACH-000872,-0.7087539170847814
ACH-000873,-0.5800369704458537
ACH-000876,-0.5673724002018705
ACH-000878,-0.8297893358482648
ACH-000880,-0.8217349779886822
ACH-000881,-0.805439182114874
ACH-000882,-0.8739779996116787
ACH-000884,-0.906023899893601
ACH-000885,-0.4597797853433914
ACH-000887,-0.6394022454779374
ACH-000889,-0.6639377822644389
ACH-000896,-0.6242248622426021
ACH-000898,-0.7589990211897499
ACH-000900,-0.4251386702739632
ACH-000901,-0.6586486493215443
ACH-000905,-0.6004218229759165
ACH-000906,-0.7383096303954381
ACH-000907,-0.6086108758946979
ACH-000910,-0.5408485676507466
ACH-000911,-0.7352451564308061
ACH-000912,-0.7340557192777197
ACH-000913,-0.6902878349217616
ACH-000915,-0.520324509910504
ACH-000916,-0.7028494986181529
ACH-000917,-0.7556676807097299
ACH-000920,-0.4478167625263468
ACH-000921,-0.8053798731026686
ACH-000924,-0.7572962428092747
ACH-000926,-0.8238674275255284
ACH-000928,-0.6468235608652778
ACH-000929,-0.8684103716749361
ACH-000932,-0.5332300889041227
ACH-000935,-0.6566278043581691
ACH-000936,-0.716387123574122
ACH-000937,-0.5881068990099849
ACH-000938,-0.534789500650886
ACH-000939,-0.6726309049000347
ACH-000941,-0.4550903046211979
ACH-000943,-0.7603917926028564
ACH-000946,-0.8082422790182457
ACH-000947,-0.7249351223674314
ACH-000948,-0.7426019116241583
ACH-000950,-0.5900597535536731
ACH-000953,-0.2278371813425368
ACH-000954,-1.049582046442236
ACH-000957,-0.5992308135092442
ACH-000958,-0.6870227445417783
ACH-000960,-0.6289393719232632
ACH-000963,-0.7636082986560251
ACH-000968,-0.5207379763284521
ACH-000969,-0.8497898676282741
ACH-000972,-1.0599277703809518
ACH-000973,-0.7276426074753529
ACH-000974,-0.6254213606865288
ACH-000978,-0.6343703095761151
ACH-000984,-0.6187267504181041
ACH-000986,-0.7485891251407726
ACH-000988,-0.8040934524032283
ACH-000993,-0.7450025916626248
ACH-000994,-0.4744985765869446
ACH-000996,-0.6892343215029341
ACH-001001,-0.5629445639427867
ACH-001020,-0.7571192278556486
ACH-001028,-0.5643803347842824
ACH-001031,-0.6455029974887398
ACH-001038,-0.3839585260721325
ACH-001048,-0.6111966787798712
ACH-001050,-0.7019412121036148
ACH-001053,-0.7838186502377348
ACH-001054,-0.538713406540926
ACH-001061,-0.8766184039117026
ACH-001067,-0.5871737339493085
ACH-001075,-0.7103906354543191
ACH-001096,-0.4864331331165062
ACH-001111,-0.6956750594631069
ACH-001119,-0.7195420976447462
ACH-001128,-0.6208307413389118
ACH-001134,-0.7104341470322646
ACH-001151,-0.8236571029527736
ACH-001163,-0.6643374932671464
ACH-001164,-0.6937961049488396
ACH-001183,-0.6203387994354606
ACH-001192,-0.5329562246339978
ACH-001193,-0.6802413542270825
ACH-001196,-0.6157060160946484
ACH-001197,-0.6219293670907093
ACH-001205,-0.7938257248857433
ACH-001211,-0.6783812591921697
ACH-001212,-0.3533981575357415
ACH-001228,-0.6587723296016449
ACH-001232,-0.6333250503139395
ACH-001239,-0.4838278957356661
ACH-001270,-0.8001334331635583
ACH-001274,-0.8718238470509394
ACH-001275,-0.6903960868066734
ACH-001277,-0.5510548882135723
ACH-001278,-0.4211570597725003
ACH-001280,-0.6649950642806541
ACH-001283,-0.52962685780027
ACH-001289,-0.8791560222379766
ACH-001300,-0.8052442532585297
ACH-001301,-0.1951447330880344
ACH-001302,-0.9903082707077296
ACH-001306,-0.8241833762869005
ACH-001318,-0.6147009671364376
ACH-001322,-0.4524974476609161
ACH-001328,-0.6421517880253224
ACH-001332,-0.8868281921745702
ACH-001336,-0.9371488196712664
ACH-001346,-0.6992139669678219
ACH-001353,-0.6753788447430943
ACH-001354,-0.13024993903112667
ACH-001367,-0.8197408962858534
ACH-001368,-0.5506081126478722
ACH-001374,-0.480695436122111
ACH-001377,-0.7286185637787004
ACH-001380,-0.6775477094286303
ACH-001391,-0.5022442631776872
ACH-001408,-0.6346874343380056
ACH-001430,-0.6587938253703918
ACH-001431,-0.8789282015485286
ACH-001450,-0.7978907231284
ACH-001496,-0.922821620444313
ACH-001500,-0.7083361378780028
ACH-001523,-0.7589624404224318
ACH-001532,-0.7804802592230685
ACH-001550,-0.8068513514259655
ACH-001552,-0.7633223873709613
ACH-001554,-0.6932993522121135
ACH-001654,-0.7586865267267001
ACH-001735,-0.5051455825944887
ACH-001736,-0.5584443365104999
ACH-001737,-0.4002274791615317
ACH-001740,-0.5889333609493391
ACH-001745,-0.5379366539877374
ACH-001765,-0.37052132766231743
