,SNX5 (27131)
ACH-000004,-0.08959641664744036
ACH-000005,-0.440723479445225
ACH-000007,-0.4404606566634291
ACH-000009,-0.015643611776636118
ACH-000011,-0.20795046146206225
ACH-000012,-0.09052765685877902
ACH-000013,-0.1347879731162963
ACH-000014,-0.2475913068250371
ACH-000015,-0.010325996268437993
ACH-000017,-0.04047107971193352
ACH-000018,-0.07288180756487801
ACH-000019,-0.017096094086771874
ACH-000021,-0.06208317734438571
ACH-000022,-0.17011800202106864
ACH-000025,-0.10275326621288576
ACH-000028,-0.10363267000761817
ACH-000030,-0.06755900716639163
ACH-000035,-0.08407022899307222
ACH-000036,-0.12202033007564166
ACH-000037,-0.15343016296831322
ACH-000039,0.057983337099009685
ACH-000040,-0.2288167697847084
ACH-000041,-0.1621655850746514
ACH-000042,-0.1614091435090468
ACH-000045,-0.16432344318903913
ACH-000047,-0.1681980310065722
ACH-000052,-0.15134503714095812
ACH-000053,-0.17596986522909933
ACH-000054,-0.2005016906270766
ACH-000055,-0.1587828807797756
ACH-000060,-0.07682833164496307
ACH-000067,-0.1405849017138673
ACH-000070,-0.12915953266833494
ACH-000075,-0.3560886457533539
ACH-000078,0.006069035368674793
ACH-000082,-0.1588640489836046
ACH-000085,-0.2757704263234376
ACH-000086,-0.005532257233167713
ACH-000087,-0.1966897580242052
ACH-000092,-0.18690768406817554
ACH-000095,-0.2883496846802987
ACH-000097,-0.18334605272337925
ACH-000098,-0.12001067560097488
ACH-000099,-0.1272510378527192
ACH-000108,-0.08352358033399168
ACH-000113,-0.2108306452411688
ACH-000116,-0.12868746305513748
ACH-000118,-0.12806118788665494
ACH-000120,-0.10926612489538562
ACH-000123,-0.15717067443467414
ACH-000127,-0.06293796865307484
ACH-000128,-0.2545862559528614
ACH-000132,-0.108972620271035
ACH-000133,-0.164783736194659
ACH-000137,-0.3044529451633215
ACH-000138,-0.10576086893496746
ACH-000142,0.09096549289560607
ACH-000143,-0.3281834558413759
ACH-000146,-0.1126802573719072
ACH-000148,-0.1532011533781625
ACH-000150,-0.1989928096567372
ACH-000152,-0.2457442563535612
ACH-000153,-0.1847239266418549
ACH-000159,-0.07715206422379438
ACH-000160,-0.0948532453849458
ACH-000163,-0.3353542169973062
ACH-000167,0.04684869892148311
ACH-000168,0.0136773157517237
ACH-000169,-0.1362261693385344
ACH-000178,-0.1947680598638485
ACH-000183,-0.177095285074666
ACH-000188,-0.061887398123684614
ACH-000189,-0.02335870066130795
ACH-000190,-0.11444535792633992
ACH-000198,-0.11137513189851857
