,ATP1B3 (483)
ACH-000004,-0.7859950357361633
ACH-000005,-0.9643706403870884
ACH-000007,-0.0586497851454915
ACH-000009,-0.3789318959719149
ACH-000011,-0.3488626348854936
ACH-000012,-0.05030543311092177
ACH-000013,-0.2881736542352045
ACH-000014,-0.29991877343607803
ACH-000015,-0.3937672548391747
ACH-000017,-0.3634962901001295
ACH-000018,-0.214788458535079
ACH-000019,-0.417995706042282
ACH-000021,-0.35528346895309043
ACH-000022,-0.2507320806086344
ACH-000025,-0.4315713181486113
ACH-000028,-0.09450149517829314
ACH-000030,-0.3975408903137812
ACH-000035,-0.32508979213057343
ACH-000036,-0.13658919868197808
ACH-000037,-0.3361864356494413
ACH-000039,-0.7757532525472225
ACH-000040,-0.5738728014913744
ACH-000041,-0.34283912295449404
ACH-000042,-0.4578274955207229
ACH-000045,-0.5564135902808973
ACH-000047,-0.1336025970314565
ACH-000052,-0.3228264034666058
ACH-000053,-1.1329723210056537
ACH-000054,-0.36813059244321694
ACH-000055,-0.4864414862035098
ACH-000060,-0.3020360965748525
ACH-000067,-0.4393779062125387
ACH-000070,-0.6772351408346671
ACH-000075,-0.340339531707888
ACH-000078,-0.19727105437963344
ACH-000082,-0.29247336732285617
ACH-000085,-0.0029448671073146644
ACH-000086,-0.3266593893257852
ACH-000087,-0.24416480403653376
ACH-000092,-0.4565573416946344
ACH-000095,-0.26082428845729205
ACH-000097,-0.3132593071943146
ACH-000098,-0.3773138692587471
ACH-000099,-0.21784091240931933
ACH-000108,-0.4515228809242454
ACH-000113,-0.468582403297659
ACH-000116,-0.4074655457872911
ACH-000118,-0.2598094675392293
ACH-000120,-0.28495887893306154
ACH-000123,-0.5002454519018592
ACH-000127,-0.2382116024708645
ACH-000128,-0.3532241356811284
ACH-000132,-0.29463314830563114
ACH-000133,-0.32556488404858536
ACH-000137,-0.3656327029603801
ACH-000138,-0.3061718206030193
ACH-000142,-0.2883406479399333
ACH-000143,-0.644308226698198
ACH-000146,-0.366054764974306
ACH-000148,-0.619116613410573
ACH-000150,-0.2664044279250861
ACH-000152,-0.42349761572681616
ACH-000153,-0.2836418138475097
ACH-000159,-0.31833693824345943
ACH-000160,-0.4541856100905524
ACH-000163,-0.3654392297561109
ACH-000167,-0.4792111365108784
ACH-000168,-0.6986511205721567
ACH-000169,-0.2432006170850987
ACH-000178,-0.2053882684274813
ACH-000183,-0.7272427004289378
ACH-000188,-0.27050931779580434
ACH-000189,-0.3085250519278846
ACH-000190,-0.39406524719175023
ACH-000198,-0.7073052572603095
ACH-000203,-0.3507930004688249
ACH-000204,-0.4457259735981604
ACH-000206,-1.2613816625603866
ACH-000207,-0.7096907286319704
ACH-000208,-0.3806471106507398
ACH-000210,-0.6607281117444108
ACH-000211,-0.25120208543140304
ACH-000215,-0.23334333797627135
ACH-000221,-0.2978204776208904
ACH-000222,-0.19659601457048725
ACH-000223,-0.3288688437497934
ACH-000226,-0.7009804151229516
ACH-000227,-0.3188157904782973
ACH-000228,-0.28677290797718474
ACH-000231,-0.2995966709833597
ACH-000232,-0.14347302626910666
ACH-000233,-1.0288146495657915
ACH-000234,-0.43123610164134396
ACH-000235,-0.3506703831611867
ACH-000237,-0.4984390995539818
ACH-000238,-0.04504674667494417
ACH-000242,-0.12482623080627316
ACH-000243,-0.3279413666741386
ACH-000244,-0.3394831516983705
ACH-000246,-0.3634704250682368
ACH-000248,-0.2550063999240946
ACH-000250,-0.22891556792904974
ACH-000251,-0.623261433690506
ACH-000252,-0.14981348995351082
ACH-000253,-0.20268448231006075
ACH-000255,-0.2355115926494989
ACH-000256,-0.4251994615486016
ACH-000257,-0.316365418673945
ACH-000258,-0.3827113495572739
ACH-000259,-0.2559924884525625
ACH-000260,-0.3454947551349253
ACH-000261,-0.4904911026096773
ACH-000262,-0.20559539901799284
ACH-000263,-0.3134172656749657
ACH-000264,-0.3003579749956998
ACH-000265,-0.3927493518425539
ACH-000266,-0.3069007548810311
ACH-000272,-0.4856624768348119
ACH-000274,-0.2600533397779598
ACH-000277,-0.3382720877647309
ACH-000278,-0.4203873493116296
ACH-000279,-1.0161011814084064
ACH-000280,-0.12403542366935408
ACH-000281,-0.3229979205584634
ACH-000288,-0.3282533557189838
ACH-000291,-0.19586400449574184
ACH-000293,-0.4074961372923208
ACH-000294,-0.5883068682366485
ACH-000295,-0.3608958172881874
ACH-000296,-0.3713373030106597
ACH-000302,-0.2564478634688962
ACH-000304,-0.02917430094337022
ACH-000307,-0.3463585110156724
ACH-000308,-0.3386238335785208
ACH-000310,-0.3669446832167213
ACH-000311,-0.25699509497808704
ACH-000312,-0.28977792257892554
ACH-000315,-0.6536118191908278
ACH-000316,-0.17192440114842872
ACH-000317,-0.43151799682021097
ACH-000318,-0.18269716388634274
ACH-000319,-0.2975629436104497
ACH-000320,-0.5686483122632915
ACH-000322,-0.4457110808199609
ACH-000323,-0.33982641292348365
ACH-000324,-0.3136182981984065
ACH-000329,-0.30877826618279003
ACH-000330,-0.5180725173471921
ACH-000331,-0.16335996564987348
ACH-000332,-0.26285469533206995
ACH-000334,-1.0821172397662615
ACH-000335,-0.289641589425364
ACH-000336,-0.99717268385567
ACH-000337,-0.17869490937833327
ACH-000338,-0.9936142717855908
ACH-000339,-0.3925408049260832
ACH-000341,-0.5819559655940577
ACH-000348,-0.3605745515422235
ACH-000350,-0.4192584909380054
ACH-000352,-0.7031689574102756
