,RETSAT (54884)
ACH-000183,-0.14498608457482026
ACH-000188,-0.15471314258412686
ACH-000189,-0.19674035360215675
ACH-000190,-0.1810744140243741
ACH-000198,-0.16497339071846434
ACH-000203,-0.2350090160195472
ACH-000204,-0.0055356060997730884
ACH-000206,-0.02938505951145176
ACH-000207,-0.096635930271193
ACH-000208,-0.17989790233160835
ACH-000210,-0.15171898303328826
ACH-000211,-0.1946689033848344
ACH-000215,-0.11894122212468472
ACH-000221,-0.07615922179201917
ACH-000222,-0.10042794482744803
ACH-000223,-0.2968964342280576
ACH-000226,-0.1923102927005889
ACH-000227,-0.14268135762562426
ACH-000228,-0.3139307465487094
ACH-000231,-0.13435953948586798
ACH-000232,-0.12544899317039993
ACH-000233,-0.10666189662806247
ACH-000234,0.02130390671859248
ACH-000235,-0.025337765325154783
ACH-000237,-0.2861410907361905
ACH-000238,-0.13348240726036742
ACH-000242,0.1477925588531377
ACH-000243,-0.10166065896044373
ACH-000244,0.040758377241389185
ACH-000246,-0.006565631222989623
ACH-000248,-0.052701014794900594
ACH-000250,-0.06316055939901892
ACH-000251,-0.204806601992976
ACH-000252,-0.2848878639857762
ACH-000253,-0.139344751421919
ACH-000255,-0.10331600944414744
ACH-000256,-0.20558821714800246
ACH-000257,-0.07105624985258746
ACH-000258,0.039214553351971236
ACH-000259,-0.09572947502904064
ACH-000260,-0.10765875805195207
ACH-000261,-0.10425166494976924
ACH-000262,-0.2575140658524598
ACH-000263,-0.07812705229407221
ACH-000264,-0.1196102044054268
ACH-000265,-0.09834086492675276
ACH-000266,-0.07382539158321365
ACH-000272,-0.2823591217793711
ACH-000274,-0.06695967052614105
ACH-000277,-0.06193091542388356
ACH-000278,-0.1759987284326308
ACH-000279,-0.18597581869026733
ACH-000280,-0.09697157735599247
ACH-000281,-0.07108394775670737
ACH-000288,-0.2412779538401321
ACH-000291,-0.10594244064857487
ACH-000293,-0.2628333083046405
ACH-000294,-0.049575651591222264
ACH-000295,-0.10462006458237504
ACH-000296,-0.32637218630465714
ACH-000302,-0.07847326106024699
ACH-000304,-0.1812426083634061
ACH-000307,-0.10308028032917553
ACH-000308,-0.07826343485567855
ACH-000310,-0.03255142266735979
ACH-000311,-0.04737408628805837
ACH-000312,-0.14324118819034493
ACH-000315,-0.19191440673575674
ACH-000316,-0.044506507318981585
ACH-000317,-0.05578625003580854
ACH-000318,-0.3346405852138076
ACH-000319,-0.08779151380566214
ACH-000320,-0.07383853728706713
ACH-000322,-0.11394064053133306
ACH-000323,-0.18769524508838406
ACH-000324,-0.06543303765644702
ACH-000329,-0.046374981799811636
ACH-000330,-0.17071035580173374
ACH-000331,-0.1985752053013164
ACH-000332,-0.016629434606838654
ACH-000334,-0.09855945566973832
ACH-000335,-0.2633909605755327
ACH-000336,-0.12637761294532465
ACH-000337,-0.004500943847019486
ACH-000338,-0.273282207214086
ACH-000339,-0.04887335496145919
ACH-000341,-0.21543652096651766
ACH-000348,-0.06688970048913631
ACH-000350,-0.07035580427946328
ACH-000352,-0.11353590765248107
ACH-000356,-0.024133608111496008
ACH-000361,0.05643149261739777
ACH-000362,-0.16028813872389505
ACH-000363,-0.01361056037092066
ACH-000364,-0.0863574911430293
ACH-000365,-0.07071203061012027
ACH-000366,-0.08494168970120572
ACH-000368,-0.1411340124298472
ACH-000374,-0.029311260156065836
ACH-000375,-0.01631156725603169
ACH-000376,-0.2044219285124547
ACH-000381,-0.2168175510704708
ACH-000383,-0.08571618332516362
ACH-000387,-0.10556551314936703
ACH-000389,-0.054820007151535975
ACH-000390,-0.15946825796726874
ACH-000393,-0.13977882819163534
ACH-000395,0.07068717518025032
ACH-000396,-0.19103791731332928
ACH-000397,-0.14999207061514996
ACH-000401,-0.10933694571714686
ACH-000402,-0.07657683737760843
ACH-000403,-0.10758731080785663
ACH-000404,-0.053089389163459316
ACH-000406,-0.048505943634526816
ACH-000407,-0.10542945732945007
ACH-000408,-0.12466795810121485
ACH-000410,-0.15903127359481906
ACH-000411,-0.0012881098688116376
ACH-000414,-0.010468021792114372
ACH-000415,-0.1604047068057846
ACH-000416,-0.09394066543945882
ACH-000420,-0.05110630552167058
ACH-000421,-0.060109341569236134
ACH-000424,-0.2682467493971726
ACH-000425,-0.1876630024462375
ACH-000426,-0.020143980106523785
ACH-000427,-0.07558541610568469
ACH-000433,0.07481517386534317
ACH-000435,0.01135976374284175
ACH-000436,0.023133652942143555
ACH-000444,-0.015527400340464485
ACH-000445,-0.24364064083588985
ACH-000448,-0.023238112496494115
ACH-000450,-0.045605772029871934
ACH-000452,-0.09669710837564194
ACH-000454,-0.10841058614419312
ACH-000458,-0.15141491955525138
ACH-000459,-0.02528282182103023
ACH-000460,-0.12200746019106234
ACH-000461,-0.054260259273714716
ACH-000463,-0.007059207668843531
ACH-000464,-0.14589853841620634
ACH-000466,-0.15829582827922273
ACH-000467,-0.12938765571939936
ACH-000468,-0.16667491689378758
ACH-000469,-0.033382692796280033
ACH-000470,-0.24071010098454104
ACH-000471,-0.06217285901926275
ACH-000472,-0.09095434380094927
ACH-000473,-0.20902445571823755
ACH-000475,-0.05877921317780992
ACH-000476,-0.06922371828389341
ACH-000477,-0.10717195522427693
ACH-000479,-0.34336914708370025
ACH-000480,-0.008276237770607483
ACH-000481,-0.09606703315318367
ACH-000483,-0.02812741932365511
ACH-000484,-0.004623506955362765
ACH-000485,-0.043529793061581404
ACH-000486,-0.2442776647000195
ACH-000487,-0.12547831378891508
ACH-000488,-0.06563056034209512
ACH-000490,-0.2267053645988537
ACH-000491,-0.16301920835033332
ACH-000495,-0.1873576748095226
ACH-000496,-0.1734769108907447
ACH-000499,-0.058693367285201276
ACH-000500,0.0037808292687663203
ACH-000502,-0.07145369953637486
ACH-000503,-0.218899386033448
ACH-000505,0.014461481675597706
ACH-000507,-0.1008216835586651
ACH-000510,-0.060690198840098776
ACH-000511,-0.2424986981608472
ACH-000512,-0.009171396556875308
ACH-000516,-0.07173030691039721
ACH-000517,-0.03546110473630409
ACH-000518,-0.2511795075300232
ACH-000520,-0.2687192466490079
ACH-000521,-0.027596054861414445
ACH-000522,-0.08506236341616293
ACH-000524,-0.01347970898062306
ACH-000527,-0.12489115119285307
ACH-000528,-0.06254025685682117
ACH-000537,-0.09986204770548793
ACH-000541,-0.08698961393791395
ACH-000542,-0.07331185676496513
ACH-000544,-0.15292496620504087
ACH-000545,-0.14492243342947314
ACH-000547,-0.076936892004258
ACH-000548,-0.1980943459153504
ACH-000549,-0.14257067949380842
ACH-000550,-0.1555878088582113
ACH-000552,-0.2938286858775751
ACH-000556,-0.07603699222176896
ACH-000557,-0.1922991358749324
ACH-000569,-0.2792467645067859
ACH-000570,-0.19679277655943034
ACH-000571,-0.1113115295096835
ACH-000573,-0.027180705465551104
ACH-000576,0.12219151059214925
ACH-000579,-0.19855289632608406
ACH-000580,-0.1577628175934976
ACH-000584,-0.2438364490609405
ACH-000585,-0.11839124195236113
ACH-000588,-0.0416362090540816
ACH-000589,-0.04728980732023635
ACH-000591,-0.3550640854233964
ACH-000593,-0.1713530494697181
ACH-000600,0.01189928265625736
ACH-000601,-0.11362187393630704
ACH-000605,-0.14690035706758844
ACH-000606,-0.14129620643723206
ACH-000608,-0.043015915433094465
ACH-000614,-0.242904204891317
ACH-000616,-0.07304436463654525
ACH-000618,-0.2498293411864863
ACH-000619,-0.12737606106235014
ACH-000620,0.04007694743944793
ACH-000621,-0.13388857256574885
ACH-000622,-0.05840901394120029
ACH-000623,-0.22412808142754614
ACH-000624,-0.12867835017412954
ACH-000627,-0.18285958599115376
ACH-000630,-0.2551661230140709
ACH-000631,-0.15255333365476942
ACH-000632,0.009398628175749348
ACH-000633,-0.14298136368503592
ACH-000637,-0.2946865410146343
ACH-000638,-0.07411252737306004
ACH-000646,-0.06724710941763061
ACH-000647,-0.008905673428056727
ACH-000648,-0.11252156645582127
ACH-000649,-0.1100441575403008
ACH-000651,-0.1844993459647087
ACH-000652,-0.10612378193917801
ACH-000653,-0.1385420307061792
ACH-000657,-0.10471794508111296
ACH-000658,0.02479005776095815
ACH-000661,-0.08221644857662552
ACH-000662,-0.02035523215620403
ACH-000663,-0.0860603622688104
ACH-000665,-0.28810466528306444
ACH-000671,-0.21934245237611533
ACH-000672,0.253767389244895
ACH-000673,-0.291328891332331
ACH-000676,-0.05566731593736965
ACH-000677,-0.05870235738501325
ACH-000681,0.03708910871594653
ACH-000683,-0.09660929461956852
ACH-000684,0.09705629512819228
ACH-000688,-0.11417620477115985
ACH-000693,-0.1181926334654357
ACH-000694,-0.13623771240674756
ACH-000695,-0.24049898651484344
ACH-000696,-0.15665094637366667
ACH-000697,-0.17869882366436535
ACH-000699,-0.16858378254082182
ACH-000701,-0.040356967171787016
ACH-000706,-0.05276179554080621
ACH-000711,-0.090981976535414
ACH-000713,-0.18677911110845424
ACH-000714,0.01157045961638977
ACH-000718,-0.19943865853613987
ACH-000720,-0.12019170716252313
ACH-000721,-0.29137713952291755
ACH-000724,-0.028001137951495045
ACH-000725,-0.37440457754066103
ACH-000732,-0.13079611269729222
ACH-000734,-0.1241799444939048
ACH-000735,-0.08839221453075166
ACH-000736,-0.13973159860330572
ACH-000738,-0.09857511015935623
ACH-000746,-0.3275801123752027
ACH-000747,-0.09290384911094604
ACH-000748,-0.06761888096525946
ACH-000753,-0.1445186848933159
ACH-000756,0.04119855973131502
ACH-000757,-0.029927739549503486
ACH-000758,-0.13639243121261094
ACH-000760,-0.14859624799794313
ACH-000762,-0.193662746754884
ACH-000763,-0.04930322940734931
ACH-000764,-0.3206157906009318
ACH-000765,0.04311957030225399
ACH-000766,-0.09452078071907784
ACH-000767,-0.04796860605005125
ACH-000768,-0.04967582126600285
ACH-000769,-0.17947696488048145
ACH-000770,-0.22714483521482734
ACH-000771,-0.1369770601563291
ACH-000773,0.09459173808181694
ACH-000776,-0.10761777802971156
ACH-000777,-0.22471514804108436
ACH-000778,0.03986175312305973
ACH-000781,-0.008792788169167603
ACH-000782,-0.0186331322309543
ACH-000783,-0.061487500522643124
ACH-000784,-0.1709970900060683
ACH-000785,-0.13088025685475074
ACH-000787,-0.2801087220674542
ACH-000788,-0.0781117418834816
ACH-000791,-0.18047027666056584
ACH-000792,-0.2678408076858973
ACH-000794,-0.2046231689740419
ACH-000796,-0.1473812824444501
ACH-000798,-0.08228690959277245
ACH-000799,-0.42767125644521786
ACH-000800,-0.28338068341877354
ACH-000802,-0.11130698751376596
ACH-000804,-0.2398720071132039
ACH-000805,-0.0934639364778403
ACH-000809,-0.03801994089251795
ACH-000810,-0.4496122332656197
ACH-000811,-0.1052380795433486
ACH-000817,-0.2788334207868193
ACH-000819,-0.10285144414046173
ACH-000820,-0.3575250386611801
ACH-000821,-0.105289333450151
ACH-000822,-0.08107259332414543
ACH-000823,-0.02333508519309246
ACH-000824,-0.026236614807292526
ACH-000827,-0.07197358241100604
ACH-000829,-0.1159300815515278
ACH-000831,-0.17945942987724864
ACH-000832,-0.15477119325936894
ACH-000833,-0.17391958930809856
ACH-000834,-0.21463034547230966
ACH-000835,-0.09861905604120286
ACH-000836,-0.1867817883523413
ACH-000837,-0.16882636713723745
ACH-000838,-0.07881355279042576
ACH-000839,-0.17591617701257184
ACH-000840,-0.4820965775871387
ACH-000841,-0.19534997932471207
ACH-000843,-0.04230318776451655
ACH-000846,-0.17724360185989432
ACH-000847,-0.17182163107802306
ACH-000848,0.08363002423201674
ACH-000849,-0.07823612925255666
ACH-000851,-0.019211602153376316
ACH-000855,-0.2844078449274768
ACH-000856,-0.10234850640173357
ACH-000858,-0.12538678096327216
ACH-000859,-0.2435519224870985
ACH-000861,-0.015876423433225244
ACH-000862,-0.137097541555845
ACH-000865,-0.11490593009718827
ACH-000866,-0.18146544776430035
ACH-000867,-0.14563739404574155
ACH-000869,-0.08475378419324925
ACH-000872,-0.027631991443747138
ACH-000873,-0.21219493942148016
ACH-000876,-0.05475834525340462
ACH-000878,-0.13765195465820065
ACH-000880,0.07252685208040002
ACH-000881,-0.08607943186366064
ACH-000882,-0.007905598315933545
ACH-000884,0.007586461325727203
ACH-000885,-0.19446955750817424
ACH-000887,-0.1960825742181925
ACH-000889,-0.12315823310160184
ACH-000896,-0.029601837296249357
ACH-000898,-0.08679086497432867
ACH-000900,-0.16641727826871547
ACH-000901,-0.11664971601097765
ACH-000905,-0.11201022029852882
ACH-000906,0.027724941859007743
ACH-000907,-0.2061136509878435
ACH-000910,-0.026585632448554327
ACH-000911,-0.15516263852164006
ACH-000912,-0.3211800597279765
ACH-000913,-0.10142607810485893
ACH-000915,-0.18057436909460048
ACH-000916,-0.054583320015151975
ACH-000917,-0.11280295779160593
ACH-000920,-0.12671778646711698
ACH-000921,-0.1822632049378959
ACH-000924,-0.11471625285369075
ACH-000926,0.026269788701072848
ACH-000928,-0.23595640519177796
ACH-000929,-0.031636467269097475
ACH-000932,-0.09806365045234887
ACH-000935,-0.1621843687843081
ACH-000936,-0.3370137506083077
ACH-000937,-0.07777097952733546
ACH-000938,-0.1083733533875373
ACH-000939,-0.2419332715445469
ACH-000941,-0.05212326791523729
ACH-000943,-0.09667278588598477
ACH-000946,-0.15923136320620646
ACH-000947,0.09099605495105133
ACH-000948,-0.08563999574079759
ACH-000950,-0.006648034294741783
ACH-000953,-0.13371291913584446
ACH-000954,-0.3815656590271464
ACH-000957,-0.06425948572361412
ACH-000958,-0.11651403421676355
ACH-000960,-0.1295379540035979
ACH-000963,-0.4107926597271834
ACH-000968,-0.2853922560165454
ACH-000969,-0.1607863642017016
ACH-000972,-0.3973343681417481
ACH-000973,-0.024115309918468608
ACH-000974,-0.19953175439556245
ACH-000978,-0.007763720961497484
ACH-000984,-0.07041536905764323
ACH-000986,-0.17196862354808362
ACH-000988,-0.14577207744295007
ACH-000993,-0.06390942912070555
ACH-000994,-0.30447612728505313
ACH-000996,-0.227562399233934
ACH-001001,-0.17931991545318032
ACH-001020,0.10590258937602094
ACH-001028,-0.16400195154769578
ACH-001031,0.005143479585268612
ACH-001038,-0.19741130076006647
ACH-001048,-0.0842942041444495
ACH-001050,-0.0929443454724464
ACH-001053,0.09188910565819383
ACH-001054,-0.04364117987386791
ACH-001061,-0.22217610921587375
ACH-001067,-0.2388928551767321
ACH-001075,-0.2140217017345003
ACH-001096,-0.20949362570760705
ACH-001111,-0.0098509448481666
ACH-001119,-0.31070395030863124
ACH-001128,-0.0623907876682966
ACH-001134,-0.19995596963768586
ACH-001151,-0.09360226850987448
ACH-001163,-0.17714715937162726
ACH-001164,-0.19538483637243928
ACH-001183,-0.0933342775325503
ACH-001192,-0.2331487492149225
ACH-001193,-0.12556132522804087
ACH-001196,-0.13802384939268186
ACH-001197,-0.1316906398107329
ACH-001205,-0.2060574831472481
ACH-001211,-0.2610009502098726
ACH-001212,-0.19043912394649484
ACH-001228,-0.060222626581118516
ACH-001232,-0.03908913540252781
ACH-001239,-0.08066732865792257
ACH-001270,-0.07633605332070534
ACH-001274,-0.10098523851912826
ACH-001275,-0.2505628702542151
ACH-001277,0.08053122642687774
ACH-001278,-0.1383386814172019
ACH-001280,-0.05532522360989591
ACH-001283,-0.12424097156919395
ACH-001289,-0.14930083776988912
ACH-001300,-0.021874749826850125
ACH-001301,0.02838704028535276
ACH-001302,0.21518807133756612
ACH-001306,-0.12161356348735045
ACH-001318,-0.14548459206791667
ACH-001322,-0.2375078465582699
ACH-001328,-0.2534439966589471
ACH-001332,-0.10883653399079796
ACH-001336,-0.1390461120144559
ACH-001346,-0.1622255845148092
ACH-001353,-0.16030815824491615
ACH-001354,-0.0021163272521108
ACH-001367,-0.02162239831674924
ACH-001368,-0.12412436915641464
ACH-001374,-0.05576012406513752
ACH-001377,-0.08133881108389686
ACH-001380,-0.08594232925243021
ACH-001391,-0.2097530789269412
ACH-001408,-0.14446704892307874
ACH-001430,-0.3030021967668897
ACH-001431,-0.09816416857258703
ACH-001450,-0.2129299641205251
ACH-001496,-0.22427309473259852
ACH-001500,-0.1646652921609451
ACH-001523,-0.25296997371914565
ACH-001532,-0.1549692013834213
ACH-001550,-0.11359894715147785
ACH-001552,-0.043431499590128333
ACH-001554,-0.2353578137816289
ACH-001654,-0.11760327019231408
ACH-001735,-0.1222914783906167
ACH-001736,-0.07013688267406776
ACH-001737,-0.05697588263140186
ACH-001740,-0.03606368732652514
ACH-001745,-0.21339405820019128
ACH-001765,0.0011991336713951715
