,RUNX1 (861)
ACH-000004,-0.9024380020895328
ACH-000005,-1.3237783886254932
ACH-000007,0.34967725820643497
ACH-000009,0.06386814509365027
ACH-000011,0.10769985299361796
ACH-000012,-0.004881396349494302
ACH-000013,0.10413541170531253
ACH-000014,-0.0850917715779965
ACH-000015,0.23584083696088745
ACH-000017,0.0010217456738232666
ACH-000018,0.2127841706403065
ACH-000019,-0.06810526190548975
ACH-000021,0.002814719750512334
ACH-000022,0.038316345054680435
ACH-000025,0.033367186124511686
ACH-000028,0.06616461728040735
ACH-000030,0.18176319304238187
ACH-000035,0.06397819958159481
ACH-000036,-0.19779999196359488
ACH-000037,0.031061018568815005
ACH-000039,-0.02034427571079842
ACH-000040,0.14868128898696747
ACH-000041,0.14693396955639254
ACH-000042,-0.08678515140727114
ACH-000045,-0.2156127253979445
ACH-000047,0.19810680298834488
ACH-000052,0.20872827009582967
ACH-000053,0.007833723650521946
ACH-000054,0.1565244180081523
ACH-000055,-0.07983739965762639
ACH-000060,0.19910112779829986
ACH-000067,-0.08486008599830798
ACH-000070,-0.6214227885042395
ACH-000075,0.2551534864679092
ACH-000078,0.11144825503261838
ACH-000082,-0.3098143562638283
ACH-000085,0.0031843736299025467
ACH-000086,-0.008909106729621539
ACH-000087,0.3040918990313998
ACH-000092,0.1715206688451049
ACH-000095,0.15524477188215774
ACH-000097,0.17615773859418835
ACH-000098,0.08438123026253562
ACH-000099,-0.16968610311204246
ACH-000108,-0.020337496140699768
ACH-000113,-0.2243224912738216
ACH-000116,0.06419932467270405
ACH-000118,0.23283710107704225
ACH-000120,-0.08930488710619071
ACH-000123,0.061633550451525486
ACH-000127,0.002529588759758398
ACH-000128,0.1720936761456487
ACH-000132,0.2429836615807709
ACH-000133,0.09351046884675693
ACH-000137,0.14967037260997235
ACH-000138,0.18588381512880786
ACH-000142,0.1674458526233064
ACH-000143,0.2991782696158617
ACH-000146,-0.19590402457749573
ACH-000148,0.1458787151909086
ACH-000150,0.05232490395372733
ACH-000152,0.06074300408655239
ACH-000153,0.02045938091642053
ACH-000159,-0.007791185748453814
ACH-000160,0.09862643127250148
ACH-000163,0.10372143575181267
ACH-000167,0.014536231255279213
ACH-000168,-0.3638043422930691
ACH-000169,0.15821567250266902
ACH-000178,-0.03450165853233211
ACH-000183,-0.006138398719244022
ACH-000188,-0.21412862001669866
ACH-000189,-0.034117666088076294
ACH-000190,-0.020610592639219726
ACH-000198,0.004627841604898634
ACH-000203,0.17945701041037718
ACH-000204,0.21164778132774686
ACH-000206,0.10745556546434047
ACH-000207,0.090331598670805
ACH-000208,-0.15525769328866731
ACH-000210,0.1376359336274429
ACH-000211,0.08040092050733685
ACH-000215,-0.04940760830542023
ACH-000221,0.05149987543313097
ACH-000222,-0.118437172530464
ACH-000223,0.05981730252651744
ACH-000226,0.04590889137522562
ACH-000227,-0.0782525894029583
ACH-000228,0.1945192379503317
ACH-000231,0.08313429777067508
ACH-000232,0.0471250602355425
ACH-000233,-0.007534993583987085
ACH-000234,0.3849477091084754
ACH-000235,0.10005603574196173
ACH-000237,0.062059766809777775
ACH-000238,-0.06437361254493608
ACH-000242,0.050076551194121084
ACH-000243,0.021941954656018264
ACH-000244,0.014551356824556678
ACH-000246,0.026228699332235185
ACH-000248,0.13419191464539704
ACH-000250,0.07472053673071723
ACH-000251,0.06679601113732597
ACH-000252,0.06455683829030735
ACH-000253,0.0014502789765789314
ACH-000255,0.08016858766642634
ACH-000256,-0.05517656203294584
ACH-000257,0.022780885708293168
ACH-000258,-1.0883379900406271
ACH-000259,0.09926336289865946
ACH-000260,0.08169270356394298
ACH-000261,0.13100874656053452
ACH-000262,0.18334617733229236
ACH-000263,-0.25990170314576666
ACH-000264,0.022136916425046237
ACH-000265,-0.08288078686414882
ACH-000266,-0.09567028979282756
ACH-000272,0.0533240244330847
ACH-000274,0.08665008039203692
ACH-000277,0.25616175129674584
ACH-000278,0.0761612809321456
ACH-000279,0.13035752324618546
ACH-000280,0.05052229009339063
ACH-000281,0.2722776206669669
ACH-000288,0.11107402970010563
ACH-000291,-0.1073731674123544
ACH-000293,-0.06765223169048204
ACH-000294,0.1827343746169764
ACH-000295,-0.024767701124895288
ACH-000296,-0.013853060117834923
ACH-000302,0.07227820037543921
ACH-000304,-0.06531314378778168
ACH-000307,-0.12663173766257127
ACH-000308,0.014752997353693443
ACH-000310,-0.14737958891015776
ACH-000311,0.00792173629011606
ACH-000312,-0.04992187015072926
ACH-000315,0.2465325573228815
ACH-000316,0.06699687236948111
ACH-000317,-0.11924453168349293
ACH-000318,0.24784383746502425
ACH-000319,-0.007701909773180469
ACH-000320,0.1442061356794622
ACH-000322,0.0265523996506843
ACH-000323,-0.026126924770676584
ACH-000324,0.1362245674586875
ACH-000329,0.037874703706340614
ACH-000330,0.1061915924543472
ACH-000331,0.16400740574344494
ACH-000332,0.027132278454907503
ACH-000334,-0.26476974967905964
ACH-000335,0.19975333602230655
ACH-000336,-0.0730459544780779
ACH-000337,0.11319770654348005
ACH-000338,-0.5246717707117434
ACH-000339,-0.02006636866319917
ACH-000341,-0.09297554538063887
ACH-000348,0.09079415556207973
ACH-000350,-0.0554871680055451
ACH-000352,0.0336538566292554
ACH-000356,0.34650737970294193
ACH-000361,-0.17302207677137885
ACH-000362,-0.2492139781475672
ACH-000363,0.16776730931942654
ACH-000364,-0.09470656372884677
ACH-000365,0.11106221274994388
ACH-000366,0.23047605024879486
ACH-000368,0.021707916160333445
ACH-000374,0.1305169193496606
ACH-000375,-0.12358701646046445
ACH-000376,0.07398272663493757
ACH-000381,0.14141284975829496
ACH-000383,-0.15180872640819376
ACH-000387,-1.4119687397871354
ACH-000389,0.08641789229291842
ACH-000390,0.07963902661790359
ACH-000393,0.2218214108816638
ACH-000395,0.011690202975416696
ACH-000396,0.3796017173517591
ACH-000397,0.10319800387300386
ACH-000401,0.1369662678936066
ACH-000402,-0.06527337416695515
ACH-000403,0.0980539291764794
ACH-000404,0.3381054067549964
ACH-000406,0.055019206238509734
ACH-000407,0.14334873757187735
ACH-000408,0.10474104895216883
ACH-000410,-0.047657718544254296
