,MED12L (116931)
ACH-000004,-0.06458192302499502
ACH-000005,0.11004927727466213
ACH-000007,0.15083540039721616
ACH-000009,0.1851202280442813
ACH-000011,0.059795664144146124
ACH-000012,0.1262229453352801
ACH-000013,0.1848141166061424
ACH-000014,-0.17963585290810008
ACH-000015,0.18766248215919049
ACH-000017,0.12962305885477934
ACH-000018,0.17417163216406814
ACH-000019,0.13656406921654768
ACH-000021,0.16827684198160128
ACH-000022,0.09989430329910848
ACH-000025,-0.00700167453465134
ACH-000028,-0.03379125392030364
ACH-000030,0.10322042844676853
ACH-000035,0.20371930677640646
ACH-000036,0.020120531618580226
ACH-000037,0.1150342357057082
ACH-000039,0.2613179385160436
ACH-000040,0.1876171417998444
ACH-000041,0.09618654485716499
ACH-000042,0.11210231868245407
ACH-000045,0.21262929724768576
ACH-000047,0.2213986780379199
ACH-000052,0.18231651661877915
ACH-000053,0.1782192663009124
ACH-000054,0.1420050237156767
ACH-000055,0.03163293614734936
ACH-000060,-0.18113212498795347
ACH-000067,-0.0011058120126231775
ACH-000070,0.1620150804463331
ACH-000075,0.3203709304672858
ACH-000078,0.09702853869667527
ACH-000082,0.20691678455405013
ACH-000085,0.2388118765489299
ACH-000086,0.07492786652098928
ACH-000087,0.20384440674344306
ACH-000092,0.051617500098418735
ACH-000095,0.07813939378218251
ACH-000097,0.13475130812835218
ACH-000098,0.12157338116871075
ACH-000099,0.07755354252803158
ACH-000108,0.15606274794114594
ACH-000113,0.2221710394496655
ACH-000116,0.15086285868883131
ACH-000118,0.13055824314589895
ACH-000120,0.1030464955056742
ACH-000123,0.1770285110524994
ACH-000127,0.18901904860569985
ACH-000128,0.10639970287056577
ACH-000132,0.24825563632728065
ACH-000133,0.038518419470522654
ACH-000137,0.18559130474203064
ACH-000138,0.11344167103956587
ACH-000142,0.17091039777961387
ACH-000143,0.24385008572365874
ACH-000146,0.21452213230806585
ACH-000148,0.19178855746067108
ACH-000150,0.2280814316611522
ACH-000152,0.0768625070989034
ACH-000153,0.10212551855969686
ACH-000159,0.20989835098585552
ACH-000160,0.2462796282179553
ACH-000163,0.021910914868123042
ACH-000167,0.8123016306256817
ACH-000168,-0.00016613283831365226
ACH-000169,0.10418529063762816
ACH-000178,0.17303300580339087
ACH-000183,0.04453380564553347
ACH-000188,0.06973509943905956
ACH-000189,-0.04405916539530251
ACH-000190,0.3149541326070601
ACH-000198,0.20952522902144927
ACH-000203,0.2564541743834597
ACH-000204,-0.20457001653777507
ACH-000206,0.17747348680670946
ACH-000207,0.002796126009548532
ACH-000208,0.11860155915595542
ACH-000210,0.2162292676646008
ACH-000211,0.12929391467236798
ACH-000215,0.16312139353065652
ACH-000221,0.13578288703549005
ACH-000222,0.32783131918565955
ACH-000223,0.16093061850262302
ACH-000226,0.09033786257989307
ACH-000227,0.13363574478806048
ACH-000228,0.2436345322227389
ACH-000231,0.074297266613414
ACH-000232,0.0031493501161192123
ACH-000233,0.21374412488619807
ACH-000234,0.10609003845516604
ACH-000235,0.2018995631347376
ACH-000237,0.19423034840945252
ACH-000238,0.13021519056932426
ACH-000242,0.16042842457987191
ACH-000243,0.1670506051935487
ACH-000244,0.13677122566767394
ACH-000246,0.14591977120408248
ACH-000248,0.17422305794802467
ACH-000250,0.14353511924332174
ACH-000251,0.13664501771972504
ACH-000252,0.18693613575647067
ACH-000253,0.17078436539601108
ACH-000255,0.09646459358963873
ACH-000256,0.21250166124905284
ACH-000257,0.18857866308829704
ACH-000258,0.1674858958277798
ACH-000259,0.15932343966206505
ACH-000260,0.09056793037723608
ACH-000261,0.12720165951997778
ACH-000262,0.009008354881694564
ACH-000263,0.15487884242727304
ACH-000264,0.17281358500559588
ACH-000265,0.18866640377907629
ACH-000266,0.22177455076736893
ACH-000272,0.0015048692567787118
ACH-000274,0.08783562303835557
ACH-000277,0.20057304587316896
ACH-000278,0.10099782789236632
ACH-000279,0.05698704214474942
ACH-000280,0.2591775165891824
ACH-000281,0.2230881992710129
ACH-000288,0.09868299692972317
ACH-000291,0.1587830155705536
ACH-000293,-0.02036254158136392
ACH-000294,0.14207211373678486
ACH-000295,0.3344449825381993
ACH-000296,0.227178898683962
ACH-000302,0.17606034882517171
ACH-000304,-0.01827588654349802
ACH-000307,0.21428521193401487
ACH-000308,0.15625844411327386
ACH-000310,0.1302173592041728
ACH-000311,0.07249150692601089
ACH-000312,0.16202256080649674
ACH-000315,0.2513185911218893
ACH-000316,0.07433874571146405
ACH-000317,0.14328316261972762
ACH-000318,0.2240674406843851
ACH-000319,0.15222235989606334
ACH-000320,0.20306589250496215
ACH-000322,-0.02267716991026372
ACH-000323,-0.07105487116617769
ACH-000324,0.14682011701476386
ACH-000329,0.21901087518174334
ACH-000330,0.23335125696031805
ACH-000331,0.08802452700044544
ACH-000332,0.11873721034200968
ACH-000334,0.18970654313285726
ACH-000335,0.13313268312640528
ACH-000336,0.275512816490281
ACH-000337,0.3334351224926846
ACH-000338,0.3150897618298227
ACH-000339,0.13913677981507513
ACH-000341,0.316861720462517
ACH-000348,0.14163049510784978
ACH-000350,0.15779375075527308
ACH-000352,0.14361607967252105
ACH-000356,0.07758780959095232
ACH-000361,0.06516622301755813
ACH-000362,0.15567709697486007
ACH-000363,0.1284901872601241
ACH-000364,0.14418282059586945
ACH-000365,0.09581318785762556
ACH-000366,0.16801342119580118
ACH-000368,0.1612475820710896
ACH-000374,0.2176102318816409
ACH-000375,0.13137706375348324
ACH-000376,0.10333593919666326
ACH-000381,0.10963268677495244
ACH-000383,0.15903819475449346
ACH-000387,0.18897586017268606
ACH-000389,0.08118710942089148
ACH-000390,0.13008548261596484
ACH-000393,0.19485518544480124
ACH-000395,0.12055359413487478
ACH-000396,0.09968716520615499
ACH-000397,0.09213770263152364
ACH-000401,0.347439370574604
ACH-000402,0.0622100895110158
ACH-000403,0.10358720841577844
ACH-000404,-0.05871177380371807
ACH-000406,0.14411303222205515
ACH-000407,0.12902233714693426
ACH-000408,0.2946073123635276
ACH-000410,0.06446085536321684
ACH-000411,0.13155287121289458
ACH-000414,0.2368194843143509
ACH-000415,0.05348696427812226
ACH-000416,0.1641949218072577
ACH-000420,0.08250181236568363
ACH-000421,0.1522082405002199
ACH-000424,0.31421033710164725
ACH-000425,0.10705157843254652
ACH-000426,0.2427750952448017
ACH-000427,0.06402172712645987
ACH-000433,0.14815986071457307
ACH-000435,-0.009300655143804386
ACH-000436,0.24134605818865265
ACH-000444,0.20423330381888205
ACH-000445,0.13609169975395596
ACH-000448,0.0037512148784124
ACH-000450,0.09590150169021144
ACH-000452,0.1887474174094951
ACH-000454,0.02459703640090541
ACH-000458,0.11319651921367685
ACH-000459,0.2729716119587031
ACH-000460,0.13354645681461147
ACH-000461,0.07088517608018631
ACH-000463,0.12828158429015354
ACH-000464,0.1030298564828497
ACH-000466,0.17699740363778182
ACH-000467,0.22095046014158368
ACH-000468,0.19956890576390324
ACH-000469,0.15416078372347156
ACH-000470,0.21833776369287008
ACH-000471,0.12057538931998825
ACH-000472,0.1633831562686018
ACH-000473,0.2182492782836214
ACH-000475,0.15239694991521588
ACH-000476,0.3020002599478094
ACH-000477,0.17765546825702971
ACH-000479,0.12830651805468352
ACH-000480,0.19756336242189854
ACH-000481,0.2369613484181404
ACH-000483,0.26847833971370466
ACH-000484,0.2719656872294932
ACH-000485,0.06214598981928341
ACH-000486,0.11103357175275218
ACH-000487,0.26365021959616264
ACH-000488,0.2590797454337541
ACH-000490,-0.09720126418539893
ACH-000491,0.05961087301990155
ACH-000495,0.01683223687952511
ACH-000496,0.06316694292050197
ACH-000499,0.2655199670408773
ACH-000500,-0.16248379857193174
ACH-000502,0.05516872284564322
ACH-000503,0.025823579897142103
ACH-000505,0.028676959691760207
ACH-000507,0.12951458889124906
ACH-000510,0.13072623151211116
ACH-000511,0.213604911647002
ACH-000512,0.042301421659966885
ACH-000516,0.08092512253824112
ACH-000517,0.15922975214540633
ACH-000518,0.16439955371721027
ACH-000520,0.11115052843745038
ACH-000521,0.24404784382741326
ACH-000522,0.06281752499809763
ACH-000524,0.1294110402401226
ACH-000527,0.15302133324557293
ACH-000528,0.12414709690610085
ACH-000537,0.0943750877127869
ACH-000541,-0.0239932136478578
ACH-000542,0.17301092859600373
ACH-000544,0.18051100432177009
ACH-000545,0.14605801753880476
ACH-000547,-0.2112375441294963
ACH-000548,0.12161958331802693
ACH-000549,0.2346758649663037
ACH-000550,0.10958685039010507
ACH-000552,0.1255105063536956
ACH-000556,0.15424357952297754
ACH-000557,0.2702740610154817
ACH-000569,0.129419605047423
ACH-000570,0.2028967214786005
ACH-000571,0.1669146610836398
ACH-000573,0.10850491672068092
ACH-000576,0.01840232097030689
ACH-000579,0.1383015507381904
ACH-000580,0.15620928905152046
ACH-000584,0.2147116132922993
ACH-000585,0.07404111753792804
ACH-000588,0.1777636996186573
ACH-000589,0.18866032770258265
ACH-000591,0.12412935366092473
ACH-000593,0.10181633591868673
ACH-000600,0.10981818225081587
ACH-000601,0.20904731289186165
ACH-000605,0.1876545398736273
ACH-000606,0.289717814429932
ACH-000608,0.21515624735453748
ACH-000614,0.054155925614599934
ACH-000616,0.02646078208473917
ACH-000618,0.24093071769108035
ACH-000619,0.029871617323922805
ACH-000620,0.1660718199042111
ACH-000621,0.16031610120338674
ACH-000622,0.10762600833878133
ACH-000623,0.10332728708941533
ACH-000624,0.2083061913489138
ACH-000627,0.18390463438858615
ACH-000630,0.14721341837620294
ACH-000631,0.17993683255092702
ACH-000632,0.13577454046713852
ACH-000633,0.17501473177932214
ACH-000637,0.21532018528644084
ACH-000638,-0.0168333273343633
ACH-000646,0.1917902694209312
ACH-000647,0.17509997890572407
ACH-000648,0.10864351346134604
ACH-000649,0.1366122826815005
ACH-000651,0.11383310064996105
ACH-000652,0.1797425830833601
ACH-000653,0.1826191327733671
ACH-000657,0.05648987944277833
ACH-000658,0.20908576011177984
ACH-000661,0.32263371126220725
ACH-000662,0.07746684304639556
ACH-000663,0.18190350308572886
ACH-000665,0.15264050361073653
ACH-000671,0.32164198533734834
ACH-000672,-0.10684977163799053
ACH-000673,0.1294259639571367
ACH-000676,0.18030791798525847
ACH-000677,0.17619367938891287
ACH-000681,0.1888201096367938
ACH-000683,0.14526215434038445
ACH-000684,0.21177974042111936
ACH-000688,0.02289826662313297
ACH-000693,0.2208940665738727
ACH-000694,0.14692531098230968
ACH-000695,-0.03047372206401395
ACH-000696,0.039305236113806916
ACH-000697,0.22384262347182893
ACH-000699,0.13804834777177294
ACH-000701,0.02563510302740216
ACH-000706,0.11015368767377028
ACH-000711,0.13909011219631276
ACH-000713,0.1094655054119194
ACH-000714,0.096614265612436
ACH-000718,-0.017927089149261367
ACH-000720,0.17634427435297492
ACH-000721,0.14843822347956515
ACH-000724,0.2733301048416341
ACH-000725,0.01981703793822481
ACH-000732,0.21436794150336672
ACH-000734,0.0823029303896852
ACH-000735,0.14675417828896506
ACH-000736,-0.1960840924627402
ACH-000738,0.11616255579615163
ACH-000746,0.14754290296940992
ACH-000747,0.10486550435441537
ACH-000748,-0.06914191742711616
ACH-000753,0.16409502650544694
ACH-000756,0.21658242302771855
ACH-000757,-0.12482302216205113
ACH-000758,0.07197210478860039
ACH-000760,0.2420166870800757
ACH-000762,0.0727726004490435
ACH-000763,0.08882724859463742
ACH-000764,0.14630707679562055
ACH-000765,0.14743308420026668
ACH-000766,0.04822979062537146
ACH-000767,0.21979565315174
ACH-000768,0.05761853939116554
ACH-000769,0.18966363965480104
ACH-000770,0.07566296495355414
ACH-000771,0.1072874748871397
ACH-000773,0.1645591929546133
ACH-000776,0.15744055752821715
ACH-000777,0.02715387432216314
ACH-000778,0.1593007286755478
ACH-000781,0.18053690265672515
ACH-000782,-0.04512675070205091
ACH-000783,0.21604675407602705
ACH-000784,0.11528493465782864
ACH-000785,0.05999765581066191
ACH-000787,0.12527078352875545
ACH-000788,0.11361741024805727
ACH-000791,0.08704608247687916
ACH-000792,0.12079927993293628
ACH-000794,0.23551855257222695
ACH-000796,0.0399017953527584
ACH-000798,0.19954835782813726
ACH-000799,-0.05217169770300467
ACH-000800,0.10599143857604336
ACH-000802,0.21515154950435586
ACH-000804,0.20687247330578684
ACH-000805,-0.020709640131200184
ACH-000809,0.1379453876293748
ACH-000810,-0.044341801647815184
ACH-000811,0.1760729437071189
ACH-000817,0.0566775731292054
ACH-000819,0.1906461577090878
ACH-000820,0.2481689184925463
ACH-000821,0.2956858192866541
ACH-000822,0.15958140590262976
ACH-000823,0.1927746851682733
ACH-000824,0.02863996172442557
ACH-000827,0.19411369457877314
ACH-000829,-0.051282564260561526
ACH-000831,-0.014283119196622784
ACH-000832,0.07881240822845277
ACH-000833,0.18637893579249587
ACH-000834,0.19375408270491054
ACH-000835,0.2012639158406146
ACH-000836,0.3755353817494205
ACH-000837,0.25394125820208263
ACH-000838,0.228071474753634
ACH-000839,0.06963213838456353
ACH-000840,0.12130507420895675
ACH-000841,0.16196000697582225
ACH-000843,0.0861253778931597
ACH-000846,0.09074646959967964
ACH-000847,0.09358873146010498
ACH-000848,0.19685129780907534
ACH-000849,0.06250480249671751
ACH-000851,0.026159163735048646
ACH-000855,0.1438851346944291
ACH-000856,0.19197454744147616
ACH-000858,0.2540239657485371
ACH-000859,0.20594800057620646
ACH-000861,0.1610128946077395
ACH-000862,0.14515517546415976
ACH-000865,0.09897950628140297
ACH-000866,0.16353120276382754
ACH-000867,0.09435472349827023
ACH-000869,0.2448913384454616
ACH-000872,0.1029696267933837
ACH-000873,0.187950216344572
ACH-000876,0.23944167545541326
ACH-000878,0.0878017202412786
ACH-000880,0.25558867695729176
ACH-000881,0.12132763583818418
ACH-000882,0.10549776679154294
ACH-000884,0.15089291192789733
ACH-000885,0.0721243781142853
ACH-000887,0.15996703715838606
ACH-000889,0.24866188625636976
ACH-000896,-0.06908198844040034
ACH-000898,0.13501220682278844
ACH-000900,0.1637280826041689
ACH-000901,0.06487884740868123
ACH-000905,0.04804662781254141
ACH-000906,0.15112579477018548
ACH-000907,0.11252732627617022
ACH-000910,0.11976873950290205
ACH-000911,0.2208076884491741
ACH-000912,0.1123532948359306
ACH-000913,0.12892320855832565
ACH-000915,0.20970877547566288
ACH-000916,0.16273148243419475
ACH-000917,0.2331973835005612
ACH-000920,-0.14796895712715652
ACH-000921,0.1855468494712556
ACH-000924,0.10519340999084777
ACH-000926,0.1135081884943488
ACH-000928,0.07028169961942944
ACH-000929,0.07942879961405068
ACH-000932,0.17738670847870616
ACH-000935,0.04356934328695808
ACH-000936,0.1560887288302203
ACH-000937,0.0249738366808954
ACH-000938,0.2009631650099653
ACH-000939,0.550096084620693
ACH-000941,0.1041784801066204
ACH-000943,0.11624400037312645
ACH-000946,0.15422610174230894
ACH-000947,0.17751301782191808
ACH-000948,0.16065963158376165
ACH-000950,0.2466003999877315
ACH-000953,0.07103959982780217
ACH-000954,0.10821451668758744
ACH-000957,0.01438248868200966
ACH-000958,-0.09236629950854132
ACH-000960,0.1683968757685222
ACH-000963,0.031658650490258906
ACH-000968,0.13940808938450994
ACH-000969,0.1074447562457908
ACH-000972,-0.04180197691575888
ACH-000973,0.009065373872155679
ACH-000974,0.2154781356516321
ACH-000978,0.3141935442536925
ACH-000984,0.2211636415928412
ACH-000986,-0.05273556975617875
ACH-000988,0.17826154749279166
ACH-000993,0.10872307423527397
ACH-000994,0.2777805545790179
ACH-000996,0.26130053298665473
ACH-001001,0.1291631706662937
ACH-001020,0.4614582700279933
ACH-001028,0.15396987212757227
ACH-001031,0.08189495627392739
ACH-001038,0.20210488698055304
ACH-001048,0.05439310550839303
ACH-001050,0.0982554435919312
ACH-001053,0.2297096390877844
ACH-001054,0.18497186697385493
ACH-001061,0.09145149477730456
ACH-001067,0.1769486418245296
ACH-001075,0.3164784390914919
ACH-001096,0.10631906898833744
ACH-001111,0.2702704478707808
ACH-001119,0.3198978041072951
ACH-001128,0.8613580764230919
ACH-001134,0.06520723138640168
ACH-001151,0.1381280182693311
ACH-001163,0.1898215916911024
ACH-001164,0.34252573650088364
ACH-001183,0.03824039921972965
ACH-001192,-0.03282599317753899
ACH-001193,0.2712782086606751
ACH-001196,0.13906331298428087
ACH-001197,0.0412760307012862
ACH-001205,-0.02186738747900081
ACH-001211,0.2994888716063696
ACH-001212,0.09241740621141524
ACH-001228,0.0975118587042995
ACH-001232,0.08960870446495607
ACH-001239,0.15968411916341346
ACH-001270,0.20018556278475585
ACH-001274,0.1468439414000517
ACH-001275,0.3140979342394799
ACH-001277,0.18729921929462426
ACH-001278,0.1325505040799464
ACH-001280,0.21571432416698225
ACH-001283,0.1642639098582552
ACH-001289,0.21375311150164686
ACH-001300,0.14433937732955598
ACH-001301,0.19806201871972887
ACH-001302,0.2485461155899264
ACH-001306,0.13484904302536488
ACH-001318,0.01975481502864721
ACH-001322,0.23475038821026525
ACH-001328,0.013331443404316915
ACH-001332,0.2392216757969665
ACH-001336,0.1632274708649779
ACH-001346,0.1058565558423183
ACH-001353,0.008670329626228816
ACH-001354,0.36068472768475396
ACH-001367,-0.10719818775787177
ACH-001368,0.11361910213539753
ACH-001374,-0.046529086672085086
ACH-001377,0.18749702827677725
ACH-001380,0.08731803966539457
ACH-001391,0.06388116222113657
ACH-001408,0.008643855876035441
ACH-001430,0.06841855991194218
