,RFC1 (5981)
ACH-000004,-0.528642858665292
ACH-000005,-0.41201817847378536
ACH-000007,-0.4049237559229705
ACH-000009,-0.3295326264462408
ACH-000011,-0.3100930932346287
ACH-000012,-0.239013387998835
ACH-000013,-0.19297432509112533
ACH-000014,-0.5970380404193741
ACH-000015,-0.4838778907574178
ACH-000017,-0.5370048099132588
ACH-000018,-0.4399872758099623
ACH-000019,-0.2719428013450876
ACH-000021,-0.3582436454151963
ACH-000022,-0.3525392496310941
ACH-000025,-0.4547924282961422
ACH-000028,-0.3141716309968868
ACH-000030,-0.32780111661678946
ACH-000035,-0.35307036351782484
ACH-000036,-0.32951179870599945
ACH-000037,-0.21104740064787303
ACH-000039,-0.5189387986339308
ACH-000040,-0.5325788571827543
ACH-000041,-0.4210418075341983
ACH-000042,-0.2978907876918208
ACH-000045,-0.2500424245787209
ACH-000047,-0.3939418536878781
ACH-000052,-0.23288030881639
ACH-000053,-0.2703620117665257
ACH-000054,-0.42523634367354063
ACH-000055,-0.3852260678697725
ACH-000060,-0.22913346312466426
ACH-000067,-0.1563043707364925
ACH-000070,-0.31125696980147305
ACH-000075,-0.5969510490381906
ACH-000078,-0.38724281103701497
ACH-000082,-0.4372985867544698
ACH-000085,-0.467517996597689
ACH-000086,-0.18171816921799214
ACH-000087,-0.6769337186719036
ACH-000092,-0.34852426993077684
ACH-000095,-0.5919976883676232
ACH-000097,-0.2730122418789864
ACH-000098,-0.1714790741470705
ACH-000099,-0.4020470007940496
ACH-000108,-0.2266317305376967
ACH-000113,-0.2660110049817083
ACH-000116,-0.3835190903073115
ACH-000118,-0.2488380914147857
ACH-000120,-0.32311110317277186
ACH-000123,-0.4908227258668347
ACH-000127,-0.2824540178920516
ACH-000128,-0.39654439232090216
ACH-000132,-0.4971602737709659
ACH-000133,-0.22138532016922888
ACH-000137,-0.5940894860299778
ACH-000138,-0.2497581761765329
ACH-000142,-0.4032513075639737
ACH-000143,-0.45219131129041
ACH-000146,-0.3525350294715625
ACH-000148,-0.35015748882902153
ACH-000150,-0.2757058857248195
ACH-000152,-0.30845345085467113
ACH-000153,-0.29646950765368224
ACH-000159,-0.4964617797315189
ACH-000160,-0.40961303316818815
ACH-000163,-0.35129201089392026
ACH-000167,-0.4165506640598725
ACH-000168,-0.3873615541856103
ACH-000169,-0.43651047933924747
ACH-000178,-0.4516472311556314
ACH-000183,-0.23811688824079194
ACH-000188,-0.3926266781045156
ACH-000189,-0.21641698722787575
ACH-000190,-0.6355152897520181
ACH-000198,-0.3216925572951769
ACH-000203,-0.6740766359641764
ACH-000204,-0.4946486610047272
ACH-000206,-0.4136875222417528
ACH-000207,-0.4262146086132878
ACH-000208,-0.4921380725630418
ACH-000210,-0.7289710075857353
ACH-000211,-0.3783962210494135
ACH-000215,-0.44917543603335663
ACH-000221,-0.35409128486737296
ACH-000222,-0.33067635855293803
ACH-000223,-0.3329538866789397
ACH-000226,-0.19478429681178885
ACH-000227,-0.5297258316360568
ACH-000228,-0.5524519046242221
ACH-000231,-0.4958714105951282
ACH-000232,-0.19618918833099852
ACH-000233,-0.3492267163739776
ACH-000234,-0.3024284833041144
ACH-000235,-0.335679139275291
ACH-000237,-0.5839420892401508
ACH-000238,-0.3463499255891205
ACH-000242,-0.4689475647708702
ACH-000243,-0.451282886669843
ACH-000244,-0.3255093737856196
ACH-000246,-0.44283791675340783
ACH-000248,-0.2481750025033315
ACH-000250,-0.2388962459813376
ACH-000251,-0.4627037990566166
ACH-000252,-0.45008128544112
ACH-000253,-0.21549024132420447
ACH-000255,-0.4645936317975764
ACH-000256,-0.3115831977381437
ACH-000257,-0.4755413172054613
ACH-000258,-0.4802852421060855
ACH-000259,-0.2976622583970868
ACH-000260,-0.40022647740027545
ACH-000261,-0.4563909258660178
ACH-000262,-0.1473118173233148
ACH-000263,-0.21890811120039624
ACH-000264,-0.3962448754615374
ACH-000265,-0.3010853453630929
ACH-000266,-0.3800076530951407
ACH-000272,-0.4869534265393616
ACH-000274,-0.185547466991814
ACH-000277,-0.2802935901898145
ACH-000278,-0.4189652532800901
ACH-000279,-0.25345959178945354
ACH-000280,-0.42278524204653617
ACH-000281,-0.3181514992704625
ACH-000288,-0.3594638869702401
ACH-000291,-0.3550010220437831
ACH-000293,-0.32738169097890224
ACH-000294,-0.28329091421307945
ACH-000295,-0.3445406920521739
ACH-000296,-0.3368232932039987
ACH-000302,-0.3943629377812849
ACH-000304,-0.4690286180897517
ACH-000307,-0.32784845811332464
ACH-000308,-0.3233303800105083
ACH-000310,-0.4710410331621547
ACH-000311,-0.2612456816795173
ACH-000312,-0.3658549837286444
ACH-000315,-0.03638827104398304
ACH-000316,-0.19736235693315335
ACH-000317,-0.27242043963443224
ACH-000318,-0.2962219404780575
ACH-000319,-0.2712668546677532
ACH-000320,-0.39585124088459256
ACH-000322,-0.3445925644613218
ACH-000323,-0.2932307049910031
ACH-000324,-0.3663180239841328
ACH-000329,-0.34607296436324
ACH-000330,-0.259343967490082
ACH-000331,-0.5264619989720525
ACH-000332,-0.22792550500927444
ACH-000334,-0.24814384276917206
ACH-000335,-0.08217734811974547
ACH-000336,-0.2562282554514794
ACH-000337,-0.5345348691828821
ACH-000338,-0.03318526328788485
ACH-000339,-0.4047601027158879
ACH-000341,-0.3433973617663223
ACH-000348,-0.42250732646933137
ACH-000350,-0.4854590922420386
ACH-000352,-0.3737978306875527
ACH-000356,-0.3326715560414858
ACH-000361,-0.3621685577064073
ACH-000362,-0.4535931704791649
ACH-000363,-0.3829301410602553
ACH-000364,-0.3487686928565673
ACH-000365,-0.21440444747793735
ACH-000366,-0.5538957296482335
ACH-000368,-0.3301827154982669
ACH-000374,-0.2937810819900093
ACH-000375,-0.2734483924761874
ACH-000376,-0.2946777183886617
ACH-000381,-0.4758786779313263
ACH-000383,-0.29802154920883644
ACH-000387,-0.344897175327127
ACH-000389,-0.15387493258601542
ACH-000390,-0.4192939236705061
ACH-000393,-0.1923085607380179
ACH-000395,-0.18104027012621
ACH-000396,-0.3314827948835283
ACH-000397,-0.5644628655797875
ACH-000401,-0.2853360911746726
ACH-000402,-0.2095793350509295
ACH-000403,-0.5292502679604387
ACH-000404,-0.3465542167279513
ACH-000406,-0.2056143663226576
ACH-000407,-0.10304338416767583
ACH-000408,-0.26858393671064545
ACH-000410,-0.3178680258223592
ACH-000411,-0.6869944246678372
ACH-000414,-0.280684849120581
ACH-000415,-0.3794315267845687
ACH-000416,-0.3187533392468365
ACH-000420,-0.3159501337638031
ACH-000421,-0.498224966396832
ACH-000424,-0.2749208751437213
ACH-000425,-0.1782593053996085
ACH-000426,-0.2888845753664024
ACH-000427,-0.4208295389970403
ACH-000433,-0.32294526777252264
ACH-000435,-0.33632119875209265
ACH-000436,-0.28167182505060684
ACH-000444,-0.706336156775432
ACH-000445,-0.096471761660506
ACH-000448,-0.3265251434732169
ACH-000450,-0.3850944760648157
ACH-000452,-0.3297289046499092
ACH-000454,-0.312113992219276
ACH-000458,-0.4448023888936528
ACH-000459,-0.16326861427356792
ACH-000460,-0.4690358380084193
ACH-000461,-0.234172605173821
ACH-000463,-0.4234074892941964
ACH-000464,-0.32162200213290004
ACH-000466,-0.16084217238544754
ACH-000467,-0.3295942623926257
ACH-000468,-0.26459416323351115
ACH-000469,-0.5023160061657429
ACH-000470,-0.2687168149463665
ACH-000471,-0.2960217150182147
ACH-000472,-0.287566756664472
ACH-000473,-0.3072524416294952
ACH-000475,-0.24652832814681466
ACH-000476,-0.3955838469821267
ACH-000477,-0.32698660001804897
ACH-000479,-0.15029197462314742
ACH-000480,-0.3933212020922641
ACH-000481,-0.6062153759388645
ACH-000483,-0.4378894681827712
ACH-000484,-0.22900311157362105
ACH-000485,-0.28723917631249585
ACH-000486,-0.370321966118658
ACH-000487,-0.3845971851104785
ACH-000488,-0.4942426249643773
ACH-000490,-0.3964385396929777
ACH-000491,-0.41455414149480857
ACH-000495,-0.21949966561519907
ACH-000496,-0.2493643490794655
ACH-000499,-0.2893695450478144
ACH-000500,-0.23625440733854314
ACH-000502,-0.4859976809863023
ACH-000503,-0.02544846381781668
ACH-000505,-0.3854900675492928
ACH-000507,-0.28080611443172565
ACH-000510,-0.25530667544719626
ACH-000511,-0.3928100156889873
ACH-000512,-0.4970726038189929
ACH-000516,-0.36256268343859493
ACH-000517,-0.6988342630426414
ACH-000518,-0.28410564545059597
ACH-000520,-0.5357313357057951
ACH-000521,-0.4287797074904151
ACH-000522,-0.4209943990497493
ACH-000524,-0.4876350785213214
ACH-000527,-0.5742505774899129
ACH-000528,-0.5011923941353298
ACH-000537,-0.25318741658038163
ACH-000541,-0.34289776365885793
ACH-000542,-0.5032495782681824
ACH-000544,-0.4246160881991998
ACH-000545,-0.3147223694338221
ACH-000547,-0.4724045100458905
ACH-000548,-0.31676807356045744
ACH-000549,-0.2622996111747749
ACH-000550,-0.5470925812291738
ACH-000552,-0.2374260787885751
ACH-000556,-0.366456400807535
ACH-000557,-0.3384242953753129
ACH-000569,-0.35708416014524313
ACH-000570,-0.5112566115375121
ACH-000571,-0.19041387363897325
ACH-000573,-0.5029840565896997
ACH-000576,-0.3364697170927729
ACH-000579,-0.35237681326861364
ACH-000580,-0.2323552245885037
ACH-000584,-0.3483263839315477
ACH-000585,-0.4882353809556804
ACH-000588,-0.2693722483111917
ACH-000589,-0.6030046161629611
ACH-000591,-0.35722909718274565
ACH-000593,-0.4160776874041531
ACH-000600,-0.42971394036725136
ACH-000601,-0.4203971219347614
ACH-000605,-0.2824759911890569
ACH-000606,-0.5887516754015946
ACH-000608,-0.4897552782197781
ACH-000614,-0.09920722097307748
ACH-000616,-0.22464489140924715
ACH-000618,-0.2350459659074335
ACH-000619,-0.7441624643170884
ACH-000620,-0.3608888278365657
ACH-000621,-0.4570573863329139
ACH-000622,-0.5885237924276172
ACH-000623,-0.2936530495030708
ACH-000624,-0.4743305091843706
ACH-000627,-0.2966915374910753
ACH-000630,-0.29232668867906425
ACH-000631,-0.3859643245737645
ACH-000632,-0.15356666849576894
ACH-000633,-0.2650963006173893
ACH-000637,-0.4965186841459304
ACH-000638,-0.2917068351905457
ACH-000646,-0.3976613380230276
ACH-000647,-0.3436685661356077
ACH-000648,-0.2924293192648603
ACH-000649,-0.2053297451931772
ACH-000651,-0.3424836630840155
ACH-000652,-0.16222760597638533
ACH-000653,-0.2123330079670862
ACH-000657,-0.3015375017620337
ACH-000658,-0.3341167454253822
ACH-000661,-0.3833052107407797
ACH-000662,-0.14025195951661296
ACH-000663,-0.2817309314027819
ACH-000665,-0.212609008891394
ACH-000671,-0.13900843165491597
ACH-000672,-0.2184526275146688
ACH-000673,-0.436238986998636
ACH-000676,-0.20046537739140807
ACH-000677,-0.3119753953351838
ACH-000681,-0.3295252878682549
ACH-000683,-0.33359116717873183
ACH-000684,-0.2496531553365421
ACH-000688,-0.675265870948635
ACH-000693,-0.38661119234161095
ACH-000694,-0.3821209679610177
ACH-000695,-0.6211816980001755
ACH-000696,-0.4603399658126055
ACH-000697,-0.10247816741024816
ACH-000699,-0.545776506845664
ACH-000701,-0.4031998031753135
ACH-000706,-0.2684635603147588
ACH-000711,-0.5537180720276009
ACH-000713,-0.4561502102763574
ACH-000714,-0.2817453316022696
ACH-000718,-0.4164638549980499
ACH-000720,-0.3810430483722714
ACH-000721,-0.35179281258573725
ACH-000724,-0.4258345932669731
ACH-000725,-0.7286842054949291
ACH-000732,-0.5807397348258461
ACH-000734,-0.2304715128504409
ACH-000735,-0.3815379824944988
ACH-000736,-0.28201467399007085
ACH-000738,-0.4335737950059637
ACH-000746,-0.4882202304274612
ACH-000747,-0.3758838326594255
ACH-000748,-0.5322888403674584
ACH-000753,-0.2436613188268671
ACH-000756,-0.37882803387848013
ACH-000757,-0.21952565619061135
ACH-000758,-0.4059343145742677
ACH-000760,-0.4116972900737553
ACH-000762,-0.3030544343780208
ACH-000763,-0.4357731095207866
ACH-000764,-0.14712757744280355
ACH-000765,-0.3095077676569483
ACH-000766,-0.391739256289193
ACH-000767,-0.2160779574632092
ACH-000768,-0.278462509566911
ACH-000769,-0.4431078665766965
ACH-000770,-0.4253627991265497
