,GALNT12 (79695)
ACH-000004,-0.16500657365453847
ACH-000005,-0.29950640830507863
ACH-000007,-0.18912322070026516
ACH-000009,-0.2122360910068795
ACH-000011,-0.1576555884087242
ACH-000012,-0.062163765406353974
ACH-000013,-0.12402240259897658
ACH-000014,-0.06749302363550094
ACH-000015,-0.28527519600248963
ACH-000017,-0.14442249255701015
ACH-000018,-0.19675026711436966
ACH-000019,-0.15870811032544013
ACH-000021,-0.17254710309834306
ACH-000022,-0.144755045728133
ACH-000025,-0.10298776436111873
ACH-000028,-0.1620687578988186
ACH-000030,-0.09548328077979576
ACH-000035,-0.02262444640943101
ACH-000036,-0.22948936968867945
ACH-000037,-0.16126148919159347
ACH-000039,-0.22135633994121684
ACH-000040,-0.08700169784902002
ACH-000041,-0.21254871083245927
ACH-000042,-0.1225420190436214
ACH-000045,-0.0026102685314179997
ACH-000047,-0.06877110241309807
ACH-000052,-0.21597830802245235
ACH-000053,-0.16853205992465006
ACH-000054,-0.10785787538906244
ACH-000055,-0.002282494797403544
ACH-000060,-0.08402061874507047
ACH-000067,-0.10372735646347256
ACH-000070,0.035936228815035845
ACH-000075,-0.4619890844204369
ACH-000078,-0.058625332066216174
ACH-000082,-0.17111176014657994
ACH-000085,-0.11353033719078062
ACH-000086,-0.0744337131956906
ACH-000087,-0.4243823240604889
ACH-000092,-0.048855895648755684
ACH-000095,-0.12526032122928465
ACH-000097,-0.15281963713462898
ACH-000098,-0.0932854560058035
ACH-000099,-0.2530895727264182
ACH-000108,-0.1240523937103524
ACH-000113,0.01022913244651548
ACH-000116,-0.12039642345672835
ACH-000118,-0.14042175626395836
ACH-000120,-0.15967679578516472
ACH-000123,-0.103320508985237
ACH-000127,-0.12383975014012916
ACH-000128,-0.025226846633343302
ACH-000132,-0.10251108411016667
ACH-000133,-0.16522776006515932
ACH-000137,-0.26100380480289337
ACH-000138,-0.10073961469659497
ACH-000142,0.059856137018687076
ACH-000143,-0.10510427026978604
ACH-000146,-0.196184638689454
ACH-000148,-0.11388242632362153
ACH-000150,-0.06999338103607262
ACH-000152,-0.18804301806334087
ACH-000153,-0.2224725435573988
ACH-000159,-0.17040948878044576
ACH-000160,-0.17148913068111918
ACH-000163,-0.20244329702191705
ACH-000167,0.06351726837214093
ACH-000168,-0.25970464095422396
ACH-000169,-0.2541248754475111
ACH-000178,-0.1851207583222752
ACH-000183,-0.1278001999694638
ACH-000188,-0.135057137240648
ACH-000189,-0.021416805933458138
ACH-000190,-0.1541507958245523
ACH-000198,0.03521989095182178
ACH-000203,0.06594131693212517
ACH-000204,-0.16824062881244842
ACH-000206,-0.173109915482244
ACH-000207,-0.10218007605775968
ACH-000208,-0.479951236382485
ACH-000210,0.2260411061411836
ACH-000211,-0.11832650659394925
ACH-000215,-0.2402987715300689
ACH-000221,-0.12014660282258993
ACH-000222,-0.16221699170515388
ACH-000223,-0.11068848770591072
ACH-000226,-0.2593895211822052
ACH-000227,-0.20340571056295376
ACH-000228,-0.2579277904356705
ACH-000231,-0.2262391071300172
ACH-000232,-0.14686571607577795
ACH-000233,-0.11637336058072399
ACH-000234,-0.1264556602159083
ACH-000235,-0.097302871463554
ACH-000237,-0.3120108811384297
ACH-000238,-0.04584231595426727
ACH-000242,0.11337822606023502
ACH-000243,-0.09717852740882092
ACH-000244,-0.1596815356285387
ACH-000246,-0.0661510484715846
ACH-000248,-0.09665014935739843
ACH-000250,-0.14594762242782558
ACH-000251,-0.03208478925051513
ACH-000252,0.12945011815485735
ACH-000253,-0.09005685552272055
ACH-000255,-0.27774291395716816
ACH-000256,-0.17848425263646422
ACH-000257,-0.19995609458368027
ACH-000258,0.0019620092862613113
ACH-000259,-0.1839511603257214
ACH-000260,-0.10515927624262476
ACH-000261,-0.08328551052064229
ACH-000262,0.04183648715768326
ACH-000263,0.01581864123684681
ACH-000264,-0.0612311559965269
