,CDC25A (993)
ACH-000278,-0.22497768049849465
ACH-000279,-0.22894930657112564
ACH-000280,-0.29155725048083553
ACH-000281,-0.06239380264463178
ACH-000288,-0.17384273821342355
ACH-000291,-0.1387587074061918
ACH-000293,-0.2217625526522316
ACH-000294,-0.40470587809156616
ACH-000295,-0.5509030854475514
ACH-000296,-0.2473248760369513
ACH-000302,-0.21284087200272325
ACH-000304,-0.15570872451029846
ACH-000307,-0.11161277474492894
ACH-000308,-0.15122368968835526
ACH-000310,-0.15293996072094088
ACH-000311,-0.07865239579009907
ACH-000312,-0.16418955854370246
ACH-000315,-0.30777554085747905
ACH-000316,-0.2799088530052542
ACH-000317,-0.4406833531313861
ACH-000318,-0.13220994767239838
ACH-000319,-0.17860224804707006
ACH-000320,-0.5135168179960129
ACH-000322,-0.3781982568811912
ACH-000323,-0.3519639823836362
ACH-000324,-0.11619559141648388
ACH-000329,-0.2251906648632509
ACH-000330,-0.19755998725482626
ACH-000331,-0.26831493649986105
ACH-000332,-0.2704146493544755
ACH-000334,-0.27310612312776794
ACH-000335,-0.13339756909393582
ACH-000336,-0.2682034452636171
ACH-000337,0.06441966021504228
ACH-000338,-0.5928316762512179
ACH-000339,-0.1569360614685501
ACH-000341,-0.2223083129320889
ACH-000348,-0.17172087234317004
ACH-000350,-0.3487261895611351
ACH-000352,-0.040844153597640334
ACH-000356,-0.35605591931552005
ACH-000361,-0.09946810326844524
ACH-000362,-0.2421624284294567
ACH-000363,-0.1265701580227142
ACH-000364,-0.2300307676324527
ACH-000365,-0.06806127366367043
ACH-000366,-0.17646557876294766
ACH-000368,-0.2483986784236183
ACH-000374,-0.4487581480387358
ACH-000375,-0.4772292001132718
ACH-000376,-0.2041788089181064
ACH-000381,-0.20216442597423287
ACH-000383,-0.1718647469984868
ACH-000387,-0.4280710167068582
ACH-000389,-0.11627077757055845
ACH-000390,-0.19685740102254726
ACH-000393,-0.06526549893201533
ACH-000395,-0.5645626432885812
ACH-000396,-0.2839399904816919
ACH-000397,-0.045127881499336525
ACH-000401,-0.3098572769205765
ACH-000402,-0.20697056294467045
ACH-000403,-0.2431623211311377
ACH-000404,-0.0068850834895417745
ACH-000406,-0.27378785159733193
ACH-000407,-0.26277961618467977
ACH-000408,-0.2260546362593092
ACH-000410,-0.37119667146858143
ACH-000411,-0.2443709684240786
ACH-000414,-0.2361968364981084
ACH-000415,-0.29972432766156154
ACH-000416,-0.2618801445229072
ACH-000420,-0.2955599923155128
ACH-000421,-0.18062640654098874
ACH-000424,0.005348486397401829
ACH-000425,-0.03445802198976117
ACH-000426,-0.9189799512079724
ACH-000427,-0.04728479409640059
ACH-000433,-0.4923787958605521
ACH-000435,-0.3214480883561085
ACH-000436,-0.1209994270696803
ACH-000444,-0.21103142495305105
ACH-000445,-0.42152607472783177
ACH-000448,-0.09348258009980916
ACH-000450,-0.07805240542932486
ACH-000452,-0.3374055676621339
ACH-000454,-0.1740072326520399
ACH-000458,-0.24308911122720525
ACH-000459,-0.3250911093179051
ACH-000460,-0.26208423836804273
ACH-000461,-0.4189953809521006
ACH-000463,-0.04045920449429279
ACH-000464,-0.07305917220419936
ACH-000466,-0.30616898801622144
ACH-000467,-0.0942530853459159
ACH-000468,-0.07038625682048295
ACH-000469,-0.3549854502725528
ACH-000470,-0.12041987926290125
ACH-000471,-0.15467539752850787
ACH-000472,-0.15913304198225028
ACH-000473,-0.4185198910827717
ACH-000475,-0.1049366020856346
ACH-000476,0.005929698908619775
ACH-000477,-0.3290577704802159
ACH-000479,-0.4096634367334697
ACH-000480,-0.2957586412063132
ACH-000481,-0.2451559286236307
ACH-000483,-0.2612079258927369
ACH-000484,-0.26425489091449605
ACH-000485,-0.10747361514165593
ACH-000486,-0.1939365603677647
ACH-000487,-0.675498270336983
ACH-000488,-0.20865096201763944
ACH-000490,-0.21723064374624507
ACH-000491,-0.08749725024428219
ACH-000495,-0.4575615028788481
ACH-000496,-0.30595619848867456
ACH-000499,-0.19679033452190567
ACH-000500,0.19767750698326125
ACH-000502,-0.29928846291614136
ACH-000503,0.038272533301173965
ACH-000505,-0.2787631675705177
ACH-000507,-0.10359995994903197
ACH-000510,-0.22700295164933998
ACH-000511,-0.16414396873847978
ACH-000512,-0.3871053921019284
ACH-000516,-0.2502898592681017
ACH-000517,-0.4048338910203702
ACH-000518,-0.011843865265831815
ACH-000520,-0.13011286782172504
ACH-000521,-0.07968019577737674
ACH-000522,-0.14171462941884594
ACH-000524,-0.3095642637325736
ACH-000527,-0.2281994611871573
ACH-000528,-0.3186513228346721
ACH-000537,-0.1658545438935536
ACH-000541,-0.3435717504808557
ACH-000542,-0.25154355549783264
ACH-000544,-0.2118525736818459
ACH-000545,-0.2482348924902132
ACH-000547,-0.3676339815585711
ACH-000548,-0.10366148202524904
ACH-000549,-0.119402070234419
ACH-000550,-0.3972027648519647
ACH-000552,-0.08819293743180645
ACH-000556,-0.21158097630829545
ACH-000557,-0.20941181183777416
ACH-000569,-0.3316734320348531
ACH-000570,-0.13566637065471746
ACH-000571,-0.2325501917252985
ACH-000573,-0.16122810761289638
ACH-000576,-0.20657964365982875
ACH-000579,-0.2044726132706259
ACH-000580,-0.16017161263014199
ACH-000584,-0.09208381006270162
ACH-000585,-0.1915501495417456
ACH-000588,-0.210229123230026
ACH-000589,-0.14311695266523994
ACH-000591,-0.16756874808050445
ACH-000593,-0.1798595936105723
ACH-000600,-0.1129545163129734
ACH-000601,-0.1996983869638982
ACH-000605,-0.2941203403052192
ACH-000606,-0.143130442278208
ACH-000608,-0.3842805610593084
ACH-000614,-0.17380385960356814
ACH-000616,-0.14689801686250362
ACH-000618,-0.2983941478342537
ACH-000619,-0.2433798211571524
ACH-000620,-0.2761151788385093
ACH-000621,-0.2941597069976248
ACH-000622,-0.20898097657227865
ACH-000623,-0.1580671488824231
ACH-000624,-0.2485998771595602
ACH-000627,-0.3285459540866707
ACH-000630,-0.3109988383234614
ACH-000631,-0.4332846690250218
ACH-000632,-0.18643103797525412
ACH-000633,-0.5589342174455935
ACH-000637,-0.5410879580762199
ACH-000638,-0.2525140113606
ACH-000646,-0.2485634879245801
ACH-000647,-0.3781798789816115
ACH-000648,-0.1739687377943265
ACH-000649,-0.2433092350979187
ACH-000651,-0.10143963021446982
ACH-000652,-0.29654463660595737
ACH-000653,-0.10164185957632564
ACH-000657,-0.39475264240569896
ACH-000658,-0.2649280638039129
ACH-000661,-0.3631687531434242
ACH-000662,-0.2905286222690065
ACH-000663,0.02427011595827347
ACH-000665,-0.15387592024402116
ACH-000671,-0.3002408224892629
ACH-000672,0.0676421295592771
ACH-000673,-0.29158875403679124
ACH-000676,-0.2166330457138013
ACH-000677,-0.3594738364890977
ACH-000681,-0.14705454434885382
ACH-000683,-0.10530782160338563
ACH-000684,0.1366641119389802
ACH-000688,-0.32615942300221695
ACH-000693,-0.2333915888017373
ACH-000694,-0.28353204105913177
ACH-000695,-0.4382476013061217
ACH-000696,-0.244369768938816
ACH-000697,-0.3454644953534644
ACH-000699,-0.35174278779288043
ACH-000701,-0.3675127258565996
ACH-000706,-0.2786034892922671
ACH-000711,-0.3172979648034209
ACH-000713,-0.12693131336791802
ACH-000714,-0.22322035326529835
ACH-000718,-0.360338908145128
ACH-000720,-0.17874634393016572
ACH-000721,-0.20671069200017625
ACH-000724,-0.3334596297890457
ACH-000725,-0.15515335012246584
ACH-000732,-0.4431229332336221
ACH-000734,-0.23657356938876145
ACH-000735,-0.11462235210463127
ACH-000736,-0.2326703713256087
ACH-000738,-0.3918716174462283
ACH-000746,-0.3349533292674068
ACH-000747,-0.16195459984128568
ACH-000748,-0.2460787188052209
ACH-000753,-0.2148397097141272
ACH-000756,-0.2323981861237328
ACH-000757,-0.15220610907447682
ACH-000758,-0.37173740338348493
ACH-000760,-0.24241699390789706
ACH-000762,-0.21623685352950625
ACH-000763,-0.29736976302158963
ACH-000764,-0.17588550144833032
ACH-000765,-0.15926701753653627
ACH-000766,-0.12207806689193315
ACH-000767,-0.1126670101247994
ACH-000768,-0.2647015973227501
ACH-000769,-0.4154048573638825
ACH-000770,-0.18265421883264832
ACH-000771,-0.07764750514182985
ACH-000773,-0.3705319587409678
ACH-000776,-0.15618385780640534
ACH-000777,-0.5058553352090406
ACH-000778,-0.278093776273672
ACH-000781,-0.27931122685863724
ACH-000782,-0.5242172780290588
ACH-000783,-0.2336321059507699
ACH-000784,-0.17143029668483348
ACH-000785,-0.18015402529955327
ACH-000787,-0.1339538626853339
ACH-000788,-0.10802563508432418
ACH-000791,-0.3010499120395517
ACH-000792,-0.2898986052324953
ACH-000794,-0.3038058543387724
ACH-000796,-0.33351681079948386
ACH-000798,-0.2948184217021235
ACH-000799,-0.1428772307424817
ACH-000800,-0.1547818054900936
ACH-000802,-0.1413126049411766
ACH-000804,-0.23658501954044595
ACH-000805,-0.10943772342132994
ACH-000809,-0.2232116499481984
ACH-000810,-0.2592482344320784
ACH-000811,-0.2800480850369557
ACH-000817,-0.5443166497611993
ACH-000819,-0.20396340251462475
ACH-000820,-0.13547293583131947
ACH-000821,-0.27042521370487943
ACH-000822,-0.3506217902589634
ACH-000823,-0.4659786862762921
ACH-000824,-0.08070943731301006
ACH-000827,-0.12564254915488532
ACH-000829,-0.1272410402299733
ACH-000831,-0.3215676137477955
ACH-000832,-0.08037031792820545
ACH-000833,-0.3412429696171709
ACH-000834,-0.4574667533348534
ACH-000835,-0.12787395648940525
ACH-000836,-0.25623718399276674
ACH-000837,-0.3612724182555809
ACH-000838,-0.17327619851862194
ACH-000839,-0.21092372641596369
ACH-000840,-0.1421125178178988
ACH-000841,-0.2434490115532789
ACH-000843,-0.2694127945214584
ACH-000846,-0.3118706371597967
ACH-000847,-0.2550803095720905
ACH-000848,-0.2322012930779042
ACH-000849,-0.2247286425446932
ACH-000851,-0.057574182483989884
ACH-000855,-0.3876023673546123
ACH-000856,-0.28644599108636737
ACH-000858,-0.2475874323207392
ACH-000859,-0.2077557885725528
ACH-000861,-0.15070337003158435
ACH-000862,-0.16015619495944156
ACH-000865,-0.2486938260707912
ACH-000866,-0.23582192770101645
ACH-000867,-0.21451182950968734
ACH-000869,-0.4346016686949868
ACH-000872,-0.0898141659485012
ACH-000873,-0.26394187260920826
ACH-000876,-0.167224832020457
ACH-000878,-0.4364321778243645
ACH-000880,-0.19593953595837935
ACH-000881,-0.3937505695298813
ACH-000882,-0.1934464786202413
ACH-000884,-0.15352598093671233
ACH-000885,-0.2467737669357168
ACH-000887,-0.25965127754159384
ACH-000889,-0.3121984215205211
ACH-000896,-0.17968446306533842
ACH-000898,-0.17762864065857492
ACH-000900,-0.3194119446323638
ACH-000901,-0.4004912560252956
ACH-000905,-0.22816187838986315
ACH-000906,-0.2400792236222784
ACH-000907,-0.10921564732423897
ACH-000910,-0.1848196588468006
ACH-000911,-0.1594534261816639
ACH-000912,-0.05823566075546185
ACH-000913,-0.26000521131610416
ACH-000915,-0.20740680554541335
ACH-000916,-0.1084893869535036
ACH-000917,-0.20011164284479366
ACH-000920,-0.09845726751173244
ACH-000921,-0.429126518636992
ACH-000924,-0.12592014352086714
ACH-000926,-0.4843152480948486
ACH-000928,-0.2209965929075916
ACH-000929,-0.056585486404015464
ACH-000932,-0.1187523675170762
ACH-000935,-0.15174099944810845
ACH-000936,-0.1640420034459607
ACH-000937,-0.15800511442915774
ACH-000938,-0.4963353080502942
ACH-000939,-0.19478621750497407
ACH-000941,-0.3671301651708946
ACH-000943,-0.28782306186356016
ACH-000946,-0.0520567868081706
ACH-000947,-0.1450079052648292
ACH-000948,-0.03495417442082646
ACH-000950,-0.1683995813390874
ACH-000953,-0.07847428450918342
ACH-000954,-0.1704152484635102
ACH-000957,-0.01808022271170216
ACH-000958,-0.40933721023280223
ACH-000960,-0.22983213547404785
ACH-000963,-0.28282814178436844
ACH-000968,-0.2697909572393126
ACH-000969,-0.3678373950601237
ACH-000972,-0.3146649806488489
ACH-000973,-0.30594967378226057
ACH-000974,-0.21399397788236796
ACH-000978,-0.11323517624966692
ACH-000984,-0.10467277964519453
ACH-000986,-0.4447396274278209
ACH-000988,-0.08914580075483919
ACH-000993,-0.5134212953406507
ACH-000994,-0.1521050143577193
ACH-000996,-0.43554254578255497
ACH-001001,-0.3332092282817133
ACH-001020,-0.4704878751007925
ACH-001028,-0.304362110092657
ACH-001031,-0.104562026813772
ACH-001038,-0.09456741990444513
ACH-001048,-0.236073361298438
ACH-001050,-0.1866896782216162
ACH-001053,-0.2741838467592918
ACH-001054,-0.25627226663384
ACH-001061,-0.21184053648644832
ACH-001067,-0.5123682369490024
ACH-001075,-0.2573997970741824
ACH-001096,-0.1906709378668789
ACH-001111,-0.047943840639326704
ACH-001119,-0.6001438922212814
ACH-001128,-0.14086075869845127
ACH-001134,-0.17617632627987964
ACH-001151,-0.2862450434901042
ACH-001163,-0.20234106939297827
ACH-001164,-0.1580548722330976
ACH-001183,-0.7888651538122188
ACH-001192,-0.346045625377016
ACH-001193,-0.2039694927838757
ACH-001196,-0.2449888731700349
ACH-001197,-0.12664353388067034
ACH-001205,-0.3562007407785109
ACH-001211,-0.2975298168332077
ACH-001212,0.0797074007764188
ACH-001228,-0.14550108803150527
ACH-001232,-0.2130863880996865
ACH-001239,-0.1647455776351848
ACH-001270,-0.4696765809209522
ACH-001274,-0.1317105710160505
ACH-001275,-0.10965721013197108
ACH-001277,-0.2573181708622492
ACH-001278,-0.1218144064406633
ACH-001280,-0.3408564139055078
ACH-001283,-0.3743762547775648
ACH-001289,-0.3001975477006996
ACH-001300,-0.2740713971756787
ACH-001301,-0.16262494533942026
ACH-001302,-0.07809525762772038
ACH-001306,-0.20732930420243986
ACH-001318,-0.24553577757143316
ACH-001322,-0.4909048780142145
ACH-001328,-0.30736906653384466
ACH-001332,-0.026468926048678
ACH-001336,-0.16487566861563385
ACH-001346,-0.2288872430970088
ACH-001353,-0.3314099754947439
ACH-001354,-0.5854109675638199
ACH-001367,-0.3021627864095478
ACH-001368,-0.2016787375026268
ACH-001374,-0.2791313229406026
ACH-001377,-0.028241311219830024
ACH-001380,-0.15090797631939112
ACH-001391,-0.1168152059000124
ACH-001408,-0.2997810969897445
ACH-001430,0.03508582708718278
ACH-001431,-0.11569473120923884
ACH-001450,-0.07165233277029097
ACH-001496,-0.21599644289924927
ACH-001500,-0.06649076709428019
ACH-001523,-0.3539264146827086
ACH-001532,-0.3615077191217073
ACH-001550,-0.22333139868991606
ACH-001552,-0.27094031932172513
ACH-001554,-0.30842210111605056
ACH-001654,-0.3154435875073114
ACH-001735,-0.16735475192930632
ACH-001736,-0.3996304518958193
ACH-001737,0.1441739373557836
ACH-001740,-0.17467055019954936
ACH-001745,-0.16754603911414087
ACH-001765,-0.0748023779605775
