,SERINC3 (10955)
ACH-000250,-0.12996213957664368
ACH-000251,0.08889527295433884
ACH-000252,-0.13967512461601148
ACH-000253,-0.08573802928505546
ACH-000255,-0.15828491767728636
ACH-000256,0.003809674214185003
ACH-000257,-0.14790536580842836
ACH-000258,-0.17918031924189504
ACH-000259,-0.1175437239786061
ACH-000260,-0.20495359783694286
ACH-000261,-0.2497827315402493
ACH-000262,-0.13388775216162505
ACH-000263,-0.10219226518008802
ACH-000264,-0.28405150837520216
ACH-000265,-0.1807283338911627
ACH-000266,-0.2169889009704629
ACH-000272,-0.2167404041185327
ACH-000274,-0.2501364620207473
ACH-000277,-0.2368960134376734
ACH-000278,-0.0638150850362081
ACH-000279,-0.08463029346444921
ACH-000280,-0.2920808169104329
ACH-000281,-0.1796694442209961
ACH-000288,-0.1782132924452505
ACH-000291,-0.2586035253679454
ACH-000293,-0.18628468661644376
ACH-000294,-0.05167908247447005
ACH-000295,-0.2628070332724305
ACH-000296,-0.2797793729778656
ACH-000302,-0.13235620947452975
ACH-000304,-0.052559589852684496
ACH-000307,-0.1558225521528996
ACH-000308,-0.10318229989030953
ACH-000310,-0.07943465200211977
ACH-000311,-0.19131824044787107
ACH-000312,-0.2289110368285091
ACH-000315,-0.12391116361448468
ACH-000316,-0.10222410448447837
ACH-000317,-0.040508113110996086
ACH-000318,-0.11513072496445105
ACH-000319,-0.1614199951702015
ACH-000320,-0.2968818561404005
ACH-000322,-0.4668533917289097
ACH-000323,-0.02526508420799765
ACH-000324,-0.15002846179861407
ACH-000329,-0.14178202679045854
ACH-000330,-0.26476889449982066
ACH-000331,-0.12812014450720718
ACH-000332,-0.1631447669170519
ACH-000334,-0.2422522908918681
ACH-000335,-0.13452323278141382
ACH-000336,-0.1265075903054785
ACH-000337,-0.08881133895305926
ACH-000338,-0.28749460144781797
ACH-000339,-0.16416501813500106
ACH-000341,-0.3091557192547481
ACH-000348,-0.12154795253421305
ACH-000350,-0.2002846523824815
ACH-000352,-0.09303408601541448
ACH-000356,-0.1667918351671371
ACH-000361,-0.06499194766619902
ACH-000362,-0.07159513487467785
ACH-000363,-0.18208335294289366
ACH-000364,-0.11068402138645438
ACH-000365,-0.18476599810006888
ACH-000366,-0.03888933319585073
ACH-000368,-0.30481435009648306
ACH-000374,-0.14998331755270286
ACH-000375,-0.12605525528291706
ACH-000376,-0.3132274850261506
ACH-000381,-0.17351949374006867
ACH-000383,-0.20342433383728306
ACH-000387,-0.06583305106971785
ACH-000389,-0.052549452737283266
ACH-000390,-0.186733182708098
ACH-000393,-0.1285043188852695
ACH-000395,-0.5299459821212957
ACH-000396,-0.2039216597667417
ACH-000397,-0.15343464829167053
ACH-000401,0.11517637792775667
ACH-000402,-0.1877777577493887
ACH-000403,-0.24129530302492375
ACH-000404,-0.08311207723779686
ACH-000406,-0.15180570095920598
ACH-000407,-0.13601105317726284
ACH-000408,-0.02058079503902168
ACH-000410,-0.05836192459568482
ACH-000411,-0.13704693409330224
ACH-000414,-0.14379794477321672
ACH-000415,0.0314867144408183
ACH-000416,-0.1303872488925486
ACH-000420,-0.053667453838961134
ACH-000421,-0.2183539464646992
ACH-000424,-0.13944721862544388
ACH-000425,-0.1290428438918728
ACH-000426,-0.00789892924064163
ACH-000427,-0.20930276694455693
ACH-000433,-0.3192040953276526
ACH-000435,-0.1668697911333722
ACH-000436,-0.2695772614592213
ACH-000444,-0.06258420295592289
ACH-000445,-0.029170037473710275
ACH-000448,-0.08803949427425795
ACH-000450,-0.1973616251602829
ACH-000452,-0.20601933570023145
ACH-000454,0.06175108331346036
ACH-000458,-0.15542883794208032
ACH-000459,0.10188534694994712
ACH-000460,-0.09165009609718676
ACH-000461,-0.2268828009963876
ACH-000463,-0.1588544313514592
ACH-000464,-0.13232460501927776
ACH-000466,-0.19115135475430636
ACH-000467,-0.1399442209417992
ACH-000468,-0.14058790794070106
ACH-000469,-0.2078485487892806
ACH-000470,-0.1277634402902407
ACH-000471,-0.16335614466001233
ACH-000472,-0.17192591908076052
ACH-000473,-0.10493626809491187
ACH-000475,-0.1500339114508356
ACH-000476,-0.3407068537380873
ACH-000477,0.03628464355220146
ACH-000479,-0.09523409934890953
ACH-000480,-0.14815462865368353
ACH-000481,-0.16322193678303618
ACH-000483,-0.026799449923474487
ACH-000484,-0.32038000303748004
ACH-000485,-0.2283427304475594
ACH-000486,-0.14514882733077694
ACH-000487,-0.14938672268874206
ACH-000488,-0.1487996568886678
ACH-000490,-0.166922281671109
ACH-000491,-0.12819462751086474
ACH-000495,-0.15815812352161016
ACH-000496,-0.30159286790664724
ACH-000499,-0.14298686221295065
ACH-000500,-0.4223003410236303
ACH-000502,-0.1749589625598348
ACH-000503,-0.3855882469923965
ACH-000505,-0.0928858262059014
ACH-000507,-0.07098896335201398
ACH-000510,-0.1860805025425752
ACH-000511,-0.2375112110229457
ACH-000512,-0.3224729065330334
ACH-000516,-0.10355249360592586
ACH-000517,-0.12649315566068395
ACH-000518,-0.3036973090662796
ACH-000520,-0.3310473605107905
ACH-000521,-0.2252019506383831
ACH-000522,-0.2433870659932304
ACH-000524,-0.1515767900783286
ACH-000527,-0.14827421413924574
ACH-000528,-0.16856540874662898
ACH-000537,-0.17664171094014694
ACH-000541,-0.12064133200503185
ACH-000542,-0.07804908791617872
ACH-000544,-0.24785520869807745
ACH-000545,-0.0827639767835918
ACH-000547,-0.08910877643583485
ACH-000548,-0.12731303206075215
ACH-000549,-0.22129867646768345
ACH-000550,-0.2286115673030082
ACH-000552,-0.06396602204743247
ACH-000556,-0.18210213557428329
ACH-000557,-0.36284099177932105
ACH-000569,-0.027875444127149696
ACH-000570,-0.1052570807406167
ACH-000571,-0.13439364090502087
ACH-000573,-0.18772000118545876
ACH-000576,-0.022585323951797857
ACH-000579,-0.09960654829106456
ACH-000580,-0.28476252916074635
ACH-000584,-0.08622671113539282
ACH-000585,-0.050959063545592216
ACH-000588,-0.13119143205212436
ACH-000589,-0.2848491333153455
ACH-000591,-0.2324175334207328
ACH-000593,-0.19055986201526715
ACH-000600,-0.1314517725572177
ACH-000601,-0.1315178720234337
ACH-000605,-0.24241991175479094
ACH-000606,0.04407176240919322
ACH-000608,-0.1837304715616978
ACH-000614,-0.5657015165945252
ACH-000616,-0.08467821828668072
ACH-000618,-0.09276955010008314
ACH-000619,-0.19388420144519009
ACH-000620,-0.1158400131265892
ACH-000621,-0.10141994542639472
ACH-000622,-0.12278268890819202
ACH-000623,-0.097026937876665
ACH-000624,-0.10714339770222456
ACH-000627,-0.11244857585515264
ACH-000630,-0.052126845349272144
ACH-000631,0.03064434018079982
ACH-000632,-0.14138225862052353
ACH-000633,-0.1974376923784613
ACH-000637,-0.12535576052151612
ACH-000638,0.005666800684711586
ACH-000646,-0.0911621092757832
ACH-000647,-0.14974172993758905
ACH-000648,-0.15886189478784754
ACH-000649,-0.18491454561008247
ACH-000651,-0.2213418520265255
ACH-000652,-0.2470371436729457
ACH-000653,-0.1552247815499047
ACH-000657,-0.27613208107915355
ACH-000658,-0.20078461213074952
ACH-000661,-0.2745766780077785
ACH-000662,-0.06792467459195117
ACH-000663,-0.14698105522207047
ACH-000665,-0.16279442772612754
ACH-000671,-0.09247789572036408
ACH-000672,-0.11137657459437256
ACH-000673,-0.0725300861880987
ACH-000676,-0.08562143048350743
ACH-000677,-0.16834488277212514
ACH-000681,-0.2134828104354364
ACH-000683,-0.08341462450401764
ACH-000684,-0.2964494454518905
ACH-000688,-0.07969117347615315
ACH-000693,-0.09615723823880858
ACH-000694,-0.08112454362397399
ACH-000695,-0.1797315633341121
ACH-000696,-0.08440142899653888
ACH-000697,-0.3046122171052839
ACH-000699,-0.08048597019819523
ACH-000701,-0.14634412080615905
ACH-000706,-0.09392559079903808
ACH-000711,-0.16112368514718045
ACH-000713,-0.5932796786546843
ACH-000714,-0.3073149624397605
ACH-000718,-0.3622537044136449
ACH-000720,-0.1921867141838645
ACH-000721,-0.3130198849404175
ACH-000724,-0.19653809074016632
ACH-000725,-0.028977230988170236
ACH-000732,0.03676347691347656
ACH-000734,-0.08452714201067713
ACH-000735,-0.2341531858144322
ACH-000736,0.06929893883729131
ACH-000738,-0.15903910222987355
ACH-000746,-0.1976967017472468
ACH-000747,-0.18155618131345705
ACH-000748,-0.19677170924633347
ACH-000753,-0.06849973280723791
ACH-000756,-0.21445547728041112
ACH-000757,-0.023434495260872785
ACH-000758,-0.208243677778605
ACH-000760,-0.12954109022929838
ACH-000762,-0.3386227207473702
ACH-000763,-0.1288669046829926
ACH-000764,-0.030647897441184492
ACH-000765,-0.0528501552137414
ACH-000766,-0.17280131318212455
ACH-000767,-0.250148132959282
ACH-000768,-0.2559408015658555
ACH-000769,-0.16195777550596466
ACH-000770,-0.07665344916349742
ACH-000771,-0.13651559416983186
ACH-000773,-0.10285167575390562
ACH-000776,-0.142975038361036
ACH-000777,-0.07709145141185716
ACH-000778,-0.0893275826457601
ACH-000781,-0.19728499071367536
ACH-000782,-0.2207019640196592
ACH-000783,-0.060482806941222114
ACH-000784,-0.19787703442974505
ACH-000785,-0.1750549094155351
ACH-000787,-0.17883330797773078
ACH-000788,-0.2275321147919338
ACH-000791,-0.07500639750466835
ACH-000792,-0.02641539734822909
ACH-000794,-0.06869890101470076
ACH-000796,-0.06333102214698769
ACH-000798,-0.4034253762374059
ACH-000799,-0.21350808174356165
ACH-000800,-0.0029343340994353656
ACH-000802,-0.09172103133205473
ACH-000804,-0.08548327006572258
ACH-000805,-0.08026104662365073
ACH-000809,-0.14508236149017947
ACH-000810,-0.2187191113691324
ACH-000811,-0.14541851017312868
ACH-000817,-0.0967606777923402
ACH-000819,-0.17096737767989326
ACH-000820,-0.004103584820251107
ACH-000821,-0.14664302558070372
ACH-000822,-0.2386055944017512
ACH-000823,-0.14668282298298996
ACH-000824,-0.15541165866795112
ACH-000827,-0.31110904166888204
ACH-000829,-0.2944479509925815
ACH-000831,-0.0927036714571955
ACH-000832,-0.1074355191651198
ACH-000833,-0.1216632001260702
ACH-000834,-0.20403475225063974
ACH-000835,-0.06224367186615697
ACH-000836,-0.1763001960953098
ACH-000837,-0.2059111636093878
ACH-000838,-0.15927097781214614
ACH-000839,-0.19751598974541892
ACH-000840,-0.21716843498740632
ACH-000841,-0.1120819810579738
ACH-000843,-0.119547024144336
ACH-000846,-0.1414886176041601
ACH-000847,0.11259727914540912
ACH-000848,-0.17270462454365615
ACH-000849,-0.20585467188874795
ACH-000851,-0.2724485214229413
ACH-000855,-0.0011797501120923226
ACH-000856,-0.011543775172928034
ACH-000858,-0.24325436556485094
ACH-000859,-0.03309693131498611
ACH-000861,-0.08008504121956207
ACH-000862,-0.2537927994305579
ACH-000865,-0.1858470779746904
ACH-000866,-0.18748289189668285
ACH-000867,-0.1395248741508613
ACH-000869,-0.17194858481274372
ACH-000872,-0.09732271247103502
ACH-000873,-0.2851058527576018
ACH-000876,-0.08097321579126136
ACH-000878,-0.25709767269906986
ACH-000880,-0.10620646404987158
ACH-000881,-0.11099496690546368
ACH-000882,-0.12122289601555715
ACH-000884,-0.2357704858130375
ACH-000885,-0.1636785401707328
ACH-000887,-0.06820033704534989
ACH-000889,-0.0274789787354216
ACH-000896,0.004518804962029222
ACH-000898,-0.15040708051329127
ACH-000900,-0.11565860877685995
ACH-000901,-0.17367441255189628
ACH-000905,-0.2535036915103557
ACH-000906,-0.09255429333884936
ACH-000907,-0.16201250231113806
ACH-000910,-0.03468904455398257
ACH-000911,-0.11729089970087518
ACH-000912,-0.16545091559336494
ACH-000913,-0.13149268426550334
ACH-000915,-0.22775779071397906
ACH-000916,-0.2394064565942685
ACH-000917,-0.05745506960928917
ACH-000920,-0.3669645189340188
ACH-000921,-0.21747375282425324
ACH-000924,-0.050998051246441516
ACH-000926,-0.15570022063116945
ACH-000928,-0.06973219424804109
ACH-000929,-0.25765720794616737
ACH-000932,-0.08389695390054472
ACH-000935,0.05537594060740286
ACH-000936,-0.26201956972153745
ACH-000937,-0.053334507515710665
ACH-000938,-0.18337567481740555
ACH-000939,-0.09441586549319878
ACH-000941,-0.1682339421395403
ACH-000943,-0.10541947568327613
ACH-000946,-0.14934993291282556
ACH-000947,-0.10653740624961912
ACH-000948,-0.02063965303345876
ACH-000950,-0.3887863067891448
ACH-000953,-0.13092443792281336
ACH-000954,-0.38769339360476013
ACH-000957,-0.12551933677862506
ACH-000958,-0.2639558904699956
ACH-000960,-0.05342981092832447
ACH-000963,-0.3348213003915206
ACH-000968,0.0049681066600952865
ACH-000969,-0.0376099826807256
ACH-000972,-0.13631711776759375
ACH-000973,-0.14032901727839547
ACH-000974,-0.02237050255663951
ACH-000978,-0.3553739463631345
ACH-000984,-0.10158352650527967
ACH-000986,-0.16575089013442298
ACH-000988,-0.15557230229476268
ACH-000993,-0.16604860296861285
ACH-000994,-0.2593277671953297
ACH-000996,-0.11062785149122824
ACH-001001,-0.1881215058881771
ACH-001020,0.013911831938051915
ACH-001028,-0.2990685851068185
ACH-001031,-0.2351386999370624
ACH-001038,-0.054637926012802686
ACH-001048,-0.07247100415028225
ACH-001050,-0.19609385255020687
ACH-001053,-0.12565159375536225
ACH-001054,-0.18252826068468697
ACH-001061,-0.1724921751826307
ACH-001067,-0.0980420461238586
ACH-001075,-0.2475242982069003
ACH-001096,-0.06454181782688233
ACH-001111,0.1220308772991292
ACH-001119,-0.13753137303356638
ACH-001128,-0.33051605071848833
ACH-001134,-0.16897966929390187
ACH-001151,-0.1348781606248171
ACH-001163,-0.3106302782655341
ACH-001164,-0.37310720400881536
ACH-001183,-0.2204056951428322
ACH-001192,-0.04357213732217032
ACH-001193,-0.20214557905245867
ACH-001196,-0.2749712286884779
ACH-001197,-0.048277369885556816
ACH-001205,-0.05081695268875202
ACH-001211,-0.07115984420369424
ACH-001212,0.3180644052683055
ACH-001228,-0.10311703176752007
ACH-001232,-0.10181894028912672
ACH-001239,-0.1828273752078652
ACH-001270,-0.2776938768910521
ACH-001274,-0.07270650276211639
ACH-001275,-0.09927916039002116
ACH-001277,-0.14893205043830582
ACH-001278,-0.046235614043950136
ACH-001280,-0.12172301711613592
ACH-001283,-0.15440494312737496
ACH-001289,-0.1082176323421374
ACH-001300,-0.025346288681375548
ACH-001301,-0.16170889627438534
ACH-001302,-0.3173629002054528
ACH-001306,-0.15827910802401654
ACH-001318,-0.3040057611870169
ACH-001322,-0.2072824426422069
ACH-001328,-0.1526182732638548
ACH-001332,0.14860566066723446
ACH-001336,-0.11416844262926895
ACH-001346,-0.07559664815839111
ACH-001353,-0.21559724552941456
ACH-001354,-0.20647097857233745
ACH-001367,0.222004791737183
ACH-001368,-0.22364065476241207
ACH-001374,-0.18520496384634316
ACH-001377,-0.21280275873742244
ACH-001380,-0.1877321040346861
ACH-001391,-0.3102317119901644
ACH-001408,-0.08079756100182563
ACH-001430,-0.058368495877303764
ACH-001431,-0.17179916469355594
ACH-001450,-0.13114832516528346
ACH-001496,-0.11323627204778078
ACH-001500,-0.2917635931275955
ACH-001523,-0.07134069946719179
ACH-001532,-0.1100953599316018
ACH-001550,-0.20985772931092084
ACH-001552,0.045765950212589473
ACH-001554,-0.09539052861533484
ACH-001654,-0.202927447247239
ACH-001735,-0.13708071292436674
ACH-001736,-0.15129466361655874
ACH-001737,-0.3210556013835945
ACH-001740,-0.06275491737382585
ACH-001745,-0.0998831226263876
ACH-001765,-0.09757318625297437
