,LPIN2 (9663)
ACH-000004,-0.010727383870306558
ACH-000005,0.1895357029184588
ACH-000007,0.09393681967478508
ACH-000009,-0.16214288002476054
ACH-000011,0.12070837390735795
ACH-000012,0.06386818823620967
ACH-000013,0.08581898649717971
ACH-000014,0.06367809584613113
ACH-000015,0.20188198497870025
ACH-000017,0.056969150051894575
ACH-000018,0.17500574870661376
ACH-000019,0.044455320651061066
ACH-000021,0.06625421833802538
ACH-000022,0.1442889878841718
ACH-000025,0.1424387899011154
ACH-000028,0.04967201574837129
ACH-000030,0.10120736352108288
ACH-000035,0.09941631808358874
ACH-000036,-0.031884454513809675
ACH-000037,0.036574652374314
ACH-000039,0.2656347983433797
ACH-000040,0.11824189333631573
ACH-000041,0.03588055824665185
ACH-000042,0.008769594731881528
ACH-000045,0.08336217541493886
ACH-000047,0.09477188365839126
ACH-000052,-0.05378687146126791
ACH-000053,0.17729825051606418
ACH-000054,0.09433861505001367
ACH-000055,0.02933551140996798
ACH-000060,-0.001204258378884888
ACH-000067,0.0979620211122614
ACH-000070,0.08062882803224776
ACH-000075,-0.024786035249989336
ACH-000078,0.0037855663169209172
ACH-000082,0.12559053811283927
ACH-000085,0.11391486945230955
ACH-000086,0.1458480903241907
ACH-000087,0.3031982455698476
ACH-000092,0.10311477718063132
ACH-000095,-0.09249336645821196
ACH-000097,0.14363388084202985
ACH-000098,0.13947944280066735
ACH-000099,-0.0011304589977420582
ACH-000108,0.0629015599307998
ACH-000113,0.013969755824187163
ACH-000116,0.17126567054803074
ACH-000118,0.14004079186495175
ACH-000120,0.14480140306326714
ACH-000123,-0.012978611563904818
ACH-000127,0.13872689453735687
ACH-000128,0.14491710168881486
ACH-000132,0.2240808607789489
ACH-000133,0.20592983046718585
ACH-000137,-0.012502134501885571
ACH-000138,-0.008616485047940423
ACH-000142,0.06457932111841627
ACH-000143,-0.09066485625703202
ACH-000146,0.1498379496230437
ACH-000148,0.06071740509778498
ACH-000150,-0.11498429365865867
ACH-000152,0.13363519920706735
ACH-000153,0.07049860262559647
ACH-000159,0.1602864110417917
ACH-000160,0.2898972083048454
ACH-000163,0.1995118578105648
ACH-000167,0.5551520710754344
ACH-000168,0.06741055495275819
ACH-000169,0.046041842750339734
ACH-000178,0.07688170436409231
ACH-000183,0.11407338863667045
ACH-000188,0.1013574784809253
ACH-000189,-0.0019623216032339987
ACH-000190,0.26210403963241863
ACH-000198,0.061211184496992414
ACH-000203,-0.3097192918679033
ACH-000204,0.27033858675696804
ACH-000206,0.0715230913282683
ACH-000207,-0.04879369564136117
ACH-000208,0.2194896039537236
ACH-000210,0.1067245696213578
ACH-000211,0.003882576440739318
ACH-000215,0.015498495340502053
ACH-000221,0.11864056637812648
ACH-000222,0.1092405044807661
ACH-000223,0.09006036460858212
ACH-000226,0.08456512298010492
ACH-000227,0.03522606808571793
ACH-000228,0.14761080267901114
ACH-000231,0.11271453794532227
ACH-000232,-0.07782198410843261
ACH-000233,0.09864494491090103
ACH-000234,-0.03571942808589062
ACH-000235,0.09985167499712903
ACH-000237,0.07825509872865273
ACH-000238,-0.011502630820696387
ACH-000242,-0.2146343736640364
ACH-000243,0.1866014345328065
ACH-000244,-0.1475959023835474
ACH-000246,-0.07522287034059533
ACH-000248,0.188073005959673
ACH-000250,0.087427176578607
ACH-000251,-0.1473124502924596
ACH-000252,-0.04033911299648557
ACH-000253,0.11787581081124915
ACH-000255,0.0732154894686438
ACH-000256,0.03435183232215636
ACH-000257,0.0007957708676334758
ACH-000258,-0.11947361839070822
ACH-000259,0.12877346152350655
ACH-000260,0.20037764751398465
ACH-000261,0.1854036049634107
ACH-000262,0.2696095452457402
ACH-000263,0.06771359016871452
ACH-000264,-0.03050385070938172
ACH-000265,0.14497261153009544
ACH-000266,0.10492324686995548
ACH-000272,0.02280302736328205
ACH-000274,0.030283002656863987
ACH-000277,0.05678592570662945
ACH-000278,0.1081034904541635
ACH-000279,0.1849512164782869
ACH-000280,0.03017300096173393
ACH-000281,-0.12509852360393295
ACH-000288,0.19856950626713574
ACH-000291,0.10124549463597836
ACH-000293,0.20334062851179596
ACH-000294,0.08551271457571022
ACH-000295,-0.01642614072301707
ACH-000296,0.08653212749341467
ACH-000302,0.029105302680791163
ACH-000304,-0.09358785131856706
ACH-000307,0.07251093623603973
ACH-000308,0.02229273907153177
ACH-000310,-0.05626737990188059
